# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi
172.756 2024.59 11.1377 9.54054 73.5153 -4.38057 -3.44111 1.85394 15 17.8125 15 15.6957 1.1875
172.867 2033.64 10.661 9.18183 73.7328 -4.17648 -3.2682 1.8549 15.9375 16.875 15 15.719 1.125
172.978 2035.61 10.1944 8.81815 73.9331 -3.97117 -3.09483 1.88147 15 16.875 15 15.7241 1.125
173.089 2026.57 9.7728 8.47975 74.1335 -3.77538 -2.93837 1.94324 15 15.9375 15 15.7008 1.0625
173.2 2018.69 9.36236 8.17093 74.3491 -3.59355 -2.77576 2.02693 15 16.875 15.9375 15.6804 1.125
173.311 2023.61 8.96632 7.87408 74.5914 -3.43351 -2.61918 2.12591 15 16.875 15.9375 15.6931 1.125
173.422 2029.4 8.57004 7.58545 74.8127 -3.28837 -2.46827 2.24204 15.9375 15.9375 15 15.7081 1.0625
173.533 2032.47 8.21874 7.31914 75.0524 -3.15449 -2.35188 2.35969 15 15.9375 15.9375 15.716 1.0625
173.644 2033.14 7.86696 7.06989 75.3237 -3.04232 -2.25022 2.50157 15 15 15.9375 15.7177 1.0625
173.756 2028.08 7.52829 6.82303 75.6062 -2.93279 -2.15163 2.65537 15.9375 15 15.9375 15.7047 1.0625
173.867 2029.34 7.21869 6.5713 75.8853 -2.83715 -2.0936 2.78268 15 15 15.9375 15.7079 1.0625
173.978 2034.65 6.91134 6.34848 76.214 -2.75051 -2.05989 2.91676 15.9375 14.0625 15.9375 15.7216 1.13333
174.089 2030.72 6.59316 6.13812 76.5269 -2.66082 -2.03873 3.02948 15.9375 14.0625 16.875 15.7115 1.2
174.2 2027.48 6.28888 5.89423 76.8685 -2.56158 -2.04244 3.14218 15 14.0625 15.9375 15.7031 1.13333
174.311 2026.69 6.03486 5.68377 77.2146 -2.46446 -2.08169 3.22787 15.9375 14.0625 15.9375 15.7011 1.13333
174.422 2036.98 5.75084 5.43759 77.5522 -2.35745 -2.1365 3.29809 15.9375 14.0625 15.9375 15.7276 1.13333
174.533 2033 5.48807 5.20558 77.9309 -2.24142 -2.19616 3.36213 15.9375 14.0625 15.9375 15.7174 1.13333
174.644 2028.22 5.23737 4.96015 78.2863 -2.12733 -2.27109 3.42868 15 14.0625 15 15.705 1.06667
174.756 2029.66 5.00572 4.69247 78.6697 -2.00123 -2.36134 3.46983 15.9375 14.0625 15.9375 15.7087 1.13333
174.867 2036.17 4.78224 4.44474 79.0519 -1.89033 -2.45577 3.51751 15.9375 14.0625 15 15.7255 1.13333
174.978 2031.29 4.56535 4.17296 79.4335 -1.76012 -2.55333 3.54722 15.9375 15 15 15.7129 1.0625
175.089 2031.1 4.38741 3.87718 79.8227 -1.6278 -2.65301 3.58032 15 15 15 15.7125 1
175.2 2028.41 4.18967 3.58617 80.2232 -1.5017 -2.75478 3.60446 15 15 15 15.7055 1
175.311 2029.72 4.03481 3.29043 80.5976 -1.37946 -2.86674 3.61783 15 15 14.0625 15.7089 1.06667
175.422 2028.97 3.88067 2.96965 80.9935 -1.26172 -2.96993 3.62246 15 15 15 15.707 1
175.533 2026.29 3.76256 2.62163 81.3993 -1.13682 -3.07319 3.60631 14.0625 15.9375 15 15.7 1.13333
175.644 2035.01 3.63425 2.26829 81.7873 -1.02652 -3.17225 3.56306 15 15 15 15.7225 1
175.756 2030.21 3.5266 1.93573 82.1802 -0.917059 -3.26528 3.51177 15 15.9375 15 15.7102 1.0625
175.867 2034.05 3.41434 1.56151 82.553 -0.805922 -3.34897 3.42601 15 15.9375 14.0625 15.7201 1.13333
175.978 2037.15 3.32247 1.19461 82.9088 -0.713818 -3.42437 3.32534 15 15.9375 15 15.728 1.0625
176.089 2032.09 3.25166 0.804529 83.2883 -0.610024 -3.48712 3.20411 15 15.9375 15 15.715 1.0625
176.2 2030.44 3.17289 0.421655 83.6067 -0.504991 -3.54505 3.06132 15 15 15 15.7108 1
176.311 2035.44 3.11924 0.0300527 83.9401 -0.412058 -3.57377 2.90227 15 15.9375 15 15.7236 1.0625
176.422 2024.56 3.0829 119.621 84.2472 -0.300959 -3.61879 2.72855 15 15 15 15.6956 1
176.533 2032.29 3.05142 119.235 84.5374 -0.208571 -3.638 2.55423 15.9375 15.9375 15 15.7155 1.0625
176.644 2030.44 3.02968 118.82 84.7941 -0.0938429 -3.65146 2.36302 15.9375 15 15 15.7108 1.0625
176.756 2030.46 3.0125 118.441 85.0407 0.0201678 -3.67025 2.16983 15.9375 15 15 15.7108 1.0625
176.867 2031.64 3.01291 118.021 85.2767 0.143776 -3.674 1.96828 15.9375 15 15.9375 15.7138 1.0625
176.978 2031.22 3.04705 117.622 85.4881 0.262502 -3.68525 1.77573 15.9375 15 15 15.7128 1.0625
177.089 2032.46 3.08049 117.213 85.6672 0.399362 -3.6959 1.58855 15.9375 15 15 15.716 1.0625
177.2 2032.88 3.11911 116.813 85.8222 0.529546 -3.70354 1.40401 15.9375 15 15 15.717 1.0625
177.311 2032.59 3.18552 116.378 85.9472 0.680211 -3.72574 1.21693 15.9375 15 15.9375 15.7163 1.0625
177.422 2031.54 3.26743 115.985 86.0899 0.834993 -3.74107 1.05985 15 15 15.9375 15.7136 1.0625
177.533 2035.7 3.35015 115.568 86.1912 0.991936 -3.76057 0.889711 15 15 15.9375 15.7243 1.0625
177.644 2027.5 3.46141 115.165 86.2909 1.16649 -3.78845 0.753566 15 14.0625 15.9375 15.7032 1.13333
177.756 2038.34 3.58724 114.73 86.365 1.34874 -3.81196 0.601166 15 15 15.9375 15.7311 1.0625
177.867 2029.01 3.74125 114.323 86.4135 1.54827 -3.82766 0.479307 15 14.0625 15.9375 15.7071 1.13333
177.978 2033.02 3.91022 113.888 86.4602 1.75161 -3.83828 0.348051 15 15 15.9375 15.7174 1.0625
178.089 2035.85 4.1052 113.456 86.4839 1.96706 -3.84142 0.216382 15 14.0625 15.9375 15.7247 1.13333
178.2 2030.13 4.34403 113.055 86.5047 2.19412 -3.84384 0.10456 15 15 15.9375 15.71 1.0625
178.311 2035.96 4.60171 112.598 86.498 2.42552 -3.8377 -0.0364755 14.0625 15 15.9375 15.725 1.13333
178.422 2034.93 4.86069 112.202 86.4894 2.655 -3.8169 -0.169291 14.0625 15 15.9375 15.7223 1.13333
178.533 2027.76 5.15921 111.772 86.4656 2.90806 -3.79964 -0.325505 15 15 15.9375 15.7038 1.0625
178.644 2036.17 5.5047 111.367 86.4063 3.14586 -3.76715 -0.482737 14.0625 14.0625 15.9375 15.7255 1.13333
178.756 2036.06 5.85221 110.94 86.3452 3.38689 -3.71804 -0.658675 14.0625 15 15.9375 15.7253 1.13333
178.867 2038.77 6.23593 110.537 86.2696 3.61283 -3.66381 -0.825262 14.0625 14.0625 15.9375 15.7322 1.13333
178.978 2035.92 6.6312 110.131 86.1804 3.83961 -3.5995 -0.992107 14.0625 15 15.9375 15.7249 1.13333
179.089 2033.43 7.06487 109.717 86.0573 4.04397 -3.51182 -1.15829 14.0625 15 16.875 15.7185 1.2
179.2 2037.31 7.51637 109.356 85.9295 4.22128 -3.41535 -1.3066 14.0625 15 16.875 15.7285 1.2
179.311 2033.1 7.98547 108.97 85.7539 4.3884 -3.29104 -1.44899 14.0625 15 16.875 15.7176 1.2
179.422 2035.61 8.47809 108.617 85.592 4.5378 -3.16043 -1.566 14.0625 14.0625 15.9375 15.7241 1.13333
179.533 2037.31 8.97389 108.272 85.4175 4.64156 -3.00482 -1.66924 14.0625 15 15.9375 15.7285 1.13333
179.644 2033.27 9.50454 107.938 85.2207 4.74538 -2.84118 -1.7524 14.0625 15 15.9375 15.7181 1.13333
179.756 2032.45 10.0049 107.642 85.0233 4.80922 -2.66353 -1.82334 14.0625 15.9375 15.9375 15.7159 1.13333
179.867 2037.01 10.5556 107.342 84.8267 4.85218 -2.4756 -1.88537 14.0625 15 15.9375 15.7277 1.13333
179.978 2034.95 11.0876 107.086 84.6275 4.87413 -2.27936 -1.92704 14.0625 15 15.9375 15.7224 1.13333
180.089 2030.48 11.6156 106.833 84.4054 4.88188 -2.07769 -1.95692 14.0625 15.9375 15.9375 15.7109 1.13333
180.2 2039.14 12.1555 106.603 84.1675 4.865 -1.87952 -1.99014 14.0625 15.9375 15 15.7332 1.13333
180.311 2035.3 12.6804 106.39 83.9597 4.8407 -1.66983 -2.00584 14.0625 15.9375 15 15.7233 1.13333
180.422 2031.02 13.2053 106.222 83.7286 4.78481 -1.47331 -2.02047 14.0625 15.9375 15 15.7123 1.13333
180.533 2036.41 13.7513 106.059 83.5225 4.718 -1.27998 -2.01535 14.0625 15.9375 15 15.7261 1.13333
180.644 2040.63 14.2523 105.915 83.2878 4.62415 -1.0851 -2.01801 15 15.9375 15 15.737 1.0625
180.756 2036.78 14.7723 105.791 83.0704 4.51664 -0.899901 -2.00491 14.0625 15.9375 15 15.7271 1.13333
180.867 2040.67 15.2531 105.686 82.8559 4.40031 -0.723572 -1.98831 15 15.9375 15 15.7371 1.0625
180.978 2035.18 15.7305 105.604 82.6261 4.27583 -0.540088 -1.96061 15.9375 15.9375 15 15.723 1.0625
181.089 2037.45 16.1892 105.545 82.4168 4.1239 -0.379853 -1.94221 15 15 14.0625 15.7288 1.06667
181.2 2039.59 16.6413 105.507 82.2053 3.95087 -0.210807 -1.90947 15.9375 15 15 15.7343 1.0625
181.311 2042.18 17.0818 105.486 81.9747 3.76511 -0.0411995 -1.87844 15 15 15 15.741 1
181.422 2040.71 17.4738 105.479 81.7638 3.56897 0.118984 -1.84594 15.9375 15 15 15.7372 1.0625
181.533 2028.28 17.8756 105.501 81.5727 3.35431 0.316906 -1.79108 15.9375 15 15 15.7052 1.0625
181.644 2033.67 18.2097 105.529 81.3702 3.11994 0.485534 -1.75402 15.9375 15 15.9375 15.7191 1.0625
181.756 2034.01 18.5598 105.577 81.1674 2.86001 0.67043 -1.70015 15.9375 15 15 15.72 1.0625
181.867 2032.46 18.8611 105.659 80.9824 2.56562 0.869393 -1.65819 15.9375 15 15 15.716 1.0625
181.978 2037.1 19.1224 105.757 80.8231 2.26905 1.07711 -1.60162 15.9375 15 15.9375 15.7279 1.0625
182.089 2030.6 19.358 105.88 80.6221 1.92939 1.29769 -1.54262 15.9375 14.0625 15.9375 15.7112 1.13333
182.2 2038.01 19.563 106.021 80.4466 1.55767 1.51953 -1.47128 15.9375 14.0625 15.9375 15.7303 1.13333
182.311 2032.68 19.7311 106.174 80.2722 1.1819 1.75775 -1.39788 15.9375 14.0625 15.9375 15.7165 1.13333
182.422 2029.06 19.8508 106.356 80.1351 0.784582 1.99252 -1.32642 15 15 15 15.7072 1
182.533 2034.92 19.9099 106.598 79.9944 0.348666 2.20535 -1.25744 15 15 15.9375 15.7223 1.0625
182.644 2034.36 19.9203 106.839 79.8615 -0.0858964 2.40744 -1.17179 15 15 15.9375 15.7209 1.0625
182.756 2035.1 19.8946 107.105 79.7084 -0.557511 2.60623 -1.06521 15 14.0625 15.9375 15.7228 1.13333
182.867 2038.14 19.8315 107.382 79.581 -1.00164 2.80141 -0.959689 15 15 15.9375 15.7306 1.0625
182.978 2036.62 19.699 107.694 79.4702 -1.45552 2.95281 -0.832277 15 15 15.9375 15.7267 1.0625
183.089 2030.2 19.5169 108.01 79.3778 -1.90012 3.06049 -0.694794 15 15 15.9375 15.7102 1.0625
183.2 2035.28 19.2837 108.336 79.3082 -2.30738 3.12634 -0.561929 15 15 15.9375 15.7232 1.0625
183.311 2039.7 19.018 108.687 79.2589 -2.71169 3.13824 -0.413517 15 15 15.9375 15.7346 1.0625
183.422 2034.46 18.7152 109.004 79.2058 -3.08986 3.10206 -0.251608 14.0625 15.9375 15 15.7211 1.13333
183.533 2036.59 18.3514 109.338 79.1843 -3.43217 2.99675 -0.0931507 15 15 15 15.7266 1
183.644 2038.08 17.9594 109.654 79.1699 -3.75769 2.83229 0.0800871 14.0625 15 15 15.7304 1.06667
183.756 2034.93 17.5355 109.935 79.1687 -4.06285 2.60477 0.268207 15 15.9375 15.9375 15.7223 1.0625
183.867 2038.82 17.0634 110.226 79.2115 -4.36214 2.29819 0.456789 14.0625 15.9375 15.9375 15.7323 1.13333
183.978 2035.2 16.5925 110.443 79.2493 -4.62137 1.93655 0.64742 15 15 15.9375 15.723 1.0625
184.089 2034.18 16.066 110.614 79.3316 -4.86516 1.49476 0.825264 14.0625 15.9375 15.9375 15.7204 1.13333
184.2 2032.17 15.5121 110.754 79.4303 -5.09437 1.00387 1.00317 15 15.9375 15.9375 15.7152 1.0625
184.311 2039.97 14.9561 110.844 79.5285 -5.30659 0.472938 1.1482 14.0625 15.9375 15.9375 15.7353 1.13333
184.422 2033.58 14.3656 110.869 79.6542 -5.47732 -0.0762837 1.298 14.0625 15.9375 15.9375 15.7188 1.13333
184.533 2032.96 13.7491 110.825 79.8049 -5.62041 -0.626718 1.42195 14.0625 15.9375 15 15.7173 1.13333
