# t frame_uz frame_z ub_dans_repere
160.003 -0.0103296 -2.05411e-05 -5.13057
160.024 -0.116227 -0.00159818 -4.93925
160.059 -0.277581 -0.00900329 -4.48993
160.101 -0.456394 -0.0255665 -3.96074
160.149 -0.629415 -0.0525387 -3.37305
160.2 -0.783685 -0.0894966 -2.78556
160.254 -0.912769 -0.135296 -2.20395
160.308 -1.01415 -0.188257 -1.64664
160.363 -1.08758 -0.246517 -1.12726
160.418 -1.13337 -0.308126 -0.639285
160.474 -1.15375 -0.372364 -0.185592
160.53 -1.15062 -0.43694 0.211265
160.586 -1.12685 -0.500634 0.561553
160.642 -1.08564 -0.562395 0.844121
160.698 -1.03011 -0.621359 1.08617
160.754 -0.962223 -0.676792 1.29539
160.81 -0.883729 -0.728059 1.46847
160.866 -0.796588 -0.774635 1.61188
160.922 -0.702251 -0.816083 1.72192
160.978 -0.601564 -0.852035 1.83608
161.034 -0.496054 -0.882248 1.90922
161.09 -0.386958 -0.906451 1.96083
161.146 -0.275583 -0.924443 1.99235
161.202 -0.163328 -0.936143 2.00062
161.258 -0.0511947 -0.941535 1.9896
161.315 0.0599782 -0.940657 1.96768
161.371 0.169255 -0.933594 1.93083
161.427 0.276684 -0.920457 1.89914
161.483 0.381514 -0.901366 1.8437
161.539 0.483445 -0.876484 1.7937
161.596 0.582213 -0.845983 1.73866
161.652 0.678504 -0.810018 1.69787
161.708 0.772138 -0.76873 1.6479
161.764 0.863003 -0.722276 1.59797
161.82 0.951496 -0.670801 1.56029
161.876 1.03777 -0.614426 1.51825
161.933 1.12135 -0.553298 1.47154
161.989 1.20272 -0.487549 1.43622
162.045 1.28209 -0.417295 1.3987
162.101 1.35974 -0.342644 1.37194
162.157 1.43616 -0.263673 1.35337
162.213 1.51141 -0.180448 1.33231
162.27 1.58616 -0.0930186 1.33126
162.326 1.6608 -0.0013919 1.32744
162.382 1.7355 0.0944277 1.33281
162.438 1.81078 0.194462 1.34482
162.494 1.88698 0.298755 1.3656
162.551 1.9643 0.407368 1.37966
162.607 2.04227 0.520346 1.39563
162.663 2.12137 0.637739 1.41841
162.719 2.20196 0.759628 1.44523
162.775 2.28389 0.88609 1.46611
162.831 2.3673 1.0172 1.49699
162.888 2.45253 1.15306 1.53119
162.944 2.53975 1.29377 1.56636
163 2.62883 1.43945 1.59965
163.056 2.72 1.5902 1.63956
163.112 2.81355 1.74615 1.68576
163.169 2.90923 1.90743 1.71724
163.225 3.00702 2.07416 1.7572
163.281 3.10699 2.24645 1.7952
163.337 3.20912 2.42443 1.83523
163.393 3.31366 2.60824 1.87251
163.449 3.41992 2.79797 1.90738
163.506 3.52858 2.99375 1.95162
163.562 3.63966 3.19572 1.99245
163.618 3.75303 3.40401 2.03363
163.674 3.8682 3.61873 2.06275
163.73 3.98534 3.83998 2.10019
163.787 4.10447 4.06788 2.13388
163.843 4.22533 4.30254 2.16191
163.899 4.34772 4.54403 2.1893
163.955 4.47142 4.79245 2.20951
