# t px py pz frame_uz pz_lab  (vitesses barycentriques ; invariant = px, py, pz_lab ~ 0 ; pz seul -> -frame_uz, normal)
160.001 -0.018205 0.00227999 -0.0313784 -6.05158e-05 -0.031439
160.003 -0.0182075 0.00228017 -0.0293036 -0.00213107 -0.0314347
160.006 -0.0182083 0.00228051 -0.0266092 -0.00482566 -0.0314349
160.009 -0.0182093 0.00228097 -0.0232283 -0.0082065 -0.0314348
160.014 -0.0182101 0.00228152 -0.0192368 -0.0121978 -0.0314347
160.019 -0.0182109 0.00228206 -0.0148719 -0.0165627 -0.0314346
160.024 -0.0182117 0.00228256 -0.010244 -0.0211904 -0.0314344
160.03 -0.0182123 0.00228301 -0.00549814 -0.0259361 -0.0314343
160.037 -0.018213 0.00228338 -0.000775246 -0.0306589 -0.0314342
160.044 -0.0182137 0.00228367 0.00383393 -0.035268 -0.0314341
160.051 -0.0182145 0.00228397 0.00827961 -0.0397135 -0.0314339
160.059 -0.0182155 0.00228427 0.0124393 -0.0438729 -0.0314336
160.067 -0.0182164 0.00228457 0.0162579 -0.0476914 -0.0314334
160.075 -0.0182175 0.00228472 0.0196753 -0.0511084 -0.0314331
160.084 -0.0182187 0.00228496 0.0226058 -0.0540384 -0.0314326
160.092 -0.0182198 0.00228535 0.0250385 -0.0564705 -0.0314321
160.101 -0.0182211 0.00228576 0.026918 -0.0583497 -0.0314317
160.111 -0.0182223 0.00228603 0.0282077 -0.059639 -0.0314313
160.12 -0.0182234 0.00228643 0.0288661 -0.0602969 -0.0314309
160.13 -0.0182244 0.00228683 0.0288718 -0.0603022 -0.0314304
160.14 -0.0182254 0.00228716 0.0281847 -0.0596146 -0.03143
160.149 -0.0182265 0.00228747 0.0267724 -0.0582019 -0.0314295
160.159 -0.0182275 0.00228745 0.0246769 -0.0561059 -0.0314289
160.17 -0.0182285 0.00228729 0.0218333 -0.0532614 -0.0314282
160.18 -0.0182295 0.00228719 0.0182308 -0.0496581 -0.0314273
160.19 -0.0182306 0.00228729 0.0139083 -0.0453349 -0.0314266
160.2 -0.0182317 0.00228742 0.0088275 -0.0402532 -0.0314257
160.211 -0.0182328 0.00228735 0.00296145 -0.0343861 -0.0314246
160.222 -0.0182341 0.0022872 -0.0036136 -0.0278098 -0.0314234
160.232 -0.0182356 0.00228727 -0.0109915 -0.0204304 -0.0314219
160.243 -0.0182372 0.00228731 -0.0190827 -0.0123377 -0.0314204
160.254 -0.0182388 0.00228741 -0.0278684 -0.00355044 -0.0314189
160.264 -0.0182403 0.00228758 -0.0374892 0.00607211 -0.0314171
160.275 -0.0182419 0.00228778 -0.0478058 0.0163904 -0.0314154
160.286 -0.0182436 0.00228785 -0.0588062 0.0273926 -0.0314136
160.297 -0.0182455 0.00228794 -0.0704975 0.0390857 -0.0314118
160.308 -0.0182475 0.00228804 -0.0830604 0.0516502 -0.0314102
160.319 -0.0182495 0.00228819 -0.0963005 0.064892 -0.0314085
160.33 -0.0182514 0.00228827 -0.110176 0.0787695 -0.0314065
