# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi n_regions V_tag straddle
# col 1-13 : sommes COMPLETES ponderees (1-f) sur toutes les mailles, centre en moyenne circulaire.
#            (l'ancienne version ne sommait que sur les mailles taguees f<0.5 -> volume sous-estime de ~4.5 %,
#             vitesse verticale biaisee de ~+0.35 en repere mobile. Cf. event bubble dans main.c.)
# col 14-16 : diagnostic fragmentation par tag() (V_tag = plus grosse region ; straddle = bulle a cheval sur un bord).
160.001 2122.62 60 60 60 0.0644581 0.0109275 -0.0327092 14.0625 14.0625 14.0625 15.945 1 1 2006.97 0
160.019 2122.18 60.0183 60.0032 59.9917 1.09668 0.184241 -0.426567 14.0625 14.0625 14.0625 15.9439 1 1 2006.73 0
160.051 2122.76 60.0541 60.0093 59.9813 1.10075 0.190769 -0.160359 15 14.0625 14.0625 15.9453 1.06667 1 2013.2 0
160.092 2122.36 60.1 60.0172 59.9797 1.1032 0.190799 0.144755 15 15 14.0625 15.9444 1.06667 1 2014.81 0
160.14 2122.49 60.1521 60.0262 59.9929 1.10113 0.187047 0.467819 15 15 14.0625 15.9447 1.06667 1 2019.52 0
160.19 2122.58 60.2082 60.0357 60.024 1.11096 0.188134 0.797608 15 15 14.0625 15.9449 1.06667 1 2019.04 0
160.243 2122.55 60.2669 60.0455 60.0737 1.11218 0.185282 1.10947 15 15 15 15.9448 1 1 2024.2 0
160.297 2122.67 60.3271 60.0555 60.1416 1.115 0.183478 1.41415 15 15 15 15.9451 1 1 2030.21 0
160.352 2122.72 60.3884 60.0657 60.2268 1.11611 0.185376 1.69042 15 15 15 15.9452 1 1 2031.35 0
160.407 2122.82 60.4498 60.0761 60.3269 1.11764 0.188981 1.94422 15 15 15 15.9455 1 1 2026.42 0
160.463 2122.96 60.5125 60.087 60.4426 1.11694 0.197448 2.18143 15 15 15 15.9458 1 1 2029.69 0
160.519 2123.12 60.5752 60.0984 60.5709 1.11711 0.209076 2.39007 15 15 15 15.9462 1 1 2032.11 0
160.575 2123.28 60.6379 60.1105 60.7106 1.10973 0.218977 2.575 15 15 15 15.9467 1 1 2028.71 0
160.631 2123.45 60.7003 60.1232 60.8607 1.10423 0.235638 2.73552 15 15 14.0625 15.9471 1.06667 1 2025.14 0
160.687 2123.55 60.7624 60.1369 61.02 1.09933 0.254799 2.88591 15 15 14.0625 15.9473 1.06667 1 2024.03 0
160.743 2123.66 60.824 60.1515 61.1872 1.09197 0.2672 3.01431 15 15 15 15.9476 1 1 2027.02 0
160.798 2123.8 60.8852 60.1669 61.361 1.08416 0.285411 3.12087 15.9375 15 15 15.948 1.0625 1 2026.16 0
160.854 2123.93 60.946 60.183 61.5404 1.07435 0.301531 3.20385 15.9375 15 15 15.9483 1.0625 1 2023.46 0
160.91 2124.07 61.0065 60.2 61.7244 1.07481 0.314468 3.27865 15.9375 15 14.0625 15.9486 1.13333 1 2029 0
160.966 2124.15 61.067 60.2178 61.9118 1.07684 0.324063 3.33249 15.9375 15 14.0625 15.9488 1.13333 1 2028.28 0
161.022 2124.24 61.1276 60.2361 62.1021 1.07542 0.331622 3.36776 15.9375 15 14.0625 15.9491 1.13333 1 2027.19 0
161.079 2124.34 61.1883 60.2548 62.2951 1.07588 0.344363 3.39344 15 15 15 15.9493 1 1 2030.14 0
161.135 2124.45 61.2495 60.274 62.4893 1.08846 0.352525 3.40641 15 15 14.0625 15.9496 1.06667 1 2029.02 0
161.191 2124.56 61.3114 60.2938 62.6834 1.10342 0.360768 3.41475 15 15 14.0625 15.9499 1.06667 1 2034.3 0
161.247 2124.66 61.3743 60.3143 62.8767 1.12156 0.364753 3.39633 15 15 14.0625 15.9501 1.06667 1 2029.82 0
161.303 2124.68 61.4381 60.3348 63.07 1.13956 0.36662 3.38478 15 15 14.0625 15.9502 1.06667 1 2035.35 0
161.36 2124.77 61.503 60.3556 63.2628 1.15591 0.37352 3.37359 15 15 13.125 15.9504 1.14286 1 2028.58 0
161.416 2124.94 61.569 60.3766 63.4547 1.17531 0.377895 3.34995 15.9375 15 14.0625 15.9508 1.13333 1 2032.75 0
161.472 2125.01 61.6358 60.3979 63.6451 1.19464 0.379702 3.32708 15.9375 15 14.0625 15.951 1.13333 1 2027.07 0
161.528 2125.11 61.7035 60.4194 63.834 1.21464 0.382692 3.30023 15.9375 15 14.0625 15.9512 1.13333 1 2031.17 0
161.584 2125.22 61.7722 60.4412 64.0214 1.22425 0.390951 3.2713 15.9375 15 13.125 15.9515 1.21429 1 2023.32 0
161.64 2125.31 61.8414 60.4634 64.2073 1.23708 0.393265 3.23825 15.9375 15 13.125 15.9517 1.21429 1 2032.48 0
161.697 2125.38 61.9113 60.4857 64.3914 1.24744 0.400634 3.20375 15.9375 15 13.125 15.9519 1.21429 1 2029.13 0
161.753 2125.47 61.9818 60.5085 64.5736 1.25686 0.403772 3.17632 15.9375 15 14.0625 15.9521 1.13333 1 2028.76 0
161.809 2125.56 62.0527 60.5314 64.7545 1.25854 0.406758 3.14739 15.9375 15.9375 14.0625 15.9524 1.13333 1 2029.88 0
161.865 2125.68 62.1238 60.5545 64.9333 1.26352 0.414042 3.11207 15.9375 15.9375 13.125 15.9527 1.21429 1 2030.86 0
161.921 2125.79 62.1954 60.5779 65.1095 1.26994 0.417881 3.0644 15.9375 15.9375 13.125 15.9529 1.21429 1 2035.07 0
161.978 2125.93 62.2671 60.6014 65.2831 1.2749 0.418659 3.02369 15.9375 15.9375 13.125 15.9533 1.21429 1 2030.44 0
162.034 2126.08 62.3392 60.6247 65.4541 1.28135 0.41585 2.97509 16.875 15.9375 13.125 15.9537 1.28571 1 2024.55 0
162.09 2126.21 62.4114 60.6482 65.6233 1.28131 0.426936 2.92586 15.9375 15.9375 14.0625 15.954 1.13333 1 2026.57 0
162.146 2126.3 62.4836 60.6721 65.79 1.27987 0.431206 2.88295 15.9375 15.9375 13.125 15.9542 1.21429 1 2032.01 0
162.202 2126.41 62.5557 60.6962 65.9531 1.27857 0.428943 2.81442 15.9375 15.9375 13.125 15.9545 1.21429 1 2034.12 0
162.258 2126.51 62.6281 60.7203 66.1122 1.28576 0.423111 2.75566 15.9375 15.9375 13.125 15.9547 1.21429 1 2033.75 0
162.315 2126.53 62.7009 60.7441 66.2681 1.29301 0.41791 2.69677 15.9375 15.9375 13.125 15.9548 1.21429 1 2032.19 0
162.371 2126.6 62.7741 60.7677 66.4208 1.30391 0.413596 2.64219 15.9375 15.9375 13.125 15.955 1.21429 1 2032.77 0
162.427 2126.65 62.8477 60.7907 66.5708 1.31199 0.399397 2.59049 15.9375 15.9375 12.1875 15.9551 1.30769 1 2030.45 0
162.483 2126.77 62.922 60.8129 66.7178 1.32076 0.387882 2.53718 15.9375 15.9375 13.125 15.9554 1.21429 1 2032.99 0
162.539 2126.89 62.997 60.8345 66.8611 1.33219 0.37543 2.47273 15.9375 15.9375 13.125 15.9557 1.21429 1 2033.8 0
162.596 2126.93 63.0726 60.8554 67.0008 1.34688 0.357817 2.41389 15.9375 15.9375 13.125 15.9558 1.21429 1 2030.65 0
162.652 2126.96 63.1492 60.8752 67.1374 1.36434 0.339604 2.35736 16.875 15.9375 13.125 15.9558 1.28571 1 2030.81 0
162.708 2127.03 63.2266 60.8942 67.2709 1.3768 0.326133 2.30742 16.875 15.9375 13.125 15.956 1.28571 1 2031.93 0
162.764 2127.08 63.3045 60.9122 67.4022 1.38428 0.300825 2.2583 16.875 15.9375 12.1875 15.9561 1.38462 1 2029.57 0
162.82 2127.18 63.3828 60.9287 67.5311 1.39623 0.274381 2.21267 16.875 15.9375 12.1875 15.9564 1.38462 1 2031.24 0
162.876 2127.23 63.4617 60.9437 67.657 1.41112 0.251221 2.16431 16.875 15.9375 13.125 15.9565 1.28571 1 2031.89 0
162.933 2127.3 63.541 60.9574 67.78 1.41428 0.232005 2.11644 15.9375 15.9375 13.125 15.9567 1.21429 1 2033.59 0
