# t frame_uz frame_z ub_dans_repere
160.001 -3.37209e-05 -3.4728e-08 -0.032743
160.019 -0.00844689 -9.40774e-05 -0.428681
160.051 -0.0171044 -0.000557907 -0.161548
160.092 -0.0160149 -0.00128176 0.146042
160.14 0.00012624 -0.00163793 0.472439
160.19 0.0342518 -0.000664371 0.805869
160.243 0.0868964 0.00273921 1.12143
160.297 0.157461 0.00963809 1.42961
160.352 0.245341 0.0211189 1.7092
160.407 0.347845 0.0379158 1.96582
160.463 0.466077 0.0612981 2.20613
160.519 0.596864 0.0917271 2.41713
160.575 0.738614 0.129852 2.60415
160.631 0.88987 0.176236 2.76649
160.687 1.04995 0.231386 2.91859
160.743 1.21776 0.295761 3.04843
160.798 1.39214 0.369757 3.1562
160.854 1.57164 0.453691 3.24012
160.91 1.75562 0.547825 3.31577
160.966 1.94314 0.652382 3.37022
161.022 2.13341 0.7677 3.40603
161.079 2.32576 0.894033 3.432
161.135 2.51915 1.03121 3.44512
161.191 2.71289 1.17926 3.45356
161.247 2.90621 1.33819 3.43493
161.303 3.09876 1.50796 3.42324
161.36 3.29083 1.68852 3.41192
161.416 3.48181 1.87984 3.38802
161.472 3.67137 2.08185 3.36489
161.528 3.85952 2.29445 3.33773
161.584 4.0461 2.51758 3.30847
161.64 4.23089 2.75112 3.27505
161.697 4.41366 2.99498 3.24015
161.753 4.59475 3.24905 3.21241
161.809 4.77434 3.51325 3.18316
161.865 4.95203 3.78747 3.14743
161.921 5.12727 4.07159 3.09922
161.978 5.29991 4.36547 3.05805
162.034 5.46995 4.66896 3.0089
162.09 5.63731 4.98191 2.95911
162.146 5.80214 5.30418 2.91571
162.202 5.96366 5.63561 2.8464
162.258 6.1215 5.97598 2.78697
162.315 6.27609 6.32511 2.72742
162.371 6.42744 6.68282 2.67222
162.427 6.5758 7.04892 2.61992
162.483 6.72126 7.42327 2.56601
162.539 6.86315 7.80566 2.50083
162.596 7.0016 8.19591 2.44132
162.652 7.1368 8.59383 2.38415
162.708 7.26899 8.99925 2.33364
162.764 7.39845 9.41199 2.28397
162.82 7.52517 9.83192 2.23782
162.876 7.64926 10.2589 2.18891
162.933 7.77065 10.6927 2.14049
162.989 7.88919 11.1333 2.09214
163.045 8.00536 11.5804 2.05335
163.101 8.11963 12.034 2.01959
163.157 8.23179 12.494 1.98387
163.213 8.34197 12.9601 1.946
163.27 8.44995 13.4324 1.90788
163.326 8.55595 13.9107 1.87268
163.382 8.65986 14.3949 1.83505
163.438 8.76164 14.8849 1.79459
163.494 8.86136 15.3805 1.7598
163.551 8.95867 15.8816 1.71758
163.607 9.05424 16.3881 1.68901
163.663 9.14787 16.8999 1.65434
163.719 9.23965 17.417 1.62349
163.775 9.32941 17.9391 1.5777
163.831 9.41711 18.4662 1.54872
163.888 9.50311 18.9981 1.52037
163.944 9.58701 19.5349 1.47785
164 9.66863 20.0762 1.43877
164.056 9.7479 20.6221 1.3966
164.112 9.82494 21.1723 1.35737
164.169 9.89996 21.7268 1.32189
164.225 9.97328 22.2855 1.29613
164.281 10.0456 22.8482 1.27975
164.337 10.1169 23.415 1.2613
164.393 10.1868 23.9857 1.23267
164.449 10.2553 24.5603 1.20943
164.506 10.3225 25.1387 1.18902
164.562 10.3885 25.7209 1.16442
164.618 10.4529 26.3067 1.13453
164.674 10.5158 26.896 1.10754
164.73 10.5769 27.4889 1.07755
164.787 10.6365 28.0851 1.04902
164.843 10.6946 28.6846 1.02378
164.899 10.7513 29.2874 1.00096
164.955 10.8068 29.8933 0.979726
165.011 10.8612 30.5022 0.961489
165.067 10.9146 31.1142 0.943879
165.124 10.9671 31.7292 0.926951
165.18 11.0188 32.347 0.914428
165.236 11.0697 32.9678 0.903788
165.292 11.1201 33.5914 0.891488
165.348 11.1697 34.2178 0.876573
165.404 11.2183 34.8469 0.856102
165.461 11.2657 35.4788 0.83371
165.517 11.3116 36.1132 0.809442
165.573 11.356 36.7502 0.781006
165.629 11.3991 37.3897 0.757842
165.685 11.441 38.0315 0.736776
165.742 11.4817 38.6756 0.717762
165.798 11.5215 39.322 0.700238
165.854 11.5602 39.9706 0.683447
165.91 11.5979 40.6213 0.663592
165.966 11.6347 41.2741 0.645883
166.022 11.6705 41.929 0.631773
166.079 11.7054 42.5858 0.615072
166.135 11.7395 43.2445 0.600695
166.191 11.7728 43.9052 0.587146
166.247 11.8053 44.5677 0.5716
166.303 11.837 45.232 0.558742
166.36 11.8679 45.898 0.548791
166.416 11.8981 46.5658 0.531263
166.472 11.9274 47.2352 0.512025
166.528 11.9559 47.9062 0.505114
166.584 11.9835 48.5789 0.486663
166.64 12.0105 49.253 0.471237
166.697 12.0368 49.9286 0.467586
166.753 12.0627 50.6057 0.455099
166.809 12.0878 51.2843 0.439936
166.865 12.1119 51.9642 0.422848
166.921 12.1347 52.6454 0.395826
166.978 12.1561 53.3279 0.368376
167.034 12.1764 54.0115 0.352
167.09 12.1954 54.6962 0.330318
167.146 12.2133 55.3819 0.309869
167.202 12.23 56.0686 0.291244
167.258 12.2458 56.7562 0.273484
167.315 12.2607 57.4447 0.259222
167.371 12.2748 58.134 0.243842
167.427 12.2881 58.824 0.231099
167.483 12.301 59.5148 0.223595
167.539 12.313 60.2063 0.206923
167.596 12.3239 60.8984 0.18777
167.652 12.3338 61.5911 0.166545
167.708 12.3426 62.2843 0.151514
167.764 12.3503 62.978 0.130473
167.82 12.3571 63.6721 0.114741
167.876 12.3631 64.3665 0.102733
167.933 12.3684 65.0612 0.0888676
167.989 12.3729 65.7562 0.0715318
168.045 12.3765 66.4515 0.0567599
168.101 12.379 67.1469 0.0372154
168.157 12.3803 67.8424 0.0124061
168.213 12.3805 68.5379 -0.00311672
168.27 12.3799 69.2334 -0.0145306
168.326 12.3785 69.9289 -0.0318001
168.382 12.3761 70.6242 -0.0492093
168.438 12.3726 71.3194 -0.0745182
168.494 12.3676 72.0143 -0.0960303
168.551 12.3616 72.7089 -0.115415
168.607 12.3544 73.4032 -0.135864
168.663 12.3463 74.097 -0.151856
168.719 12.3372 74.7903 -0.167629
168.775 12.3272 75.483 -0.186574
168.831 12.3163 76.1752 -0.199906
168.888 12.3046 76.8668 -0.215786
168.944 12.2921 77.5576 -0.225883
169 12.2793 78.2477 -0.230145
169.056 12.2661 78.9371 -0.238563
169.112 12.2523 79.6258 -0.250468
169.169 12.2379 80.3136 -0.25751
169.225 12.2235 81.0007 -0.255625
169.281 12.2091 81.6869 -0.256718
169.337 12.1947 82.3723 -0.255337
169.393 12.1803 83.0569 -0.255601
169.449 12.166 83.7407 -0.25429
169.506 12.1518 84.4237 -0.25175
169.562 12.1379 85.106 -0.242739
169.618 12.1242 85.7874 -0.246202
169.674 12.1106 86.4681 -0.242191
169.73 12.0969 87.148 -0.242066
