# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi
162.427 2030.08 34.6369 79.6007 64.6144 -1.45306 -4.50261 2.0847 15.9375 15.9375 14.0625 15.7098 1.13333
162.483 2025.09 34.5543 79.3315 64.7356 -1.60428 -4.46108 2.0568 15.9375 15.9375 14.0625 15.6969 1.13333
162.539 2028.67 34.4634 79.095 64.8246 -1.72849 -4.42681 1.99003 15.9375 15.9375 14.0625 15.7062 1.13333
162.596 2032.23 34.3702 78.8411 64.9254 -1.85343 -4.39928 1.94288 15.9375 15.9375 13.125 15.7154 1.21429
162.652 2030.41 34.2648 78.5861 65.0098 -1.96632 -4.35857 1.92118 15.9375 15.9375 13.125 15.7107 1.21429
162.708 2025.22 34.1604 78.3674 65.1065 -2.07701 -4.30136 1.91749 15.9375 16.875 13.125 15.6973 1.28571
162.764 2030.95 34.0298 78.1068 65.1931 -2.18206 -4.24553 1.84656 15.9375 15.9375 13.125 15.7121 1.21429
162.82 2029.28 33.908 77.8823 65.2754 -2.29476 -4.18394 1.80557 15.9375 15.9375 13.125 15.7078 1.21429
162.876 2033.24 33.7908 77.6577 65.3544 -2.3837 -4.11999 1.74684 15.9375 15.9375 13.125 15.718 1.21429
162.933 2029.6 33.6475 77.4097 65.4443 -2.47469 -4.06279 1.71892 15.9375 16.875 13.125 15.7086 1.28571
162.989 2025.44 33.5046 77.1888 65.527 -2.55096 -3.99656 1.67456 15.9375 15.9375 14.0625 15.6979 1.13333
163.045 2028.73 33.3741 76.975 65.6125 -2.62229 -3.92889 1.64146 15.9375 15.9375 14.0625 15.7064 1.13333
163.101 2025.85 33.2259 76.7608 65.6852 -2.68201 -3.86861 1.63978 15.9375 15.9375 14.0625 15.6989 1.13333
163.157 2021.06 33.095 76.5326 65.7748 -2.72334 -3.78616 1.647 15.9375 16.875 14.0625 15.6865 1.2
163.213 2018.96 32.9379 76.3305 65.8406 -2.76194 -3.71037 1.64286 15.9375 15.9375 13.125 15.6811 1.21429
