# t frame_uz frame_z ub_dans_repere
160.006 -0.00646598 -2.37259e-05 -1.31139
160.03 -0.0370334 -0.000636629 -1.19223
160.067 -0.074212 -0.00283899 -0.898969
160.111 -0.104275 -0.0069614 -0.531771
160.159 -0.117319 -0.0125057 -0.0875344
160.211 -0.107275 -0.01834 0.379205
160.264 -0.0721208 -0.0230414 0.846
160.319 -0.0119602 -0.0251029 1.27034
160.374 0.0693667 -0.0231604 1.6138
160.429 0.168228 -0.0161047 1.89297
160.485 0.281907 -0.00292504 2.11538
160.541 0.406059 0.0169849 2.27822
160.597 0.537445 0.0440996 2.38966
160.653 0.67429 0.0787571 2.47826
160.709 0.815262 0.121221 2.54075
160.765 0.958123 0.171651 2.5574
160.821 1.10237 0.230119 2.58887
160.877 1.24767 0.296703 2.60024
160.933 1.39395 0.371451 2.61831
160.989 1.54149 0.454425 2.65047
161.045 1.69197 0.546018 2.70162
161.101 1.84592 0.646242 2.77085
161.157 2.00444 0.755268 2.8544
161.213 2.16862 0.873384 2.96677
161.27 2.33905 1.00093 3.08103
161.326 2.51575 1.13827 3.18866
161.382 2.69894 1.28575 3.30262
161.438 2.88778 1.44372 3.39582
161.494 3.08131 1.61246 3.47534
161.551 3.27842 1.7922 3.52502
161.607 3.47735 1.98308 3.54817
161.663 3.67627 2.18515 3.53026
161.719 3.87259 2.39831 3.46237
161.775 4.06356 2.62234 3.35505
161.831 4.24732 2.85686 3.20903
161.888 4.42181 3.1014 3.03314
161.944 4.58526 3.35538 2.82726
162 4.73687 3.61814 2.61371
162.056 4.87641 3.88902 2.39454
162.112 5.00421 4.16733 2.19526
162.169 5.12096 4.45245 2.00269
162.225 5.22718 4.74378 1.81697
162.281 5.32331 5.04072 1.64291
162.337 5.40991 5.34274 1.47941
162.393 5.48783 5.64934 1.32484
162.449 5.55799 5.96004 1.20097
162.506 5.62193 6.27447 1.09389
162.562 5.68043 6.5923 1.00608
162.618 5.73418 6.91326 0.92548
162.674 5.78414 7.2371 0.868159
162.73 5.83118 7.56365 0.814636
162.787 5.87537 7.89275 0.7685
162.843 5.91696 8.22424 0.722591
162.899 5.95612 8.55798 0.679882
162.955 5.99284 8.89384 0.635978
163.011 6.02702 9.23168 0.588843
163.067 6.05836 9.57135 0.534921
163.124 6.08628 9.91266 0.472377
163.18 6.11048 10.2554 0.399759
163.236 6.12983 10.5994 0.308338
163.292 6.144 10.9443 0.214865
163.348 6.15281 11.2897 0.119388
163.404 6.15653 11.6356 0.0302612
163.461 6.15512 11.9814 -0.0610344
163.517 6.14868 12.327 -0.148444
163.573 6.13795 12.6721 -0.218597
163.629 6.1235 13.0165 -0.282436
163.685 6.10574 13.3599 -0.341333
163.742 6.08522 13.7022 -0.381854
163.798 6.06229 14.0433 -0.422384
163.854 6.03739 14.3831 -0.455295
163.91 6.01109 14.7214 -0.476109
163.966 5.9838 15.0582 -0.489558
164.022 5.95597 15.3934 -0.496321
164.079 5.9281 15.7271 -0.49497
164.135 5.90046 16.0592 -0.485709
164.191 5.87375 16.3897 -0.468232
164.247 5.84798 16.7189 -0.453046
164.303 5.82329 17.0466 -0.430299
164.36 5.79965 17.3729 -0.413273
164.416 5.77709 17.698 -0.396015
164.472 5.75521 18.0218 -0.382493
164.528 5.73426 18.3444 -0.36758
164.584 5.71403 18.6659 -0.357199
164.64 5.69404 18.9862 -0.355289
164.697 5.67406 19.3054 -0.35845
164.753 5.65408 19.6235 -0.35669
164.809 5.63392 19.9405 -0.360322
164.865 5.61358 20.2563 -0.363041
164.921 5.59309 20.571 -0.367144
164.978 5.5726 20.8845 -0.362548
165.034 5.55238 21.1969 -0.358016
165.09 5.53243 21.5082 -0.351192
165.146 5.51288 21.8183 -0.343629
165.202 5.49414 22.1274 -0.326867
165.258 5.47643 22.4354 -0.306297
165.315 5.45978 22.7425 -0.288053
165.371 5.44442 23.0487 -0.264362
165.427 5.43044 23.3541 -0.237931
165.483 5.4177 23.6588 -0.218962
165.539 5.40595 23.9627 -0.203534
165.596 5.39551 24.2661 -0.177301
165.652 5.3863 24.5689 -0.155436
165.708 5.37794 24.8712 -0.145344
165.764 5.37021 25.1731 -0.13154
165.82 5.3627 25.4745 -0.131001
165.876 5.35519 25.7755 -0.136146
165.933 5.34758 26.0761 -0.136844
165.989 5.33961 26.3763 -0.145336
166.045 5.33105 26.676 -0.158178
166.101 5.32171 26.9752 -0.170929
166.157 5.31141 27.2738 -0.190304
166.213 5.30013 27.5718 -0.209655
166.27 5.28781 27.8692 -0.224672
166.326 5.27472 28.1658 -0.23651
166.382 5.26103 28.4617 -0.247312
166.438 5.24692 28.7568 -0.251275
166.494 5.23258 29.051 -0.254131
166.551 5.21852 29.3445 -0.24709
166.607 5.20495 29.6373 -0.238637
166.663 5.19165 29.9292 -0.236158
166.719 5.17857 30.2204 -0.230007
166.775 5.16582 30.5109 -0.224011
166.831 5.15335 30.8007 -0.220391
166.888 5.14125 31.0898 -0.213773
166.944 5.12931 31.3783 -0.211391
167 5.11731 31.666 -0.215237
167.056 5.10531 31.9531 -0.214381
167.112 5.09329 32.2395 -0.214779
167.169 5.08098 32.5253 -0.220158
167.225 5.06835 32.8103 -0.228596
167.281 5.0551 33.0946 -0.242233
167.337 5.04099 33.3781 -0.256522
167.393 5.02666 33.6608 -0.256846
167.449 5.01199 33.9427 -0.265273
167.506 4.99636 34.2238 -0.288078
167.562 4.97927 34.5039 -0.312742
167.618 4.96108 34.783 -0.331695
167.674 4.94158 35.0611 -0.354172
167.73 4.92116 35.338 -0.369657
167.787 4.89992 35.6138 -0.383467
167.843 4.8778 35.8883 -0.400348
167.899 4.85473 36.1616 -0.417247
167.955 4.83087 36.4335 -0.431844
168.011 4.80616 36.7041 -0.445334
168.067 4.78085 36.9732 -0.453899
168.124 4.75558 37.241 -0.448938
168.18 4.73046 37.5073 -0.445712
168.236 4.70581 37.7722 -0.43239
168.292 4.68234 38.0358 -0.404733
168.348 4.6607 38.2981 -0.373654
168.404 4.64118 38.5593 -0.324317
168.461 4.62472 38.8194 -0.270068
