# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi n_regions V_tag straddle
# col 1-13 : sommes COMPLETES ponderees (1-f) sur toutes les mailles, centre en moyenne circulaire.
#            (l'ancienne version ne sommait que sur les mailles taguees f<0.5 -> volume sous-estime de ~4.5 %,
#             vitesse verticale biaisee de ~+0.35 en repere mobile. Cf. event bubble dans main.c.)
# col 14-16 : diagnostic fragmentation par tag() (V_tag = plus grosse region ; straddle = bulle a cheval sur un bord).
160.006 2122.48 89.9949 29.9897 59.9948 -1.3122 -2.70202 -1.30769 14.0625 14.0625 14.0625 15.9446 1 1 2006.81 0
160.03 2122.35 89.9629 29.9221 59.9634 -1.25476 -2.80555 -1.18505 14.0625 15 15.9375 15.9443 1.13333 1 2017.15 0
160.067 2122.37 89.9204 29.819 59.9241 -1.05921 -2.83785 -0.891737 14.0625 15 15.9375 15.9444 1.13333 1 2025.39 0
160.111 2122.29 89.8777 29.6931 59.8909 -0.861795 -2.90085 -0.526845 14.0625 15 15.9375 15.9442 1.13333 1 2030.32 0
160.159 2122.27 89.8397 29.5506 59.873 -0.665787 -2.96885 -0.0866585 14.0625 15 15.9375 15.9441 1.13333 1 2021.96 0
160.211 2122.26 89.8092 29.3955 59.8775 -0.498202 -3.04318 0.375216 13.125 15 16.875 15.9441 1.28571 1 2026.34 0
160.264 2122.35 89.786 29.2306 59.9077 -0.357554 -3.12596 0.836847 13.125 15.9375 16.875 15.9443 1.28571 1 2026.3 0
160.319 2122.48 89.7683 29.0582 59.9635 -0.280006 -3.19585 1.25638 13.125 15.9375 17.8125 15.9446 1.35714 1 2028.36 0
160.374 2122.64 89.7548 28.88 60.0412 -0.219455 -3.26451 1.59607 13.125 15 17.8125 15.945 1.35714 1 2023.54 0
160.429 2122.85 89.744 28.6967 60.1373 -0.179115 -3.33878 1.87177 13.125 15 16.875 15.9456 1.28571 1 2021.88 0
160.485 2123.05 89.7347 28.5076 60.2489 -0.150996 -3.39373 2.0917 13.125 15 16.875 15.9461 1.28571 1 2029.32 0
160.541 2123.23 89.7274 28.3151 60.3711 -0.123521 -3.45876 2.25272 13.125 15 16.875 15.9465 1.28571 1 2033.27 0
160.597 2123.38 89.7221 28.1187 60.5015 -0.075677 -3.53678 2.3629 13.125 15.9375 16.875 15.9469 1.28571 1 2025.71 0
160.653 2123.46 89.7193 27.9184 60.6381 -0.0263434 -3.60284 2.45052 13.125 15.9375 15.9375 15.9471 1.21429 1 2033.81 0
160.709 2123.49 89.7196 27.7146 60.7788 0.0231723 -3.6608 2.51231 14.0625 15 15.9375 15.9472 1.13333 1 2026.3 0
160.765 2123.54 89.7225 27.5074 60.9221 0.0740882 -3.70597 2.52877 14.0625 15.9375 15.9375 15.9473 1.13333 1 2027.44 0
160.821 2123.44 89.7275 27.2983 61.0672 0.104519 -3.73768 2.55988 14.0625 15.9375 15 15.9471 1.13333 1 2025.42 0
160.877 2123.53 89.7342 27.0878 61.2133 0.122272 -3.76896 2.57113 14.0625 15.9375 15 15.9473 1.13333 1 2032.49 0
160.933 2123.47 89.742 26.8751 61.3599 0.133417 -3.80848 2.589 14.0625 15.9375 15 15.9471 1.13333 1 2026.48 0
160.989 2123.41 89.7498 26.6605 61.5078 0.144427 -3.83498 2.62079 14.0625 16.875 15 15.947 1.2 1 2024.47 0
161.045 2123.34 89.758 26.4444 61.6585 0.142545 -3.84617 2.67126 14.0625 15.9375 14.0625 15.9468 1.13333 1 2026.61 0
161.101 2123.28 89.7664 26.2274 61.8126 0.144618 -3.86364 2.73972 14.0625 15.9375 14.0625 15.9467 1.13333 1 2023.8 0
161.157 2123.24 89.7739 26.0097 61.9709 0.126473 -3.86525 2.82233 15 15.9375 14.0625 15.9465 1.13333 1 2027.3 0
161.213 2123.2 89.7793 25.7913 62.1346 0.0555994 -3.87881 2.93344 15 15.9375 15 15.9465 1.0625 1 2020.4 0
161.27 2123.23 89.7805 25.5724 62.3047 -0.03499 -3.89882 3.04641 15 15.9375 15 15.9465 1.0625 1 2026.93 0
161.326 2123.33 89.7757 25.3519 62.4811 -0.15523 -3.92293 3.15283 15 15.9375 15 15.9468 1.0625 1 2030.01 0
161.382 2123.4 89.7633 25.1282 62.6638 -0.311914 -4.01673 3.26551 15 15 15 15.947 1 1 2026.33 0
161.438 2123.46 89.7421 24.9004 62.8526 -0.480753 -4.10114 3.35766 15 15 15.9375 15.9471 1.0625 1 2023.05 0
161.494 2123.53 89.7109 24.6672 63.0463 -0.664066 -4.19899 3.43629 15 15 15 15.9473 1 1 2024.82 0
161.551 2123.58 89.6697 24.4277 63.2436 -0.844168 -4.31309 3.48542 15 14.0625 15 15.9474 1.06667 1 2030.81 0
161.607 2123.59 89.6187 24.1824 63.4431 -1.01566 -4.42656 3.5083 15 15 15 15.9474 1 1 2025.81 0
161.663 2123.59 89.5581 23.9312 63.6429 -1.17149 -4.51982 3.49059 15 15 15.9375 15.9474 1.0625 1 2027.53 0
161.719 2123.63 89.4894 23.6738 63.8407 -1.30002 -4.62858 3.42347 15 14.0625 15.9375 15.9475 1.13333 1 2032.95 0
161.775 2123.63 89.4139 23.4103 64.0335 -1.41302 -4.72721 3.31735 15 14.0625 15 15.9475 1.06667 1 2031.24 0
161.831 2123.5 89.3324 23.1419 64.2193 -1.49862 -4.81576 3.17298 15 15 15 15.9472 1 1 2032.36 0
161.888 2123.31 89.2467 22.8696 64.3961 -1.56276 -4.8813 2.99906 15 15 15 15.9467 1 1 2024.33 0
161.944 2123.36 89.158 22.5939 64.5622 -1.60165 -4.93315 2.7955 15 15 15.9375 15.9469 1.0625 1 2024.7 0
162 2123.35 89.0675 22.3149 64.7168 -1.61085 -4.97445 2.58434 14.0625 15 15.9375 15.9468 1.13333 1 2026.9 0
162.056 2123.35 88.9767 22.034 64.8592 -1.62385 -5.01152 2.36764 14.0625 15 15 15.9468 1.06667 1 2026.37 0
162.112 2123.34 88.8858 21.7524 64.9895 -1.62229 -5.01524 2.17059 15 15 15 15.9468 1 1 2031.19 0
162.169 2123.39 88.7953 21.4701 65.1085 -1.61371 -5.01051 1.98019 15 15.9375 15 15.9469 1.0625 1 2035.31 0
162.225 2123.2 88.7057 21.1877 65.2166 -1.59735 -5.0143 1.79655 15 15 15 15.9465 1 1 2033.39 0
162.281 2123.11 88.6165 20.9054 65.3145 -1.58305 -5.01235 1.62445 15 15 15 15.9462 1 1 2028.23 0
162.337 2123.06 88.528 20.6227 65.4029 -1.56739 -5.02435 1.46279 15 15.9375 15 15.9461 1.0625 1 2028.48 0
162.393 2122.9 88.4404 20.3392 65.4825 -1.55895 -5.04322 1.30995 15 15.9375 15 15.9457 1.0625 1 2025.5 0
162.449 2122.74 88.3534 20.0541 65.5541 -1.54717 -5.07482 1.18748 14.0625 15 15 15.9453 1.06667 1 2026.06 0
162.506 2122.64 88.2664 19.7677 65.6194 -1.53928 -5.11554 1.08159 14.0625 15.9375 15.9375 15.945 1.13333 1 2021.13 0
