# t frame_uz frame_z ub_dans_repere
160.001 3.73833e-05 3.84998e-08 0.0362992
160.019 0.0122875 0.000129377 0.72604
160.051 0.040203 0.00104895 0.960587
160.092 0.0869041 0.00384345 1.22567
160.14 0.152208 0.0097384 1.4973
160.19 0.236931 0.0199383 1.79096
160.243 0.340039 0.0356407 2.06109
160.297 0.459491 0.0577913 2.31285
160.352 0.593796 0.0874099 2.53241
160.407 0.73982 0.124796 2.73986
160.463 0.899678 0.17153 2.92948
160.519 1.06927 0.227546 3.09375
160.575 1.24733 0.293344 3.23609
160.631 1.43273 0.36936 3.35945
160.687 1.62439 0.45597 3.46238
160.743 1.82112 0.553484 3.54392
160.798 2.02155 0.662138 3.60651
160.854 2.22504 0.782118 3.65196
160.91 2.43058 0.913562 3.68399
160.966 2.63797 1.05657 3.71462
161.022 2.84689 1.21147 3.73479
161.079 3.05712 1.37849 3.74466
161.135 3.26762 1.55734 3.75271
161.191 3.47803 1.74801 3.74005
161.247 3.68766 1.95047 3.72604
161.303 3.89665 2.16469 3.7156
161.36 4.10476 2.39062 3.69729
161.416 4.31216 2.62822 3.68758
161.472 4.51838 2.87743 3.66364
161.528 4.72348 3.13819 3.64081
161.584 4.92719 3.41043 3.61242
161.64 5.12879 3.69404 3.57067
161.697 5.32794 3.9889 3.52729
161.753 5.52448 4.29486 3.4779
161.809 5.71816 4.61177 3.42648
161.865 5.90874 4.93945 3.37264
161.921 6.09635 5.27774 3.31652
161.978 6.28079 5.62646 3.26098
162.034 6.46168 5.98543 3.1905
162.09 6.63851 6.35442 3.12087
162.146 6.81167 6.73323 3.05422
162.202 6.98079 7.12163 2.98019
162.258 7.14587 7.51939 2.908
162.315 7.30661 7.92628 2.83516
162.371 7.46335 8.34206 2.75891
162.427 7.61595 8.76652 2.68555
162.483 7.76464 9.19941 2.61991
162.539 7.90961 9.64053 2.55658
162.596 8.05109 10.0897 2.49065
162.652 8.18858 10.5466 2.41542
162.708 8.32207 11.0112 2.35372
162.764 8.45249 11.4831 2.29876
