# t dissipation energy Reynolds eta
160.001 0.0393856 1.35296 13.0342 3.52286
160.003 0.050891 1.35576 11.4903 3.30422
160.006 0.0440879 1.35479 12.3362 3.42491
160.009 0.0416 1.35441 12.6961 3.47501
160.014 0.0405857 1.3543 12.8527 3.49652
160.019 0.0399833 1.35414 12.9477 3.50962
160.024 0.039616 1.35411 13.0072 3.51773
160.03 0.0394072 1.35413 13.0419 3.52238
160.037 0.0392834 1.35417 13.0629 3.52515
160.044 0.0392155 1.35425 13.0749 3.52667
160.051 0.0391895 1.35435 13.0801 3.52726
160.059 0.0391911 1.35446 13.081 3.52722
160.067 0.0392082 1.35458 13.0792 3.52684
160.075 0.0392341 1.3547 13.0761 3.52625
160.084 0.0392691 1.35484 13.0716 3.52547
160.092 0.0393109 1.35496 13.0659 3.52453
160.101 0.0393596 1.35511 13.0592 3.52344
160.111 0.039419 1.35528 13.0511 3.52211
160.12 0.0394886 1.35547 13.0414 3.52056
160.13 0.039572 1.3557 13.0298 3.5187
160.14 0.0396685 1.35595 13.0163 3.51656
160.149 0.0397731 1.35622 13.0017 3.51425
160.159 0.0398894 1.35651 12.9856 3.51168
160.17 0.0400111 1.35682 12.9688 3.50901
160.18 0.0401433 1.35714 12.9505 3.50612
160.19 0.0402788 1.35747 12.9319 3.50316
160.2 0.0404205 1.35781 12.9124 3.50009
160.211 0.0405712 1.35818 12.8919 3.49684
160.222 0.0407293 1.35855 12.8704 3.49344
160.232 0.0408989 1.35896 12.8475 3.48981
160.243 0.0410737 1.35937 12.824 3.48609
160.254 0.0412559 1.35981 12.7998 3.48224
160.264 0.0414482 1.36026 12.7743 3.47819
160.275 0.0416472 1.36074 12.7482 3.47403
160.286 0.0418328 1.36118 12.724 3.47017
160.297 0.0420457 1.36169 12.6965 3.46577
160.308 0.0422621 1.3622 12.6687 3.46132
160.319 0.0424702 1.36271 12.6424 3.45707
160.33 0.0426651 1.36321 12.6181 3.45312
160.341 0.0428865 1.36377 12.5907 3.44865
160.352 0.0431177 1.36434 12.5621 3.44402
160.363 0.0433517 1.36491 12.5334 3.43936
160.374 0.0435905 1.3655 12.5044 3.43464
160.385 0.0438352 1.3661 12.475 3.42984
160.396 0.0440861 1.36672 12.4451 3.42495
160.407 0.0443409 1.36736 12.4151 3.42002
160.418 0.0446047 1.36802 12.3842 3.41495
160.429 0.0448694 1.36869 12.3537 3.4099
160.44 0.0451389 1.36937 12.3229 3.4048
160.451 0.0454101 1.37006 12.2922 3.39971
160.463 0.0456811 1.37075 12.2619 3.39465
160.474 0.0459552 1.37146 12.2316 3.38958
160.485 0.0462312 1.37218 12.2014 3.38451
160.496 0.0465097 1.3729 12.1713 3.37943
160.507 0.0467914 1.37364 12.1411 3.37433
160.519 0.0470756 1.37438 12.111 3.36923
160.53 0.0473611 1.37514 12.081 3.36414
160.541 0.0476484 1.3759 12.0512 3.35906
160.552 0.0479361 1.37666 12.0216 3.35401
160.563 0.0482275 1.37743 11.992 3.34893
160.575 0.0485201 1.37821 11.9625 3.34387
160.586 0.0488185 1.37901 11.9328 3.33875
160.597 0.0491074 1.3798 11.9045 3.33383
160.608 0.0493938 1.38061 11.8769 3.32898
160.619 0.0496734 1.38142 11.8503 3.32429
160.631 0.0499611 1.38222 11.8231 3.31949
160.642 0.0502509 1.38304 11.7959 3.3147
160.653 0.0505495 1.38387 11.7681 3.30979
160.664 0.0508539 1.3847 11.7398 3.30483
160.675 0.0511469 1.38554 11.7132 3.30008
160.687 0.0514356 1.38636 11.6872 3.29544
160.698 0.0517261 1.38721 11.6615 3.2908
160.709 0.0520051 1.38805 11.6372 3.28638
160.72 0.0522789 1.38888 11.6136 3.28207
160.731 0.0525537 1.38971 11.5902 3.27777
160.743 0.0528272 1.39054 11.5671 3.27352
160.754 0.0530902 1.39135 11.5451 3.26946
160.765 0.0533556 1.39219 11.5233 3.26539
160.776 0.0536359 1.39305 11.5002 3.26111
160.787 0.0539143 1.3939 11.4775 3.25689
160.798 0.0541943 1.39476 11.4549 3.25268
160.81 0.0544619 1.3956 11.4336 3.24868
160.821 0.054728 1.39645 11.4127 3.24472
160.832 0.0549692 1.3973 11.3946 3.24115
160.843 0.0552144 1.39814 11.376 3.23755
160.854 0.0554706 1.39897 11.3565 3.23381
160.866 0.0557391 1.39983 11.3361 3.2299
160.877 0.0560069 1.40068 11.3158 3.22604
160.888 0.0562775 1.40153 11.2955 3.22215
160.899 0.0565435 1.40239 11.2758 3.21835
160.91 0.0567979 1.40324 11.2573 3.21474
160.922 0.0570574 1.40413 11.2388 3.21108
160.933 0.0573449 1.40507 11.2181 3.20705
160.944 0.0575841 1.40591 11.2014 3.20372
160.955 0.0578286 1.40678 11.1847 3.20032
160.966 0.0580871 1.40766 11.1667 3.19676
160.978 0.0583574 1.40854 11.1478 3.19305
160.989 0.0586373 1.40944 11.1282 3.18923
161 0.0589272 1.41035 11.108 3.1853
161.011 0.0592154 1.41128 11.0882 3.18142
161.022 0.0594878 1.41219 11.07 3.17777
161.034 0.0597645 1.41312 11.0516 3.17409
161.045 0.0600047 1.41401 11.0364 3.1709
161.056 0.0602617 1.41491 11.0199 3.16752
161.067 0.0605309 1.41583 11.0025 3.16399
161.079 0.0607981 1.41674 10.9853 3.16051
161.09 0.0610722 1.41766 10.9678 3.15696
161.101 0.0613518 1.41859 10.9499 3.15335
161.112 0.0616284 1.41952 10.9325 3.14981
161.124 0.0618977 1.42045 10.9158 3.14638
161.135 0.0621945 1.42145 10.8975 3.14262
161.146 0.0624388 1.42235 10.8829 3.13954
161.157 0.062679 1.42326 10.869 3.13653
161.169 0.0629335 1.42418 10.8541 3.13335
161.18 0.0631861 1.4251 10.8393 3.13022
161.191 0.0634302 1.42599 10.8252 3.1272
161.202 0.0636768 1.42689 10.8111 3.12417
161.213 0.0639187 1.42781 10.7975 3.12121
161.225 0.0641632 1.42872 10.7838 3.11823
161.236 0.0644075 1.42965 10.7703 3.11527
161.247 0.0646491 1.43057 10.7571 3.11235
161.258 0.0648904 1.4315 10.7441 3.10946
