# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi n_regions V_tag straddle
# col 1-13 : sommes COMPLETES ponderees (1-f) sur toutes les mailles, centre en moyenne circulaire.
#            (l'ancienne version ne sommait que sur les mailles taguees f<0.5 -> volume sous-estime de ~4.5 %,
#             vitesse verticale biaisee de ~+0.35 en repere mobile. Cf. event bubble dans main.c.)
# col 14-16 : diagnostic fragmentation par tag() (V_tag = plus grosse region ; straddle = bulle a cheval sur un bord).
160.001 2122.62 60 60 60 0.0864096 0.0142579 -0.0587004 14.0625 14.0625 14.0625 15.945 1 1 2006.97 0
160.019 2122.19 60.0244 60.0041 59.984 1.46313 0.240075 -0.880719 14.0625 14.0625 14.0625 15.9439 1 1 2006.65 0
160.051 2122.71 60.0722 60.0121 59.9589 1.47156 0.246503 -0.59981 15 14.0625 14.0625 15.9452 1.06667 1 2015.18 0
160.092 2122.33 60.1336 60.0223 59.939 1.4761 0.244601 -0.273587 15 15 15 15.9443 1 1 2019.2 0
160.14 2122.42 60.2032 60.0337 59.9324 1.47498 0.235317 0.0696294 15 15 15 15.9445 1 1 2022.2 0
160.19 2122.57 60.278 60.0456 59.9431 1.48561 0.230941 0.417369 15 15 14.0625 15.9449 1.06667 1 2023.6 0
160.243 2122.53 60.3563 60.0577 59.9727 1.494 0.22249 0.750766 15 15 14.0625 15.9448 1.06667 1 2028.17 0
160.297 2122.69 60.4364 60.0697 60.0209 1.48679 0.216775 1.06912 15 15 14.0625 15.9452 1.06667 1 2030.42 0
160.352 2122.77 60.5182 60.0816 60.0874 1.47753 0.214706 1.36611 15 15 15 15.9454 1 1 2032.39 0
160.407 2122.83 60.6001 60.0934 60.1702 1.48601 0.21189 1.64503 15 15 15 15.9455 1 1 2031.34 0
160.463 2122.9 60.6837 60.1054 60.2698 1.48734 0.213506 1.90088 15 15 15 15.9457 1 1 2023.34 0
160.519 2122.98 60.7675 60.1176 60.3831 1.48751 0.219987 2.13265 15 15 15 15.9459 1 1 2028.61 0
160.575 2123.1 60.8515 60.1302 60.5088 1.49191 0.229332 2.34448 15 15 15 15.9462 1 1 2029.15 0
160.631 2123.26 60.9358 60.1434 60.6456 1.50006 0.243211 2.52224 15.9375 15 15 15.9466 1.0625 1 2026.52 0
160.687 2123.43 61.0203 60.1575 60.792 1.50174 0.264715 2.67471 15.9375 15 15 15.947 1.0625 1 2020.32 0
160.743 2123.58 61.1051 60.1726 60.9471 1.5069 0.278325 2.81187 15 15 14.0625 15.9474 1.06667 1 2027.89 0
160.798 2123.72 61.1899 60.1885 61.1099 1.50539 0.29818 2.92813 15 15 14.0625 15.9478 1.06667 1 2027.09 0
160.854 2123.91 61.2749 60.2053 61.2787 1.51217 0.311122 3.02689 15 15 15 15.9482 1 1 2031.8 0
160.91 2124.02 61.3601 60.2229 61.4529 1.5171 0.330645 3.10435 15 15 15 15.9485 1 1 2030.31 0
160.966 2124.15 61.4458 60.2414 61.6313 1.53099 0.339495 3.17565 15 15 14.0625 15.9488 1.06667 1 2028.69 0
161.022 2124.26 61.5322 60.2606 61.813 1.54059 0.351369 3.22443 15 15 14.0625 15.9491 1.06667 1 2032.28 0
161.079 2124.36 61.6194 60.2804 61.9975 1.55517 0.356292 3.25929 15 15 14.0625 15.9493 1.06667 1 2035 0
161.135 2124.45 61.7076 60.3004 62.1839 1.57035 0.354016 3.27446 15.9375 15 14.0625 15.9496 1.13333 1 2029.65 0
161.191 2124.6 61.7966 60.3203 62.3714 1.58621 0.351842 3.28786 15.9375 15 14.0625 15.95 1.13333 1 2023.69 0
161.247 2124.72 61.8865 60.3399 62.5592 1.60646 0.342296 3.29383 15.9375 15 14.0625 15.9503 1.13333 1 2029.94 0
161.303 2124.79 61.9775 60.359 62.7465 1.62467 0.334611 3.28678 15.9375 15 14.0625 15.9504 1.13333 1 2031.67 0
161.36 2124.91 62.0694 60.3776 62.933 1.64048 0.323029 3.27321 15.9375 15 14.0625 15.9507 1.13333 1 2033.4 0
161.416 2125 62.1623 60.3954 63.1193 1.65934 0.311818 3.25812 15.9375 15 14.0625 15.9509 1.13333 1 2030.98 0
161.472 2125.12 62.2564 60.4125 63.305 1.68868 0.299439 3.2476 15 15 13.125 15.9512 1.14286 1 2028 0
161.528 2125.3 62.3519 60.4289 63.4893 1.70267 0.291131 3.2199 15 15 14.0625 15.9517 1.06667 1 2032.79 0
161.584 2125.37 62.4484 60.4446 63.672 1.71868 0.274362 3.18663 15.9375 15 14.0625 15.9519 1.13333 1 2028.04 0
