# t dissipation energy Reynolds eta
160.001 0.0403377 1.3516 12.8665 3.50188
160.003 0.0643297 1.35771 10.2346 3.11621
160.006 0.0483904 1.35515 11.7781 3.34611
160.009 0.0439634 1.35448 12.3508 3.42734
160.014 0.0419455 1.35413 12.6411 3.46783
160.019 0.0408012 1.35382 12.8142 3.4919
160.024 0.0401118 1.3536 12.9218 3.5068
160.03 0.0396933 1.35343 12.9881 3.51601
160.037 0.0394343 1.35328 13.0292 3.52177
160.044 0.0392732 1.35315 13.0546 3.52538
160.051 0.0391767 1.35303 13.0696 3.52755
160.059 0.0391253 1.35293 13.0772 3.5287
160.067 0.0391031 1.35284 13.08 3.5292
160.075 0.0391012 1.35275 13.0795 3.52925
160.084 0.0391169 1.35267 13.0761 3.52889
160.092 0.0391436 1.3526 13.071 3.52829
160.101 0.0391838 1.35255 13.0637 3.52739
160.111 0.0392338 1.3525 13.055 3.52626
160.12 0.039295 1.35248 13.0445 3.52489
160.13 0.0393656 1.35247 13.0328 3.52331
160.14 0.0394475 1.35248 13.0193 3.52148
160.149 0.0395397 1.3525 13.0044 3.51942
160.159 0.0396373 1.35254 12.9887 3.51725
160.17 0.0397484 1.3526 12.9711 3.51479
160.18 0.0398705 1.35268 12.952 3.5121
160.19 0.04 1.35276 12.9318 3.50925
160.2 0.0401368 1.35287 12.9107 3.50626
160.211 0.0402826 1.35299 12.8885 3.50308
160.222 0.0404362 1.35314 12.8654 3.49975
160.232 0.0405986 1.35329 12.8412 3.49625
160.243 0.0407682 1.35346 12.816 3.4926
160.254 0.0409454 1.35365 12.7901 3.48882
160.264 0.0411317 1.35386 12.763 3.48486
160.275 0.041324 1.35408 12.7353 3.4808
160.286 0.0415233 1.35431 12.7069 3.47661
160.297 0.0417339 1.35456 12.6771 3.47222
160.308 0.0419525 1.35483 12.6466 3.46769
160.319 0.0421759 1.35512 12.6158 3.46309
160.33 0.0423995 1.35541 12.5852 3.45851
160.341 0.0426326 1.35573 12.5537 3.45378
160.352 0.0428709 1.35607 12.5219 3.44897
160.363 0.0431129 1.35643 12.49 3.44412
160.374 0.0433683 1.35682 12.4567 3.43903
160.385 0.0436271 1.35721 12.4233 3.43392
160.396 0.0438859 1.35761 12.3902 3.42885
160.407 0.0441472 1.35802 12.3573 3.42376
