# t dissipation energy Reynolds eta
160.001 0.206507 4.61096 19.3996 2.32807
160.003 0.234598 4.62644 18.2622 2.25501
160.006 0.217173 4.62398 18.9706 2.29894
160.009 0.210024 4.62295 19.2865 2.31826
160.014 0.20657 4.62238 19.4447 2.32789
160.019 0.204501 4.622 19.5411 2.33376
160.024 0.203163 4.62154 19.6034 2.33759
160.03 0.202276 4.62127 19.6452 2.34015
160.037 0.20168 4.621 19.6731 2.34188
160.044 0.201273 4.62084 19.6923 2.34306
160.051 0.200987 4.62067 19.7056 2.34389
160.059 0.200782 4.6205 19.7149 2.34449
160.067 0.200629 4.62033 19.7217 2.34494
160.075 0.200521 4.62019 19.7264 2.34525
160.084 0.200445 4.62002 19.7294 2.34547
160.092 0.200391 4.6199 19.7316 2.34563
160.101 0.200359 4.61979 19.7327 2.34573
160.111 0.200344 4.61966 19.7328 2.34577
160.12 0.200355 4.61957 19.7319 2.34574
160.13 0.200383 4.61953 19.7304 2.34566
160.14 0.20042 4.6195 19.7284 2.34555
160.149 0.200469 4.61944 19.7257 2.3454
160.159 0.200528 4.61936 19.7225 2.34523
160.17 0.20935 4.62085 19.3087 2.32012
160.18 0.201993 4.61971 19.6524 2.34097
160.19 0.201156 4.61961 19.6928 2.3434
160.2 0.201079 4.61964 19.6966 2.34362
160.211 0.201123 4.61968 19.6947 2.3435
160.222 0.201223 4.61978 19.6902 2.34321
160.232 0.201341 4.61987 19.6848 2.34286
160.243 0.201479 4.61997 19.6785 2.34246
160.254 0.201625 4.62009 19.6719 2.34203
160.264 0.201796 4.62026 19.6643 2.34154
160.275 0.201962 4.62039 19.6567 2.34106
160.286 0.202147 4.62059 19.6486 2.34052
160.297 0.202339 4.6208 19.6402 2.33997
160.308 0.202546 4.62104 19.6312 2.33937
160.319 0.202764 4.62129 19.6217 2.33874
160.33 0.20299 4.62157 19.6119 2.33809
160.341 0.203225 4.62188 19.6019 2.33741
160.352 0.203474 4.62222 19.5914 2.3367
160.363 0.203721 4.62257 19.5809 2.33599
160.374 0.20397 4.62292 19.5704 2.33527
160.385 0.204226 4.62328 19.5598 2.33454
160.396 0.204491 4.62368 19.5488 2.33379
160.407 0.20475 4.62406 19.538 2.33305
160.418 0.205025 4.62448 19.5267 2.33227
160.429 0.205304 4.62491 19.5152 2.33147
160.44 0.205586 4.62539 19.5038 2.33067
160.451 0.205869 4.62587 19.4924 2.32987
160.463 0.206155 4.62636 19.481 2.32906
160.474 0.206448 4.62686 19.4692 2.32823
160.485 0.206764 4.6274 19.4566 2.32735
160.496 0.20708 4.62795 19.4441 2.32646
160.507 0.207391 4.62849 19.4318 2.32558
160.519 0.20768 4.62902 19.4205 2.32477
160.53 0.207977 4.62958 19.4089 2.32394
160.541 0.208297 4.63017 19.3965 2.32305
160.552 0.208609 4.63076 19.3845 2.32218
160.563 0.208922 4.63136 19.3724 2.32131
160.575 0.209234 4.63197 19.3606 2.32045
160.586 0.209552 4.63261 19.3485 2.31957
160.597 0.209862 4.63324 19.3369 2.31871
160.608 0.210164 4.63388 19.3256 2.31787
160.619 0.210457 4.6345 19.3147 2.31707
160.631 0.210745 4.63512 19.3041 2.31628
160.642 0.211031 4.63574 19.2936 2.31549
160.653 0.211331 4.63641 19.2827 2.31467
160.664 0.211616 4.63706 19.2724 2.31389
160.675 0.211908 4.63773 19.2619 2.31309
160.687 0.21218 4.63838 19.2523 2.31235
160.698 0.212442 4.63902 19.243 2.31164
160.709 0.212703 4.63967 19.2339 2.31093
160.72 0.212965 4.64033 19.2248 2.31022
160.731 0.213206 4.64097 19.2166 2.30956
160.743 0.213457 4.64164 19.2081 2.30888
