# t dissipation energy Reynolds eta
160.001 0.0792953 2.2097 15.003 2.95745
160.003 0.0893774 2.2119 14.1455 2.87027
160.006 0.082257 2.21087 14.7382 2.93046
160.009 0.0805561 2.21067 14.8917 2.94581
160.014 0.0798782 2.21065 14.9545 2.95204
160.019 0.0794728 2.21061 14.9924 2.9558
160.024 0.0792225 2.21063 15.0162 2.95813
160.03 0.0790776 2.21069 15.0304 2.95949
160.037 0.0789931 2.21077 15.0389 2.96028
160.044 0.0789475 2.21086 15.0439 2.9607
160.051 0.0789314 2.21098 15.0462 2.96085
160.059 0.078935 2.21111 15.0468 2.96082
160.067 0.0789524 2.21125 15.0461 2.96066
160.075 0.0789782 2.21141 15.0447 2.96042
160.084 0.0790129 2.21156 15.0424 2.96009
160.092 0.0790549 2.21174 15.0396 2.9597
160.101 0.079107 2.21193 15.036 2.95921
160.111 0.0791636 2.21213 15.0319 2.95868
160.12 0.0792374 2.21236 15.0265 2.95799
160.13 0.0793334 2.21264 15.0193 2.9571
160.14 0.0794254 2.21289 15.0123 2.95624
160.149 0.0795298 2.21319 15.0045 2.95527
160.159 0.0796409 2.21349 14.9961 2.95424
160.17 0.0797778 2.21385 14.9857 2.95297
160.18 0.0799085 2.21418 14.9756 2.95176
160.19 0.0800595 2.21458 14.9642 2.95037
160.2 0.0802151 2.21496 14.9522 2.94894
160.211 0.080377 2.21536 14.9398 2.94745
160.222 0.0805489 2.21578 14.9267 2.94588
160.232 0.0807409 2.21625 14.9121 2.94412
160.243 0.0809188 2.21668 14.8986 2.9425
160.254 0.0811124 2.21716 14.8841 2.94075
160.264 0.0813244 2.21768 14.8681 2.93883
160.275 0.0815438 2.2182 14.8516 2.93685
160.286 0.0817503 2.21869 14.8361 2.93499
160.297 0.0819303 2.21914 14.8228 2.93338
160.308 0.0821237 2.21966 14.8088 2.93165
160.319 0.0823439 2.22024 14.7928 2.92969
160.33 0.082619 2.22093 14.7728 2.92725
160.341 0.082876 2.22155 14.754 2.92498
160.352 0.0831092 2.22215 14.7373 2.92292
160.363 0.0833541 2.22279 14.7198 2.92077
160.374 0.0836051 2.22344 14.702 2.91858
160.385 0.0838548 2.22409 14.6844 2.9164
160.396 0.0841067 2.22476 14.6668 2.91422
160.407 0.0843633 2.22544 14.649 2.912
160.418 0.0846274 2.22614 14.6307 2.90972
160.429 0.0848916 2.22685 14.6126 2.90746
160.44 0.0851599 2.22757 14.5943 2.90517
160.451 0.085436 2.22832 14.5756 2.90281
160.463 0.0857113 2.22908 14.5571 2.90048
160.474 0.0859886 2.22985 14.5386 2.89814
160.485 0.0862688 2.23063 14.5201 2.89578
160.496 0.0865485 2.23142 14.5017 2.89344
160.507 0.0868239 2.23221 14.4838 2.89114
160.519 0.0870999 2.233 14.466 2.88885
160.53 0.0873831 2.23381 14.4478 2.88651
160.541 0.0876664 2.23463 14.4297 2.88417
160.552 0.0879513 2.23547 14.4117 2.88183
160.563 0.0882296 2.2363 14.3943 2.87956
160.575 0.0885094 2.23713 14.3769 2.87728
160.586 0.0887801 2.23797 14.3603 2.87508
160.597 0.0890584 2.23882 14.3433 2.87284
160.608 0.0893286 2.23966 14.327 2.87066
160.619 0.0895958 2.2405 14.311 2.86852
160.631 0.0898676 2.24134 14.2947 2.86635
160.642 0.0901481 2.24221 14.278 2.86411
160.653 0.0904219 2.24307 14.2618 2.86194
160.664 0.0906897 2.24393 14.2462 2.85983
160.675 0.0909574 2.24479 14.2307 2.85772
160.687 0.0912277 2.24568 14.2152 2.8556
160.698 0.0915046 2.24659 14.1994 2.85344
160.709 0.091777 2.2475 14.1841 2.85132
160.72 0.0920444 2.24839 14.169 2.84925
160.731 0.0923117 2.24927 14.1541 2.84718
160.743 0.0925743 2.25015 14.1395 2.84516
160.754 0.0928375 2.25104 14.125 2.84314
160.765 0.0931038 2.25193 14.1104 2.84111
160.776 0.0933763 2.25285 14.0955 2.83903
160.787 0.093631 2.25373 14.0819 2.8371
160.798 0.093872 2.25462 14.0693 2.83528
160.81 0.0940964 2.25551 14.0581 2.83359
160.821 0.0943365 2.2564 14.0457 2.83178
160.832 0.0945906 2.25731 14.0325 2.82988
160.843 0.0948347 2.25821 14.02 2.82805
160.854 0.0950776 2.25911 14.0077 2.82625
160.866 0.0953088 2.25998 13.9961 2.82453
160.877 0.0955423 2.26086 13.9844 2.8228
160.888 0.0957779 2.26176 13.9727 2.82107
160.899 0.0960216 2.26268 13.9607 2.81927
160.91 0.096268 2.26361 13.9485 2.81747
160.922 0.0965186 2.26455 13.9362 2.81564
160.933 0.0967695 2.26547 13.9238 2.81381
160.944 0.0970244 2.26643 13.9113 2.81196
160.955 0.0972631 2.26734 13.8998 2.81023
160.966 0.0975103 2.26828 13.888 2.80845
160.978 0.0977696 2.26921 13.8753 2.80659
160.989 0.0980267 2.27016 13.8629 2.80475
161 0.098293 2.27113 13.85 2.80284
161.011 0.0985226 2.27206 13.8395 2.80121
161.022 0.098778 2.27302 13.8274 2.7994
161.034 0.099033 2.27397 13.8154 2.79759
161.045 0.0992962 2.27494 13.803 2.79574
161.056 0.09954 2.27587 13.7917 2.79402
161.067 0.0997768 2.27681 13.781 2.79236
161.079 0.100014 2.27777 13.7705 2.79071
161.09 0.100273 2.27876 13.7586 2.78891
161.101 0.100532 2.27974 13.7468 2.7871
161.112 0.100774 2.28073 13.7362 2.78543
161.124 0.10101 2.28171 13.726 2.7838
161.135 0.101255 2.2827 13.7154 2.78212
161.146 0.101508 2.28371 13.7044 2.78038
161.157 0.10177 2.28469 13.6926 2.77859
161.169 0.102038 2.2857 13.6806 2.77676
161.18 0.102301 2.28671 13.6691 2.77498
161.191 0.102548 2.28771 13.6585 2.7733
161.202 0.102803 2.28873 13.6477 2.77159
161.213 0.103054 2.28972 13.637 2.76989
161.225 0.103276 2.29072 13.6283 2.76841
161.236 0.103501 2.29171 13.6193 2.7669
161.247 0.103746 2.29272 13.6092 2.76526
161.258 0.104008 2.29373 13.598 2.76352
161.27 0.104276 2.29475 13.5866 2.76174
161.281 0.104545 2.2958 13.5753 2.75997
161.292 0.104818 2.29683 13.5637 2.75816
161.303 0.105099 2.29791 13.552 2.75632
161.315 0.105368 2.29897 13.5408 2.75456
161.326 0.10563 2.30002 13.5303 2.75285
161.337 0.105886 2.30107 13.5201 2.75119
161.348 0.106137 2.30211 13.5102 2.74956
161.36 0.106393 2.30317 13.5001 2.7479
161.371 0.106663 2.30423 13.4892 2.74616
161.382 0.106921 2.30528 13.4791 2.7445
161.393 0.107178 2.30634 13.4691 2.74286
161.404 0.10743 2.30739 13.4594 2.74125
161.416 0.107674 2.30844 13.4503 2.73969
161.427 0.107926 2.3095 13.4407 2.73809
161.438 0.108186 2.31057 13.4308 2.73645
161.449 0.108425 2.31164 13.4222 2.73494
161.461 0.108671 2.31271 13.4132 2.73339
161.472 0.108927 2.31378 13.4036 2.73178
161.483 0.109192 2.31486 13.3936 2.73012
161.494 0.109422 2.31586 13.3853 2.72868
161.506 0.109659 2.3169 13.3768 2.72721
161.517 0.109914 2.31796 13.3674 2.72563
161.528 0.110192 2.31906 13.3569 2.7239
161.539 0.110472 2.32017 13.3463 2.72218
161.551 0.110731 2.32128 13.3371 2.72059
161.562 0.110987 2.32236 13.3279 2.71901
161.573 0.11126 2.32346 13.3179 2.71735
161.584 0.111519 2.32454 13.3085 2.71577
161.596 0.111784 2.32563 13.299 2.71416
161.607 0.112064 2.32673 13.2887 2.71246
161.618 0.112329 2.32782 13.2791 2.71086
161.629 0.11259 2.3289 13.2699 2.70928
161.64 0.112855 2.32998 13.2605 2.70769
161.652 0.113102 2.33106 13.2521 2.70621
161.663 0.11334 2.3321 13.2442 2.70479
161.674 0.113582 2.33317 13.2361 2.70335
161.685 0.113778 2.3342 13.2305 2.70219
161.697 0.113976 2.33522 13.2248 2.70101
161.708 0.114198 2.33626 13.2178 2.6997
161.719 0.11442 2.33733 13.211 2.69838
161.73 0.114657 2.33839 13.2034 2.69699
161.742 0.11489 2.33945 13.196 2.69562
161.753 0.115112 2.34047 13.189 2.69432
161.764 0.115323 2.34148 13.1826 2.69309
161.775 0.115544 2.34249 13.1757 2.6918
161.787 0.115756 2.34352 13.1694 2.69057
161.798 0.115973 2.34454 13.1628 2.68931
161.809 0.116198 2.34559 13.1559 2.688
161.82 0.116412 2.34662 13.1496 2.68677
161.831 0.116639 2.34766 13.1426 2.68546
161.843 0.116858 2.34868 13.136 2.6842
161.854 0.117066 2.34971 13.1301 2.68301
161.865 0.117286 2.35074 13.1235 2.68175
161.876 0.117522 2.3518 13.1162 2.6804
161.888 0.117759 2.35284 13.1088 2.67905
161.899 0.118054 2.35402 13.099 2.67738
161.91 0.118326 2.35512 13.09 2.67583
161.921 0.11855 2.35618 13.0835 2.67457
161.933 0.118753 2.35715 13.0777 2.67343
161.944 0.118973 2.35819 13.0714 2.67219
161.955 0.119175 2.35918 13.0658 2.67106
161.966 0.119377 2.36017 13.0602 2.66993
161.978 0.119578 2.36116 13.0547 2.66881
161.989 0.119746 2.36213 13.0509 2.66787
162 0.119928 2.36314 13.0465 2.66685
162.011 0.120131 2.36417 13.0413 2.66573
162.022 0.120312 2.36516 13.0369 2.66472
162.034 0.120491 2.36615 13.0327 2.66374
162.045 0.12068 2.36715 13.0279 2.66269
162.056 0.120872 2.36815 13.0231 2.66163
162.067 0.121057 2.36913 13.0186 2.66062
162.079 0.121233 2.3701 13.0144 2.65965
162.09 0.121366 2.37098 13.0121 2.65892
162.101 0.121529 2.37191 13.0085 2.65803
162.112 0.121718 2.37285 13.0035 2.657
162.124 0.121893 2.37377 12.9992 2.65604
162.135 0.122086 2.37471 12.994 2.65499
162.146 0.122293 2.37565 12.9882 2.65387
162.157 0.12246 2.37657 12.9844 2.65296
162.169 0.122625 2.37749 12.9807 2.65207
162.18 0.122797 2.37841 12.9766 2.65114
162.191 0.122964 2.37933 12.9728 2.65024
162.202 0.123123 2.38022 12.9693 2.64938
162.213 0.123309 2.38114 12.9645 2.64838
162.225 0.12346 2.38203 12.9614 2.64757
162.236 0.123625 2.38294 12.9577 2.64669
162.247 0.123804 2.38387 12.9534 2.64573
162.258 0.123952 2.38475 12.9504 2.64494
162.27 0.124099 2.38564 12.9476 2.64416
162.281 0.124277 2.38656 12.9433 2.64321
162.292 0.124413 2.38745 12.941 2.64249
162.303 0.124555 2.38834 12.9385 2.64174
162.315 0.124729 2.38928 12.9346 2.64082
162.326 0.124844 2.39015 12.9333 2.6402
162.337 0.12498 2.39103 12.931 2.63948
162.348 0.125136 2.3919 12.9277 2.63866
162.36 0.12527 2.39276 12.9254 2.63796
162.371 0.125421 2.39362 12.9223 2.63716
162.382 0.12559 2.39451 12.9184 2.63627
162.393 0.125728 2.39538 12.916 2.63555
162.404 0.125908 2.39631 12.9118 2.63461
162.416 0.126129 2.39723 12.9054 2.63345
162.427 0.126295 2.39809 12.9015 2.63259
162.438 0.126481 2.399 12.8969 2.63162
162.449 0.126681 2.39992 12.8917 2.63058
162.461 0.126854 2.40082 12.8877 2.62968
162.472 0.12705 2.40174 12.8827 2.62867
162.483 0.127275 2.40268 12.8763 2.6275
162.494 0.127471 2.40358 12.8713 2.6265
162.506 0.127684 2.40449 12.8654 2.6254
162.517 0.127914 2.40542 12.8588 2.62422
162.528 0.128081 2.40632 12.8552 2.62337
162.539 0.128263 2.40725 12.851 2.62243
162.551 0.128466 2.40818 12.8459 2.6214
162.562 0.128617 2.40906 12.843 2.62063
162.573 0.128771 2.40992 12.8399 2.61984
162.584 0.12895 2.41083 12.8358 2.61893
162.596 0.12908 2.41168 12.8339 2.61827
162.607 0.129217 2.41255 12.8317 2.61758
162.618 0.12937 2.41345 12.8289 2.6168
162.629 0.12949 2.41426 12.8273 2.6162
162.64 0.129646 2.41513 12.8242 2.61541
162.652 0.129825 2.41602 12.82 2.61451
162.663 0.129953 2.41684 12.8181 2.61387
162.674 0.130099 2.41769 12.8154 2.61313
162.685 0.13026 2.41856 12.8121 2.61232
162.697 0.130413 2.41942 12.8091 2.61156
162.708 0.13058 2.42027 12.8054 2.61072
162.719 0.130771 2.42115 12.8007 2.60977
162.73 0.130957 2.42208 12.7965 2.60884
162.742 0.131155 2.42298 12.7916 2.60785
162.753 0.131351 2.42385 12.7867 2.60688
162.764 0.131484 2.42468 12.7845 2.60622
162.775 0.131643 2.42556 12.7814 2.60543
162.787 0.131813 2.42643 12.7778 2.60459
162.798 0.131948 2.4273 12.7759 2.60393
162.809 0.132098 2.42815 12.7731 2.60319
162.82 0.132295 2.42906 12.7684 2.60222
162.831 0.132457 2.42992 12.765 2.60142
162.843 0.132661 2.4308 12.7598 2.60042
162.854 0.132869 2.43164 12.7543 2.5994
162.865 0.132982 2.43241 12.7529 2.59885
162.876 0.133168 2.43337 12.749 2.59794
162.888 0.133345 2.43418 12.7448 2.59708
162.899 0.133502 2.435 12.7416 2.59632
162.91 0.133713 2.43592 12.7363 2.59529
162.921 0.133891 2.4367 12.7319 2.59443
162.933 0.134038 2.43752 12.7292 2.59372
162.944 0.134231 2.43837 12.7245 2.59278
162.955 0.13445 2.43926 12.7188 2.59173
162.966 0.134612 2.44006 12.7153 2.59095
162.978 0.134803 2.44091 12.7107 2.59003
162.989 0.135005 2.44175 12.7056 2.58906
163 0.135142 2.44257 12.7034 2.5884
163.011 0.135294 2.44342 12.7007 2.58768
163.022 0.135481 2.44429 12.6964 2.58678
163.034 0.135591 2.44512 12.6956 2.58626
163.045 0.135723 2.44595 12.6937 2.58563
163.056 0.135908 2.44684 12.6897 2.58475
163.067 0.136021 2.44762 12.6884 2.58421
163.079 0.136159 2.44843 12.6862 2.58356
163.09 0.136321 2.44925 12.6829 2.58279
163.101 0.136412 2.45002 12.6827 2.58236
163.112 0.136542 2.45086 12.681 2.58174
163.124 0.136708 2.45171 12.6777 2.58096
163.135 0.136811 2.45246 12.6768 2.58047
163.146 0.136948 2.45325 12.6745 2.57983
163.157 0.137139 2.45411 12.6701 2.57893
163.169 0.137251 2.45487 12.6689 2.5784
163.18 0.137399 2.45568 12.6662 2.57771
163.191 0.137561 2.45646 12.6628 2.57695
163.202 0.137669 2.4572 12.6617 2.57644
163.213 0.137808 2.45796 12.6592 2.57579
163.225 0.137992 2.45877 12.6549 2.57494
163.236 0.138122 2.45949 12.6526 2.57433
163.247 0.138297 2.46027 12.6487 2.57352
163.258 0.138502 2.46103 12.6432 2.57256
163.27 0.13863 2.46175 12.641 2.57196
163.281 0.138785 2.46251 12.6379 2.57125
163.292 0.138977 2.46331 12.6333 2.57036
163.303 0.139083 2.46404 12.6322 2.56987
163.315 0.139237 2.46479 12.6291 2.56916
163.326 0.139415 2.46553 12.6248 2.56834
163.337 0.13952 2.46621 12.6235 2.56785
163.348 0.139683 2.46698 12.6201 2.56711
163.36 0.139889 2.46779 12.615 2.56616
163.371 0.140025 2.46852 12.6125 2.56554
163.382 0.140252 2.46938 12.6067 2.5645
163.393 0.140506 2.47018 12.5994 2.56334
163.404 0.140648 2.47094 12.5968 2.56269
163.416 0.140832 2.47171 12.5926 2.56185
163.427 0.141067 2.47255 12.5864 2.56079
163.438 0.141241 2.47336 12.5828 2.56
163.449 0.14143 2.47412 12.5782 2.55914
163.461 0.141658 2.47495 12.5723 2.55811
163.472 0.141776 2.47562 12.5704 2.55758
163.483 0.141912 2.47636 12.5682 2.55697
163.494 0.14209 2.47709 12.564 2.55616
163.506 0.14218 2.47773 12.5633 2.55576
163.517 0.142319 2.47844 12.5607 2.55514
163.528 0.142497 2.47917 12.5566 2.55434
163.539 0.14258 2.47981 12.5562 2.55396
163.551 0.142702 2.48053 12.5544 2.55342
