# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi n_regions V_tag straddle
# col 1-13 : sommes COMPLETES ponderees (1-f) sur toutes les mailles, centre en moyenne circulaire.
#            (l'ancienne version ne sommait que sur les mailles taguees f<0.5 -> volume sous-estime de ~4.5 %,
#             vitesse verticale biaisee de ~+0.35 en repere mobile. Cf. event bubble dans main.c.)
# col 14-16 : diagnostic fragmentation par tag() (V_tag = plus grosse region ; straddle = bulle a cheval sur un bord).
160.001 2122.62 30 30 60 -0.00868222 -0.00882941 0.0499224 14.0625 14.0625 14.0625 15.945 1 1 2006.97 0
160.019 2122.16 29.9974 29.9989 60.0138 -0.170543 -0.0735889 0.890739 14.0625 14.0625 14.0625 15.9438 1 1 2006.75 0
160.051 2122.77 29.9924 29.997 60.0461 -0.14877 -0.0555069 1.11866 14.0625 14.0625 15 15.9454 1.06667 1 2012.07 0
160.092 2122.35 29.9862 29.9947 60.0973 -0.142381 -0.0547388 1.38001 14.0625 15 15 15.9443 1.06667 1 2012.67 0
160.14 2122.53 29.9798 29.9925 60.1683 -0.129474 -0.0338236 1.64945 14.0625 15.9375 15 15.9448 1.13333 1 2019.09 0
160.19 2122.55 29.9738 29.9909 60.2585 -0.113129 -0.0226292 1.94145 14.0625 15.9375 15 15.9448 1.13333 1 2021.18 0
160.243 2122.65 29.9684 29.9902 60.3673 -0.0907397 -0.00524092 2.20126 14.0625 15.9375 15 15.9451 1.13333 1 2024.95 0
160.297 2122.8 29.9642 29.9906 60.4925 -0.0634542 0.0156921 2.42611 14.0625 15.9375 15 15.9454 1.13333 1 2031.26 0
160.352 2122.96 29.9613 29.9921 60.6335 -0.036617 0.0384761 2.66462 14.0625 15.9375 15 15.9459 1.13333 1 2025.59 0
160.407 2123.06 29.9599 29.9946 60.787 -0.00880341 0.0544925 2.86922 14.0625 15.9375 15 15.9461 1.13333 1 2021.97 0
160.463 2123.15 29.9602 29.998 60.9547 0.0245952 0.0684666 3.05162 14.0625 15.9375 15 15.9463 1.13333 1 2014.18 0
160.519 2123.23 29.9623 30.0021 61.1325 0.0575767 0.0782229 3.21511 14.0625 15.9375 15 15.9465 1.13333 1 2021.18 0
160.575 2123.32 29.9664 30.0068 61.3186 0.0912666 0.0867635 3.35746 14.0625 15.9375 15 15.9467 1.13333 1 2030.63 0
160.631 2123.39 29.9724 30.0119 61.5119 0.126277 0.0907748 3.47521 15 15.9375 15 15.9469 1.0625 1 2031.15 0
160.687 2123.48 29.9804 30.0171 61.7116 0.164281 0.0944272 3.57259 15 15.9375 15 15.9472 1.0625 1 2014.71 0
160.743 2123.59 29.9905 30.0225 61.9166 0.201523 0.0931975 3.65243 15.9375 15.9375 14.0625 15.9474 1.13333 1 2015.06 0
160.798 2123.78 30.0029 30.0282 62.1255 0.240954 0.100486 3.71317 15.9375 15.9375 15 15.9479 1.0625 1 2018 0
160.854 2123.92 30.0174 30.034 62.3373 0.281048 0.103429 3.76139 15.9375 15.9375 15 15.9483 1.0625 1 2035.35 0
160.91 2124.03 30.0343 30.0402 62.5516 0.325878 0.116035 3.7923 15.9375 15.9375 14.0625 15.9485 1.13333 1 2028.74 0
160.966 2124.13 30.0537 30.0472 62.7675 0.37381 0.131608 3.81759 15.9375 15.9375 14.0625 15.9488 1.13333 1 2021.72 0
161.022 2124.21 30.0758 30.0551 62.9846 0.422503 0.150017 3.83458 15.9375 15.9375 14.0625 15.949 1.13333 1 2025.83 0
161.079 2124.34 30.1009 30.0642 63.2033 0.477277 0.175865 3.83617 15.9375 15.9375 15 15.9493 1.0625 1 2030.87 0
161.135 2124.4 30.1288 30.0747 63.4224 0.536394 0.20802 3.84073 15.9375 15.9375 14.0625 15.9495 1.13333 1 2026.76 0
161.191 2124.54 30.1598 30.0869 63.6413 0.585486 0.238107 3.84153 15.9375 15.9375 14.0625 15.9498 1.13333 1 2029.93 0
161.247 2124.68 30.194 30.1012 63.8595 0.645346 0.273062 3.83074 15.9375 15.9375 14.0625 15.9501 1.13333 1 2028.52 0
161.303 2124.82 30.2316 30.1175 64.0778 0.702247 0.310255 3.81758 15.9375 15.9375 14.0625 15.9505 1.13333 1 2027.71 0
161.36 2124.97 30.2727 30.1361 64.2957 0.762094 0.353423 3.80434 15 15.9375 14.0625 15.9509 1.13333 1 2029.36 0
161.416 2125.12 30.3173 30.1571 64.5125 0.824286 0.399198 3.78575 15 15.9375 14.0625 15.9513 1.13333 1 2032.75 0
161.472 2125.27 30.3654 30.1806 64.7276 0.888502 0.440208 3.76796 15 15.9375 14.0625 15.9516 1.13333 1 2033.76 0
161.528 2125.42 30.4171 30.2063 64.9413 0.952101 0.478442 3.73237 15 15.9375 14.0625 15.952 1.13333 1 2032.08 0
161.584 2125.55 30.4722 30.2342 65.1539 1.01461 0.518297 3.70207 15 15.9375 13.125 15.9523 1.21429 1 2031.82 0
161.64 2125.69 30.5307 30.2643 65.3646 1.07122 0.555713 3.66617 15 15.9375 14.0625 15.9527 1.13333 1 2032.91 0
161.697 2125.79 30.5926 30.2964 65.5727 1.13516 0.589027 3.6203 15 15.9375 14.0625 15.9529 1.13333 1 2034.21 0
161.753 2125.98 30.658 30.3303 65.7779 1.20221 0.619596 3.57281 15.9375 15.9375 14.0625 15.9534 1.13333 1 2031.87 0
161.809 2126.11 30.7268 30.3657 65.9804 1.25353 0.639332 3.5144 15.9375 15.9375 13.125 15.9537 1.21429 1 2035.88 0
161.865 2126.21 30.7989 30.4023 66.1796 1.31347 0.658804 3.45597 15.9375 15.9375 13.125 15.954 1.21429 1 2025.93 0
161.921 2126.32 30.8742 30.4398 66.3754 1.36989 0.675138 3.41026 15.9375 15.9375 14.0625 15.9543 1.13333 1 2025.36 0
161.978 2126.38 30.9526 30.478 66.5681 1.42178 0.684098 3.34426 15.9375 15 14.0625 15.9544 1.13333 1 2028.71 0
162.034 2126.45 31.0337 30.5169 66.7572 1.46804 0.697048 3.28184 15.9375 15 14.0625 15.9546 1.13333 1 2026.21 0
162.09 2126.53 31.1177 30.5565 66.9425 1.52177 0.707449 3.21162 15.9375 15.9375 13.125 15.9548 1.21429 1 2026.9 0
162.146 2126.59 31.2047 30.5966 67.1239 1.56892 0.715808 3.13432 15.9375 15.9375 13.125 15.9549 1.21429 1 2033.96 0
162.202 2126.66 31.2946 30.6373 67.3007 1.62251 0.72432 3.05512 15.9375 15.9375 13.125 15.9551 1.21429 1 2030.57 0
162.258 2126.71 31.3877 30.6785 67.4736 1.67568 0.736319 2.97711 15.9375 15.9375 14.0625 15.9552 1.13333 1 2029.09 0
162.315 2126.77 31.4837 30.7206 67.6422 1.73201 0.755896 2.89863 15.9375 15.9375 13.125 15.9554 1.21429 1 2033.09 0
162.371 2126.85 31.5827 30.7638 67.8061 1.78524 0.773681 2.81669 15.9375 15.9375 13.125 15.9556 1.21429 1 2036.3 0
162.427 2126.91 31.6845 30.8082 67.965 1.8327 0.796184 2.74251 15.9375 15.9375 13.125 15.9557 1.21429 1 2037.23 0
162.483 2126.98 31.7888 30.8537 68.1198 1.87952 0.820589 2.66896 15.9375 15.9375 13.125 15.9559 1.21429 1 2035.23 0
162.539 2127.04 31.8958 30.9005 68.2706 1.93289 0.848293 2.59598 15.9375 15.9375 13.125 15.9561 1.21429 1 2038.05 0
162.596 2127.13 32.0056 30.9489 68.4176 1.97918 0.875177 2.52693 15.9375 15.9375 13.125 15.9563 1.21429 1 2030.72 0
162.652 2127.23 32.1183 30.9988 68.5608 2.02751 0.902944 2.45553 15.9375 15.9375 13.125 15.9565 1.21429 1 2030.19 0
162.708 2127.32 32.2341 31.0505 68.6996 2.08169 0.934003 2.38443 16.875 15.9375 13.125 15.9568 1.28571 1 2031.26 0
162.764 2127.42 32.3529 31.1042 68.8344 2.13006 0.968908 2.31788 16.875 15.9375 13.125 15.957 1.28571 1 2030.92 0
162.82 2127.54 32.4743 31.1597 68.9653 2.17374 1.00005 2.25685 15.9375 15.9375 13.125 15.9573 1.21429 1 2030.72 0
162.876 2127.72 32.5981 31.2168 69.0921 2.21397 1.0201 2.192 15.9375 15.9375 13.125 15.9578 1.21429 1 2031.71 0
162.933 2127.86 32.7239 31.2752 69.2155 2.24529 1.04358 2.11956 15.9375 16.875 13.125 15.9581 1.28571 1 2030.98 0
162.989 2127.94 32.8511 31.3348 69.3358 2.26469 1.0634 2.05697 15.9375 16.875 12.1875 15.9583 1.38462 1 2033.56 0
163.045 2128.01 32.9796 31.3953 69.4522 2.28973 1.08071 1.99666 15.9375 16.875 12.1875 15.9585 1.38462 1 2026.58 0
163.101 2128.09 33.1097 31.4567 69.5652 2.31878 1.09949 1.93035 16.875 16.875 13.125 15.9587 1.28571 1 2021.34 0
163.157 2128.19 33.2414 31.5191 69.6746 2.34901 1.11151 1.86833 16.875 16.875 13.125 15.9589 1.28571 1 2026.42 0
163.213 2128.24 33.3746 31.5821 69.78 2.37112 1.12105 1.80276 16.875 16.875 13.125 15.9591 1.28571 1 2029.74 0
163.27 2128.28 33.5089 31.6456 69.8819 2.38775 1.12399 1.74072 15.9375 16.875 13.125 15.9592 1.28571 1 2030.1 0
163.326 2128.36 33.6436 31.7092 69.9806 2.39541 1.12456 1.68564 15.9375 15.9375 13.125 15.9594 1.21429 1 2033.06 0
163.382 2128.43 33.7787 31.7729 70.0756 2.39346 1.13179 1.6299 15.9375 15.9375 13.125 15.9595 1.21429 1 2030.88 0
163.438 2128.49 33.9131 31.8368 70.1679 2.37941 1.13783 1.57864 15.9375 15.9375 12.1875 15.9597 1.30769 1 2032.88 0
163.494 2128.57 34.0466 31.9009 70.2575 2.3597 1.13336 1.52053 16.875 15.9375 12.1875 15.9599 1.38462 1 2035.38 0
163.551 2128.62 34.1792 31.9648 70.3433 2.33635 1.12845 1.45795 16.875 15.9375 12.1875 15.96 1.38462 1 2036.78 0
163.607 2128.65 34.3105 32.0286 70.4257 2.30679 1.12509 1.392 16.875 15.9375 12.1875 15.9601 1.38462 1 2032.14 0
163.663 2128.7 34.4403 32.0924 70.5047 2.2795 1.13195 1.33031 15.9375 16.875 12.1875 15.9602 1.38462 1 2026.8 0
163.719 2128.71 34.5683 32.1566 70.5799 2.2416 1.1393 1.27668 15.9375 16.875 12.1875 15.9602 1.38462 1 2030.43 0
163.775 2128.74 34.6944 32.2211 70.6524 2.20342 1.14409 1.23203 15.9375 16.875 13.125 15.9603 1.28571 1 2034 0
163.831 2128.79 34.8178 32.2857 70.7229 2.14784 1.14465 1.19281 15.9375 16.875 13.125 15.9604 1.28571 1 2031.36 0
163.888 2128.86 34.9378 32.3503 70.7906 2.08064 1.14338 1.15294 16.875 16.875 13.125 15.9606 1.28571 1 2025.91 0
163.944 2128.91 35.0539 32.415 70.8565 2.01164 1.14927 1.11995 16.875 16.875 13.125 15.9607 1.28571 1 2028.11 0
164 2128.94 35.1661 32.4801 70.9208 1.94409 1.16028 1.08854 16.875 16.875 13.125 15.9608 1.28571 1 2024.31 0
164.056 2128.96 35.2746 32.5459 70.9829 1.87662 1.16917 1.05969 16.875 16.875 13.125 15.9609 1.28571 1 2027 0
164.112 2129.03 35.3789 32.6124 71.0437 1.80121 1.18699 1.03254 15.9375 16.875 12.1875 15.961 1.38462 1 2030.21 0
164.169 2129.07 35.479 32.68 71.1031 1.718 1.20713 1.00929 15.9375 15.9375 12.1875 15.9611 1.30769 1 2029.18 0
164.225 2129.06 35.5741 32.7484 71.1605 1.62208 1.21796 0.983452 15.9375 15.9375 12.1875 15.9611 1.30769 1 2030.76 0
164.281 2129.09 35.664 32.8173 71.2167 1.52656 1.22393 0.953427 15.9375 15.9375 12.1875 15.9612 1.30769 1 2028.6 0
164.337 2129.12 35.7482 32.8869 71.2718 1.42707 1.23713 0.928343 16.875 15.9375 12.1875 15.9612 1.38462 1 2029.91 0
164.393 2129.12 35.8266 32.9573 71.3249 1.32093 1.24922 0.904972 16.875 16.875 12.1875 15.9613 1.38462 1 2030.47 0
164.449 2129.13 35.8988 33.0284 71.377 1.20985 1.26676 0.882748 16.875 16.875 12.1875 15.9613 1.38462 1 2034.96 0
164.506 2129.15 35.9647 33.1005 71.4282 1.10074 1.28708 0.866185 16.875 16.875 12.1875 15.9613 1.38462 1 2029.02 0
164.562 2129.17 36.0245 33.1737 71.4777 0.986286 1.30783 0.84356 16.875 16.875 12.1875 15.9614 1.38462 1 2032.71 0
164.618 2129.18 36.0774 33.2479 71.5264 0.855596 1.3288 0.820026 16.875 16.875 12.1875 15.9614 1.38462 1 2030.87 0
164.674 2129.18 36.1229 33.3233 71.5742 0.720705 1.35189 0.805794 16.875 16.875 12.1875 15.9614 1.38462 1 2032.05 0
164.73 2129.17 36.1607 33.4 71.621 0.580777 1.37481 0.797459 16.875 16.875 12.1875 15.9614 1.38462 1 2028.39 0
164.787 2129.2 36.1907 33.4782 71.6676 0.444903 1.40408 0.785941 16.875 16.875 12.1875 15.9615 1.38462 1 2024.25 0
164.843 2129.2 36.2131 33.5581 71.7138 0.309858 1.43039 0.774292 16.875 16.875 13.125 15.9615 1.28571 1 2023.37 0
164.899 2129.21 36.228 33.6397 71.7588 0.17763 1.45655 0.765654 16.875 16.875 13.125 15.9615 1.28571 1 2024.01 0
164.955 2129.23 36.2353 33.723 71.8038 0.0399153 1.4888 0.76216 16.875 15.9375 13.125 15.9615 1.28571 1 2022.78 0
165.011 2129.27 36.2347 33.8083 71.8489 -0.0960587 1.52253 0.757457 16.875 16.875 13.125 15.9616 1.28571 1 2024.99 0
165.067 2129.3 36.2264 33.8954 71.893 -0.224719 1.55464 0.747567 16.875 16.875 12.1875 15.9617 1.38462 1 2027.37 0
165.124 2129.32 36.2106 33.9844 71.9367 -0.36326 1.5894 0.733575 16.875 16.875 12.1875 15.9617 1.38462 1 2029.19 0
165.18 2129.34 36.1871 34.0751 71.98 -0.49919 1.62545 0.728765 16.875 16.875 12.1875 15.9618 1.38462 1 2030.61 0
165.236 2129.37 36.1558 34.1678 72.0223 -0.632292 1.6596 0.719772 16.875 16.875 12.1875 15.9619 1.38462 1 2033.6 0
165.292 2129.37 36.1172 34.2624 72.0645 -0.7589 1.69288 0.712026 16.875 16.875 12.1875 15.9619 1.38462 1 2033.58 0
165.348 2129.37 36.0715 34.359 72.1065 -0.890005 1.72947 0.708154 16.875 16.875 12.1875 15.9619 1.38462 1 2032.07 0
165.404 2129.39 36.0182 34.4578 72.1478 -1.01994 1.76457 0.706938 16.875 16.875 12.1875 15.9619 1.38462 1 2033.16 0
165.461 2129.41 35.9578 34.5584 72.1893 -1.14212 1.7941 0.703495 16.875 16.875 12.1875 15.962 1.38462 1 2033.57 0
165.517 2129.4 35.8904 34.6601 72.231 -1.25739 1.81038 0.704426 16.875 15.9375 12.1875 15.962 1.38462 1 2029.87 0
165.573 2129.41 35.8161 34.7623 72.2721 -1.3814 1.80957 0.700576 16.875 15.9375 12.1875 15.962 1.38462 1 2034.51 0
165.629 2129.41 35.7354 34.8648 72.313 -1.49435 1.80938 0.69043 16.875 16.875 12.1875 15.962 1.38462 1 2036.83 0
165.685 2129.41 35.6486 34.9671 72.3539 -1.59531 1.80704 0.686508 16.875 16.875 12.1875 15.962 1.38462 1 2033.24 0
165.742 2129.43 35.5559 35.069 72.3939 -1.68974 1.7968 0.680362 15.9375 16.875 12.1875 15.962 1.38462 1 2028.09 0
165.798 2129.43 35.458 35.1702 72.4338 -1.78658 1.78139 0.672591 16.875 16.875 12.1875 15.962 1.38462 1 2030.08 0
165.854 2129.45 35.3548 35.2704 72.4736 -1.88464 1.76108 0.665544 16.875 16.875 12.1875 15.9621 1.38462 1 2034.11 0
165.91 2129.51 35.2466 35.3696 72.5122 -1.96766 1.74917 0.645799 16.875 16.875 12.1875 15.9622 1.38462 1 2036.1 0
165.966 2129.47 35.1339 35.4677 72.5502 -2.04555 1.71719 0.6345 16.875 15.9375 12.1875 15.9621 1.38462 1 2031.28 0
