# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi
160.006 2006.83 60.0021 59.9939 60.0047 1.43795 -3.99463 3.1176 14.0625 14.0625 14.0625 15.6496 1
160.03 2013.52 60.0297 59.9021 60.0709 1.45467 -4.06767 3.28256 15 15 15 15.667 1
160.067 2025.41 60.0903 59.7608 60.2098 1.48116 -4.04725 3.47743 15 15 15 15.6978 1
160.111 2025.57 60.166 59.565 60.3679 1.49514 -4.03895 3.67788 15 15 15 15.6982 1
160.159 2031.82 60.2264 59.3608 60.5565 1.52136 -4.06931 3.87943 15 14.0625 15 15.7143 1.06667
160.211 2031.04 60.3166 59.1655 60.7505 1.53388 -4.06928 4.08493 15 14.0625 15 15.7123 1.06667
160.264 2030.91 60.3921 58.9443 60.9795 1.54337 -4.07375 4.28277 15 14.0625 15.9375 15.712 1.13333
160.319 2027.73 60.4796 58.7063 61.2204 1.56103 -4.07709 4.45382 15 15 15 15.7038 1
160.374 2027.86 60.5562 58.4853 61.4525 1.56977 -4.07922 4.5969 15 15 15 15.7041 1
160.429 2028.98 60.6393 58.2607 61.7109 1.56154 -4.05566 4.69997 15 14.0625 15 15.707 1.06667
160.485 2027.64 60.7187 58.0338 61.9643 1.54671 -4.07147 4.77183 15 14.0625 15 15.7035 1.06667
160.541 2030.47 60.8038 57.8222 62.2487 1.51493 -4.07116 4.83008 15 15 15 15.7108 1
160.597 2025.82 60.8843 57.587 62.5166 1.48579 -4.07076 4.86289 15.9375 15 15 15.6988 1.0625
160.653 2022.5 60.9817 57.3452 62.7745 1.4432 -4.09861 4.88876 15.9375 15 14.0625 15.6903 1.13333
160.709 2021.11 61.0533 57.1345 63.0299 1.3956 -4.11643 4.88973 15 15 15 15.6867 1
160.765 2030.08 61.1262 56.8973 63.32 1.35389 -4.14007 4.8412 15 15 15 15.7098 1
160.821 2031.98 61.1951 56.6762 63.5676 1.31413 -4.15467 4.81053 15 15 14.0625 15.7147 1.06667
160.877 2029.71 61.2724 56.4292 63.8385 1.30158 -4.1497 4.78311 15 15.9375 14.0625 15.7089 1.13333
160.933 2029.15 61.3489 56.1869 64.1026 1.29551 -4.16634 4.72849 15 15.9375 15 15.7074 1.0625
160.989 2030.66 61.4096 55.9638 64.3526 1.30221 -4.15936 4.7039 15 15.9375 14.0625 15.7113 1.13333
161.045 2030.89 61.493 55.7344 64.6072 1.31178 -4.17617 4.6637 15 15.9375 14.0625 15.7119 1.13333
161.101 2035.88 61.5576 55.4954 64.8755 1.33828 -4.20947 4.60235 15 15.9375 14.0625 15.7248 1.13333
161.157 2028.14 61.6287 55.2582 65.1091 1.38757 -4.22562 4.54668 15 15.9375 13.125 15.7048 1.21429
161.213 2024.31 61.709 55.0163 65.3618 1.44595 -4.25013 4.51223 15 15.9375 14.0625 15.6949 1.13333
161.27 2025.81 61.7935 54.7933 65.5978 1.52023 -4.27277 4.46334 15.9375 15.9375 14.0625 15.6988 1.13333
161.326 2030.94 61.8799 54.5486 65.852 1.5868 -4.29912 4.39524 15.9375 15.9375 14.0625 15.712 1.13333
161.382 2026.01 61.9695 54.286 66.0875 1.65297 -4.31299 4.31577 15.9375 15.9375 13.125 15.6993 1.21429
161.438 2032.35 62.0691 54.0484 66.3048 1.74129 -4.33323 4.24669 15.9375 15.9375 14.0625 15.7157 1.13333
161.494 2031.48 62.1703 53.8181 66.5459 1.82477 -4.34085 4.1734 15 15.9375 14.0625 15.7134 1.13333
161.551 2031.5 62.2714 53.5777 66.7729 1.89531 -4.3496 4.07926 15 15.9375 14.0625 15.7135 1.13333
161.607 2030.19 62.3609 53.3144 66.9883 1.97274 -4.34791 3.97992 15 15.9375 13.125 15.7101 1.21429
161.663 2027.67 62.4578 53.0688 67.1738 2.0144 -4.3514 3.86759 15 15 14.0625 15.7036 1.06667
161.719 2030.33 62.5834 52.8432 67.3907 2.05775 -4.32835 3.7388 15.9375 15.9375 14.0625 15.7105 1.13333
161.775 2031.81 62.6945 52.5857 67.5964 2.09758 -4.3038 3.6108 15.9375 15.9375 14.0625 15.7143 1.13333
161.831 2027.23 62.8227 52.3441 67.7881 2.12254 -4.27179 3.45677 15.9375 15.9375 14.0625 15.7025 1.13333
161.888 2028.02 62.9368 52.1148 67.9718 2.15884 -4.23235 3.30166 15.9375 15 13.125 15.7045 1.21429
161.944 2026.43 63.0729 51.9015 68.115 2.18859 -4.18157 3.14865 15.9375 15.9375 13.125 15.7004 1.21429
162 2029.13 63.1837 51.6396 68.2766 2.20742 -4.14135 2.95607 15.9375 15.9375 14.0625 15.7074 1.13333
162.056 2031.02 63.2911 51.4073 68.4381 2.23206 -4.11887 2.78284 15 15.9375 14.0625 15.7123 1.13333
162.112 2028.19 63.4105 51.1778 68.5822 2.26962 -4.09131 2.58994 15 16.875 14.0625 15.705 1.2
162.169 2031.36 63.5356 50.944 68.7171 2.29881 -4.06632 2.391 15.9375 15.9375 13.125 15.7131 1.21429
162.225 2031.67 63.673 50.72 68.8317 2.34584 -4.03808 2.19699 15.9375 15.9375 13.125 15.7139 1.21429
162.281 2033.08 63.8039 50.4912 68.9243 2.39878 -4.00476 1.99345 15.9375 15.9375 13.125 15.7176 1.21429
162.337 2031.88 63.9403 50.2754 69.0244 2.42204 -3.98792 1.79575 15.9375 16.875 13.125 15.7145 1.28571
162.393 2023.62 64.0889 50.0403 69.1025 2.51275 -3.95262 1.60505 15 15.9375 13.125 15.6932 1.21429
162.449 2029.93 64.2146 49.824 69.1801 2.59103 -3.9375 1.37591 15 15.9375 13.125 15.7094 1.21429
162.506 2027.91 64.3456 49.6049 69.2368 2.69369 -3.91164 1.17935 15.9375 15.9375 13.125 15.7042 1.21429
162.562 2024.63 64.4973 49.3837 69.2877 2.77739 -3.88926 0.984253 15.9375 16.875 13.125 15.6958 1.28571
162.618 2021.21 64.6596 49.1448 69.3166 2.85869 -3.87017 0.774963 15.9375 16.875 13.125 15.6869 1.28571
162.674 2028.59 64.8308 48.9392 69.3418 2.95772 -3.86736 0.549516 15.9375 15.9375 13.125 15.706 1.21429
162.73 2021.26 64.996 48.7409 69.3618 3.07698 -3.84847 0.396012 15 15.9375 13.125 15.687 1.21429
162.785 2022.4 65.1558 48.519 69.3585 3.18599 -3.80721 0.212888 15 16.875 13.125 15.69 1.28571
162.839 2025.2 65.3023 48.3182 69.3531 3.29169 -3.76902 0.0349574 15.9375 16.875 13.125 15.6972 1.28571
162.893 2028.1 65.4845 48.101 69.3526 3.39084 -3.72706 -0.154433 15.9375 15.9375 13.125 15.7047 1.21429
162.946 2027.08 65.674 47.9134 69.3213 3.48446 -3.69312 -0.260273 15.9375 15.9375 13.125 15.7021 1.21429
163 2026.57 65.8655 47.7264 69.2916 3.57063 -3.62941 -0.391358 15.9375 15.9375 13.125 15.7008 1.21429
163.056 2024.37 66.0525 47.5115 69.2471 3.66242 -3.55397 -0.493725 15.9375 16.875 13.125 15.6951 1.28571
163.112 2027.76 66.2507 47.3109 69.2106 3.75161 -3.46087 -0.614042 15.9375 15.9375 13.125 15.7038 1.21429
163.169 2032.64 66.4715 47.1139 69.157 3.80267 -3.36889 -0.7181 15.9375 15.9375 13.125 15.7164 1.21429
163.225 2027.89 66.6805 46.9429 69.0973 3.85792 -3.2521 -0.748931 15.9375 15.9375 13.125 15.7042 1.21429
163.281 2023.38 66.8903 46.7549 69.0459 3.87999 -3.13899 -0.764813 15 15.9375 13.125 15.6925 1.21429
163.337 2028.17 67.0906 46.5854 68.9974 3.88854 -2.98635 -0.797159 15.9375 16.875 13.125 15.7049 1.28571
163.393 2029.8 67.3162 46.4215 68.9334 3.89611 -2.83019 -0.813366 15.9375 15.9375 13.125 15.7091 1.21429
163.449 2028.72 67.5409 46.2712 68.8804 3.89669 -2.66916 -0.803191 15.9375 15.9375 13.125 15.7063 1.21429
163.506 2030.38 67.769 46.1219 68.8119 3.89688 -2.51587 -0.781628 15 15.9375 14.0625 15.7106 1.13333
163.562 2033.92 67.9576 45.9936 68.766 3.86532 -2.36946 -0.731552 15 15.9375 14.0625 15.7197 1.13333
163.618 2023.74 68.1759 45.8786 68.7081 3.83945 -2.18379 -0.635295 15 15.9375 14.0625 15.6935 1.13333
163.674 2024.44 68.3813 45.7467 68.6487 3.83635 -2.02499 -0.572603 15.9375 16.875 14.0625 15.6953 1.2
163.73 2026.61 68.5869 45.6404 68.6081 3.81987 -1.84507 -0.500148 15 16.875 14.0625 15.7009 1.2
163.787 2031.87 68.8058 45.5169 68.5421 3.80699 -1.67033 -0.437736 15 16.875 14.0625 15.7144 1.2
163.843 2027.13 69.0105 45.4239 68.5209 3.81057 -1.48222 -0.351998 15 16.875 14.0625 15.7022 1.2
163.899 2026.26 69.2391 45.3441 68.4894 3.81039 -1.2875 -0.270322 15 16.875 14.0625 15.7 1.2
163.955 2025.04 69.4218 45.2846 68.4534 3.82244 -1.07415 -0.184478 14.0625 15.9375 14.0625 15.6968 1.13333
164.011 2028.86 69.6393 45.2379 68.4346 3.83177 -0.854818 -0.103196 15 15.9375 14.0625 15.7067 1.13333
164.067 2036.09 69.849 45.1942 68.4146 3.87847 -0.625107 -0.034377 15 15.9375 14.0625 15.7253 1.13333
164.124 2031.92 70.073 45.1753 68.3974 3.92255 -0.377315 0.0470351 15 15.9375 14.0625 15.7146 1.13333
164.18 2031.99 70.2873 45.15 68.381 3.94919 -0.130053 0.122413 15 15.9375 14.0625 15.7148 1.13333
164.236 2029.42 70.5021 45.1539 68.3863 3.98518 0.112525 0.230093 15 15.9375 14.0625 15.7081 1.13333
164.292 2031.34 70.7208 45.1572 68.3833 4.02793 0.367483 0.307223 15 15.9375 14.0625 15.7131 1.13333
164.348 2032.18 70.9413 45.1934 68.3791 4.02821 0.638018 0.387765 15 15.9375 14.0625 15.7152 1.13333
164.404 2035.58 71.1574 45.2399 68.3882 4.02552 0.898261 0.482267 15 15.9375 14.0625 15.724 1.13333
164.461 2024.7 71.3886 45.2959 68.4172 4.00423 1.13797 0.600558 15.9375 15.9375 14.0625 15.6959 1.13333
164.517 2032.45 71.6118 45.3591 68.4328 3.99112 1.38128 0.675649 15.9375 15 14.0625 15.716 1.13333
164.573 2036.19 71.8221 45.4521 68.454 3.91377 1.59353 0.733272 15 15 14.0625 15.7256 1.06667
164.629 2032.93 72.0298 45.5401 68.4849 3.84696 1.80559 0.866296 15 15 14.0625 15.7172 1.06667
164.685 2033.63 72.2457 45.6441 68.5166 3.76811 2.00991 0.949873 15.9375 15 14.0625 15.719 1.13333
164.742 2028.74 72.472 45.7569 68.5598 3.67893 2.19057 1.06958 15.9375 15 14.0625 15.7064 1.13333
164.798 2030.75 72.657 45.8813 68.6077 3.5686 2.32854 1.1499 15.9375 15.9375 14.0625 15.7116 1.13333
164.854 2028.1 72.8404 46.0187 68.6605 3.44164 2.43993 1.24559 15 15.9375 14.0625 15.7047 1.13333
164.91 2023.81 73.0126 46.1687 68.7265 3.32362 2.54031 1.34357 15.9375 15 14.0625 15.6936 1.13333
164.966 2028.89 73.2097 46.3163 68.7847 3.18798 2.63547 1.39617 15.9375 15 14.0625 15.7068 1.13333
165.022 2031.36 73.3798 46.4641 68.8427 3.0788 2.71794 1.4361 15.9375 15 14.0625 15.7131 1.13333
165.079 2026.66 73.5471 46.6103 68.911 2.95333 2.79032 1.50312 15.9375 15 14.0625 15.701 1.13333
165.135 2023.93 73.7189 46.7796 68.9765 2.83115 2.8645 1.54265 15 15.9375 14.0625 15.6939 1.13333
165.191 2029.69 73.8576 46.9454 69.0426 2.69825 2.94876 1.54948 15 15.9375 14.0625 15.7088 1.13333
165.247 2033.88 74.0049 47.1092 69.1222 2.59056 3.02298 1.54582 15.9375 15.9375 14.0625 15.7196 1.13333
165.303 2030.54 74.1581 47.2802 69.2017 2.49665 3.0947 1.55608 15.9375 15.9375 14.0625 15.711 1.13333
165.36 2028.86 74.2904 47.4494 69.2822 2.39941 3.18014 1.5382 15.9375 15.9375 14.0625 15.7067 1.13333
165.416 2028.73 74.4075 47.6206 69.3541 2.30908 3.25599 1.51286 15.9375 15.9375 14.0625 15.7063 1.13333
165.472 2025.29 74.548 47.8264 69.425 2.22017 3.37342 1.49123 15.9375 15.9375 14.0625 15.6975 1.13333
165.528 2021.42 74.6711 48.0173 69.5 2.12759 3.4674 1.47196 15 15.9375 14.0625 15.6875 1.13333
165.584 2019.43 74.7866 48.2034 69.5718 2.03834 3.56415 1.46075 15.9375 15.9375 13.125 15.6823 1.21429
165.64 2023.73 74.8879 48.3968 69.6274 1.95807 3.65371 1.43188 15.9375 15.9375 13.125 15.6934 1.21429
165.697 2034.41 74.9914 48.5993 69.6898 1.87901 3.72606 1.38368 15.9375 15.9375 13.125 15.721 1.21429
165.753 2035.72 75.0986 48.8341 69.7554 1.79795 3.79476 1.35898 15.9375 15.9375 13.125 15.7244 1.21429
165.809 2028.06 75.1887 49.0465 69.8047 1.70894 3.86897 1.39729 15.9375 15.9375 13.125 15.7046 1.21429
165.865 2034.77 75.2884 49.2563 69.8779 1.5983 3.90813 1.37179 15.9375 15 13.125 15.7219 1.21429
165.921 2034.51 75.3645 49.4681 69.9447 1.49888 3.92463 1.36397 15.9375 15.9375 13.125 15.7212 1.21429
165.978 2029.75 75.4529 49.6988 70.0054 1.39437 3.94295 1.39487 16.875 15.9375 13.125 15.709 1.28571
166.034 2025.25 75.5245 49.9172 70.0692 1.27276 3.92192 1.42157 16.875 15.9375 13.125 15.6974 1.28571
166.09 2029.18 75.5972 50.1324 70.1349 1.15674 3.87353 1.4169 16.875 15 13.125 15.7075 1.28571
166.146 2024.99 75.6661 50.345 70.1964 1.02187 3.8195 1.47055 16.875 15 14.0625 15.6967 1.2
166.202 2025.07 75.7284 50.5553 70.2662 0.896171 3.73536 1.49634 16.875 15.9375 14.0625 15.6969 1.2
166.258 2024.57 75.7916 50.7777 70.3513 0.7847 3.64147 1.52235 16.875 15.9375 14.0625 15.6956 1.2
166.315 2024.17 75.8257 50.975 70.4171 0.654798 3.5373 1.53384 16.875 15 14.0625 15.6946 1.2
166.371 2032.63 75.8603 51.1651 70.4903 0.531971 3.43592 1.51839 16.875 15 13.125 15.7164 1.28571
166.427 2036.4 75.8875 51.3519 70.5566 0.389701 3.34888 1.52615 16.875 15.9375 13.125 15.7261 1.28571
166.483 2032.96 75.9081 51.555 70.6336 0.246659 3.27244 1.53991 16.875 15.9375 13.125 15.7173 1.28571
166.539 2029.78 75.9154 51.7331 70.7004 0.0830505 3.2077 1.54401 16.875 15.9375 13.125 15.709 1.28571
166.596 2028.86 75.9326 51.9213 70.7778 -0.0735062 3.18669 1.52504 16.875 15.9375 13.125 15.7067 1.28571
166.652 2027.56 75.9329 52.091 70.8479 -0.263916 3.18125 1.47852 16.875 15.9375 13.125 15.7033 1.28571
166.708 2027.95 75.9192 52.26 70.9121 -0.465148 3.22254 1.38867 16.875 15.9375 13.125 15.7043 1.28571
166.764 2033.34 75.8846 52.4454 70.9731 -0.66634 3.32697 1.26396 16.875 15.9375 13.125 15.7182 1.28571
166.82 2026.06 75.8407 52.6233 71.0233 -0.905582 3.41496 1.16859 16.875 15.9375 13.125 15.6994 1.28571
166.876 2022.86 75.7931 52.8343 71.0666 -1.16613 3.5688 1.05246 16.875 16.875 13.125 15.6912 1.28571
166.933 2021.01 75.7342 53.0512 71.1174 -1.40733 3.75853 0.92321 16.875 16.875 12.1875 15.6864 1.38462
166.989 2027.28 75.6599 53.2511 71.1431 -1.65973 3.95654 0.7552 16.875 16.875 12.1875 15.7026 1.38462
167.045 2023.56 75.5629 53.4724 71.1603 -1.94243 4.1957 0.618827 16.875 15.9375 12.1875 15.693 1.38462
167.101 2021.98 75.4377 53.7198 71.1641 -2.21923 4.44136 0.451206 16.875 16.875 12.1875 15.6889 1.38462
167.157 2030.42 75.3199 53.9746 71.172 -2.48113 4.684 0.254158 15.9375 16.875 12.1875 15.7107 1.38462
167.213 2027.79 75.1849 54.25 71.1737 -2.80233 4.91798 0.080143 15.9375 16.875 12.1875 15.7039 1.38462
167.27 2026.84 75.0436 54.5283 71.1601 -3.10996 5.1493 -0.0884802 15.9375 16.875 12.1875 15.7015 1.38462
167.326 2030.55 74.8809 54.8323 71.1387 -3.39688 5.37209 -0.285021 16.875 16.875 12.1875 15.711 1.38462
167.382 2021.96 74.6617 55.1219 71.1032 -3.70405 5.57643 -0.455162 16.875 16.875 12.1875 15.6888 1.38462
167.438 2022.79 74.4664 55.4547 71.0616 -3.96091 5.76685 -0.632175 15.9375 16.875 13.125 15.691 1.28571
167.494 2027.81 74.2563 55.7784 71.0012 -4.18726 5.9256 -0.814857 15.9375 16.875 13.125 15.704 1.28571
167.551 2029.53 74.0173 56.0989 70.9274 -4.42206 6.04893 -0.961508 15.9375 16.875 13.125 15.7084 1.28571
167.607 2027.51 73.7762 56.4434 70.8503 -4.60248 6.15561 -1.07204 15.9375 16.875 13.125 15.7032 1.28571
167.663 2030.45 73.5253 56.7876 70.7833 -4.74894 6.22892 -1.20844 15.9375 16.875 13.125 15.7108 1.28571
167.719 2023.08 73.2544 57.1343 70.6898 -4.89549 6.24527 -1.24819 15.9375 17.8125 13.125 15.6918 1.35714
167.775 2030.99 72.9904 57.4915 70.611 -4.96806 6.2014 -1.30791 15 16.875 13.125 15.7122 1.28571
167.831 2025.93 72.728 57.8297 70.5338 -5.04768 6.16193 -1.26789 15 16.875 14.0625 15.6991 1.2
167.888 2028.29 72.4413 58.1739 70.4299 -5.04458 6.05216 -1.18869 15.9375 16.875 14.0625 15.7052 1.2
167.944 2031.33 72.1697 58.5113 70.3457 -5.01214 5.93012 -1.09179 15 16.875 14.0625 15.7131 1.2
168 2035.79 71.8968 58.8458 70.266 -4.91539 5.78407 -0.935744 15 16.875 14.0625 15.7245 1.2
168.056 2030.5 71.6304 59.1604 70.2232 -4.7703 5.65365 -0.672514 15 16.875 14.0625 15.7109 1.2
168.112 2024.4 71.385 59.4823 70.1732 -4.58555 5.49466 -0.383528 15 16.875 14.0625 15.6952 1.2
168.169 2030.74 71.1403 59.7745 70.1417 -4.37481 5.31914 -0.121347 15 16.875 14.0625 15.7115 1.2
168.225 2024.53 70.9016 60.0629 70.111 -4.1415 5.16704 0.194937 15 16.875 15 15.6955 1.125
168.281 2034.19 70.6847 60.3428 70.1167 -3.838 4.98762 0.476501 14.0625 16.875 15 15.7204 1.2
168.337 2027.42 70.488 60.6297 70.1376 -3.5576 4.78981 0.794795 14.0625 16.875 15 15.703 1.2
168.393 2029.27 70.2979 60.8877 70.1569 -3.25601 4.62702 1.07426 14.0625 15.9375 15 15.7077 1.13333
168.449 2018.75 70.1455 61.1479 70.2198 -2.91496 4.45991 1.32019 14.0625 16.875 15 15.6806 1.2
168.506 2024.75 69.9835 61.4017 70.2802 -2.58584 4.23844 1.4937 15 16.875 15.9375 15.6961 1.125
168.562 2020.93 69.8535 61.6202 70.3329 -2.27362 4.0205 1.66765 15 16.875 15 15.6862 1.125
168.618 2026.8 69.7357 61.8271 70.4069 -1.93096 3.81464 1.72335 14.0625 16.875 15 15.7014 1.2
168.674 2025.39 69.6427 62.0335 70.4916 -1.63091 3.60221 1.74341 14.0625 16.875 15 15.6977 1.2
168.73 2023.52 69.5551 62.236 70.5741 -1.36269 3.38809 1.68006 14.0625 16.875 15 15.6929 1.2
168.787 2023.4 69.5017 62.4221 70.6583 -1.13561 3.16578 1.58469 14.0625 16.875 15 15.6926 1.2
168.843 2025.53 69.4629 62.6052 70.7165 -0.956949 2.9577 1.45324 14.0625 17.8125 13.125 15.6981 1.35714
168.899 2024.3 69.4201 62.783 70.781 -0.832199 2.71849 1.28632 15 17.8125 13.125 15.6949 1.35714
168.955 2020.79 69.3698 62.919 70.8291 -0.774909 2.4686 1.06981 15.9375 16.875 13.125 15.6858 1.28571
169.011 2022.47 69.3302 63.0171 70.8819 -0.767905 2.18964 0.795849 15.9375 16.875 13.125 15.6902 1.28571
169.067 2025.27 69.2988 63.1511 70.8978 -0.830967 1.93344 0.504378 15.9375 17.8125 12.1875 15.6974 1.46154
169.124 2029.48 69.2621 63.2598 70.9005 -0.93716 1.69301 0.216245 15.9375 17.8125 12.1875 15.7083 1.46154
169.18 2024 69.2135 63.3441 70.8862 -1.09007 1.40535 -0.0559547 15.9375 17.8125 12.1875 15.6941 1.46154
169.236 2021.66 69.1552 63.4302 70.8549 -1.31323 1.14941 -0.344122 15.9375 17.8125 11.25 15.6881 1.58333
169.292 2027.58 69.0852 63.4856 70.832 -1.55934 0.904054 -0.648187 16.875 17.8125 11.25 15.7034 1.58333
169.348 2027.7 68.9904 63.5323 70.7806 -1.86233 0.660129 -0.921752 16.875 17.8125 11.25 15.7037 1.58333
169.404 2020.24 68.8832 63.5539 70.7082 -2.20637 0.407326 -1.15447 16.875 17.8125 11.25 15.6844 1.58333
169.461 2016.58 68.754 63.5641 70.6276 -2.56729 0.179527 -1.36946 16.875 17.8125 11.25 15.6749 1.58333
169.517 2007.68 68.6065 63.5583 70.5233 -2.92985 -0.0266641 -1.52537 16.875 17.8125 12.1875 15.6518 1.46154
169.573 2016.73 68.462 63.5649 70.4241 -3.26469 -0.213294 -1.68454 15.9375 17.8125 11.25 15.6753 1.58333
169.629 2024.67 68.284 63.5377 70.3208 -3.59699 -0.422078 -1.79724 16.875 17.8125 11.25 15.6959 1.58333
169.685 2026.45 68.075 63.5235 70.205 -3.92077 -0.623794 -1.84877 16.875 17.8125 11.25 15.7005 1.58333
169.742 2024.8 67.8659 63.4903 70.0932 -4.17879 -0.813672 -1.84282 16.875 17.8125 11.25 15.6962 1.58333
169.798 2029.15 67.6293 63.4351 69.9744 -4.40096 -1.01797 -1.83806 15.9375 16.875 12.1875 15.7074 1.38462
169.854 2028.26 67.3872 63.3974 69.8461 -4.61653 -1.21305 -1.77224 15.9375 16.875 12.1875 15.7051 1.38462
169.91 2024.82 67.1313 63.3114 69.7389 -4.7692 -1.41571 -1.66605 15.9375 16.875 12.1875 15.6962 1.38462
169.966 2025.2 66.8813 63.2395 69.6386 -4.93046 -1.61243 -1.59094 15.9375 16.875 12.1875 15.6972 1.38462
170.022 2025.57 66.5889 63.1303 69.526 -5.05308 -1.78531 -1.54082 15.9375 16.875 13.125 15.6982 1.28571
170.079 2027.58 66.3137 63.034 69.4247 -5.13856 -1.97025 -1.48907 15.9375 16.875 13.125 15.7034 1.28571
170.135 2026.72 66.0356 62.9257 69.3263 -5.24801 -2.1289 -1.45556 15 15.9375 13.125 15.7012 1.21429
170.191 2024.72 65.7502 62.8124 69.2285 -5.3636 -2.31235 -1.44585 15 15.9375 13.125 15.696 1.21429
170.247 2025.67 65.4519 62.6818 69.1189 -5.43381 -2.48599 -1.45703 15.9375 15.9375 14.0625 15.6985 1.13333
170.303 2029.1 65.1565 62.5354 69.0256 -5.54924 -2.66537 -1.50984 15 16.875 14.0625 15.7073 1.2
170.36 2024.1 64.8418 62.374 68.9285 -5.66151 -2.81735 -1.56866 15 16.875 14.0625 15.6944 1.2
170.416 2022.88 64.5232 62.2093 68.8028 -5.7625 -2.98886 -1.6498 14.0625 15.9375 14.0625 15.6912 1.13333
170.472 2028.94 64.2216 62.0381 68.6982 -5.89954 -3.14632 -1.77615 15 15.9375 14.0625 15.7069 1.13333
170.528 2030.19 63.8819 61.8745 68.5835 -6.05697 -3.31253 -1.8912 15 15.9375 14.0625 15.7101 1.13333
170.584 2023.4 63.5516 61.6877 68.4624 -6.21307 -3.46342 -1.95618 14.0625 15.9375 15 15.6926 1.13333
170.64 2024.3 63.207 61.4803 68.3311 -6.37635 -3.60665 -2.07096 15 16.875 15 15.6949 1.125
170.697 2029.12 62.8421 61.2913 68.1808 -6.54882 -3.7577 -2.17251 15 15.9375 15 15.7074 1.0625
170.753 2030.92 62.4911 61.0771 68.0351 -6.74527 -3.88416 -2.29608 15 15.9375 15 15.712 1.0625
170.809 2032.57 62.1031 60.8519 67.8904 -6.96245 -4.04376 -2.39467 15 15.9375 15 15.7163 1.0625
170.865 2019.83 61.7246 60.6163 67.738 -7.18329 -4.19903 -2.43425 14.0625 15 15 15.6833 1.06667
170.921 2026.18 61.3218 60.3924 67.5995 -7.41007 -4.3678 -2.52784 15 15.9375 15 15.6998 1.0625
170.978 2019.42 60.8922 60.1307 67.423 -7.65592 -4.5511 -2.55638 14.0625 15.9375 15.9375 15.6823 1.13333
171.034 2029.95 60.4859 59.8668 67.2748 -7.9003 -4.68411 -2.63772 15 15.9375 15 15.7095 1.0625
171.09 2027.42 60.0396 59.6047 67.1052 -8.12304 -4.84956 -2.67012 15 15 15 15.703 1
171.146 2035.5 59.5872 59.3464 66.9475 -8.36247 -5.00175 -2.72226 15 15.9375 15 15.7238 1.0625
171.202 2026.62 59.114 59.0512 66.7728 -8.61362 -5.17545 -2.73451 15 15.9375 15 15.7009 1.0625
