# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi
160.006 2006.84 30.0004 89.998 60.0037 0.2365 -1.28053 2.35743 14.0625 14.0625 14.0625 15.6497 1
160.03 2013.24 30.0072 89.9684 60.0544 0.20238 -1.30655 2.3776 15.9375 15 14.0625 15.6663 1.13333
160.067 2023.47 30.0187 89.9186 60.1454 0.226546 -1.2153 2.42466 15.9375 15 14.0625 15.6928 1.13333
160.111 2022.9 30.0199 89.8601 60.2621 0.225688 -1.12158 2.44725 15.9375 15 14.0625 15.6913 1.13333
160.159 2025.01 30.0246 89.8105 60.3828 0.240762 -1.01147 2.47757 15.9375 15 14.0625 15.6967 1.13333
160.211 2026.96 30.0347 89.7592 60.5049 0.237763 -0.906339 2.4967 15.9375 15.9375 14.0625 15.7018 1.13333
160.264 2024.17 30.0484 89.7057 60.6414 0.200504 -0.802916 2.50232 15.9375 15.9375 14.0625 15.6946 1.13333
160.318 2021.83 30.0553 89.6675 60.7748 0.128973 -0.695362 2.48474 15.9375 15.9375 14.0625 15.6885 1.13333
160.373 2028.54 30.065 89.6307 60.9092 0.0310745 -0.59869 2.4256 15.9375 15.9375 14.0625 15.7058 1.13333
160.428 2030.29 30.0634 89.604 61.0366 -0.120638 -0.486439 2.33657 15.9375 15.9375 14.0625 15.7104 1.13333
160.483 2027.43 30.0575 89.5822 61.1563 -0.273448 -0.413361 2.20981 15.9375 15 14.0625 15.703 1.13333
160.537 2028.36 30.0385 89.5549 61.2727 -0.439973 -0.360941 2.07063 15.9375 15 14.0625 15.7054 1.13333
160.592 2020.07 29.9954 89.5473 61.386 -0.594441 -0.298333 1.90979 15.9375 15 15 15.684 1.0625
160.647 2026.4 29.9699 89.5257 61.486 -0.713695 -0.286359 1.78803 15.9375 15 14.0625 15.7003 1.13333
160.702 2029.96 29.933 89.5051 61.5706 -0.831331 -0.288892 1.66916 15.9375 15 14.0625 15.7095 1.13333
160.758 2033.3 29.8892 89.4953 61.6596 -0.942189 -0.273308 1.55591 15.9375 15 14.0625 15.7181 1.13333
160.813 2037.04 29.8352 89.4814 61.7407 -1.06264 -0.276069 1.43918 15.9375 15 14.0625 15.7278 1.13333
160.868 2036.77 29.7824 89.4674 61.8103 -1.18386 -0.266042 1.31136 15.9375 15 14.0625 15.7271 1.13333
160.923 2036.26 29.7033 89.4514 61.8817 -1.29414 -0.249883 1.15619 15.9375 15 14.0625 15.7257 1.13333
160.978 2030.91 29.6298 89.4317 61.9399 -1.36647 -0.229728 0.998151 15.9375 15 14.0625 15.712 1.13333
161.034 2030.03 29.5628 89.4137 61.9854 -1.38306 -0.206599 0.829636 16.875 15 14.0625 15.7097 1.2
161.09 2031.78 29.4786 89.402 62.0208 -1.33237 -0.180036 0.64359 16.875 15 14.0625 15.7142 1.2
161.146 2030.85 29.4083 89.3966 62.0486 -1.23467 -0.160087 0.482871 15.9375 15 14.0625 15.7118 1.13333
161.202 2034.13 29.3482 89.3836 62.0626 -1.10119 -0.144841 0.340156 15.9375 15 14.0625 15.7203 1.13333
161.258 2028.74 29.2914 89.3747 62.0715 -0.949345 -0.135506 0.227212 15.9375 15 15 15.7064 1.0625
161.315 2030.7 29.2467 89.3706 62.0853 -0.804674 -0.138578 0.14737 15 15 15 15.7114 1
161.371 2029.75 29.198 89.3618 62.0917 -0.672296 -0.142871 0.078195 15 15 15 15.709 1
161.427 2028.16 29.1638 89.3481 62.0903 -0.543973 -0.161892 0.0223779 14.0625 15 15 15.7049 1.06667
161.483 2027.18 29.1465 89.3469 62.0847 -0.437194 -0.179281 -0.0237068 14.0625 15 15 15.7024 1.06667
161.539 2028.27 29.1349 89.3301 62.0739 -0.333499 -0.206614 -0.0734713 14.0625 15 15 15.7052 1.06667
161.595 2026.04 29.1088 89.319 62.0617 -0.216755 -0.23667 -0.112273 14.0625 15 15 15.6994 1.06667
161.65 2026.61 29.1018 89.3109 62.0553 -0.094216 -0.269822 -0.157114 14.0625 15 15 15.7009 1.06667
161.704 2024.31 29.0955 89.2904 62.048 0.0208507 -0.350396 -0.188684 14.0625 15 15 15.6949 1.06667
161.759 2022.17 29.0986 89.2694 62.0398 0.150464 -0.414629 -0.23197 14.0625 15 15 15.6894 1.06667
161.814 2021.03 29.1177 89.2412 62.0215 0.292476 -0.48637 -0.251257 14.0625 15 15 15.6865 1.06667
161.869 2021.38 29.1371 89.2178 62.009 0.470778 -0.578669 -0.273555 14.0625 15 15 15.6874 1.06667
161.923 2022.56 29.1577 89.1838 61.9831 0.617737 -0.646281 -0.287221 14.0625 15 15.9375 15.6904 1.13333
161.978 2022.34 29.1944 89.1443 61.9665 0.794326 -0.744109 -0.269259 15 15 15.9375 15.6898 1.0625
162.034 2026.85 29.2445 89.0917 61.9402 0.968667 -0.836586 -0.238185 15 15 15.9375 15.7015 1.0625
