# t dissipation energy Reynolds eta
161.213 2.91501 27.4436 30.7318 1.20107
161.225 2.91497 27.4454 30.7341 1.20108
161.236 2.91475 27.4471 30.7372 1.2011
161.247 2.91464 27.4488 30.7396 1.20111
161.258 2.91485 27.4509 30.7409 1.20109
161.27 2.91485 27.4527 30.7429 1.20109
161.281 2.91735 27.4551 30.7324 1.20083
161.292 2.91526 27.4567 30.7452 1.20105
161.303 2.91531 27.4588 30.7473 1.20104
161.315 2.91528 27.4606 30.7495 1.20105
161.326 2.9152 27.4623 30.7517 1.20105
161.337 2.91653 27.4643 30.747 1.20092
161.348 2.91545 27.466 30.7547 1.20103
161.36 2.91537 27.468 30.7573 1.20104
161.371 2.91537 27.4697 30.7592 1.20104
161.382 2.91946 27.4723 30.7405 1.20062
161.393 2.91591 27.4733 30.7604 1.20098
161.404 2.91573 27.4751 30.7633 1.201
161.416 2.91603 27.4768 30.7637 1.20097
161.427 2.91619 27.4785 30.7647 1.20095
161.438 2.91528 27.48 30.7712 1.20105
161.449 2.91489 27.4815 30.775 1.20109
161.461 2.91477 27.4831 30.7774 1.2011
161.472 2.91458 27.4846 30.7801 1.20112
161.483 2.91447 27.4863 30.7825 1.20113
161.494 2.91428 27.4878 30.7852 1.20115
161.506 2.91423 27.4894 30.7873 1.20115
161.517 2.91409 27.491 30.7898 1.20117
161.528 2.91408 27.4928 30.7918 1.20117
161.539 2.91386 27.4941 30.7945 1.20119
161.551 2.91371 27.4956 30.797 1.20121
161.562 2.91346 27.4969 30.7997 1.20123
161.573 2.91344 27.4984 30.8015 1.20123
161.584 2.91326 27.4997 30.804 1.20125
161.596 2.91454 27.5014 30.7991 1.20112
161.607 2.91313 27.5026 30.8079 1.20127
161.618 2.91286 27.5041 30.811 1.2013
161.629 2.9129 27.5055 30.8123 1.20129
161.64 2.91252 27.5068 30.8158 1.20133
161.652 2.91241 27.508 30.8177 1.20134
161.663 2.91244 27.5094 30.8192 1.20134
161.674 2.91265 27.5107 30.8195 1.20132
161.685 2.91213 27.5119 30.8236 1.20137
161.697 2.91421 27.5139 30.8149 1.20116
161.708 2.91224 27.515 30.8265 1.20136
161.719 2.9121 27.5164 30.8288 1.20137
161.73 2.91186 27.5176 30.8314 1.2014
161.742 2.91177 27.519 30.8334 1.20141
161.753 2.91163 27.5201 30.8354 1.20142
161.764 2.91136 27.5211 30.838 1.20145
161.775 2.9112 27.5222 30.84 1.20147
161.787 2.9111 27.5233 30.8419 1.20148
161.798 2.91098 27.5244 30.8437 1.20149
161.809 2.91069 27.5254 30.8463 1.20152
161.82 2.91053 27.5263 30.8482 1.20154
161.831 2.91022 27.527 30.8507 1.20157
161.843 2.90995 27.5277 30.8529 1.2016
161.854 2.90978 27.5289 30.8551 1.20161
161.865 2.90964 27.5299 30.857 1.20163
161.876 2.90953 27.531 30.8588 1.20164
161.888 2.90926 27.5317 30.861 1.20167
161.899 2.90987 27.5326 30.8588 1.2016
161.91 2.90892 27.5334 30.8647 1.2017
161.921 2.90912 27.5343 30.8646 1.20168
161.933 2.90865 27.535 30.8679 1.20173
161.944 2.90848 27.5357 30.8696 1.20175
161.955 2.90827 27.5363 30.8714 1.20177
161.966 2.90812 27.5369 30.8729 1.20178
161.978 2.90826 27.5379 30.8733 1.20177
161.989 2.90795 27.5387 30.8758 1.2018
162 2.9086 27.5394 30.8731 1.20173
162.011 2.90761 27.54 30.8791 1.20184
162.022 2.90748 27.5409 30.8807 1.20185
162.034 2.90753 27.5419 30.8816 1.20184
162.045 2.91719 27.544 30.8328 1.20085
162.056 2.90933 27.5437 30.8741 1.20166
162.067 2.90763 27.544 30.8834 1.20184
162.079 2.90718 27.5446 30.8865 1.20188
162.09 2.90689 27.5451 30.8885 1.20191
162.101 2.90909 27.5459 30.8779 1.20168
162.112 2.90873 27.5465 30.8804 1.20172
162.124 2.90693 27.5468 30.8902 1.20191
162.135 2.90665 27.5475 30.8925 1.20194
162.146 2.91744 27.5498 30.8379 1.20082
162.157 2.90871 27.5491 30.8834 1.20172
162.169 2.90656 27.5491 30.8949 1.20195
162.18 2.90619 27.5495 30.8972 1.20198
162.191 2.90608 27.5499 30.8983 1.202
162.202 2.9059 27.5502 30.8995 1.20201
162.213 2.90575 27.5503 30.9005 1.20203
162.225 2.90574 27.5508 30.901 1.20203
162.236 2.90559 27.5509 30.902 1.20205
162.247 2.90557 27.5513 30.9025 1.20205
162.258 2.90573 27.552 30.9024 1.20203
162.27 2.90581 27.5525 30.9026 1.20202
162.281 2.90581 27.5529 30.903 1.20202
162.292 2.90592 27.5535 30.9031 1.20201
162.303 2.90594 27.5539 30.9035 1.20201
162.315 2.90593 27.5541 30.9038 1.20201
162.326 2.90601 27.5544 30.9037 1.202
162.337 2.9079 27.5553 30.8947 1.20181
162.348 2.90666 27.5555 30.9015 1.20194
162.36 2.90685 27.5562 30.9012 1.20192
162.371 2.90685 27.5564 30.9015 1.20192
162.382 2.90699 27.5567 30.901 1.2019
162.393 2.90721 27.5571 30.9003 1.20188
162.404 2.91088 27.5581 30.8819 1.2015
162.416 2.90839 27.558 30.8951 1.20176
162.427 2.91667 27.5601 30.8536 1.2009
162.438 2.91069 27.5594 30.8845 1.20152
162.449 2.90909 27.5594 30.8929 1.20168
162.461 2.90895 27.5594 30.8936 1.2017
162.472 2.90919 27.5598 30.8929 1.20167
162.483 2.90944 27.5602 30.8919 1.20165
162.494 2.90992 27.5607 30.89 1.2016
162.506 2.92674 27.5644 30.8053 1.19987
162.517 2.91493 27.5628 30.8658 1.20108
162.528 2.9118 27.5625 30.8821 1.2014
162.539 2.91159 27.5628 30.8835 1.20143
162.551 2.91449 27.5636 30.869 1.20113
162.562 2.91246 27.5634 30.8795 1.20134
162.573 2.91271 27.5638 30.8786 1.20131
162.584 2.91302 27.564 30.8772 1.20128
162.596 2.9137 27.5645 30.8741 1.20121
162.607 2.92995 27.5675 30.7918 1.19954
162.618 2.91784 27.566 30.8539 1.20078
162.629 2.91587 27.566 30.8644 1.20098
162.64 2.9159 27.566 30.8643 1.20098
162.652 2.91622 27.5664 30.8629 1.20095
162.663 2.92538 27.5681 30.8166 1.20001
162.674 2.9193 27.5674 30.8478 1.20063
162.685 2.91813 27.5676 30.8542 1.20075
162.697 2.92004 27.5681 30.8446 1.20056
162.708 2.91891 27.568 30.8506 1.20067
162.719 2.9194 27.5685 30.8485 1.20062
162.73 2.91985 27.5686 30.8463 1.20058
162.742 2.92036 27.5688 30.8438 1.20052
162.753 2.95285 27.5753 30.6809 1.19721
162.764 2.92922 27.5715 30.8001 1.19961
162.774 2.92423 27.5713 30.8261 1.20013
