# t dissipation energy Reynolds eta
76.001 1.27667 14.5107 24.5537 1.47642
76.003 1.26984 14.5042 24.6085 1.4784
76.0077 1.26933 14.4998 24.6061 1.47855
76.0148 1.26864 14.493 24.6013 1.47875
76.0242 1.26771 14.484 24.5949 1.47902
76.0357 1.2665 14.4727 24.5876 1.47938
76.0489 1.26515 14.4599 24.5789 1.47977
76.0637 1.26368 14.4455 24.5688 1.4802
76.0802 1.26203 14.4296 24.5577 1.48068
76.0979 1.26024 14.4124 24.5459 1.48121
76.1171 1.2583 14.3938 24.533 1.48178
76.1371 1.25629 14.3744 24.5196 1.48237
76.1582 1.25413 14.3541 24.5059 1.48301
76.1803 1.25189 14.3326 24.4912 1.48367
76.2031 1.24959 14.3106 24.4761 1.48435
76.2265 1.24725 14.288 24.4604 1.48505
76.2507 1.24478 14.2648 24.4447 1.48579
76.2757 1.24224 14.2407 24.4284 1.48655
76.3015 1.23964 14.2158 24.4114 1.48732
76.3274 1.23703 14.1911 24.3947 1.48811
76.3543 1.23428 14.1654 24.3775 1.48894
76.3812 1.2315 14.1397 24.3607 1.48978
76.4081 1.22883 14.1143 24.3433 1.49058
76.4363 1.22601 14.0877 24.3254 1.49144
76.4645 1.22316 14.061 24.3076 1.49231
76.4927 1.22036 14.0345 24.2896 1.49316
76.5209 1.21753 14.008 24.272 1.49403
76.549 1.21471 13.9818 24.2545 1.4949
76.5772 1.21199 13.9557 24.2364 1.49573
76.6054 1.20917 13.9294 24.2191 1.49661
76.6336 1.20643 13.9035 24.2014 1.49745
76.6618 1.20375 13.8776 24.1833 1.49829
76.69 1.20103 13.8518 24.1656 1.49914
76.7182 1.19828 13.826 24.1483 1.5
76.7463 1.19548 13.8002 24.1313 1.50087
76.7745 1.1927 13.7744 24.1143 1.50175
76.8027 1.18988 13.7487 24.0977 1.50264
76.8309 1.18721 13.7232 24.0803 1.50348
76.8591 1.18447 13.6978 24.0634 1.50435
76.8873 1.18168 13.6724 24.047 1.50524
76.9154 1.17893 13.6471 24.0305 1.50611
76.9436 1.17628 13.6219 24.0132 1.50696
76.9718 1.17358 13.5968 23.9966 1.50783
77 1.17096 13.5719 23.9794 1.50867
77.0312 1.16787 13.5439 23.9616 1.50967
77.0625 1.16499 13.5165 23.9425 1.5106
77.0938 1.16201 13.4888 23.9243 1.51157
77.125 1.15905 13.4613 23.9059 1.51253
77.1562 1.15611 13.434 23.8877 1.51349
77.1875 1.15319 13.4068 23.8695 1.51445
77.2188 1.15028 13.3796 23.8512 1.51541
77.25 1.14749 13.3528 23.8324 1.51633
77.2812 1.14461 13.326 23.8143 1.51728
77.3125 1.14172 13.2991 23.7964 1.51824
77.3438 1.13888 13.2723 23.7781 1.51918
77.375 1.13605 13.2458 23.7601 1.52013
77.4062 1.13323 13.2192 23.7418 1.52107
77.4375 1.13033 13.1926 23.7243 1.52205
77.4688 1.12748 13.1661 23.7067 1.52301
77.5 1.1247 13.1399 23.6887 1.52395
77.5312 1.1219 13.1137 23.671 1.5249
77.5625 1.11912 13.0875 23.6531 1.52584
77.5938 1.11643 13.0616 23.6346 1.52676
77.625 1.11362 13.0356 23.6173 1.52773
77.6562 1.11098 13.0099 23.5987 1.52863
77.6875 1.10823 12.9841 23.5812 1.52958
77.7188 1.10548 12.9584 23.5639 1.53053
77.75 1.10279 12.9329 23.546 1.53146
77.7812 1.10013 12.9075 23.5282 1.53239
77.8125 1.09741 12.882 23.5109 1.53334
77.8438 1.09475 12.8568 23.4933 1.53427
77.875 1.09211 12.8316 23.4755 1.53519
77.9062 1.08952 12.8065 23.4575 1.53611
77.9375 1.08692 12.7815 23.4397 1.53702
77.9688 1.08429 12.7566 23.4223 1.53795
78 1.08174 12.7319 23.4044 1.53886
78.0312 1.07914 12.7071 23.3871 1.53979
78.0625 1.07658 12.6824 23.3694 1.5407
78.0938 1.07407 12.6579 23.3514 1.5416
78.125 1.07156 12.6335 23.3337 1.5425
78.1562 1.06909 12.6092 23.3157 1.54339
78.1875 1.06653 12.5848 23.2984 1.54432
78.2188 1.06407 12.5607 23.2807 1.54521
78.25 1.06156 12.5365 23.2634 1.54612
78.2812 1.05906 12.5125 23.2461 1.54703
78.3125 1.0566 12.4886 23.2288 1.54793
78.3438 1.05412 12.4647 23.2117 1.54884
78.375 1.05169 12.4409 23.1941 1.54974
78.4062 1.04926 12.4172 23.1767 1.55063
78.4375 1.0468 12.3935 23.1597 1.55154
78.4688 1.04432 12.3699 23.1428 1.55246
78.5 1.04189 12.3464 23.1258 1.55337
78.5312 1.03946 12.3229 23.1088 1.55427
78.5625 1.03708 12.2997 23.0917 1.55517
78.5938 1.03473 12.2765 23.0744 1.55605
78.625 1.03232 12.2533 23.0575 1.55695
78.6562 1.02998 12.2302 23.0403 1.55784
78.6875 1.02766 12.2073 23.0229 1.55872
78.7188 1.02537 12.1844 23.0055 1.55959
78.75 1.023 12.1615 22.9887 1.56049
78.7812 1.02068 12.1387 22.9718 1.56137
78.8125 1.01836 12.116 22.9549 1.56226
78.8438 1.01611 12.0935 22.9376 1.56313
78.875 1.01376 12.0709 22.9212 1.56403
78.9062 1.01151 12.0484 22.904 1.5649
78.9375 1.00924 12.026 22.8871 1.56578
78.9688 1.00693 12.0036 22.8707 1.56668
79 1.00475 11.9814 22.8533 1.56753
79.0312 1.00248 11.9592 22.8368 1.56842
79.0625 1.00028 11.9372 22.8197 1.56927
79.0938 0.998063 11.9152 22.8029 1.57015
79.125 0.995857 11.8932 22.7861 1.57102
79.1562 0.993672 11.8714 22.7693 1.57188
79.1875 0.991534 11.8497 22.7521 1.57272
79.2188 0.989371 11.8281 22.7354 1.57358
79.25 0.987207 11.8065 22.7187 1.57445
79.2812 0.985015 11.7848 22.7022 1.57532
79.3125 0.982865 11.7634 22.6857 1.57618
79.3438 0.98075 11.742 22.6689 1.57703
79.375 0.978601 11.7206 22.6523 1.5779
79.4062 0.976522 11.6994 22.6355 1.57873
79.4375 0.974377 11.6781 22.6191 1.5796
79.4688 0.972281 11.657 22.6025 1.58045
79.5 0.970247 11.636 22.5856 1.58128
79.5312 0.968148 11.615 22.5692 1.58214
79.5625 0.966152 11.5942 22.552 1.58295
79.5938 0.964126 11.5734 22.5352 1.58378
79.625 0.962097 11.5526 22.5185 1.58462
79.6562 0.960033 11.5319 22.5022 1.58547
79.6875 0.95798 11.5111 22.4857 1.58632
79.7188 0.956 11.4906 22.469 1.58714
79.75 0.953996 11.4701 22.4524 1.58797
79.7812 0.952056 11.4498 22.4354 1.58878
79.8125 0.950069 11.4294 22.4189 1.58961
79.8438 0.948138 11.4091 22.4019 1.59042
79.875 0.946186 11.3889 22.3853 1.59124
79.9062 0.944219 11.3688 22.369 1.59207
79.9375 0.9423 11.3488 22.3523 1.59288
79.9688 0.940336 11.3287 22.336 1.59371
80 0.938363 11.3086 22.3199 1.59455
