# t frame_uz frame_z ub_dans_repere
160.001 -1.37912e-06 -1.42031e-09 -0.00133913
160.019 0.00239826 2.29888e-05 0.175932
160.051 0.0124313 0.000276546 0.400211
160.092 0.0358521 0.00133911 0.667479
160.14 0.0756751 0.00410371 0.961193
160.19 0.133207 0.00961191 1.25363
160.243 0.208387 0.0189561 1.5361
160.297 0.299351 0.0330786 1.78821
160.352 0.405231 0.052959 2.02169
160.407 0.522265 0.0790374 2.20048
160.463 0.651034 0.112558 2.3594
160.519 0.787123 0.153542 2.47548
160.575 0.928773 0.202337 2.56482
160.631 1.07474 0.259212 2.63219
160.687 1.22371 0.324364 2.67562
160.743 1.37429 0.397915 2.69963
160.798 1.52565 0.479924 2.70464
160.854 1.67682 0.570402 2.69692
160.91 1.82712 0.669316 2.67717
160.966 1.97577 0.776593 2.63921
161.022 2.12207 0.892284 2.58684
161.079 2.26528 1.01634 2.52616
161.135 2.40497 1.14833 2.4602
161.191 2.54111 1.28805 2.40113
161.247 2.67427 1.43531 2.34524
161.303 2.80388 1.58993 2.28566
161.36 2.92999 1.75172 2.2179
161.416 3.05226 1.92046 2.14944
161.472 3.17081 2.09595 2.07989
161.528 3.28483 2.27796 1.99332
161.584 3.39384 2.46619 1.90601
161.64 3.49787 2.66039 1.81264
161.697 3.59636 2.86024 1.71273
161.753 3.68878 3.06543 1.59656
161.809 3.77406 3.27557 1.46548
161.865 3.8516 3.49025 1.32449
161.921 3.92156 3.70902 1.19259
161.978 3.98414 3.93148 1.06236
162.034 4.03951 4.1572 0.935204
162.09 4.0878 4.3858 0.809827
162.146 4.12953 4.61689 0.700284
162.202 4.1657 4.85013 0.607244
162.258 4.19686 5.08523 0.524372
162.315 4.22398 5.32194 0.456788
162.371 4.24764 5.56005 0.398373
162.427 4.26868 5.7994 0.360433
162.483 4.28805 6.03987 0.33786
162.539 4.30654 6.2814 0.324656
162.596 4.32471 6.52395 0.322989
162.652 4.34315 6.76753 0.331723
162.708 4.36213 7.01217 0.340737
162.764 4.38182 7.25789 0.357063
162.82 4.40244 7.50475 0.373271
162.876 4.42422 7.75281 0.400929
162.933 4.44807 8.00215 0.440306
162.989 4.47328 8.25289 0.454005
163.045 4.49982 8.50509 0.484335
163.101 4.52787 8.75882 0.508823
163.157 4.55723 9.01418 0.531654
163.213 4.58801 9.27124 0.558811
163.27 4.62032 9.53007 0.586795
163.326 4.65448 9.79078 0.623747
163.382 4.69053 10.0535 0.65436
163.438 4.72866 10.3183 0.69557
163.494 4.76958 10.5853 0.749382
163.551 4.81321 10.8547 0.795235
163.607 4.85989 11.1267 0.856693
163.663 4.91025 11.4014 0.924104
163.719 4.96477 11.679 0.998796
163.775 5.02349 11.9599 1.07686
163.831 5.08678 12.2443 1.16062
163.888 5.15461 12.5323 1.2388
163.944 5.22709 12.8243 1.32552
164 5.30474 13.1206 1.41875
164.056 5.38735 13.4213 1.50372
164.112 5.47426 13.7269 1.57477
164.169 5.5651 14.0375 1.64379
164.225 5.65987 14.3533 1.71623
164.281 5.75838 14.6746 1.77862
164.337 5.86036 15.0015 1.83723
164.393 5.96507 15.3343 1.882
164.449 6.0724 15.673 1.92899
164.506 6.18196 16.0178 1.96133
164.562 6.2932 16.3689 1.99025
164.618 6.4058 16.7262 2.01281
164.674 6.51943 17.0899 2.02625
164.73 6.63343 17.46 2.03206
164.787 6.74764 17.8365 2.03254
