# t frame_uz frame_z ub_dans_repere
160.003 0.00691403 1.37666e-05 3.42541
160.024 0.0819382 0.00111414 3.60967
160.059 0.213085 0.00663863 3.90278
160.101 0.388294 0.0202271 4.20348
160.149 0.598957 0.0448522 4.5149
160.2 0.839317 0.0827029 4.83569
160.254 1.10485 0.1356 5.11997
160.308 1.3902 0.204793 5.34165
160.363 1.69002 0.291011 5.52186
160.418 1.99837 0.394387 5.63059
160.474 2.31569 0.516892 5.68758
160.53 2.63429 0.657216 5.6867
160.586 2.95127 0.81533 5.64317
160.642 3.26495 0.991082 5.57322
160.698 3.57359 1.18423 5.47674
160.754 3.87719 1.39448 5.38968
160.81 4.17588 1.62156 5.3021
160.866 4.47042 1.86522 5.23435
160.922 4.76104 2.12523 5.16543
160.978 5.04756 2.40138 5.09188
161.034 5.33151 2.6941 5.04403
161.09 5.61292 3.00313 4.98371
161.146 5.89102 3.32785 4.92663
161.202 6.16624 3.6681 4.8801
161.258 6.4392 4.02373 4.84249
161.315 6.70953 4.3946 4.7926
161.371 6.97727 4.78058 4.74942
161.427 7.24192 5.1815 4.68717
161.483 7.50269 5.59715 4.61316
161.539 7.75856 6.0273 4.51499
161.596 8.00829 6.47162 4.3965
161.652 8.25042 6.92973 4.2496
161.708 8.48488 7.40117 4.11779
161.764 8.71048 7.8855 3.94261
161.82 8.92545 8.38215 3.75308
161.876 9.13022 8.89053 3.56966
161.933 9.32452 9.41005 3.38503
161.989 9.50853 9.94015 3.20883
162.045 9.68315 10.4803 3.04411
162.101 9.84923 11.0299 2.89918
162.157 10.0076 11.5886 2.76664
162.213 10.1585 12.1559 2.63443
162.27 10.3023 12.7315 2.5117
162.326 10.4396 13.315 2.40259
162.382 10.5713 13.9059 2.30506
162.438 10.6975 14.5041 2.20716
162.494 10.8181 15.1092 2.10568
162.551 10.9332 15.7208 2.00795
162.607 11.0426 16.3388 1.90989
162.663 11.1468 16.9627 1.81889
162.719 11.246 17.5923 1.72924
162.775 11.3404 18.2273 1.64605
162.831 11.43 18.8674 1.56129
162.888 11.5152 19.5124 1.48766
162.944 11.596 20.1621 1.40134
163 11.6722 20.8162 1.31662
163.056 11.7437 21.4743 1.23991
163.112 11.8102 22.1364 1.14654
163.169 11.8712 22.8019 1.04525
163.225 11.9264 23.4707 0.93892
163.281 11.9757 24.1424 0.833832
163.337 12.0189 24.8167 0.725234
163.393 12.0563 25.4932 0.62273
163.449 12.0878 26.1716 0.520064
163.506 12.1136 26.8516 0.421493
163.562 12.1341 27.5329 0.328503
163.618 12.1497 28.2151 0.247586
163.674 12.161 28.8981 0.163148
163.73 12.1693 29.5816 0.132536
163.787 12.1758 30.2655 0.106172
163.843 12.1814 30.9497 0.100928
163.899 12.188 31.6343 0.134639
163.955 12.1974 32.3193 0.193523
164.011 12.2112 33.005 0.283244
164.067 12.2306 33.6916 0.387944
164.124 12.2561 34.3796 0.49966
164.18 12.2877 35.0691 0.601951
164.236 12.324 35.7607 0.669245
164.292 12.3627 36.4543 0.695607
