# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi
160.003 2006.97 59.9982 59.9985 59.9994 -4.08661 -3.32322 -1.40773 14.0625 14.0625 14.0625 15.65 1
160.024 2018.96 59.9222 59.9336 59.979 -4.21277 -3.48231 -1.1903 15 15 14.0625 15.6811 1.06667
160.059 2029.03 59.7687 59.8024 59.9459 -4.31763 -3.67306 -0.859459 15 15 14.0625 15.7071 1.06667
160.101 2034.78 59.5745 59.6503 59.9056 -4.43272 -3.93971 -0.488805 15 15 14.0625 15.722 1.06667
160.149 2029.65 59.3843 59.4586 59.8953 -4.51556 -4.20672 -0.146911 15 15 14.0625 15.7087 1.06667
160.2 2028.43 59.1274 59.2387 59.8746 -4.58121 -4.53615 0.20909 15.9375 15.9375 14.0625 15.7056 1.13333
160.254 2029.24 58.8869 58.9723 59.8981 -4.59762 -4.85711 0.504624 15.9375 15.9375 14.0625 15.7077 1.13333
160.308 2024.4 58.6307 58.6985 59.928 -4.58999 -5.19137 0.798795 15 15 14.0625 15.6952 1.06667
160.363 2026.37 58.398 58.4312 59.9794 -4.53361 -5.51746 1.06576 15.9375 15.9375 14.0625 15.7003 1.13333
160.418 2030.57 58.1433 58.1046 60.0397 -4.40057 -5.86471 1.3302 15.9375 15.9375 14.0625 15.7111 1.13333
160.474 2026.05 57.8991 57.7732 60.1323 -4.1889 -6.1914 1.59987 15.9375 15.9375 14.0625 15.6994 1.13333
160.53 2031.64 57.6706 57.424 60.2276 -3.93596 -6.49118 1.8568 15 15.9375 14.0625 15.7139 1.13333
160.586 2028.65 57.4582 57.0579 60.3248 -3.6155 -6.77578 2.10209 15 15.9375 14.0625 15.7061 1.13333
160.642 2023.72 57.2785 56.6874 60.4346 -3.25491 -7.04515 2.33078 15 15.9375 14.0625 15.6934 1.13333
160.698 2027.28 57.0851 56.274 60.5661 -2.84219 -7.27899 2.55357 15.9375 15.9375 15 15.7026 1.0625
160.754 2025.97 56.9316 55.8738 60.7123 -2.39248 -7.48055 2.75275 15.9375 15 14.0625 15.6992 1.13333
160.81 2025.62 56.8143 55.4691 60.8613 -1.90957 -7.63654 2.93215 15 15.9375 14.0625 15.6983 1.13333
160.866 2035.67 56.7127 55.03 61.0111 -1.43145 -7.76971 3.04105 15 15 14.0625 15.7242 1.06667
160.922 2027.27 56.642 54.5983 61.1687 -0.914501 -7.85813 3.14356 15 15 14.0625 15.7026 1.06667
160.978 2031.77 56.59 54.1706 61.3251 -0.42236 -7.88074 3.1756 15 15 15 15.7142 1
161.034 2028.57 56.5958 53.7154 61.5139 0.0735102 -7.83106 3.15669 15 15 15 15.7059 1
161.09 2029.92 56.596 53.3072 61.675 0.531728 -7.72414 3.10641 15 15 15 15.7094 1
161.146 2026.88 56.6439 52.8718 61.849 0.985837 -7.56243 3.00061 15 15 15 15.7016 1
161.202 2030.97 56.688 52.4634 61.983 1.3758 -7.36263 2.85522 15 14.0625 14.0625 15.7121 1.06667
161.258 2025.73 56.7752 52.0456 62.1415 1.79434 -7.09386 2.72086 15 15 15 15.6986 1
161.315 2027.57 56.8621 51.6557 62.2701 2.15684 -6.78645 2.57909 15 14.0625 15 15.7033 1.06667
161.371 2030.75 56.9781 51.3154 62.412 2.51512 -6.43931 2.43712 15 15 15 15.7116 1
161.427 2028.54 57.1261 50.9412 62.5388 2.87095 -6.05951 2.2937 15.9375 15 15 15.7059 1.0625
161.483 2024.52 57.2888 50.6259 62.6433 3.22603 -5.64777 2.14097 15 14.0625 15 15.6955 1.06667
161.539 2028.65 57.4717 50.3189 62.7487 3.56351 -5.23356 1.96823 15 15 15.9375 15.7061 1.0625
161.596 2025.04 57.6687 50.0306 62.8404 3.8891 -4.7984 1.83212 15 15 15.9375 15.6968 1.0625
161.652 2030.01 57.9028 49.7723 62.9351 4.19336 -4.34463 1.68878 15 15.9375 15.9375 15.7097 1.0625
161.708 2027.8 58.1228 49.5649 63.0284 4.50219 -3.88399 1.54796 14.0625 15 15.9375 15.704 1.13333
161.764 2027.06 58.3779 49.3426 63.0953 4.80617 -3.40277 1.4088 15 15 15 15.702 1
161.82 2029.54 58.6479 49.173 63.161 5.06294 -2.91109 1.24389 15 15 15 15.7084 1
161.876 2027.72 58.9331 49.0132 63.1993 5.31094 -2.40701 1.10148 14.0625 15 15 15.7037 1.06667
161.933 2028.18 59.2217 48.896 63.2503 5.51081 -1.90532 0.957826 15 14.0625 15 15.7049 1.06667
161.989 2032.21 59.5399 48.8118 63.2892 5.69342 -1.41014 0.784953 15 14.0625 15 15.7153 1.06667
162.045 2025.19 59.8429 48.7461 63.3195 5.80821 -0.944304 0.653009 15 14.0625 15 15.6972 1.06667
162.101 2032.71 60.1749 48.6942 63.3363 5.88352 -0.494748 0.474154 15 14.0625 15 15.7166 1.06667
162.157 2030.43 60.496 48.6812 63.3578 5.90564 -0.0660827 0.303316 15 14.0625 15 15.7107 1.06667
162.213 2029.99 60.8236 48.6842 63.3618 5.86796 0.330827 0.157214 15.9375 14.0625 15 15.7096 1.13333
162.27 2033.21 61.1506 48.7074 63.3586 5.78609 0.685863 -0.0259003 15 14.0625 15 15.7179 1.06667
162.326 2035.22 61.4535 48.766 63.3422 5.66741 1.00159 -0.174318 15 14.0625 15 15.7231 1.06667
162.382 2035.97 61.7749 48.8239 63.316 5.51076 1.28724 -0.321927 15.9375 14.0625 15 15.725 1.13333
162.438 2031.81 62.0811 48.9004 63.285 5.27863 1.52927 -0.442171 15.9375 14.0625 15 15.7143 1.13333
162.494 2027.01 62.3507 48.9985 63.2509 5.02928 1.72635 -0.520699 15 14.0625 15 15.7019 1.06667
162.551 2033.16 62.6201 49.0906 63.2112 4.75248 1.89146 -0.600165 15.9375 15 15 15.7178 1.0625
162.607 2027.26 62.8898 49.2038 63.1719 4.46513 2.06165 -0.655996 15.9375 15 15 15.7026 1.0625
162.663 2029.75 63.1391 49.3241 63.1205 4.17239 2.20533 -0.686181 15 15 15 15.709 1
162.719 2030.13 63.3399 49.4547 63.0678 3.89007 2.2942 -0.692268 15 15 15 15.71 1
