# t frame_uz frame_z ub_dans_repere
160.001 5.37307e-05 5.53354e-08 0.0521725
160.019 0.0113339 0.00012104 0.65275
160.051 0.034812 0.000935728 0.764356
160.092 0.0692855 0.00322025 0.88061
160.14 0.115144 0.00775329 1.04246
160.19 0.174973 0.0153173 1.28609
160.242 0.250876 0.0268324 1.55347
160.296 0.34385 0.0432692 1.8439
160.351 0.453942 0.065677 2.11196
160.406 0.578094 0.0946793 2.35145
160.462 0.715561 0.131389 2.53954
160.518 0.863345 0.176446 2.69211
160.574 1.018 0.230033 2.79738
160.63 1.17775 0.292468 2.87678
160.686 1.34085 0.36398 2.93168
160.742 1.50747 0.444752 2.99296
160.798 1.67718 0.534973 3.04724
160.854 1.85021 0.634818 3.11223
160.91 2.02737 0.744497 3.19627
160.966 2.20936 0.864273 3.27957
161.022 2.39659 0.99453 3.37454
161.079 2.58956 1.13565 3.47662
161.135 2.78811 1.2878 3.57191
161.191 2.99206 1.45128 3.67097
161.247 3.20129 1.6264 3.7608
161.303 3.41149 1.81058 3.81978
161.358 3.62273 2.00643 3.80829
161.413 3.83181 2.21393 3.74683
161.468 4.03409 2.43191 3.60753
161.522 4.22025 2.6531 3.40226
161.574 4.3897 2.87807 3.14677
161.627 4.54708 3.11705 2.82547
161.682 4.68928 3.36994 2.45369
161.737 4.81001 3.63143 2.02674
161.791 4.90682 3.89877 1.58223
161.846 4.97913 4.17061 1.13321
161.901 5.02654 4.44561 0.68256
161.956 5.04994 4.72241 0.248183
162.011 5.05088 5.00104 -0.139478
162.067 5.03127 5.28423 -0.486561
162.124 4.99352 5.56568 -0.785845
162.18 4.94109 5.84451 -1.01977
162.236 4.87738 6.12 -1.20273
162.292 4.80603 6.39162 -1.30412
162.348 4.7311 6.65911 -1.35095
162.404 4.65516 6.92234 -1.34183
162.461 4.58167 7.18137 -1.28357
162.517 4.51265 7.43642 -1.18196
162.573 4.44999 7.6878 -1.06627
162.629 4.39403 7.93588 -0.94329
162.685 4.34458 8.18104 -0.836256
162.742 4.30024 8.4236 -0.766161
162.798 4.25764 8.66375 -0.754068
162.854 4.21362 8.90148 -0.816374
162.91 4.16316 9.13654 -0.960231
162.966 4.1023 9.36843 -1.17338
163.022 4.02766 9.59644 -1.43795
163.079 3.93673 9.81973 -1.74034
163.135 3.82828 10.0373 -2.05461
163.191 3.70337 10.2482 -2.33443
163.247 3.56458 10.4517 -2.55978
163.303 3.41438 10.6469 -2.73615
163.36 3.25523 10.8334 -2.88874
163.416 3.08944 11.0107 -2.98684
163.472 2.91943 11.1786 -3.04351
163.528 2.74746 11.3368 -3.06723
163.584 2.57561 11.4853 -3.04813
163.64 2.40635 11.6243 -2.98513
163.697 2.24172 11.7539 -2.8894
163.753 2.08401 11.8745 -2.74339
163.809 1.93636 11.9866 -2.54334
163.865 1.80128 12.0907 -2.30657
163.921 1.68042 12.1878 -2.04201
163.978 1.57536 12.2786 -1.75486
164.034 1.4871 12.364 -1.44708
164.09 1.41545 12.4451 -1.1611
164.146 1.35895 12.5226 -0.90501
164.202 1.31612 12.5975 -0.671743
164.258 1.28479 12.6703 -0.484632
164.315 1.26169 12.7417 -0.3627
164.371 1.24363 12.8119 -0.302633
164.427 1.22683 12.8813 -0.302828
164.483 1.20906 12.9496 -0.330241
164.539 1.18886 13.0168 -0.377198
164.596 1.16526 13.0829 -0.44534
164.652 1.13878 13.1474 -0.485469
164.708 1.11033 13.2105 -0.512303
164.764 1.08147 13.2719 -0.511453
164.82 1.0529 13.3316 -0.502967
164.876 1.02546 13.3899 -0.475709
164.933 1.00037 13.4466 -0.425109
164.989 0.978803 13.5021 -0.352219
165.045 0.962341 13.5565 -0.252293
165.101 0.951795 13.6102 -0.138414
165.157 0.948354 13.6635 -0.0101667
165.213 0.951678 13.7168 0.110683
165.27 0.961698 13.7706 0.223604
165.326 0.978282 13.8252 0.340437
165.382 1.00136 13.8809 0.460979
165.438 1.03161 13.9381 0.590665
165.494 1.06915 13.9973 0.716327
165.551 1.11296 14.0588 0.813202
165.607 1.16224 14.123 0.917075
165.663 1.21614 14.1901 0.987726
165.719 1.27417 14.2603 1.06222
165.775 1.33631 14.334 1.13502
165.831 1.40181 14.4113 1.18769
165.888 1.46992 14.4923 1.22424
165.944 1.53994 14.5772 1.25598
166 1.61137 14.6662 1.27925
166.056 1.68409 14.7591 1.30122
166.112 1.75722 14.8562 1.30256
166.169 1.82981 14.9574 1.2864
166.225 1.90171 15.0626 1.27293
166.281 1.97189 15.1718 1.23775
166.337 2.04058 15.2849 1.21755
166.393 2.1095 15.4019 1.23058
166.449 2.17919 15.5227 1.25136
166.506 2.24967 15.6475 1.25321
166.562 2.32224 15.7764 1.31312
166.618 2.39743 15.9093 1.36241
166.674 2.47569 16.0466 1.41827
166.73 2.55764 16.1885 1.48964
166.787 2.64485 16.3351 1.59753
166.84 2.73471 16.4803 1.71568
166.894 2.82997 16.6288 1.83781
166.947 2.93203 16.7827 1.96596
167 3.0413 16.9422 2.113
167.056 3.16531 17.1172 2.26888
167.112 3.298 17.2995 2.42436
167.169 3.4387 17.4894 2.55626
167.225 3.58549 17.6876 2.65441
167.281 3.73709 17.8941 2.72083
167.337 3.89112 18.1092 2.76017
167.393 4.04648 18.3331 2.76403
167.449 4.20017 18.5656 2.70195
167.506 4.34925 18.8066 2.61314
167.562 4.49185 19.0558 2.48513
167.618 4.62631 19.3127 2.33842
167.674 4.75049 19.5768 2.12474
167.73 4.86224 19.8475 1.89719
167.787 4.95927 20.124 1.611
167.843 5.03925 20.4054 1.2999
167.899 5.10066 20.6907 0.956861
167.955 5.142 20.9787 0.58146
168.011 5.16056 21.2683 0.161492
168.067 5.1546 21.5582 -0.281681
168.122 5.12557 21.8372 -0.694401
168.171 5.07955 22.0879 -1.09323
168.223 5.01019 22.3492 -1.49356
168.276 4.91835 22.6146 -1.85258
168.331 4.80676 22.8792 -2.17099
168.386 4.67932 23.1387 -2.42056
168.441 4.53772 23.3945 -2.61967
168.497 4.38585 23.643 -2.77565
168.553 4.22634 23.8827 -2.90373
168.609 4.06 24.1133 -3.03188
168.665 3.88561 24.3343 -3.17997
168.721 3.70179 24.5453 -3.3769
168.777 3.50548 24.7456 -3.60833
168.832 3.29358 24.9344 -3.9223
168.888 3.06244 25.1107 -4.29362
168.944 2.80951 25.2735 -4.68134
169 2.53352 25.4213 -5.112
169.056 2.23166 25.5535 -5.54585
169.112 1.90542 25.668 -5.98683
