# i t cells coeurs_suggere(~100k/coeur)
15900 194 197142 2
15920 194.225 196183 2
15940 194.449 195098 2
15960 194.674 194405 2
15980 194.899 192634 2
16000 195.124 191626 2
16020 195.348 190422 2
16040 195.573 188854 2
16060 195.798 187398 2
16080 196.022 187587 2
16100 196.247 186754 2
16120 196.472 186943 2
16140 196.697 186908 2
16160 196.921 187146 2
16180 197.146 187447 2
16200 197.371 187524 2
16220 197.596 188504 2
16240 197.82 188910 2
16260 198.045 189540 2
16280 198.27 190485 2
16300 198.494 190905 2
16320 198.719 191983 2
16340 198.944 193208 2
16360 199.169 194475 2
16380 199.393 195532 2
16400 199.618 196505 2
16420 199.843 197338 2
16440 200.067 198717 2
16460 200.292 198983 2
16480 200.517 199375 2
16500 200.742 199473 2
16520 200.966 200565 3
16540 201.191 200355 3
16560 201.416 200264 3
16580 201.64 200040 3
16600 201.865 200068 3
16620 202.09 200523 3
16640 202.315 199746 2
16660 202.539 198220 2
16680 202.764 197996 2
16700 202.989 196512 2
16720 203.213 194321 2
16740 203.438 193068 2
16760 203.663 191444 2
16780 203.888 190415 2
16800 204.112 189708 2
16820 204.337 188581 2
16840 204.562 187279 2
16860 204.787 186334 2
16880 205.011 185830 2
16900 205.236 185361 2
16920 205.461 183926 2
16940 205.685 183688 2
16960 205.91 182232 2
16980 206.135 181014 2
17000 206.36 179474 2
17020 206.584 177640 2
17040 206.809 176387 2
17060 207.034 175778 2
17080 207.258 174406 2
17100 207.483 172964 2
17120 207.708 172222 2
17140 207.933 171480 2
17160 208.157 170570 2
17180 208.382 169828 2
17200 208.607 169009 2
17220 208.831 168666 2
17240 209.056 168589 2
17260 209.281 168491 2
17280 209.506 168064 2
17300 209.73 168393 2
17320 209.955 168778 2
17340 210.18 168659 2
17360 210.404 169275 2
17380 210.629 169128 2
17400 210.854 169863 2
17420 211.079 169443 2
17440 211.303 170192 2
17460 211.528 170234 2
17480 211.753 170815 2
17500 211.978 171011 2
17520 212.202 170780 2
17540 212.427 169996 2
17560 212.652 168946 2
17580 212.876 167945 2
17600 213.101 167420 2
17620 213.326 166972 2
17640 213.551 166321 2
17660 213.775 166398 2
17680 214 166244 2
17700 214.225 166244 2
17720 214.449 166237 2
17740 214.674 165796 2
17760 214.899 165131 2
17780 215.124 165320 2
17800 215.348 165971 2
17820 215.573 167420 2
17840 215.798 168092 2
17860 216.022 168750 2
17880 216.247 169485 2
17900 216.472 170661 2
17920 216.697 171900 2
17940 216.921 172229 2
17960 217.146 173209 2
17980 217.371 174455 2
18000 217.596 174896 2
18020 217.82 176352 2
18040 218.045 177367 2
18060 218.27 177591 2
18080 218.494 179362 2
18100 218.719 180307 2
18120 218.944 181609 2
18140 219.169 182722 2
18160 219.393 183674 2
18180 219.618 184878 2
18200 219.843 185277 2
18220 220.067 185620 2
18240 220.292 186264 2
18260 220.517 186033 2
18280 220.742 186355 2
18300 220.966 186929 2
18320 221.191 187839 2
18340 221.416 188427 2
18360 221.64 189701 2
18380 221.865 189911 2
18400 222.09 190254 2
18420 222.315 189519 2
18440 222.539 188833 2
18460 222.764 188462 2
18480 222.989 188826 2
18500 223.213 188910 2
18520 223.438 189400 2
18540 223.663 189708 2
18560 223.888 190576 2
18580 224.112 191304 2
18600 224.337 192424 2
18620 224.562 193880 2
18640 224.787 194916 2
18660 225.011 195917 2
18680 225.236 197436 2
18700 225.461 199515 2
18720 225.685 201923 3
18740 225.91 202532 3
18760 226.135 204037 3
18780 226.36 205801 3
18800 226.584 206907 3
18820 226.809 208734 3
18840 227.034 210561 3
18860 227.258 211345 3
18880 227.483 212955 3
18900 227.708 213956 3
18920 227.933 214250 3
18940 228.157 214740 3
18960 228.382 215531 3
18980 228.607 216700 3
19000 228.831 216952 3
19020 229.056 217400 3
19040 229.281 217232 3
19060 229.506 216875 3
19080 229.73 216924 3
19100 229.955 216329 3
19120 230.18 216861 3
19140 230.404 216770 3
19160 230.629 216483 3
19180 230.854 215944 3
19200 231.079 215664 3
19220 231.303 215251 3
19240 231.528 214691 3
19260 231.753 214670 3
19280 231.978 213529 3
19300 232.202 213606 3
19320 232.427 212024 3
19340 232.652 211660 3
19360 232.876 210330 3
19380 233.101 209427 3
19400 233.326 208853 3
19420 233.551 207810 3
19440 233.775 208293 3
19460 234 207642 3
19480 234.225 207677 3
19500 234.449 207110 3
19520 234.674 207866 3
19540 234.899 207887 3
19560 235.124 208223 3
19580 235.348 208440 3
19600 235.573 208440 3
19620 235.798 208881 3
19640 236.022 208804 3
19660 236.247 208930 3
19680 236.472 208909 3
19700 236.697 208650 3
19720 236.921 208216 3
19740 237.146 207446 3
19760 237.371 207425 3
19780 237.596 206893 3
19800 237.82 206480 3
19820 238.045 206165 3
19840 238.27 206130 3
19860 238.494 205801 3
19880 238.719 204667 3
19900 238.944 204226 3
19920 239.169 203512 3
19940 239.393 203365 3
19960 239.618 202497 3
19980 239.843 202140 3
20000 240.067 202315 3
20020 240.292 202280 3
20040 240.517 202203 3
20060 240.742 202686 3
20080 240.966 202665 3
20100 241.191 202539 3
20120 241.416 203260 3
20140 241.64 203274 3
20160 241.865 203372 3
20180 242.09 203946 3
20200 242.315 203260 3
20220 242.539 204023 3
20240 242.764 203925 3
20260 242.989 204226 3
20280 243.213 204499 3
20300 243.438 204618 3
20320 243.663 204744 3
20340 243.888 203988 3
20360 244.112 203680 3
20380 244.337 203064 3
20400 244.562 202994 3
20420 244.787 201153 3
20440 245.011 200061 3
20460 245.236 199886 2
20480 245.461 199970 2
20500 245.685 198507 2
20520 245.91 198913 2
20540 246.135 198927 2
20560 246.36 198871 2
20580 246.584 199816 2
20600 246.809 200243 3
20620 247.034 201573 3
20640 247.258 202966 3
20660 247.483 203526 3
20680 247.708 204940 3
20700 247.933 205668 3
20720 248.157 205906 3
20740 248.382 206956 3
20760 248.607 207061 3
20780 248.831 208587 3
20800 249.056 208251 3
20820 249.281 209231 3
20840 249.506 208993 3
20860 249.73 209371 3
20880 249.955 210197 3
20900 250.18 211625 3
20920 250.404 212689 3
20940 250.629 213501 3
20960 250.854 214411 3
20980 251.079 214999 3
21000 251.303 216553 3
21020 251.528 218156 3
21040 251.753 221005 3
21060 251.978 222538 3
21080 252.202 224666 3
21100 252.427 226962 3
21120 252.652 228320 3
21140 252.876 229230 3
21160 253.101 230476 3
21180 253.326 231799 3
21200 253.551 231841 3
21220 253.775 232443 3
21240 254 234060 3
21260 254.225 234627 3
21280 254.449 235985 3
21300 254.674 238323 3
21320 254.899 239527 3
21340 255.124 241613 3
21360 255.348 243055 3
21380 255.573 245176 3
21400 255.798 245211 3
21420 256.022 246408 3
21440 256.247 247017 3
21460 256.472 247297 3
21480 256.697 247612 3
21500 256.921 248410 3
21520 257.146 248522 3
21540 257.371 247626 3
21560 257.596 247437 3
21580 257.82 246940 3
21600 258.045 246114 3
21620 258.27 245638 3
21640 258.494 244987 3
21660 258.719 245078 3
21680 258.944 245085 3
21700 259.169 244553 3
21720 259.393 245939 3
21740 259.618 245414 3
21760 259.843 246303 3
21780 260.067 246513 3
21800 260.292 247493 3
21820 260.517 247934 3
21840 260.742 247745 3
21860 260.966 249173 3
21880 261.191 249775 3
21900 261.416 249775 3
21920 261.64 250832 3
21940 261.865 251098 3
21960 262.09 252477 3
21980 262.315 253751 3
22000 262.539 254332 3
22020 262.764 255956 3
22040 262.989 256544 3
22060 263.213 256803 3
22080 263.438 257034 3
22100 263.663 258070 3
22120 263.888 258315 3
22140 264.112 258574 3
22160 264.337 259134 3
22180 264.562 259365 3
22200 264.787 261094 3
22220 265.011 261199 3
22240 265.236 261941 3
22260 265.461 262585 3
22280 265.685 263572 3
22300 265.91 263670 3
22320 266.135 262858 3
22340 266.36 264048 3
22360 266.584 263418 3
22380 266.809 264510 3
22400 267.034 264552 3
22420 267.258 266078 3
22440 267.483 265931 3
22460 267.708 266092 3
22480 267.933 266393 3
22500 268.157 266190 3
22520 268.382 265952 3
22540 268.607 265735 3
22560 268.831 265280 3
22580 269.056 264881 3
22600 269.281 264517 3
22620 269.506 264601 3
22640 269.73 263915 3
22660 269.955 263439 3
22680 270.18 263663 3
22700 270.404 262536 3
22720 270.629 262634 3
22740 270.854 262438 3
22760 271.079 262739 3
22780 271.303 262851 3
22800 271.528 262179 3
22820 271.753 261668 3
22840 271.978 260821 3
22860 272.202 260471 3
22880 272.427 258819 3
22900 272.652 258252 3
22920 272.876 257615 3
22940 273.101 256222 3
22960 273.326 256201 3
22980 273.551 256684 3
23000 273.775 255949 3
23020 274 256369 3
23040 274.225 255200 3
23060 274.449 255221 3
23080 274.674 255718 3
23100 274.899 255095 3
23120 275.124 255879 3
23140 275.348 255466 3
23160 275.573 255214 3
23180 275.798 254556 3
23200 276.022 254458 3
23220 276.247 254115 3
23240 276.472 253282 3
23260 276.697 252295 3
23280 276.921 253093 3
23300 277.146 252526 3
23320 277.371 252309 3
23340 277.596 252421 3
23360 277.82 253345 3
23380 278.045 253212 3
23400 278.27 253261 3
23420 278.494 253779 3
23440 278.719 252799 3
23460 278.944 253380 3
23480 279.169 253184 3
23500 279.393 253856 3
23520 279.618 253667 3
23540 279.843 254108 3
