# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi n_regions V_tag straddle
# col 1-13 : sommes COMPLETES ponderees (1-f) sur toutes les mailles, centre en moyenne circulaire.
#            (l'ancienne version ne sommait que sur les mailles taguees f<0.5 -> volume sous-estime de ~4.5 %,
#             vitesse verticale biaisee de ~+0.35 en repere mobile. Cf. event bubble dans main.c.)
# col 14-16 : diagnostic fragmentation par tag() (V_tag = plus grosse region ; straddle = bulle a cheval sur un bord).
160.001 2122.62 30 90 60 -0.0360109 0.019509 -0.139617 14.0625 14.0625 14.0625 15.945 1 1 2006.97 0
160.019 2122.28 29.9884 90.0059 59.9586 -0.710426 0.347493 -2.39488 14.0625 14.0625 15 15.9442 1.06667 1 2008.56 0
160.051 2122.62 29.9655 90.0175 59.8847 -0.709397 0.360252 -2.06611 15 14.0625 15 15.945 1.06667 1 2013.6 0
160.092 2122.45 29.9357 90.0325 59.8045 -0.721612 0.356242 -1.67674 15 14.0625 15 15.9446 1.06667 1 2020.07 0
160.14 2122.51 29.9014 90.0493 59.7325 -0.739628 0.349325 -1.25747 15 14.0625 15 15.9447 1.06667 1 2024.9 0
160.19 2122.49 29.8638 90.0668 59.6767 -0.752555 0.338298 -0.837544 15 15 15 15.9447 1 1 2026.28 0
160.243 2122.49 29.8237 90.0844 59.6405 -0.773273 0.320877 -0.43672 15 15 15 15.9447 1 1 2027.49 0
160.297 2122.5 29.7815 90.1014 59.6253 -0.793291 0.299945 -0.0471198 15 15 15 15.9447 1 1 2026.14 0
160.352 2122.51 29.7375 90.1175 59.6306 -0.815506 0.27688 0.31602 15 15 15 15.9447 1 1 2028.55 0
160.407 2122.54 29.6922 90.1322 59.6556 -0.837458 0.250527 0.64723 15 15 15 15.9448 1 1 2030.41 0
160.463 2122.58 29.6448 90.1458 59.6996 -0.85778 0.227581 0.958774 15 15 15 15.9449 1 1 2035.32 0
160.519 2122.64 29.5963 90.1581 59.7607 -0.87135 0.20766 1.24053 15 15 15 15.945 1 1 2035.92 0
160.575 2122.68 29.5469 90.1691 59.8374 -0.891356 0.181935 1.50226 15 15 15 15.9451 1 1 2035.97 0
160.631 2122.74 29.4964 90.1787 59.9286 -0.91116 0.158018 1.7392 15 15 14.0625 15.9453 1.06667 1 2030.96 0
160.687 2122.81 29.4447 90.187 60.0327 -0.927563 0.135429 1.95109 15 15 14.0625 15.9455 1.06667 1 2031.9 0
160.743 2122.88 29.392 90.1939 60.1482 -0.948274 0.107835 2.13467 15 15 14.0625 15.9457 1.06667 1 2028.14 0
160.798 2122.97 29.3382 90.1993 60.2736 -0.966608 0.0781855 2.3 15 15 15 15.9459 1 1 2026.89 0
160.854 2123.06 29.2833 90.2029 60.4073 -0.988264 0.0455547 2.43932 15 15 15 15.9461 1 1 2031.84 0
160.91 2123.13 29.2269 90.2045 60.5484 -1.01464 0.00636612 2.55468 15 15 15 15.9463 1 1 2030.06 0
160.966 2123.21 29.1692 90.2039 60.6956 -1.04082 -0.0332232 2.65245 15.9375 15 14.0625 15.9465 1.13333 1 2025.9 0
161.022 2123.3 29.1101 90.201 60.8481 -1.06256 -0.0786779 2.7375 15.9375 15 14.0625 15.9467 1.13333 1 2029.25 0
161.079 2123.46 29.0495 90.1953 61.0053 -1.09384 -0.13079 2.79594 15.9375 15 14.0625 15.9471 1.13333 1 2027.5 0
161.135 2123.62 28.9873 90.1868 61.1659 -1.12472 -0.177759 2.84797 15.9375 15 14.0625 15.9475 1.13333 1 2027.58 0
161.191 2123.68 28.9233 90.1753 61.3295 -1.15204 -0.237193 2.87725 15.9375 15 14.0625 15.9477 1.13333 1 2022.7 0
161.247 2123.83 28.8576 90.1604 61.495 -1.18613 -0.297856 2.9086 15.9375 15.9375 14.0625 15.948 1.13333 1 2028.15 0
161.303 2123.9 28.7899 90.142 61.6618 -1.21786 -0.362806 2.92861 15.9375 15.9375 14.0625 15.9482 1.13333 1 2026.4 0
161.36 2123.96 28.7204 90.12 61.829 -1.25134 -0.429854 2.94047 15.9375 15.9375 14.0625 15.9484 1.13333 1 2030.31 0
161.416 2124.05 28.6488 90.0943 61.9969 -1.28789 -0.49283 2.95128 15 15.9375 14.0625 15.9486 1.13333 1 2030.98 0
161.472 2124.1 28.5752 90.0652 62.1655 -1.32418 -0.55372 2.95145 15 15.9375 14.0625 15.9487 1.13333 1 2024.57 0
161.528 2124.13 28.4997 90.0326 62.3344 -1.35592 -0.614185 2.95528 15.9375 15.9375 13.125 15.9488 1.21429 1 2022.06 0
161.584 2124.18 28.4222 89.9967 62.5034 -1.39603 -0.67096 2.95241 15.9375 15.9375 14.0625 15.9489 1.13333 1 2023.88 0
161.64 2124.26 28.3424 89.9578 62.6716 -1.4379 -0.718622 2.93808 15.9375 15.9375 14.0625 15.9491 1.13333 1 2029.95 0
161.697 2124.23 28.2604 89.9162 62.8386 -1.47232 -0.763601 2.91968 15.9375 15.9375 14.0625 15.949 1.13333 1 2030.5 0
161.753 2124.3 28.1764 89.872 63.0046 -1.50973 -0.808692 2.90094 15.9375 15.9375 14.0625 15.9492 1.13333 1 2035.43 0
161.809 2124.3 28.0905 89.8257 63.1697 -1.54165 -0.841082 2.88174 15.9375 15.9375 13.125 15.9492 1.21429 1 2035.17 0
161.865 2124.33 28.0029 89.7777 63.3338 -1.57554 -0.875503 2.8661 15.9375 15.9375 13.125 15.9493 1.21429 1 2031.34 0
161.921 2124.37 27.9135 89.7279 63.4966 -1.60582 -0.903278 2.8434 15.9375 15.9375 13.125 15.9494 1.21429 1 2033.79 0
161.978 2124.4 27.8222 89.6765 63.6582 -1.6365 -0.927438 2.81472 15.9375 15 14.0625 15.9495 1.13333 1 2026.06 0
162.034 2124.44 27.7291 89.6236 63.818 -1.66564 -0.949224 2.77875 15.9375 15 14.0625 15.9496 1.13333 1 2023.11 0
162.09 2124.45 27.6343 89.5694 63.9759 -1.69509 -0.974464 2.74927 16.875 15 13.125 15.9496 1.28571 1 2030.57 0
162.146 2124.53 27.538 89.514 64.1321 -1.71973 -0.991724 2.71427 15.9375 15 13.125 15.9498 1.21429 1 2032.81 0
162.202 2124.59 27.4402 89.4576 64.2863 -1.74432 -1.00888 2.67936 15.9375 15 13.125 15.9499 1.21429 1 2028.25 0
162.258 2124.63 27.341 89.4002 64.4384 -1.77243 -1.02478 2.64331 15.9375 15 13.125 15.95 1.21429 1 2029.78 0
162.315 2124.64 27.2404 89.3418 64.5887 -1.79868 -1.04727 2.60395 15.9375 15.9375 14.0625 15.9501 1.13333 1 2026.37 0
