# t frame_uz frame_z ub_dans_repere
160.003 -0.00647539 -1.29105e-05 -3.19952
160.024 -0.0714211 -0.000985005 -3.01227
160.059 -0.168646 -0.00549954 -2.68828
160.101 -0.274448 -0.0154951 -2.32597
160.149 -0.374396 -0.031603 -1.93067
160.2 -0.460785 -0.0534313 -1.53852
160.254 -0.530379 -0.0801661 -1.16315
160.308 -0.582038 -0.11071 -0.813804
160.363 -0.615915 -0.14388 -0.489097
160.418 -0.632744 -0.178476 -0.186707
160.474 -0.633674 -0.213995 0.0930745
160.53 -0.619897 -0.249064 0.343945
160.586 -0.592981 -0.282916 0.569098
160.642 -0.554448 -0.314863 0.764923
160.698 -0.505713 -0.344304 0.939422
160.754 -0.447981 -0.370711 1.08952
160.81 -0.38223 -0.393613 1.23039
160.866 -0.309256 -0.412587 1.34824
160.922 -0.230064 -0.427264 1.45623
160.978 -0.145399 -0.437321 1.54643
161.034 -0.0559568 -0.442487 1.626
161.09 0.0375943 -0.442494 1.69256
161.146 0.13434 -0.437133 1.73834
161.202 0.233338 -0.426258 1.77659
161.258 0.334176 -0.409757 1.80487
161.315 0.436384 -0.387544 1.82769
161.371 0.539624 -0.359552 1.84356
161.427 0.643584 -0.325736 1.85799
161.483 0.748637 -0.286044 1.87889
161.539 0.854804 -0.240412 1.89997
161.596 0.963002 -0.188752 1.94078
161.652 1.07324 -0.130945 1.97669
161.708 1.18557 -0.0668722 2.0113
161.764 1.29973 0.00357248 2.0458
161.82 1.41588 0.0804979 2.08003
161.876 1.53356 0.164003 2.10392
161.933 1.65261 0.254165 2.12711
161.989 1.77241 0.351044 2.13628
162.045 1.8932 0.454684 2.15935
162.101 2.0147 0.565138 2.16593
162.157 2.13655 0.682429 2.17093
162.213 2.25861 0.806575 2.17271
162.27 2.38053 0.937574 2.16699
162.326 2.50245 1.07542 2.17346
162.382 2.62461 1.22012 2.17322
162.438 2.74665 1.37169 2.17141
162.494 2.86821 1.53009 2.15898
162.551 2.98936 1.69531 2.1547
162.607 3.11037 1.86733 2.15466
162.663 3.23138 2.04615 2.15247
162.719 3.35202 2.23176 2.14246
162.775 3.47174 2.42412 2.12232
162.831 3.59064 2.62317 2.11139
162.888 3.70889 2.82888 2.10082
162.944 3.82659 3.04121 2.09386
163 3.94441 3.26016 2.09932
163.056 4.06249 3.48574 2.1053
163.112 4.18101 3.71796 2.11082
163.169 4.29944 3.95684 2.10601
163.225 4.41767 4.20237 2.10463
163.281 4.53585 4.45453 2.10299
163.337 4.65406 4.71334 2.10512
163.393 4.7724 4.97879 2.10695
163.449 4.89064 5.25089 2.10359
163.506 5.00866 5.52963 2.0987
163.562 5.12628 5.81498 2.09041
163.618 5.24332 6.10692 2.07467
163.674 5.35906 6.4054 2.04657
163.73 5.47303 6.71032 2.0156
163.787 5.58505 7.02158 1.98203
163.843 5.69532 7.33907 1.94826
163.899 5.80353 7.66269 1.90944
163.955 5.9097 7.99232 1.87433
164.011 6.01348 8.32784 1.82739
164.067 6.11462 8.66909 1.78042
164.124 6.21311 9.01595 1.73244
164.18 6.30839 9.36822 1.67053
164.236 6.40019 9.72574 1.61238
164.292 6.48874 10.0883 1.55262
164.348 6.57376 10.4557 1.48464
164.404 6.65501 10.8278 1.42078
164.461 6.73241 11.2043 1.34861
164.517 6.80552 11.585 1.26882
164.573 6.87442 11.9697 1.19965
164.629 6.93961 12.3581 1.13293
164.685 7.0011 12.75 1.07026
164.742 7.0598 13.1454 1.02968
164.798 7.11625 13.5439 0.98645
164.854 7.16989 13.9455 0.933322
164.91 7.22109 14.35 0.895832
164.966 7.27026 14.7574 0.863772
165.022 7.31773 15.1674 0.831353
165.079 7.36352 15.5801 0.807601
165.135 7.40809 15.9953 0.781782
165.191 7.45106 16.4129 0.749927
165.247 7.49247 16.8329 0.725547
165.303 7.53181 17.2552 0.682868
165.36 7.56842 17.6796 0.628855
165.416 7.60187 18.1059 0.574501
165.472 7.63183 18.534 0.506427
165.528 7.6581 18.9637 0.439622
165.584 7.6802 19.3947 0.365569
165.64 7.69848 19.8268 0.296875
165.697 7.71319 20.2598 0.239569
165.753 7.72497 20.6935 0.189062
165.809 7.73387 21.1278 0.137245
165.865 7.74023 21.5625 0.0983738
165.921 7.74451 21.9975 0.0626657
165.978 7.74699 22.4327 0.0343016
166.034 7.74812 22.868 0.00956381
166.09 7.74829 23.3032 0.000283673
166.146 7.74811 23.7385 -0.00194876
166.202 7.74791 24.1738 -0.00501442
166.258 7.74849 24.6091 0.0197926
166.315 7.75059 25.0445 0.0502974
166.371 7.7544 25.48 0.0831592
166.427 7.76069 25.9159 0.132728
166.483 7.76964 26.3521 0.177012
166.539 7.78116 26.789 0.222517
166.596 7.79564 27.2266 0.283086
166.652 7.81309 27.6652 0.329457
166.708 7.83367 28.1048 0.393019
166.764 7.85814 28.5457 0.464239
166.82 7.88696 28.9881 0.543005
166.876 7.91953 29.4323 0.598234
166.933 7.95503 29.8784 0.658486
166.989 7.99375 30.3266 0.708604
167.045 8.03513 30.7771 0.754876
167.101 8.07916 31.2299 0.799102
167.157 8.12518 31.6854 0.831309
167.213 8.17291 32.1434 0.857457
167.27 8.2223 32.6042 0.891256
167.326 8.27291 33.0679 0.907346
167.382 8.32424 33.5344 0.918761
167.438 8.37631 34.0038 0.928588
167.494 8.42882 34.4761 0.939056
167.551 8.48151 34.9514 0.935912
167.607 8.53442 35.4297 0.946987
167.663 8.58786 35.911 0.954265
167.719 8.6418 36.3953 0.95567
167.775 8.69672 36.8826 0.985932
167.831 8.75256 37.373 0.998261
167.888 8.80954 37.8667 1.0264
167.944 8.86817 38.3636 1.05399
168 8.92814 38.8638 1.07672
168.056 8.98944 39.3674 1.10186
168.112 9.05222 39.8746 1.13159
168.169 9.11673 40.3853 1.15913
168.225 9.18275 40.8997 1.18533
168.281 9.25032 41.4178 1.215
168.337 9.31974 41.9399 1.24273
168.393 9.38997 42.4658 1.25726
168.449 9.46095 42.9957 1.26518
168.506 9.53241 43.5296 1.28066
168.562 9.60501 44.0676 1.29811
168.618 9.67845 44.6097 1.31186
168.674 9.75218 45.1559 1.30951
168.73 9.82599 45.7063 1.31725
168.787 9.90027 46.2608 1.32439
168.843 9.97481 46.8195 1.32811
168.899 10.0494 47.3824 1.32895
168.955 10.1241 47.9495 1.32762
169.011 10.1986 48.5208 1.32906
169.067 10.2732 49.0962 1.3247
169.124 10.3474 49.6759 1.31821
169.18 10.4215 50.2597 1.31948
169.236 10.4958 50.8477 1.32185
169.292 10.5697 51.4398 1.31202
169.348 10.6429 52.0361 1.29523
169.404 10.715 52.6364 1.27484
169.461 10.7859 53.2408 1.25481
169.517 10.8556 53.8491 1.22981
169.573 10.9236 54.4613 1.19191
169.629 10.9897 55.0772 1.16108
169.685 11.0536 55.6968 1.12261
169.742 11.1154 56.3198 1.08677
169.798 11.1751 56.9463 1.04789
169.854 11.2324 57.5761 1.00177
169.91 11.2874 58.209 0.966717
169.966 11.3404 58.8449 0.928601
170.022 11.3913 59.4837 0.891326
170.079 11.4404 60.1253 0.864753
170.135 11.4881 60.7697 0.838493
170.191 11.5344 61.4166 0.813127
170.247 11.5793 62.0662 0.786696
170.303 11.6227 62.7182 0.763761
170.36 11.6649 63.3725 0.744235
170.416 11.7062 64.0293 0.728244
170.472 11.747 64.6883 0.725685
170.528 11.788 65.3496 0.729583
170.584 11.8293 66.0133 0.73958
170.64 11.8713 66.6792 0.755093
170.697 11.9146 67.3476 0.779956
170.753 11.9592 68.0185 0.802091
170.809 12.0051 68.6919 0.828574
170.865 12.0527 69.3679 0.865497
170.921 12.1029 70.0467 0.911503
170.978 12.1559 70.7284 0.962092
171.034 12.2115 71.4132 1.01067
171.09 12.27 72.1012 1.06096
171.146 12.3315 72.7926 1.11969
171.202 12.3963 73.4875 1.17614
171.258 12.4641 74.1862 1.22616
171.315 12.5346 74.8888 1.27204
171.371 12.6072 75.5955 1.30064
171.427 12.681 76.3062 1.32392
171.483 12.756 77.0211 1.34415
171.539 12.8317 77.7403 1.34814
171.596 12.9075 78.4638 1.34791
171.652 12.9832 79.1915 1.34549
171.708 13.0578 79.9234 1.30997
171.764 13.1297 80.6594 1.25402
171.82 13.1977 81.3993 1.17718
171.876 13.2608 82.1429 1.08728
171.933 13.3189 82.8899 0.995493
171.989 13.3713 83.6399 0.89
172.045 13.4174 84.3927 0.771671
172.101 13.4564 85.1479 0.643261
172.157 13.4879 85.9049 0.50317
172.213 13.5113 86.6635 0.360048
172.27 13.5266 87.4231 0.21229
172.326 13.5334 88.1833 0.0601654
172.382 13.5321 88.9436 -0.0780776
172.438 13.5231 89.7036 -0.217596
172.494 13.5063 90.4627 -0.350531
172.551 13.4824 91.2208 -0.472332
172.607 13.4522 91.9772 -0.580311
172.663 13.4166 92.7318 -0.667174
172.719 13.3766 93.4842 -0.742275
172.775 13.3326 94.2342 -0.808158
172.831 13.2852 94.9816 -0.870081
172.888 13.2345 95.7263 -0.923405
172.944 13.181 96.468 -0.976022
173 13.1244 97.2066 -1.02824
173.056 13.0648 97.942 -1.08216
173.112 13.0021 98.6739 -1.14033
173.169 12.9361 99.4021 -1.20282
173.225 12.866 100.127 -1.27679
173.281 12.7921 100.847 -1.34303
173.337 12.7144 101.563 -1.40559
173.393 12.6338 102.274 -1.45299
173.449 12.5504 102.981 -1.50849
173.506 12.464 103.684 -1.54962
173.562 12.376 104.381 -1.57671
