# t frame_uz frame_z ub_dans_repere
160.001 -0.000773324 -7.9642e-07 -0.750898
160.019 -0.200633 -0.00216244 -11.2113
160.051 -0.542516 -0.0153856 -10.1297
160.092 -0.928883 -0.0476857 -8.78238
160.14 -1.30106 -0.10226 -7.31366
160.19 -1.62464 -0.178116 -5.80737
160.243 -1.88446 -0.272362 -4.3538
160.297 -2.07568 -0.380502 -3.03065
160.352 -2.20428 -0.49904 -1.91443
160.407 -2.27985 -0.622824 -1.069
160.463 -2.32025 -0.751922 -0.538115
160.519 -2.34292 -0.882594 -0.367147
160.575 -2.36495 -1.01446 -0.436072
160.631 -2.39539 -1.14781 -0.631368
160.687 -2.43647 -1.28323 -0.786619
160.741 -2.48285 -1.41809 -0.872171
160.795 -2.53133 -1.55348 -0.925806
160.849 -2.58094 -1.69153 -0.922733
160.903 -2.63003 -1.83224 -0.894683
160.957 -2.67801 -1.97556 -0.880214
161.011 -2.7243 -2.12266 -0.833077
161.067 -2.76924 -2.27724 -0.77474
161.124 -2.81022 -2.43421 -0.695753
161.18 -2.84569 -2.59331 -0.590512
161.236 -2.87482 -2.75419 -0.465164
161.292 -2.89718 -2.91648 -0.349119
161.348 -2.9125 -3.0798 -0.22571
161.404 -2.92045 -3.24372 -0.0899255
161.461 -2.92126 -3.40785 0.036962
161.517 -2.91482 -3.57178 0.15986
161.573 -2.90162 -3.73512 0.286762
161.629 -2.88185 -3.8975 0.398087
161.685 -2.85577 -4.05854 0.499052
161.742 -2.82501 -4.21796 0.580241
161.798 -2.79048 -4.37552 0.634979
161.854 -2.75351 -4.53105 0.671655
161.91 -2.71534 -4.68446 0.684947
161.966 -2.67743 -4.83572 0.662034
162.022 -2.64125 -4.98491 0.628674
162.079 -2.60781 -5.13215 0.568307
162.135 -2.57803 -5.27764 0.498849
162.191 -2.55171 -5.42157 0.448534
162.247 -2.52839 -5.56412 0.396915
162.303 -2.50704 -5.70544 0.364421
162.36 -2.48648 -5.84559 0.362765
162.416 -2.46623 -5.9846 0.370641
162.472 -2.44447 -6.12243 0.397197
162.528 -2.42048 -6.25896 0.449782
162.584 -2.39311 -6.39404 0.518413
162.64 -2.3619 -6.52745 0.588057
162.697 -2.3264 -6.65896 0.662429
162.753 -2.28616 -6.78833 0.752288
162.809 -2.24092 -6.91526 0.837376
162.865 -2.19005 -7.03947 0.946486
162.921 -2.13285 -7.1606 1.06601
162.978 -2.06918 -7.27831 1.17748
163.034 -1.99881 -7.39221 1.29679
163.09 -1.92113 -7.50192 1.43296
163.146 -1.83628 -7.60702 1.5638
163.202 -1.74413 -7.70711 1.69704
163.258 -1.64471 -7.80177 1.81819
163.315 -1.53895 -7.89063 1.91989
163.371 -1.42686 -7.97334 2.03374
163.427 -1.31011 -8.04958 2.10502
163.483 -1.18988 -8.11914 2.15734
163.539 -1.06779 -8.18188 2.1763
163.596 -0.946491 -8.23777 2.14526
163.652 -0.828116 -8.28693 2.07691
163.708 -0.714648 -8.3296 1.97608
163.764 -0.607571 -8.36611 1.85409
163.82 -0.508413 -8.39686 1.71038
163.876 -0.417457 -8.42232 1.55514
163.933 -0.335434 -8.44297 1.40171
163.989 -0.261775 -8.4593 1.25595
164.045 -0.195566 -8.47174 1.13202
164.101 -0.135406 -8.48068 1.0326
164.157 -0.0804482 -8.48641 0.94934
164.213 -0.0291154 -8.48919 0.900354
164.27 0.0204416 -8.48915 0.880261
164.326 0.069691 -8.48634 0.875999
164.382 0.119586 -8.48075 0.887896
164.438 0.171717 -8.47228 0.942998
164.494 0.226484 -8.4608 1.00585
164.551 0.284357 -8.44614 1.05556
164.607 0.345533 -8.42812 1.11546
164.663 0.409976 -8.40655 1.16006
164.719 0.477486 -8.38125 1.2219
164.775 0.547604 -8.35207 1.26299
164.831 0.619483 -8.3189 1.29632
164.888 0.693267 -8.28161 1.32328
164.944 0.76788 -8.24015 1.32486
165 0.841623 -8.19452 1.29754
165.056 0.913165 -8.14481 1.25203
165.112 0.980382 -8.09122 1.16163
165.169 1.04178 -8.03404 1.04649
165.225 1.09622 -7.97364 0.91272
165.281 1.1425 -7.91046 0.769047
165.337 1.1809 -7.84495 0.624616
165.393 1.21153 -7.77754 0.49775
165.449 1.23532 -7.70864 0.375992
165.506 1.25341 -7.63861 0.291728
165.562 1.26774 -7.5677 0.236105
165.618 1.28033 -7.49605 0.223674
165.674 1.29354 -7.42369 0.249065
165.73 1.30914 -7.3505 0.302468
165.787 1.32868 -7.27632 0.38104
165.843 1.35338 -7.20086 0.476384
165.899 1.38431 -7.12382 0.597019
165.955 1.42141 -7.04482 0.70211
166.011 1.46417 -6.96355 0.799376
166.067 1.51194 -6.87971 0.879287
166.124 1.56305 -6.79306 0.929367
166.18 1.61568 -6.70347 0.937162
166.236 1.66818 -6.61093 0.923432
166.292 1.7191 -6.51548 0.891024
166.348 1.76684 -6.41728 0.819037
166.404 1.80998 -6.31654 0.72996
166.461 1.84721 -6.21357 0.617778
166.517 1.87778 -6.10873 0.490322
166.573 1.90042 -6.00244 0.334898
166.629 1.91549 -5.89513 0.206193
166.685 1.92185 -5.78726 0.0496681
166.742 1.91961 -5.67933 -0.103248
166.798 1.9085 -5.57182 -0.257005
166.854 1.88839 -5.46524 -0.422607
166.91 1.85924 -5.36009 -0.581894
166.966 1.82162 -5.25687 -0.730932
167.022 1.77552 -5.15605 -0.880282
167.079 1.72139 -5.05809 -1.01634
167.129 1.66652 -4.97235 -1.12155
167.179 1.6075 -4.89066 -1.2122
