# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi
160.002 2006.97 60 60 60 0.0598448 0.0647336 -0.000176888 14.0625 14.0625 14.0625 15.65 1
160.037 2015.74 60.0834 60.1031 60.0095 2.71702 3.36215 0.105931 15 15 14.0625 15.6728 1.06667
160.101 2026.9 60.2536 60.3186 60.0002 2.7613 3.50079 0.19407 15 15 15.9375 15.7016 1.0625
160.184 2027.09 60.4943 60.6151 60.0382 2.79504 3.67214 0.294775 15 15 15.9375 15.7021 1.0625
160.277 2028.45 60.7628 60.9595 60.0627 2.83415 3.86262 0.400053 14.0625 15.9375 15.9375 15.7056 1.13333
160.378 2025.88 61.0269 61.3696 60.1034 2.85763 4.05209 0.508427 14.0625 15 15.9375 15.699 1.13333
160.482 2029.93 61.3357 61.7755 60.153 2.83878 4.23297 0.60514 15 15.9375 15.9375 15.7095 1.0625
160.589 2031.29 61.6483 62.2531 60.2358 2.78361 4.39021 0.671108 14.0625 15 15.9375 15.713 1.13333
160.697 2027.83 61.9185 62.7078 60.3101 2.68964 4.51367 0.723506 14.0625 15.9375 15.9375 15.704 1.13333
160.805 2033.76 62.2181 63.2186 60.376 2.56689 4.61531 0.745518 15 15 15 15.7193 1
160.913 2030.85 62.4971 63.6938 60.4311 2.42407 4.69913 0.759791 15 15.9375 15 15.7118 1.0625
161.022 2034.95 62.753 64.2142 60.5137 2.26646 4.77415 0.74037 15 15 15 15.7224 1
161.133 2028.56 62.9909 64.7298 60.5963 2.09583 4.83443 0.713871 15 15 15 15.7059 1
161.244 2032.34 63.2273 65.2988 60.6653 1.92583 4.89878 0.655923 15 15 15 15.7157 1
161.356 2029.01 63.4269 65.8071 60.7247 1.7517 4.96291 0.602408 15 15 15 15.7071 1
161.467 2031.34 63.6146 66.3806 60.7745 1.58393 5.02313 0.516573 15.9375 14.0625 15 15.7131 1.13333
161.578 2028.35 63.7788 66.923 60.8346 1.40813 5.0861 0.421981 15.9375 15 15 15.7054 1.0625
161.689 2030.79 63.9456 67.4981 60.8602 1.26086 5.14273 0.314459 15.9375 14.0625 15 15.7117 1.13333
