# t dissipation energy Reynolds eta
160.002 0.638488 9.85919 23.5903 1.75566
160.006 0.644565 9.8737 23.5133 1.75151
160.012 0.638752 9.87305 23.6186 1.75548
160.019 0.63496 9.87286 23.6885 1.7581
160.027 0.632889 9.87288 23.7273 1.75953
160.037 0.63193 9.87294 23.7454 1.7602
160.048 0.631384 9.87307 23.756 1.76058
160.06 0.631089 9.87332 23.7622 1.76079
160.073 0.63086 9.87345 23.7668 1.76095
160.087 0.630731 9.87365 23.7697 1.76104
160.101 0.630653 9.87393 23.7718 1.76109
160.117 0.630597 9.87413 23.7734 1.76113
160.133 0.630574 9.87441 23.7745 1.76115
160.149 0.630586 9.87467 23.7749 1.76114
160.166 0.630613 9.87498 23.7751 1.76112
160.184 0.630697 9.8753 23.7743 1.76106
160.202 0.63075 9.87562 23.7741 1.76102
160.22 0.630851 9.8759 23.7729 1.76095
160.239 0.630972 9.87626 23.7714 1.76087
160.258 0.631088 9.87662 23.7701 1.76079
160.277 0.631231 9.87696 23.7682 1.76069
160.297 0.631411 9.87733 23.7658 1.76056
160.317 0.631559 9.87768 23.7638 1.76046
160.337 0.631709 9.878 23.7618 1.76036
160.357 0.631886 9.87838 23.7593 1.76023
160.378 0.632089 9.87881 23.7566 1.76009
160.399 0.63224 9.87913 23.7545 1.75999
160.419 0.632434 9.87958 23.7519 1.75985
160.44 0.632642 9.88002 23.7491 1.75971
160.461 0.632817 9.88041 23.7467 1.75958
160.482 0.632994 9.88082 23.7444 1.75946
160.502 0.633097 9.88109 23.7431 1.75939
160.524 0.633274 9.88148 23.7407 1.75927
160.546 0.633389 9.88177 23.7393 1.75919
160.567 0.633519 9.88209 23.7376 1.7591
160.589 0.633613 9.88238 23.7366 1.75903
160.611 0.633732 9.88273 23.7352 1.75895
160.632 0.633827 9.88305 23.7341 1.75888
160.654 0.633913 9.88333 23.7332 1.75882
160.675 0.633951 9.88359 23.7331 1.7588
160.697 0.634047 9.88391 23.7321 1.75873
160.719 0.634088 9.88417 23.732 1.7587
160.74 0.634142 9.88441 23.7315 1.75866
160.762 0.634174 9.88463 23.7314 1.75864
160.784 0.634177 9.8848 23.7318 1.75864
160.805 0.634209 9.88504 23.7318 1.75862
160.827 0.634217 9.88521 23.7321 1.75861
160.849 0.634238 9.88546 23.7322 1.7586
160.87 0.6342 9.88562 23.7333 1.75862
160.892 0.634185 9.88574 23.7339 1.75863
160.913 0.634157 9.8859 23.7348 1.75865
160.935 0.634163 9.8861 23.7352 1.75865
160.957 0.63412 9.88621 23.7362 1.75868
160.978 0.634131 9.88642 23.7365 1.75867
161 0.634088 9.88651 23.7376 1.7587
