# t frame_uz frame_z ub_dans_repere
160.001 6.89507e-05 7.101e-08 0.0669511
160.019 0.0198662 0.000211328 1.15312
160.051 0.0613084 0.00164175 1.36189
160.092 0.122942 0.00569118 1.56435
160.14 0.20308 0.0137136 1.78876
160.19 0.3002 0.0268758 2.00682
160.243 0.412874 0.0462302 2.22172
160.297 0.539233 0.0725435 2.42223
160.352 0.678106 0.106706 2.59538
160.407 0.825973 0.148797 2.7525
160.463 0.985092 0.200339 2.90184
160.519 1.15219 0.261058 3.03812
160.575 1.32626 0.331371 3.15241
160.631 1.50619 0.411627 3.25383
160.687 1.69154 0.502139 3.34614
160.743 1.88125 0.603179 3.4155
160.798 2.07436 0.714955 3.47047
160.854 2.26986 0.837626 3.50594
160.91 2.4668 0.971293 3.52659
160.966 2.66483 1.11602 3.5452
161.022 2.86343 1.27208 3.54161
161.079 3.06224 1.43965 3.53362
161.135 3.26021 1.61837 3.51454
161.191 3.45667 1.80816 3.48421
161.247 3.65128 2.00892 3.44988
161.303 3.84365 2.22054 3.40565
161.36 4.0333 2.44288 3.35677
161.416 4.2204 2.67579 3.31356
161.472 4.40499 2.91913 3.26751
161.528 4.58701 3.17274 3.22635
161.584 4.76725 3.43652 3.19631
161.64 4.94552 3.71037 3.15739
161.697 5.12128 3.99414 3.11041
161.753 5.29479 4.28771 3.07324
161.809 5.46601 4.59095 3.02881
161.865 5.6345 4.90373 2.97852
161.921 5.80017 5.22587 2.93281
161.978 5.96382 5.55724 2.89584
162.034 6.12492 5.89773 2.84846
162.09 6.28375 6.24719 2.81008
162.146 6.43993 6.60549 2.7581
162.202 6.59313 6.97246 2.70721
162.258 6.74336 7.34794 2.65245
162.315 6.89044 7.73175 2.59404
162.371 7.03408 8.12371 2.53188
162.427 7.17451 8.52363 2.47885
162.483 7.31154 8.93133 2.40994
162.539 7.44489 9.3466 2.35416
162.596 7.57515 9.76926 2.29353
162.652 7.70214 10.1991 2.23853
162.708 7.8258 10.636 2.17831
162.764 7.9462 11.0797 2.12158
162.82 8.06384 11.5301 2.07459
162.876 8.17841 11.987 2.01758
162.933 8.29015 12.4503 1.96863
162.989 8.39907 12.9197 1.91817
163.045 8.50518 13.3951 1.86828
163.101 8.60849 13.8765 1.81845
163.157 8.7093 14.3635 1.77887
163.213 8.8078 14.8561 1.73723
163.27 8.90414 15.3542 1.70075
163.326 8.99838 15.8576 1.65199
163.382 9.08982 16.3662 1.61108
163.438 9.17856 16.8799 1.5565
163.494 9.2644 17.3984 1.50734
163.551 9.34699 17.9217 1.44822
163.607 9.4263 18.4495 1.38482
163.663 9.50211 18.9817 1.32678
163.719 9.57461 19.5179 1.26744
163.775 9.64403 20.0582 1.21402
163.831 9.71043 20.6022 1.1608
163.888 9.77366 21.1499 1.1036
163.944 9.83348 21.701 1.03779
164 9.88971 22.2554 0.977029
164.056 9.94262 22.8128 0.918648
164.112 9.99232 23.3731 0.861391
164.169 10.039 23.936 0.808574
164.225 10.0827 24.5015 0.757941
164.281 10.1238 25.0693 0.710264
164.337 10.162 25.6394 0.659479
164.393 10.1972 26.2115 0.605997
164.449 10.2298 26.7855 0.561125
164.506 10.2599 27.3612 0.519016
164.562 10.2874 27.9385 0.472091
164.618 10.3124 28.5173 0.426587
164.674 10.3352 29.0975 0.391778
164.73 10.3562 29.6788 0.363613
164.787 10.3757 30.2613 0.333472
164.843 10.3934 30.8448 0.301524
164.899 10.4092 31.4292 0.270498
164.955 10.4235 32.0145 0.240666
165.011 10.4361 32.6005 0.214452
165.067 10.4472 33.1872 0.188946
165.124 10.4571 33.7745 0.166994
165.18 10.4661 34.3622 0.154576
165.236 10.4741 34.9505 0.137105
165.292 10.4814 35.5392 0.125295
165.348 10.4882 36.1283 0.116658
165.404 10.4944 36.7177 0.106812
165.461 10.5001 37.3075 0.0990021
165.517 10.5056 37.8975 0.103054
165.573 10.5117 38.4879 0.11088
165.629 10.5181 39.0787 0.117336
165.685 10.525 39.6698 0.128588
165.742 10.5328 40.2614 0.145455
165.798 10.5417 40.8534 0.165182
165.854 10.5517 41.446 0.187192
165.91 10.563 42.0391 0.212772
165.966 10.5761 42.633 0.245
166.022 10.591 43.2277 0.28133
166.079 10.6081 43.8232 0.317788
166.135 10.6272 44.4198 0.355604
166.191 10.6484 45.0176 0.392654
166.247 10.6718 45.6166 0.434261
166.303 10.6977 46.217 0.477464
166.36 10.7259 46.8189 0.521624
166.416 10.7566 47.4225 0.565519
166.472 10.7899 48.0279 0.608271
166.528 10.8256 48.6353 0.653885
166.584 10.8638 49.2447 0.694294
166.64 10.9041 49.8564 0.733453
166.697 10.9469 50.4704 0.783334
166.753 10.9923 51.087 0.82112
166.809 11.0396 51.7061 0.856623
166.865 11.089 52.3279 0.896286
166.921 11.1406 52.9527 0.932282
166.978 11.1943 53.5803 0.971754
167.034 11.25 54.2111 1.00692
167.09 11.3076 54.845 1.0345
167.146 11.3667 55.4823 1.06241
167.202 11.4274 56.1229 1.09064
167.258 11.4897 56.767 1.12241
167.315 11.5534 57.4146 1.13933
167.371 11.6181 58.0659 1.15744
167.427 11.6835 58.7208 1.17007
167.483 11.7498 59.3794 1.18622
167.539 11.8169 60.0417 1.19794
167.596 11.8848 60.7079 1.21678
167.652 11.9537 61.3779 1.23279
167.708 12.0232 62.0518 1.24144
167.764 12.0932 62.7296 1.25081
167.82 12.1639 63.4114 1.25987
167.876 12.2349 64.0971 1.2685
167.933 12.3065 64.7869 1.27806
167.989 12.379 65.4807 1.29641
168.045 12.4523 66.1786 1.3084
168.101 12.5261 66.8807 1.32007
168.157 12.6009 67.5869 1.33426
168.213 12.6762 68.2974 1.34531
168.27 12.7519 69.0121 1.34972
168.326 12.8279 69.731 1.35095
168.382 12.904 70.4543 1.35594
168.438 12.9801 71.1818 1.35466
168.494 13.0561 71.9136 1.35244
168.551 13.132 72.6496 1.34922
168.607 13.2076 73.3899 1.34375
168.663 13.2827 74.1344 1.33243
168.719 13.3571 74.8832 1.32024
168.775 13.431 75.6361 1.31073
168.831 13.5042 76.3931 1.29599
168.888 13.5765 77.1542 1.28195
168.944 13.6482 77.9193 1.27144
169 13.719 78.6885 1.25335
169.056 13.7887 79.4616 1.23189
169.112 13.8572 80.2385 1.21164
169.169 13.9246 81.0193 1.18964
169.225 13.9905 81.8038 1.16076
169.281 14.0543 82.5919 1.11705
169.337 14.1157 83.3836 1.07349
169.393 14.1745 84.1786 1.02793
169.449 14.2304 84.9768 0.977001
169.506 14.2838 85.7781 0.929088
169.562 14.3342 86.5823 0.880054
169.618 14.382 87.3892 0.829238
169.674 14.4265 88.1987 0.765132
169.73 14.4673 89.0105 0.699859
169.787 14.5042 89.8246 0.629877
169.843 14.5372 90.6406 0.558898
169.899 14.5663 91.4582 0.489299
169.955 14.5914 92.2774 0.421737
170.011 14.6125 93.0979 0.343348
170.067 14.6291 93.9194 0.264535
170.124 14.6411 94.7417 0.178303
170.18 14.6482 95.5645 0.0907046
170.236 14.6502 96.3875 -0.000153119
170.292 14.6469 97.2105 -0.0957197
170.348 14.6385 98.0331 -0.185832
170.404 14.6251 98.855 -0.275234
170.461 14.6063 99.6761 -0.372405
170.517 14.5824 100.496 -0.459944
170.573 14.5536 101.314 -0.547914
170.629 14.5197 102.131 -0.642858
170.685 14.4806 102.945 -0.729581
170.742 14.4369 103.757 -0.808983
170.798 14.3888 104.567 -0.888771
170.854 14.3362 105.373 -0.967645
170.91 14.2792 106.177 -1.04886
170.966 14.2175 106.977 -1.12819
171.022 14.1518 107.773 -1.20079
171.079 14.082 108.566 -1.2701
171.135 14.0081 109.355 -1.34493
171.191 13.9302 110.139 -1.41537
171.247 13.848 110.919 -1.49329
171.303 13.7614 111.694 -1.57462
171.36 13.6706 112.464 -1.64508
171.416 13.5761 113.229 -1.70769
171.472 13.4781 113.988 -1.76753
171.528 13.377 114.742 -1.81868
171.584 13.2731 115.49 -1.86766
171.64 13.1669 116.232 -1.90298
171.697 13.0586 116.968 -1.94062
171.753 12.9488 117.698 -1.95995
171.809 12.8381 118.422 -1.97916
