# t frame_uz frame_z ub_dans_repere
160.001 1.9368e-05 1.99465e-08 0.0188064
160.019 0.00863169 8.96189e-05 0.528463
160.051 0.0303419 0.000769744 0.769961
160.092 0.0691479 0.00295916 1.03555
160.14 0.125899 0.00777512 1.31331
160.19 0.201231 0.0163649 1.6
160.243 0.294118 0.0298611 1.86663
160.297 0.40319 0.0491964 2.12245
160.352 0.527836 0.0753986 2.36274
160.407 0.664798 0.108861 2.5755
160.463 0.815811 0.151099 2.77211
160.519 0.97712 0.202138 2.95175
160.575 1.14818 0.262536 3.12138
160.631 1.32781 0.332803 3.26493
160.687 1.5148 0.413378 3.38929
160.743 1.70831 0.504641 3.50186
160.798 1.90749 0.606931 3.59441
160.854 2.11129 0.720532 3.66573
160.91 2.31837 0.845655 3.72011
160.966 2.52794 0.982456 3.75983
161.022 2.73944 1.13127 3.78012
161.079 2.95204 1.29234 3.78206
161.135 3.16405 1.46534 3.76653
161.191 3.37495 1.65021 3.74559
161.247 3.5847 1.84689 3.7222
161.303 3.79268 2.0553 3.68903
161.36 3.99823 2.27531 3.64019
161.416 4.20107 2.50678 3.59426
161.472 4.40148 2.74956 3.55031
161.528 4.59946 3.00352 3.50459
161.584 4.79512 3.26852 3.46834
161.64 4.98869 3.54444 3.43021
161.697 5.17985 3.83116 3.38535
161.753 5.36873 4.12854 3.34766
161.809 5.55548 4.43646 3.30824
161.865 5.74004 4.75479 3.27303
161.921 5.92301 5.08344 3.24283
161.978 6.10381 5.4223 3.20196
162.034 6.28224 5.77123 3.1612
162.09 6.45837 6.13012 3.11856
162.146 6.63193 6.49881 3.06716
162.202 6.80277 6.87716 3.02537
162.258 6.97114 7.26503 2.97549
162.315 7.13628 7.66225 2.91327
162.371 7.29804 8.06863 2.85457
162.427 7.45646 8.48398 2.79534
162.483 7.61097 8.90811 2.72291
162.539 7.76168 9.34079 2.65745
162.596 7.90893 9.78182 2.59478
162.652 8.05251 10.231 2.52837
162.708 8.19226 10.6881 2.4639
162.764 8.32869 11.153 2.40481
162.82 8.46207 11.6254 2.34986
162.876 8.59225 12.1052 2.2974
162.933 8.71938 12.5922 2.24039
162.989 8.84363 13.0862 2.19243
163.045 8.96508 13.5872 2.14226
163.101 9.08373 14.0948 2.09599
163.157 9.19966 14.6091 2.0464
163.213 9.31347 15.1298 2.00981
163.27 9.42509 15.6568 1.9698
163.326 9.53444 16.19 1.92805
163.382 9.64072 16.7292 1.86897
163.438 9.74393 17.2743 1.81617
163.494 9.84438 17.8251 1.76862
163.551 9.94204 18.3815 1.72092
163.607 10.0371 18.9432 1.67059
163.663 10.1292 19.5102 1.61859
163.719 10.2184 20.0823 1.56598
163.775 10.3045 20.6593 1.51038
163.831 10.3874 21.241 1.45291
163.888 10.4669 21.8273 1.39077
163.944 10.5427 22.4179 1.31931
164 10.6145 23.0126 1.25062
164.056 10.6821 23.6112 1.17343
164.112 10.7458 24.2135 1.10616
164.169 10.8058 24.8192 1.04346
164.225 10.8622 25.4282 0.976744
164.281 10.9149 26.0402 0.912277
164.337 10.9642 26.6551 0.851547
164.393 11.0098 27.2726 0.78544
164.449 11.0518 27.8926 0.720883
164.506 11.0901 28.5148 0.658403
164.562 11.125 29.139 0.59741
164.618 11.1568 29.7651 0.542121
164.674 11.1853 30.3929 0.483001
164.73 11.2101 31.0221 0.41453
164.787 11.2311 31.6526 0.348278
164.843 11.2485 32.2842 0.283282
164.899 11.2622 32.9166 0.218773
164.955 11.2724 33.5497 0.156282
165.011 11.2794 34.1832 0.102057
165.067 11.2831 34.817 0.0449176
165.124 11.2838 35.4509 -0.00982784
165.18 11.2816 36.0848 -0.0575952
165.236 11.2768 36.7184 -0.101535
165.292 11.2698 37.3517 -0.139765
165.348 11.2606 37.9846 -0.178477
165.404 11.2492 38.6168 -0.218588
165.461 11.2358 39.2484 -0.2514
165.517 11.2209 39.8791 -0.275944
165.573 11.2046 40.5089 -0.294996
165.629 11.1878 41.1378 -0.304522
165.685 11.1703 41.7658 -0.314305
165.742 11.1523 42.3927 -0.325355
165.798 11.1342 43.0186 -0.322461
165.854 11.1161 43.6436 -0.320234
165.91 11.0983 44.2675 -0.314857
165.966 11.081 44.8904 -0.304798
166.022 11.0642 45.5123 -0.290481
166.079 11.0484 46.1334 -0.276466
166.135 11.0334 46.7536 -0.259737
166.191 11.0194 47.3729 -0.246761
166.247 11.0059 47.9915 -0.233603
166.303 10.9934 48.6094 -0.216106
166.36 10.9821 49.2266 -0.19224
166.416 10.9715 49.8433 -0.1813
166.472 10.9621 50.4593 -0.16056
166.528 10.9537 51.0749 -0.141409
166.584 10.9462 51.69 -0.12667
166.64 10.9395 52.3047 -0.107705
166.697 10.9342 52.9191 -0.0843432
166.753 10.9302 53.5333 -0.0649474
166.809 10.9273 54.1472 -0.0425311
166.865 10.9257 54.761 -0.0182916
166.921 10.9257 55.3748 0.0103597
166.978 10.9269 55.9887 0.0280703
167.034 10.9293 56.6026 0.0514131
167.09 10.9328 57.2167 0.0697596
167.146 10.9375 57.8311 0.0908812
167.202 10.9432 58.4458 0.111784
167.258 10.9501 59.0608 0.132456
167.315 10.9583 59.6762 0.152229
167.371 10.9673 60.2922 0.16447
167.427 10.9765 60.9086 0.163716
167.483 10.9859 61.5256 0.168228
167.539 10.9954 62.1431 0.168565
167.596 11.0045 62.7611 0.157393
167.652 11.0129 63.3796 0.142258
167.708 11.0204 63.9986 0.127807
167.764 11.0267 64.6179 0.10157
167.82 11.0316 65.2376 0.0750877
167.876 11.035 65.8575 0.0522464
167.933 11.0371 66.4775 0.0223611
167.989 11.0372 67.0976 -0.0124432
168.045 11.0355 67.7176 -0.0381443
168.101 11.0326 68.3374 -0.0613584
168.157 11.0285 68.9571 -0.0841222
168.213 11.0227 69.5765 -0.113858
168.27 11.0152 70.1955 -0.145797
168.326 11.0063 70.8141 -0.167199
168.382 10.9964 71.4321 -0.183323
168.438 10.9851 72.0495 -0.208607
168.494 10.973 72.6662 -0.221693
168.551 10.9602 73.2822 -0.230514
168.607 10.9467 73.8975 -0.246425
168.663 10.9325 74.512 -0.256859
168.719 10.918 75.1257 -0.257135
168.775 10.9034 75.7386 -0.261472
168.831 10.8888 76.3507 -0.261576
168.888 10.8742 76.9619 -0.258039
168.944 10.8598 77.5723 -0.255922
169 10.8454 78.1819 -0.255465
169.056 10.8315 78.7908 -0.246046
