# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi
160.001 2006.97 90 90 60 -0.0170121 -0.0331742 -0.00538338 14.0625 14.0625 14.0625 15.65 1
160.019 2006.65 89.9955 89.9908 59.9994 -0.695278 -1.42312 -0.0394378 14.0625 14.0625 14.0625 15.6492 1
160.051 2012.25 89.9746 89.9385 59.9985 -0.661513 -1.38449 0.233945 14.0625 15 14.0625 15.6637 1.06667
160.092 2012.25 89.9476 89.8904 60.0158 -0.668666 -1.38968 0.538542 15 15 14.0625 15.6637 1.06667
160.14 2017.28 89.9093 89.8081 60.0381 -0.663566 -1.37333 0.862931 15 15 14.0625 15.6767 1.06667
160.19 2023.06 89.8751 89.7412 60.0878 -0.665044 -1.36286 1.18919 15 15 15 15.6917 1
160.243 2026.98 89.8403 89.6664 60.1525 -0.665758 -1.34827 1.50029 15 15 15 15.7018 1
160.297 2030.84 89.7993 89.5842 60.2416 -0.6643 -1.33447 1.79937 15 15 15 15.7118 1
160.352 2032.64 89.7574 89.5032 60.3411 -0.664654 -1.32687 2.07164 15 15 15 15.7164 1
160.407 2033.42 89.7209 89.4409 60.4522 -0.668759 -1.31928 2.32391 15 15 15 15.7184 1
160.463 2028.91 89.6878 89.3756 60.5927 -0.672466 -1.3188 2.55929 15 15 15 15.7068 1
160.519 2029.65 89.6589 89.2961 60.753 -0.689455 -1.32746 2.75034 15 15 15 15.7087 1
160.575 2032.95 89.6074 89.2241 60.9022 -0.715738 -1.34265 2.92107 15 15 14.0625 15.7172 1.06667
160.631 2029.21 89.5723 89.1564 61.0363 -0.735609 -1.37827 3.07785 15 15 14.0625 15.7076 1.06667
160.687 2030.04 89.542 89.0651 61.2063 -0.769114 -1.42176 3.20708 15 15.9375 15 15.7097 1.0625
160.743 2024.68 89.4918 88.9838 61.3919 -0.790902 -1.46204 3.31735 15 15 15 15.6959 1
160.798 2032.26 89.4361 88.9097 61.5853 -0.834022 -1.4924 3.37836 15 15 15 15.7154 1
160.854 2029.54 89.3976 88.8295 61.7655 -0.864915 -1.52843 3.46159 15 15 14.0625 15.7084 1.06667
160.91 2032.46 89.3448 88.7344 61.947 -0.898387 -1.56559 3.51586 15 15 14.0625 15.716 1.06667
160.966 2026.17 89.296 88.6478 62.1437 -0.927945 -1.58464 3.55902 15 15 14.0625 15.6997 1.06667
161.022 2026.04 89.2509 88.5564 62.33 -0.962793 -1.60155 3.58475 15.9375 15 15 15.6994 1.0625
161.079 2029.66 89.1929 88.4697 62.5197 -1.00181 -1.63453 3.5936 15.9375 15 14.0625 15.7087 1.13333
161.135 2030.29 89.1214 88.3842 62.7088 -1.03496 -1.64288 3.60592 15.9375 15.9375 14.0625 15.7104 1.13333
161.191 2028.37 89.0715 88.2966 62.9099 -1.08892 -1.64592 3.60947 15.9375 15.9375 14.0625 15.7054 1.13333
161.247 2027.18 89.0009 88.2031 63.0988 -1.13314 -1.65326 3.58766 15.9375 15.9375 14.0625 15.7023 1.13333
161.303 2035.34 88.9223 88.0988 63.2868 -1.17648 -1.66132 3.56015 15.9375 15.9375 13.125 15.7234 1.21429
161.36 2029.7 88.8586 87.9972 63.4645 -1.22106 -1.65303 3.55498 15.9375 15.9375 13.125 15.7089 1.21429
161.416 2027.65 88.799 87.9123 63.655 -1.26961 -1.65679 3.53596 15.9375 15.9375 14.0625 15.7035 1.13333
161.472 2023.98 88.7187 87.8158 63.8605 -1.3155 -1.65276 3.50032 15.9375 15.9375 14.0625 15.6941 1.13333
161.528 2027.45 88.6484 87.7247 64.056 -1.37247 -1.66114 3.46815 15 15.9375 13.125 15.703 1.21429
161.584 2030.65 88.5785 87.6339 64.217 -1.42462 -1.67211 3.42353 15 15.9375 13.125 15.7113 1.21429
161.64 2025.45 88.5039 87.5392 64.3738 -1.46414 -1.66552 3.39843 15.9375 15.9375 13.125 15.6979 1.21429
161.697 2028.16 88.4183 87.4443 64.5656 -1.51148 -1.69377 3.33543 15.9375 15.9375 13.125 15.7049 1.21429
161.753 2028.91 88.3261 87.3496 64.736 -1.5594 -1.72726 3.27337 15.9375 15.9375 14.0625 15.7068 1.13333
161.809 2029.81 88.231 87.256 64.9171 -1.59849 -1.77605 3.20823 15.9375 15.9375 13.125 15.7091 1.21429
161.865 2035.35 88.1465 87.154 65.0651 -1.62265 -1.82306 3.13148 15.9375 15.9375 13.125 15.7234 1.21429
161.921 2027.68 88.0453 87.0523 65.2318 -1.66267 -1.86462 3.09883 15.9375 15.9375 13.125 15.7036 1.21429
161.978 2032.3 87.9701 86.948 65.4014 -1.6922 -1.92231 3.01941 15.9375 15.9375 13.125 15.7155 1.21429
162.034 2029.46 87.879 86.8332 65.5501 -1.72415 -1.96586 2.93981 15.9375 16.875 13.125 15.7082 1.28571
162.09 2018.38 87.7773 86.7171 65.6986 -1.73776 -2.03734 2.89087 15.9375 16.875 12.1875 15.6796 1.38462
162.146 2022.43 87.6698 86.596 65.8325 -1.75769 -2.10727 2.8097 16.875 15.9375 13.125 15.6901 1.28571
162.202 2028.41 87.5797 86.4901 65.9798 -1.77057 -2.17311 2.70987 15.9375 15.9375 13.125 15.7055 1.21429
162.258 2032.31 87.4782 86.3549 66.1116 -1.79662 -2.23097 2.6101 15.9375 15.9375 13.125 15.7156 1.21429
162.315 2028.51 87.3688 86.2381 66.261 -1.79956 -2.28643 2.53088 15.9375 15.9375 13.125 15.7058 1.21429
162.371 2029.57 87.2819 86.1191 66.386 -1.81194 -2.34537 2.45554 15.9375 15.9375 13.125 15.7085 1.21429
162.427 2026.89 87.1845 85.9829 66.5038 -1.80811 -2.37424 2.38395 15.9375 16.875 12.1875 15.7016 1.38462
162.483 2026.22 87.0746 85.8319 66.6217 -1.81694 -2.40499 2.3107 15.9375 16.875 12.1875 15.6999 1.38462
162.539 2025.8 86.9691 85.7054 66.7206 -1.80386 -2.4449 2.24331 15.9375 16.875 12.1875 15.6988 1.38462
162.596 2027.95 86.8834 85.5665 66.8214 -1.7958 -2.50031 2.15418 16.875 16.875 12.1875 15.7043 1.38462
162.652 2021.5 86.7701 85.4285 66.9252 -1.7977 -2.53325 2.07955 16.875 15.9375 12.1875 15.6877 1.38462
162.708 2022.69 86.6645 85.2976 67.0221 -1.78498 -2.55657 2.00602 16.875 15.9375 13.125 15.6907 1.28571
162.764 2024.84 86.5514 85.1485 67.1276 -1.79509 -2.58428 1.94488 16.875 16.875 13.125 15.6963 1.28571
162.82 2022.99 86.4615 85.0123 67.2206 -1.7936 -2.59645 1.88735 15.9375 16.875 13.125 15.6915 1.28571
162.876 2021.07 86.3687 84.8558 67.3192 -1.79756 -2.62257 1.83617 15.9375 16.875 12.1875 15.6866 1.38462
162.933 2026.18 86.2692 84.7076 67.3913 -1.79347 -2.64363 1.7862 15.9375 16.875 12.1875 15.6998 1.38462
162.989 2025.89 86.1723 84.5538 67.4766 -1.79943 -2.67922 1.76528 15.9375 16.875 12.1875 15.699 1.38462
163.045 2024.44 86.0789 84.4155 67.5585 -1.80277 -2.70384 1.71854 16.875 15.9375 12.1875 15.6953 1.38462
163.101 2025.15 85.9768 84.2634 67.6401 -1.79499 -2.73197 1.66912 16.875 16.875 12.1875 15.6971 1.38462
163.157 2022.91 85.8801 84.1186 67.7134 -1.79276 -2.7634 1.64168 16.875 16.875 12.1875 15.6913 1.38462
163.213 2024.38 85.7724 83.9593 67.7722 -1.80789 -2.80275 1.57724 16.875 16.875 12.1875 15.6951 1.38462
163.27 2024.26 85.6625 83.7917 67.8373 -1.80671 -2.84895 1.52101 16.875 16.875 12.1875 15.6948 1.38462
163.326 2024.27 85.557 83.6288 67.9152 -1.80393 -2.88839 1.44827 16.875 15.9375 12.1875 15.6948 1.38462
163.382 2022.48 85.4569 83.479 67.9738 -1.79647 -2.94218 1.41352 16.875 15.9375 12.1875 15.6902 1.38462
163.438 2017.29 85.3599 83.3184 68.0258 -1.7743 -2.97861 1.3883 15.9375 16.875 12.1875 15.6768 1.38462
163.494 2018.14 85.2698 83.1392 68.0931 -1.7668 -3.05137 1.35212 15.9375 16.875 13.125 15.679 1.28571
163.551 2022.65 85.1753 82.9699 68.153 -1.75231 -3.09966 1.30795 16.875 16.875 12.1875 15.6906 1.38462
163.607 2019.67 85.0771 82.7908 68.2078 -1.74121 -3.14294 1.29014 16.875 16.875 12.1875 15.6829 1.38462
163.663 2016.94 84.9817 82.6137 68.249 -1.72684 -3.1965 1.28116 16.875 15.9375 12.1875 15.6759 1.38462
163.719 2022.8 84.8728 82.4581 68.3184 -1.71365 -3.24162 1.2398 16.875 15.9375 12.1875 15.691 1.38462
163.775 2023.89 84.7788 82.2624 68.3605 -1.66668 -3.27482 1.20532 16.875 16.875 12.1875 15.6938 1.38462
163.831 2027.19 84.689 82.0842 68.4115 -1.63828 -3.28173 1.20768 16.875 16.875 12.1875 15.7024 1.38462
163.888 2030.14 84.6026 81.8858 68.4552 -1.61179 -3.29198 1.18787 16.875 16.875 12.1875 15.71 1.38462
163.944 2026.86 84.5066 81.6854 68.5153 -1.58635 -3.29507 1.20768 16.875 16.875 12.1875 15.7015 1.38462
164 2021.5 84.4216 81.5238 68.5589 -1.54335 -3.30336 1.24597 16.875 15.9375 12.1875 15.6877 1.38462
164.056 2026.47 84.3365 81.3449 68.6211 -1.50093 -3.28765 1.23014 15.9375 16.875 12.1875 15.7005 1.38462
164.112 2025.6 84.259 81.1672 68.6671 -1.45629 -3.2501 1.23222 16.875 16.875 12.1875 15.6983 1.38462
164.169 2017.72 84.1906 80.9768 68.7113 -1.40562 -3.21745 1.27892 16.875 16.875 12.1875 15.6779 1.38462
164.225 2023.75 84.0963 80.7796 68.7774 -1.37686 -3.20872 1.25604 16.875 16.875 12.1875 15.6935 1.38462
164.281 2025.84 84.0284 80.6199 68.8172 -1.34039 -3.18386 1.2536 16.875 15.9375 12.1875 15.6989 1.38462
164.337 2022.34 83.9454 80.4561 68.8786 -1.28402 -3.15679 1.2575 16.875 16.875 12.1875 15.6898 1.38462
164.393 2022.6 83.8823 80.2749 68.9253 -1.22812 -3.14537 1.26703 16.875 16.875 12.1875 15.6905 1.38462
164.449 2014.62 83.8113 80.0782 68.9781 -1.16674 -3.12288 1.30392 16.875 16.875 13.125 15.6698 1.28571
164.506 2016.3 83.7475 79.8984 69.0302 -1.10692 -3.08432 1.31761 16.875 16.875 12.1875 15.6742 1.38462
164.562 2020.88 83.6847 79.7523 69.0932 -1.05394 -3.0471 1.32861 16.875 15.9375 12.1875 15.6861 1.38462
164.618 2021.02 83.6276 79.5715 69.1524 -0.992199 -3.01538 1.36069 16.875 16.875 12.1875 15.6864 1.38462
164.674 2018.74 83.5609 79.3998 69.2094 -0.914332 -2.98898 1.38505 16.875 16.875 12.1875 15.6805 1.38462
164.73 2020.81 83.5161 79.2337 69.2616 -0.849256 -2.96246 1.42494 16.875 16.875 12.1875 15.6859 1.38462
164.787 2028.95 83.4694 79.0705 69.3097 -0.783257 -2.91456 1.41933 15.9375 16.875 12.1875 15.7069 1.38462
164.843 2029.36 83.4393 78.9011 69.381 -0.709433 -2.86905 1.44159 15.9375 16.875 12.1875 15.708 1.38462
164.899 2023.77 83.3917 78.7415 69.4499 -0.635772 -2.81317 1.46199 15.9375 15.9375 12.1875 15.6935 1.30769
164.955 2029.91 83.3724 78.5933 69.5152 -0.554095 -2.76192 1.45218 15.9375 16.875 12.1875 15.7094 1.38462
165.011 2025.43 83.3436 78.4394 69.5757 -0.467011 -2.68676 1.47132 15.9375 16.875 12.1875 15.6978 1.38462
165.067 2021.41 83.3134 78.2931 69.6381 -0.374397 -2.60439 1.49119 16.875 16.875 12.1875 15.6874 1.38462
165.124 2024.21 83.2997 78.1419 69.7097 -0.284965 -2.52885 1.49374 16.875 16.875 12.1875 15.6947 1.38462
165.18 2020.67 83.2696 78.0059 69.7765 -0.201917 -2.44228 1.50136 16.875 16.875 12.1875 15.6855 1.38462
165.236 2014.58 83.2621 77.8756 69.8361 -0.0956787 -2.34552 1.52543 16.875 15.9375 13.125 15.6697 1.28571
165.292 2014.82 83.2584 77.7462 69.9098 0.00337851 -2.25526 1.53701 16.875 16.875 13.125 15.6704 1.28571
165.348 2017.93 83.2682 77.6226 69.9757 0.0988871 -2.16746 1.53212 16.875 16.875 12.1875 15.6784 1.38462
165.404 2018.88 83.2849 77.4988 70.0451 0.205768 -2.05033 1.52855 16.875 16.875 12.1875 15.6809 1.38462
165.461 2020.85 83.2893 77.3824 70.1116 0.302294 -1.94375 1.54136 16.875 16.875 12.1875 15.686 1.38462
165.517 2022.54 83.3097 77.2756 70.1776 0.423892 -1.82375 1.56287 16.875 16.875 12.1875 15.6904 1.38462
165.573 2024 83.3284 77.169 70.2467 0.530042 -1.71201 1.58368 15.9375 16.875 12.1875 15.6941 1.38462
165.629 2022.87 83.3567 77.086 70.3174 0.63753 -1.57409 1.60216 15.9375 16.875 12.1875 15.6912 1.38462
165.685 2022.31 83.4006 76.996 70.3962 0.730901 -1.4344 1.61183 15.9375 15.9375 12.1875 15.6898 1.30769
165.742 2025.24 83.4376 76.9229 70.4657 0.832788 -1.2882 1.60726 15.9375 15.9375 12.1875 15.6973 1.30769
165.798 2021.55 83.4835 76.8511 70.532 0.929948 -1.14207 1.60717 15.9375 15.9375 12.1875 15.6878 1.30769
165.854 2015.79 83.5306 76.7906 70.6033 1.01881 -0.992448 1.6118 15.9375 16.875 12.1875 15.6729 1.38462
165.91 2015.55 83.5833 76.7374 70.6675 1.11839 -0.849632 1.59032 15.9375 16.875 12.1875 15.6723 1.38462
165.966 2019.88 83.6372 76.6895 70.7418 1.20206 -0.690668 1.55026 16.875 16.875 13.125 15.6835 1.28571
166.022 2020.69 83.711 76.6466 70.8177 1.29488 -0.527275 1.5306 16.875 16.875 13.125 15.6856 1.28571
166.079 2017.52 83.7873 76.632 70.8936 1.39189 -0.354919 1.51892 16.875 16.875 13.125 15.6774 1.28571
166.135 2015.55 83.8737 76.6286 70.9659 1.48539 -0.171082 1.51334 16.875 16.875 12.1875 15.6723 1.38462
166.191 2016.43 83.9572 76.6178 71.0305 1.57983 0.0181985 1.52818 16.875 16.875 12.1875 15.6745 1.38462
166.247 2020.02 84.0476 76.6204 71.0918 1.67538 0.213109 1.49765 16.875 16.875 12.1875 15.6838 1.38462
166.303 2028.5 84.1451 76.6349 71.1491 1.75598 0.398498 1.46088 16.875 16.875 12.1875 15.7057 1.38462
166.36 2022.39 84.2493 76.666 71.215 1.82139 0.582705 1.46183 15.9375 16.875 12.1875 15.69 1.38462
166.416 2025.87 84.3552 76.6942 71.278 1.9111 0.771857 1.42918 15.9375 16.875 12.1875 15.699 1.38462
166.472 2025.7 84.4535 76.7338 71.34 2.01851 0.958217 1.40522 15.9375 16.875 12.1875 15.6985 1.38462
166.528 2021.59 84.5535 76.7994 71.3993 2.10319 1.12855 1.37704 15.9375 15.9375 12.1875 15.6879 1.30769
166.584 2028.38 84.667 76.8674 71.4527 2.20638 1.32468 1.29833 16.875 15.9375 12.1875 15.7055 1.38462
166.64 2026.8 84.7843 76.9315 71.4969 2.29569 1.5224 1.23479 16.875 15.9375 12.1875 15.7014 1.38462
166.697 2026.72 84.9329 77.0089 71.5428 2.38978 1.71259 1.18228 16.875 15.9375 12.1875 15.7012 1.38462
166.753 2022.5 85.083 77.0925 71.6045 2.48489 1.88382 1.1488 16.875 15.9375 13.125 15.6902 1.28571
166.809 2024.33 85.2209 77.1914 71.6553 2.58845 2.06952 1.0851 15.9375 16.875 13.125 15.695 1.28571
166.865 2024.06 85.3425 77.3374 71.701 2.68668 2.26791 1.03349 15.9375 16.875 13.125 15.6943 1.28571
166.921 2020.34 85.4882 77.4742 71.7343 2.78104 2.43037 0.992083 15.9375 16.875 13.125 15.6847 1.28571
166.978 2026.74 85.6504 77.6064 71.7749 2.87256 2.60336 0.90776 16.875 15.9375 13.125 15.7012 1.28571
167.034 2026.84 85.8217 77.7447 71.8065 2.95754 2.77939 0.846697 16.875 15.9375 13.125 15.7015 1.28571
167.09 2025.6 85.9981 77.9047 71.8388 3.03336 2.94122 0.798322 16.875 15.9375 13.125 15.6983 1.28571
167.146 2025.38 86.1456 78.0654 71.869 3.11091 3.10463 0.750474 15.9375 15.9375 13.125 15.6977 1.21429
167.202 2027.88 86.3243 78.2426 71.898 3.17561 3.25243 0.691523 15.9375 16.875 13.125 15.7042 1.28571
167.258 2024 86.4878 78.4366 71.9106 3.24908 3.40099 0.645059 16.875 16.875 13.125 15.6941 1.28571
167.315 2027.28 86.6803 78.6327 71.9304 3.31589 3.53535 0.559665 16.875 15.9375 13.125 15.7026 1.28571
167.371 2026.47 86.8663 78.8231 71.9376 3.37858 3.64882 0.493647 16.875 15.9375 13.125 15.7005 1.28571
167.427 2026.62 87.064 79.0128 71.9437 3.44969 3.76478 0.443827 15.9375 15.9375 13.125 15.7009 1.21429
167.483 2026.94 87.2518 79.2326 71.9616 3.5151 3.86906 0.373632 15.9375 16.875 13.125 15.7017 1.28571
