# t frame_uz frame_z ub_dans_repere
160.001 -0.000199332 -2.05286e-07 -0.193552
160.019 -0.0571919 -0.000615446 -3.20789
160.051 -0.155423 -0.00439873 -2.91954
160.092 -0.267876 -0.0136896 -2.57857
160.14 -0.379084 -0.0295275 -2.21513
160.19 -0.479828 -0.0518106 -1.8473
160.243 -0.566031 -0.0799298 -1.4933
160.297 -0.635039 -0.112776 -1.13974
160.352 -0.68621 -0.149434 -0.795464
160.407 -0.719188 -0.188298 -0.475733
160.463 -0.735749 -0.229183 -0.181105
160.519 -0.737731 -0.270492 0.0556996
160.575 -0.72775 -0.3115 0.253273
160.631 -0.708124 -0.351616 0.410575
160.687 -0.680574 -0.390361 0.543909
160.743 -0.646101 -0.42733 0.665409
160.798 -0.604573 -0.462132 0.791014
160.854 -0.556061 -0.494376 0.917047
160.91 -0.500559 -0.523669 1.04025
160.966 -0.438423 -0.549629 1.15396
161.022 -0.370413 -0.571943 1.25169
161.079 -0.297457 -0.590313 1.32762
161.135 -0.220992 -0.604461 1.38584
161.191 -0.140403 -0.614178 1.46279
161.247 -0.0562625 -0.619244 1.52035
161.303 0.0307816 -0.619484 1.56948
161.36 0.120053 -0.614755 1.60475
161.416 0.211469 -0.604938 1.64295
161.472 0.304819 -0.589918 1.67202
161.528 0.399409 -0.569609 1.68947
161.584 0.494924 -0.543955 1.70433
161.64 0.590633 -0.512921 1.69546
161.697 0.686519 -0.476508 1.7073
161.753 0.781828 -0.434724 1.69179
161.809 0.876408 -0.387608 1.67542
161.865 0.969987 -0.335214 1.661
161.921 1.06294 -0.277584 1.65023
161.978 1.15543 -0.214748 1.64245
162.034 1.24735 -0.146737 1.63567
162.09 1.33927 -0.0735638 1.63848
162.146 1.43116 0.00477454 1.63377
162.202 1.52237 0.0882552 1.61761
162.258 1.61307 0.17684 1.61276
162.315 1.70352 0.270512 1.60804
162.371 1.7936 0.369252 1.60243
162.427 1.88319 0.473039 1.59028
162.483 1.97223 0.58184 1.58062
162.539 2.06088 0.695628 1.57801
162.596 2.14919 0.814387 1.5683
162.652 2.23719 0.938095 1.56535
162.708 2.325 1.06674 1.56347
162.764 2.41294 1.20032 1.56599
162.82 2.50118 1.33885 1.5748
162.876 2.58999 1.48236 1.58608
162.933 2.67954 1.63088 1.59885
162.989 2.76995 1.78446 1.61402
163.045 2.86161 1.94316 1.64186
163.101 2.95494 2.10706 1.67569
163.157 3.05019 2.27627 1.70552
163.213 3.147 2.45089 1.73392
163.27 3.24529 2.63099 1.75898
163.326 3.34508 2.81667 1.78862
163.382 3.44661 3.00801 1.82121
163.438 3.55005 3.20511 1.85546
163.494 3.65556 3.4081 1.89259
163.551 3.76316 3.61709 1.92885
163.607 3.87292 3.83219 1.9671
163.663 3.98494 4.05354 2.01108
163.719 4.09928 4.28126 2.05097
163.775 4.21552 4.51546 2.08278
163.831 4.33363 4.75626 2.11357
163.888 4.45329 5.00375 2.14212
163.944 4.5745 5.25802 2.1688
164 4.69695 5.51913 2.18811
164.056 4.82026 5.78716 2.20234
164.112 4.94462 6.06215 2.21921
164.169 5.06973 6.34415 2.23218
164.225 5.19524 6.63319 2.23537
164.281 5.32102 6.9293 2.24114
164.337 5.44696 7.23248 2.24286
164.393 5.573 7.54274 2.24422
164.449 5.69911 7.86008 2.24315
164.506 5.82524 8.1845 2.24343
164.562 5.95135 8.51602 2.24498
164.618 6.0773 8.85461 2.23944
164.674 6.20283 9.20026 2.23
164.73 6.32767 9.55295 2.21685
164.787 6.45168 9.91262 2.19582
164.843 6.57395 10.2792 2.16311
164.899 6.69437 10.6526 2.13153
164.955 6.81323 11.0327 2.10474
165.011 6.9304 11.4194 2.07357
165.067 7.04596 11.8127 2.04533
165.124 7.15996 12.2124 2.01559
165.18 7.27227 12.6184 1.98556
165.236 7.38243 13.0307 1.94015
165.292 7.48974 13.4491 1.88572
165.348 7.59415 13.8734 1.83583
165.404 7.69568 14.3034 1.79178
165.461 7.79441 14.7391 1.73238
165.517 7.89025 15.1802 1.67898
165.573 7.98305 15.6267 1.63049
165.629 8.07245 16.0782 1.5597
165.685 8.15874 16.5346 1.51191
165.742 8.24145 16.9958 1.44624
165.798 8.32092 17.4615 1.38862
165.854 8.39691 17.9315 1.3284
165.91 8.46929 18.4057 1.26337
165.966 8.538 18.8838 1.19713
166.022 8.60299 19.3657 1.13033
166.079 8.66396 19.8511 1.05568
166.135 8.72073 20.3398 0.979269
166.191 8.77318 20.8315 0.902903
166.247 8.82118 21.326 0.824104
166.303 8.86467 21.8231 0.73666
166.36 8.9035 22.3224 0.657153
166.416 8.93725 22.8238 0.564592
166.472 8.96546 23.3268 0.46087
166.528 8.98805 23.8313 0.363619
166.584 9.00517 24.3368 0.267265
166.64 9.01698 24.8432 0.170517
166.697 9.02325 25.35 0.0740157
166.753 9.02439 25.857 -0.0151804
166.809 9.02093 26.3639 -0.0941784
166.865 9.0132 26.8704 -0.165389
166.921 9.00144 27.3764 -0.23471
166.978 8.9865 27.8816 -0.28651
167.034 8.96924 28.3859 -0.318136
167.09 8.95051 28.8892 -0.343896
167.146 8.93095 29.3913 -0.350694
167.202 8.91133 29.8924 -0.347299
167.258 8.89196 30.3924 -0.340866
167.315 8.87323 30.8913 -0.329532
167.371 8.8549 31.3892 -0.323776
167.427 8.8365 31.886 -0.328277
167.483 8.81797 32.3818 -0.332129
167.539 8.7991 32.8766 -0.3395
167.596 8.7796 33.3703 -0.3524
167.652 8.75926 33.8628 -0.368218
167.708 8.7383 34.3542 -0.376316
167.764 8.7165 34.8444 -0.391377
167.82 8.69413 35.3333 -0.403477
167.876 8.67149 35.821 -0.401582
167.933 8.64896 36.3074 -0.402803
167.989 8.62626 36.7925 -0.401554
168.045 8.60412 37.2764 -0.391986
168.101 8.58215 37.7591 -0.389862
168.157 8.56063 38.2405 -0.3757
168.213 8.5406 38.7207 -0.338981
168.27 8.52278 39.1999 -0.306111
168.326 8.50667 39.6782 -0.264231
168.382 8.49408 40.1556 -0.200592
168.438 8.48477 40.6325 -0.133611
168.494 8.47999 41.109 -0.0505
168.551 8.48023 41.5854 0.0435084
168.607 8.48622 42.062 0.149608
168.663 8.49857 42.5391 0.269796
168.719 8.51756 43.0172 0.386048
168.775 8.54357 43.4965 0.511195
168.831 8.57612 43.9776 0.624461
168.888 8.61508 44.4607 0.743951
168.944 8.66071 44.9462 0.85634
169 8.71275 45.4344 0.972369
169.056 8.77127 45.9259 1.08542
169.112 8.83565 46.4208 1.1869
169.169 8.90534 46.9195 1.27223
169.225 8.97951 47.4223 1.35762
169.281 9.0584 47.9294 1.43397
169.337 9.14113 48.441 1.49304
169.393 9.22648 48.9575 1.53698
169.449 9.31421 49.4787 1.5733
169.506 9.40341 50.005 1.59326
169.562 9.4934 50.5363 1.60486
169.618 9.58315 51.0727 1.59071
