# t frame_uz frame_z ub_dans_repere
160.001 7.70887e-05 7.9391e-08 0.0748531
160.019 0.0243089 0.000257727 1.42368
160.051 0.0748269 0.00200493 1.65791
160.092 0.150818 0.00695894 1.95303
160.14 0.252228 0.0168796 2.28626
160.19 0.378214 0.0333709 2.63728
160.243 0.529013 0.0580134 3.00555
160.297 0.701936 0.0920696 3.33575
160.352 0.893942 0.136899 3.59674
160.407 1.09815 0.192699 3.78573
160.463 1.31419 0.261398 3.89796
160.519 1.53398 0.342333 3.94191
160.575 1.75503 0.43562 3.95275
160.631 1.9755 0.541271 3.9259
160.687 2.19429 0.659206 3.89694
160.743 2.41114 0.789326 3.85741
160.798 2.626 0.931514 3.82926
160.854 2.83996 1.08569 3.81834
160.91 3.05332 1.25183 3.80821
160.966 3.2666 1.4299 3.81331
161.022 3.48076 1.62022 3.82389
161.079 3.69631 1.82303 3.84267
161.135 3.91285 2.03798 3.86315
161.191 4.1309 2.26515 3.89532
161.247 4.3512 2.50463 3.94121
161.303 4.57454 2.7566 3.99876
161.36 4.80115 3.02122 4.05481
161.416 5.03071 3.29867 4.10767
161.472 5.26267 3.5891 4.14433
161.528 5.49652 3.89264 4.17375
161.584 5.73186 4.20936 4.19528
161.64 5.96741 4.53931 4.185
161.697 6.2011 4.88245 4.14193
161.753 6.43176 5.23862 4.07665
161.809 6.6572 5.60758 3.97034
161.865 6.87522 5.98897 3.81836
161.921 7.084 6.3823 3.6461
161.978 7.28224 6.78701 3.45267
162.034 7.46982 7.20249 3.26126
162.09 7.64618 7.62814 3.05943
162.146 7.81163 8.06333 2.86619
162.202 7.96698 8.50746 2.69537
162.258 8.11308 8.96001 2.53958
162.315 8.25134 9.42049 2.41314
162.371 8.38294 9.88852 2.29782
162.427 8.5091 10.3637 2.21327
162.483 8.63139 10.8459 2.15685
162.539 8.75193 11.3349 2.13171
162.596 8.87165 11.8306 2.13362
162.652 8.9926 12.3331 2.16767
162.708 9.11586 12.8424 2.21269
162.764 9.24207 13.3588 2.27171
