# i t cells coeurs_suggere(~100k/coeur)
18020 274.356 379065 4
18040 274.8 374907 4
18060 275.244 371337 4
18080 275.689 368600 4
18100 276.133 365730 4
18120 276.578 365709 4
18140 277.022 364652 4
18160 277.467 365247 4
18180 277.911 365310 4
18200 278.356 366402 4
18220 278.8 367221 4
18240 279.244 368411 4
18260 279.689 367130 4
18280 280.133 367011 4
18300 280.578 367774 4
18320 281.022 367186 4
18340 281.467 365877 4
18360 281.911 366486 4
18380 282.356 366577 4
18400 282.8 368033 4
18420 283.244 369776 4
18440 283.689 370553 4
18460 284.133 372401 4
18480 284.578 372345 4
18500 285.022 372135 4
18520 285.467 370994 4
18540 285.911 370077 4
18560 286.356 367935 4
18580 286.8 365814 4
18600 287.244 363700 4
18620 287.689 360613 4
18640 288.133 358044 4
18660 288.578 356721 4
18680 289.022 355685 4
18700 289.467 354187 4
18720 289.911 353529 4
18740 290.356 353844 4
18760 290.8 354159 4
18780 291.244 355307 4
18800 291.689 356294 4
18820 292.133 357120 4
18840 292.578 358583 4
18860 293.022 359724 4
18880 293.467 360508 4
18900 293.911 360851 4
18920 294.356 360697 4
18940 294.8 359794 4
18960 295.244 358681 4
18980 295.689 356847 4
19000 296.133 355069 4
19020 296.578 350918 4
19040 297.022 346249 4
19060 297.467 342553 4
19080 297.911 339193 4
19100 298.356 334440 4
19120 298.8 332088 4
19140 299.244 329512 4
19160 299.689 327475 4
19180 300.133 325151 4
19200 300.578 323261 4
19220 301.022 322316 4
19240 301.467 321392 4
19260 301.911 320860 4
19280 302.356 320832 4
19300 302.8 318774 4
19320 303.244 317444 4
19340 303.689 314896 4
19360 304.133 312152 4
19380 304.578 310150 4
19400 305.022 307287 4
19420 305.467 303507 4
19440 305.911 299846 3
19460 306.356 296801 3
19480 306.8 294687 3
19500 307.244 291481 3
19520 307.689 288989 3
19540 308.133 287834 3
19560 308.578 285804 3
19580 309.022 284656 3
19600 309.467 283340 3
19620 309.911 282297 3
