# t dissipation energy Reynolds eta
160.002 0.206507 4.61096 19.3996 2.32807
160.006 0.212034 4.62292 19.1947 2.31275
160.012 0.207115 4.62218 19.4182 2.32636
160.019 0.203839 4.62173 19.5717 2.33565
160.027 0.202137 4.62158 19.6533 2.34055
160.037 0.201334 4.62135 19.6915 2.34288
160.048 0.200872 4.62115 19.7132 2.34423
160.06 0.200568 4.62097 19.7274 2.34512
160.073 0.200358 4.6208 19.7371 2.34573
160.087 0.200201 4.62064 19.7441 2.34619
160.101 0.200069 4.62046 19.7498 2.34658
160.117 0.199973 4.62036 19.7541 2.34686
160.133 0.199895 4.62021 19.7574 2.34709
160.149 0.199825 4.62005 19.7602 2.34729
160.166 0.19975 4.61988 19.7631 2.34751
160.184 0.199702 4.61979 19.7651 2.34765
160.202 0.199657 4.61965 19.7667 2.34778
160.22 0.199611 4.61951 19.7684 2.34792
160.239 0.199579 4.61939 19.7695 2.34802
160.258 0.199537 4.61924 19.7709 2.34814
160.277 0.199509 4.61911 19.7717 2.34822
160.297 0.199478 4.61895 19.7726 2.34831
160.317 0.19945 4.61882 19.7735 2.3484
160.337 0.199434 4.61871 19.7737 2.34844
160.357 0.199425 4.61859 19.7737 2.34847
160.378 0.199409 4.61846 19.7739 2.34852
160.399 0.199392 4.61833 19.7742 2.34857
160.419 0.199385 4.61822 19.7741 2.34859
160.44 0.19937 4.6181 19.7743 2.34863
160.461 0.199369 4.61801 19.774 2.34863
160.482 0.199378 4.61793 19.7732 2.34861
160.502 0.199389 4.61785 19.7723 2.34857
160.524 0.199391 4.61775 19.7718 2.34857
160.546 0.199401 4.61767 19.771 2.34854
160.567 0.199415 4.6176 19.7699 2.3485
160.589 0.199426 4.61751 19.769 2.34846
160.611 0.19944 4.61743 19.768 2.34842
160.632 0.199452 4.61737 19.7671 2.34839
160.654 0.199468 4.61731 19.7661 2.34834
160.675 0.199489 4.61727 19.7648 2.34828
160.697 0.199511 4.61722 19.7635 2.34821
160.719 0.199524 4.61715 19.7626 2.34818
160.74 0.199548 4.61713 19.7614 2.34811
160.762 0.199567 4.61708 19.7602 2.34805
160.784 0.199592 4.61706 19.7588 2.34798
160.805 0.199621 4.61705 19.7574 2.34789
160.827 0.199646 4.61704 19.7561 2.34782
160.849 0.199677 4.61704 19.7546 2.34773
160.87 0.199706 4.61703 19.7531 2.34764
160.892 0.199749 4.61705 19.751 2.34751
160.913 0.199783 4.61708 19.7495 2.34741
160.935 0.199809 4.61707 19.7482 2.34734
160.957 0.199851 4.61711 19.7463 2.34722
160.978 0.199874 4.61714 19.7453 2.34715
161 0.199902 4.61715 19.7439 2.34707
161.022 0.199927 4.61714 19.7427 2.34699
161.044 0.199963 4.61719 19.7411 2.34689
161.067 0.199985 4.6172 19.74 2.34682
161.089 0.200016 4.61724 19.7387 2.34673
161.111 0.200042 4.61726 19.7375 2.34666
161.133 0.200061 4.61728 19.7366 2.3466
161.156 0.200079 4.6173 19.7358 2.34655
161.178 0.200101 4.61731 19.7348 2.34648
161.2 0.200132 4.61737 19.7335 2.34639
161.222 0.200149 4.6174 19.7328 2.34634
161.244 0.200153 4.61743 19.7327 2.34633
161.267 0.200184 4.6175 19.7315 2.34624
161.289 0.200194 4.61755 19.7312 2.34621
161.311 0.200208 4.6176 19.7307 2.34617
161.333 0.200224 4.61767 19.7303 2.34612
161.356 0.200237 4.61771 19.7298 2.34608
161.378 0.200243 4.61776 19.7297 2.34606
161.4 0.20025 4.6178 19.7295 2.34604
161.422 0.20025 4.61785 19.7297 2.34605
161.444 0.200253 4.61787 19.7297 2.34604
161.467 0.200259 4.61792 19.7296 2.34602
161.489 0.200259 4.61798 19.7298 2.34602
161.511 0.200258 4.61802 19.7301 2.34602
161.533 0.200252 4.61808 19.7306 2.34604
161.556 0.200246 4.61813 19.7311 2.34606
161.578 0.200244 4.61818 19.7315 2.34606
161.6 0.200233 4.61823 19.7322 2.34609
161.622 0.200223 4.61828 19.7329 2.34613
161.644 0.200209 4.61833 19.7338 2.34616
161.667 0.200194 4.61837 19.7348 2.34621
161.689 0.200181 4.61842 19.7356 2.34625
161.711 0.200171 4.61846 19.7363 2.34628
161.733 0.20016 4.6185 19.737 2.34631
161.756 0.200147 4.61855 19.7378 2.34635
161.778 0.200135 4.6186 19.7386 2.34638
161.8 0.200117 4.61862 19.7396 2.34643
161.822 0.2001 4.61866 19.7406 2.34649
161.844 0.200083 4.61871 19.7417 2.34654
161.867 0.200072 4.61877 19.7425 2.34657
161.889 0.200064 4.61884 19.7431 2.34659
161.911 0.200036 4.61885 19.7446 2.34667
161.933 0.200022 4.61892 19.7456 2.34671
161.956 0.200005 4.61895 19.7465 2.34677
161.978 0.199994 4.61901 19.7473 2.3468
162 0.199985 4.61908 19.7481 2.34682
162.022 0.199977 4.61915 19.7487 2.34684
162.044 0.199968 4.61922 19.7495 2.34687
162.067 0.199964 4.61931 19.7501 2.34689
162.089 0.199942 4.61933 19.7512 2.34695
162.111 0.199939 4.6194 19.7517 2.34696
162.133 0.19992 4.61945 19.7528 2.34701
162.156 0.199901 4.61948 19.7539 2.34707
162.178 0.199887 4.61957 19.755 2.34711
162.2 0.199877 4.61963 19.7558 2.34714
162.222 0.199859 4.61968 19.7569 2.34719
162.244 0.199836 4.61973 19.7582 2.34726
162.267 0.19982 4.6198 19.7593 2.34731
162.289 0.199799 4.61984 19.7605 2.34737
162.311 0.199776 4.61989 19.7619 2.34744
162.333 0.199758 4.61994 19.763 2.34749
162.356 0.199742 4.62001 19.7641 2.34754
162.378 0.199727 4.62007 19.7651 2.34758
162.4 0.199724 4.62016 19.7656 2.34759
162.422 0.199718 4.62023 19.7662 2.34761
162.444 0.199705 4.62029 19.7671 2.34764
162.467 0.199693 4.62036 19.768 2.34768
162.489 0.199692 4.62046 19.7685 2.34768
162.511 0.199683 4.62054 19.7693 2.34771
162.533 0.19967 4.62061 19.7702 2.34775
162.556 0.199658 4.62068 19.7711 2.34778
162.578 0.199644 4.62073 19.772 2.34782
162.6 0.199637 4.62082 19.7727 2.34784
162.622 0.199617 4.62087 19.7739 2.3479
162.644 0.199612 4.62095 19.7745 2.34792
162.667 0.199592 4.62099 19.7757 2.34798
162.689 0.199584 4.62108 19.7764 2.348
162.711 0.199575 4.62114 19.7772 2.34803
162.733 0.199563 4.62121 19.778 2.34806
162.756 0.199562 4.62131 19.7785 2.34806
162.778 0.199565 4.62143 19.7789 2.34806
162.8 0.199549 4.62149 19.7799 2.3481
162.822 0.199554 4.62159 19.7801 2.34809
162.844 0.199545 4.62166 19.7809 2.34812
162.867 0.199559 4.62176 19.7806 2.34807
162.889 0.199533 4.62182 19.7822 2.34815
162.911 0.199529 4.62191 19.7828 2.34816
162.933 0.199518 4.62199 19.7836 2.34819
162.956 0.199504 4.62206 19.7846 2.34824
162.978 0.199498 4.62215 19.7853 2.34825
163 0.19949 4.62224 19.7861 2.34828
163.022 0.199491 4.62233 19.7864 2.34827
163.044 0.19949 4.62243 19.7869 2.34828
163.067 0.199494 4.62254 19.7872 2.34826
163.089 0.199491 4.62262 19.7876 2.34827
163.111 0.199497 4.62272 19.7878 2.34826
163.133 0.199506 4.62283 19.7878 2.34823
163.156 0.199509 4.62293 19.7881 2.34822
163.178 0.199517 4.62304 19.7882 2.3482
163.2 0.199524 4.62315 19.7883 2.34818
163.222 0.199529 4.62325 19.7885 2.34816
163.244 0.199534 4.62335 19.7886 2.34815
163.267 0.199538 4.62345 19.7889 2.34813
163.289 0.199525 4.62353 19.7899 2.34817
163.311 0.19952 4.62361 19.7905 2.34819
163.333 0.199531 4.62373 19.7904 2.34816
163.356 0.199533 4.62385 19.7908 2.34815
163.378 0.199536 4.62396 19.7912 2.34814
163.4 0.199525 4.62405 19.7921 2.34817
163.422 0.199515 4.62413 19.7929 2.3482
163.444 0.199512 4.62424 19.7936 2.34821
163.467 0.199508 4.62434 19.7942 2.34822
163.489 0.199503 4.62445 19.7949 2.34824
163.511 0.199498 4.62453 19.7955 2.34825
163.533 0.199503 4.62464 19.7957 2.34824
163.556 0.199512 4.62477 19.7958 2.34821
163.578 0.199505 4.62485 19.7965 2.34823
163.6 0.199508 4.62496 19.7968 2.34822
163.622 0.199513 4.62508 19.7971 2.34821
163.644 0.199521 4.6252 19.7972 2.34819
163.667 0.199517 4.6253 19.7979 2.3482
163.689 0.199531 4.62545 19.7978 2.34816
163.711 0.199544 4.62558 19.7977 2.34812
163.733 0.199554 4.62572 19.7978 2.34809
163.756 0.199539 4.62582 19.799 2.34813
163.778 0.199533 4.62594 19.7998 2.34815
163.8 0.19952 4.62604 19.8009 2.34819
163.822 0.199523 4.62618 19.8013 2.34818
163.844 0.199514 4.62628 19.8022 2.34821
163.867 0.199507 4.6264 19.8031 2.34823
163.889 0.1995 4.6265 19.8038 2.34825
163.911 0.19949 4.62661 19.8048 2.34828
163.933 0.199474 4.62672 19.806 2.34832
163.956 0.199453 4.62682 19.8075 2.34839
163.978 0.199435 4.62691 19.8088 2.34844
164 0.199423 4.62703 19.8099 2.34847
164.022 0.199412 4.62713 19.8109 2.34851
164.044 0.199412 4.62727 19.8115 2.34851
164.067 0.199405 4.6274 19.8124 2.34853
164.089 0.199405 4.62754 19.813 2.34853
164.111 0.199396 4.62764 19.8139 2.34855
164.133 0.1994 4.62779 19.8144 2.34854
164.156 0.199389 4.62792 19.8154 2.34857
164.178 0.199372 4.62805 19.8168 2.34862
164.2 0.199377 4.62823 19.8174 2.34861
164.222 0.199357 4.62833 19.8188 2.34867
164.244 0.199337 4.62845 19.8202 2.34873
164.267 0.199312 4.62853 19.8219 2.3488
164.289 0.199299 4.62864 19.823 2.34884
164.311 0.19929 4.62877 19.824 2.34886
164.333 0.199274 4.6289 19.8253 2.34891
164.356 0.199246 4.62899 19.8271 2.349
164.378 0.199223 4.6291 19.8287 2.34906
164.4 0.199201 4.62921 19.8303 2.34913
164.422 0.199192 4.62934 19.8313 2.34916
164.444 0.199172 4.62945 19.8327 2.34921
164.467 0.199152 4.62955 19.8342 2.34927
164.489 0.19913 4.62965 19.8357 2.34934
164.511 0.19911 4.62975 19.8371 2.3494
164.533 0.199085 4.62985 19.8388 2.34947
164.556 0.19906 4.62997 19.8405 2.34954
164.578 0.199046 4.63009 19.8418 2.34959
164.6 0.199038 4.63023 19.8428 2.34961
164.622 0.199022 4.63037 19.8442 2.34966
164.644 0.199005 4.6305 19.8456 2.34971
164.667 0.198988 4.63063 19.847 2.34976
164.689 0.198962 4.63074 19.8488 2.34983
164.711 0.198946 4.63086 19.8501 2.34988
164.733 0.198923 4.63096 19.8516 2.34995
164.756 0.198901 4.63107 19.8532 2.35001
164.778 0.198887 4.6312 19.8545 2.35006
164.8 0.198857 4.6313 19.8564 2.35014
164.822 0.198841 4.63143 19.8578 2.35019
164.844 0.198839 4.63156 19.8584 2.3502
164.867 0.198825 4.63169 19.8596 2.35024
164.889 0.198819 4.63183 19.8606 2.35025
164.911 0.198787 4.63192 19.8626 2.35035
164.933 0.198787 4.63208 19.8632 2.35035
164.956 0.198761 4.63216 19.8649 2.35043
164.978 0.198736 4.63227 19.8666 2.3505
165 0.198736 4.63242 19.8673 2.3505
165.022 0.198723 4.63254 19.8684 2.35054
165.044 0.198716 4.63267 19.8693 2.35056
165.067 0.198718 4.63283 19.8699 2.35055
165.089 0.198702 4.63297 19.8713 2.3506
165.111 0.198692 4.63309 19.8724 2.35063
165.133 0.198677 4.6332 19.8735 2.35068
165.156 0.19866 4.63332 19.8749 2.35073
165.178 0.198647 4.63345 19.8761 2.35076
165.2 0.198649 4.63361 19.8767 2.35076
165.222 0.198635 4.63371 19.8778 2.3508
165.244 0.19861 4.63383 19.8796 2.35087
165.267 0.198596 4.63394 19.8808 2.35091
165.289 0.198584 4.63405 19.8818 2.35095
165.311 0.198568 4.63415 19.8831 2.351
165.333 0.198563 4.6343 19.884 2.35101
165.356 0.19856 4.63444 19.8847 2.35102
165.378 0.19855 4.63455 19.8857 2.35105
165.4 0.198548 4.63468 19.8864 2.35106
165.422 0.198537 4.63481 19.8874 2.35109
165.444 0.198527 4.63492 19.8885 2.35112
165.467 0.198511 4.63504 19.8897 2.35117
165.489 0.198492 4.63514 19.8911 2.35122
165.511 0.19848 4.63527 19.8923 2.35126
165.533 0.198463 4.63538 19.8936 2.35131
165.556 0.198443 4.6355 19.8951 2.35137
165.578 0.198434 4.63562 19.8961 2.3514
165.6 0.198421 4.63575 19.8973 2.35143
165.622 0.198416 4.63588 19.8981 2.35145
165.644 0.198406 4.636 19.8991 2.35148
165.667 0.198392 4.63611 19.9003 2.35152
165.689 0.198388 4.63626 19.9011 2.35153
165.711 0.198388 4.63639 19.9017 2.35153
165.733 0.198391 4.63654 19.9022 2.35152
165.756 0.198398 4.63669 19.9025 2.3515
165.778 0.198387 4.6368 19.9035 2.35153
165.8 0.198377 4.63692 19.9045 2.35156
165.822 0.198359 4.63704 19.9059 2.35162
165.844 0.198365 4.63719 19.9063 2.3516
165.867 0.19835 4.63729 19.9075 2.35164
165.889 0.198355 4.63745 19.9079 2.35163
165.911 0.198354 4.63759 19.9085 2.35163
165.933 0.198344 4.63768 19.9095 2.35166
165.956 0.198333 4.63783 19.9106 2.35169
165.978 0.198332 4.63798 19.9113 2.3517
166 0.198334 4.63811 19.9118 2.35169
166.022 0.198327 4.63822 19.9127 2.35171
166.044 0.198312 4.63832 19.9138 2.35176
166.067 0.198313 4.63845 19.9143 2.35175
166.089 0.198305 4.63857 19.9152 2.35178
166.111 0.198292 4.63865 19.9162 2.35182
166.133 0.198304 4.6388 19.9163 2.35178
166.156 0.198313 4.63895 19.9164 2.35175
166.178 0.198314 4.63909 19.917 2.35175
166.2 0.198313 4.63922 19.9176 2.35175
166.222 0.198321 4.63937 19.9178 2.35173
166.244 0.198331 4.63953 19.918 2.3517
166.267 0.198325 4.63965 19.9188 2.35172
166.289 0.198334 4.63978 19.919 2.35169
166.311 0.198343 4.63993 19.9192 2.35166
166.333 0.198348 4.64007 19.9195 2.35165
166.356 0.198349 4.64021 19.9201 2.35165
166.378 0.198352 4.64033 19.9204 2.35164
166.4 0.198357 4.64048 19.9208 2.35162
166.422 0.19837 4.64065 19.9209 2.35158
166.444 0.198375 4.64078 19.9212 2.35157
166.467 0.198385 4.64095 19.9215 2.35154
166.489 0.198388 4.64108 19.9218 2.35153
166.511 0.198395 4.64122 19.9221 2.35151
166.533 0.198395 4.64136 19.9227 2.35151
166.556 0.198419 4.64155 19.9223 2.35144
166.578 0.19844 4.64171 19.9219 2.35138
166.6 0.19846 4.64188 19.9217 2.35132
166.622 0.198477 4.64205 19.9215 2.35127
166.644 0.198487 4.64221 19.9217 2.35124
166.667 0.198498 4.64235 19.9218 2.3512
166.689 0.198504 4.64249 19.9221 2.35119
166.711 0.198516 4.64265 19.9221 2.35115
166.733 0.198522 4.64278 19.9224 2.35113
166.756 0.198524 4.64293 19.9229 2.35113
166.778 0.198534 4.64308 19.9231 2.3511
166.8 0.19853 4.6432 19.9238 2.35111
166.822 0.198542 4.64336 19.9239 2.35107
166.844 0.198547 4.64352 19.9243 2.35106
166.867 0.19855 4.64364 19.9247 2.35105
166.889 0.198562 4.64381 19.9248 2.35101
166.911 0.198576 4.64396 19.9248 2.35098
166.933 0.198591 4.64411 19.9246 2.35093
166.956 0.198592 4.64424 19.9252 2.35093
166.978 0.198611 4.64441 19.9249 2.35087
167 0.198636 4.64457 19.9244 2.3508
167.022 0.198652 4.64473 19.9242 2.35075
167.044 0.198655 4.64487 19.9247 2.35074
167.067 0.198672 4.64505 19.9246 2.35069
167.089 0.198693 4.64521 19.9243 2.35063
167.111 0.198714 4.64539 19.924 2.35057
167.133 0.198747 4.64558 19.9231 2.35047
167.156 0.198769 4.64576 19.9228 2.3504
167.178 0.198798 4.64595 19.9222 2.35032
167.2 0.198816 4.64612 19.922 2.35027
167.222 0.198838 4.64632 19.9218 2.3502
167.244 0.198864 4.64652 19.9213 2.35012
167.267 0.198875 4.64669 19.9214 2.35009
167.289 0.198891 4.64687 19.9214 2.35004
167.311 0.198908 4.64704 19.9213 2.34999
167.333 0.198929 4.64722 19.9211 2.34993
167.356 0.19895 4.6474 19.9208 2.34987
