# t dissipation energy Reynolds eta
160.001 5.92393 46.4377 36.4783 1.00595
160.003 5.97362 46.4962 36.372 1.00385
160.006 5.94288 46.4922 36.4628 1.00515
160.009 5.92132 46.4908 36.528 1.00606
160.014 5.91225 46.4914 36.5564 1.00645
160.019 5.91017 46.4925 36.5638 1.00654
160.024 5.90495 46.4932 36.5805 1.00676
160.03 5.90328 46.4947 36.5868 1.00683
160.037 5.90233 46.4959 36.5907 1.00687
160.044 5.90721 46.4983 36.5775 1.00666
160.051 5.90007 46.4987 36.5999 1.00697
160.059 5.89845 46.5001 36.606 1.00704
160.067 5.8977 46.5018 36.6097 1.00707
160.075 5.91819 46.5072 36.5506 1.0062
160.084 5.91148 46.5077 36.5717 1.00648
160.092 5.9072 46.5091 36.586 1.00666
160.101 5.90229 46.5102 36.6021 1.00687
160.111 5.9021 46.5123 36.6044 1.00688
160.12 5.91264 46.5164 36.5749 1.00643
160.13 5.90621 46.5178 36.5959 1.00671
160.14 5.90814 46.5206 36.5922 1.00662
160.149 5.90903 46.5232 36.5914 1.00659
160.159 5.91051 46.5259 36.589 1.00652
160.17 5.91247 46.5288 36.5852 1.00644
160.18 5.91456 46.5318 36.5811 1.00635
160.19 5.91684 46.5349 36.5765 1.00625
160.2 5.91941 46.5384 36.5713 1.00614
160.211 5.92187 46.5418 36.5664 1.00604
160.222 5.92421 46.5453 36.5619 1.00594
160.232 5.92675 46.5487 36.5568 1.00583
160.243 5.92942 46.5524 36.5514 1.00572
160.254 5.93214 46.5561 36.5459 1.0056
160.264 5.93511 46.56 36.5399 1.00548
160.275 5.93808 46.5641 36.5339 1.00535
160.286 5.94097 46.5678 36.5279 1.00523
160.297 5.94386 46.5719 36.5222 1.00511
160.308 5.94681 46.576 36.5164 1.00498
160.319 5.94956 46.5798 36.511 1.00487
160.33 5.95248 46.584 36.5053 1.00474
160.341 5.95529 46.5879 36.4997 1.00462
160.352 5.95854 46.592 36.4929 1.00449
160.363 5.95963 46.5954 36.4924 1.00444
160.374 5.96154 46.5993 36.4895 1.00436
160.385 5.96398 46.6033 36.4852 1.00426
160.396 5.96665 46.6075 36.4803 1.00415
160.407 5.9691 46.6114 36.4759 1.00404
160.418 5.97195 46.6156 36.4705 1.00392
160.429 5.97465 46.6197 36.4654 1.00381
160.44 5.97752 46.6241 36.4601 1.00369
160.451 5.98052 46.6288 36.4546 1.00356
160.463 5.98322 46.6331 36.4497 1.00345
160.474 5.98618 46.6376 36.4443 1.00333
160.485 5.98886 46.6419 36.4395 1.00321
160.496 5.9915 46.6462 36.4348 1.0031
160.507 5.99426 46.6507 36.4299 1.00299
160.519 5.99703 46.6552 36.425 1.00287
160.53 5.99956 46.6596 36.4208 1.00277
160.541 6.00214 46.6636 36.4161 1.00266
160.552 6.00523 46.6677 36.4099 1.00253
160.563 6.00663 46.6717 36.4088 1.00247
160.575 6.00884 46.6757 36.4052 1.00238
160.586 6.01108 46.6797 36.4016 1.00229
160.597 6.01326 46.6838 36.3981 1.00219
160.608 6.01521 46.6875 36.3951 1.00211
160.619 6.01742 46.6912 36.3914 1.00202
160.631 6.01875 46.6946 36.39 1.00197
160.642 6.02071 46.6984 36.387 1.00188
160.653 6.02274 46.7021 36.3837 1.0018
160.664 6.02465 46.7057 36.3808 1.00172
160.675 6.02642 46.7092 36.3781 1.00165
160.687 6.02813 46.7125 36.3756 1.00158
160.698 6.03007 46.7157 36.3722 1.0015
160.709 6.03203 46.7192 36.369 1.00141
160.72 6.0337 46.7222 36.3663 1.00134
160.731 6.03564 46.7256 36.3631 1.00126
160.743 6.03834 46.7288 36.3575 1.00115
160.754 6.03911 46.7316 36.3573 1.00112
160.765 6.04076 46.7348 36.3549 1.00105
160.776 6.04832 46.7388 36.3353 1.00074
160.787 6.04597 46.7413 36.3443 1.00084
160.798 6.04758 46.7443 36.3418 1.00077
160.81 6.04935 46.7476 36.339 1.0007
160.821 6.05123 46.7506 36.3357 1.00062
160.832 6.05352 46.7538 36.3313 1.00052
160.843 6.05572 46.7572 36.3273 1.00043
160.854 6.05774 46.7605 36.3238 1.00035
160.866 6.06123 46.7634 36.3157 1.00021
160.877 6.0604 46.7658 36.32 1.00024
160.888 6.06223 46.7686 36.3167 1.00016
160.899 6.06393 46.7716 36.3139 1.00009
160.91 6.06536 46.7741 36.3116 1.00004
160.922 6.0677 46.777 36.3068 0.999939
160.933 6.07121 46.7799 36.2986 0.999795
160.944 6.07237 46.7826 36.2973 0.999747
160.955 6.07484 46.7853 36.2919 0.999645
160.966 6.07286 46.7872 36.2994 0.999727
160.978 6.07226 46.7894 36.3028 0.999751
160.989 6.07282 46.792 36.3032 0.999728
161 6.0745 46.7945 36.3001 0.999659
161.011 6.09143 46.7996 36.2535 0.998964
161.022 6.08143 46.8011 36.2845 0.999374
161.034 6.07709 46.8026 36.2986 0.999552
161.045 6.07646 46.8047 36.3021 0.999579
161.056 6.07676 46.807 36.303 0.999566
161.067 6.07741 46.8094 36.3029 0.999539
161.079 6.07847 46.812 36.3018 0.999496
161.09 6.07919 46.8143 36.3014 0.999466
161.101 6.0995 46.8188 36.2444 0.998633
161.112 6.08294 46.819 36.2938 0.999312
161.124 6.08227 46.8213 36.2976 0.99934
161.135 6.08343 46.8238 36.2962 0.999292
161.146 6.08548 46.8265 36.2921 0.999208
161.157 6.08253 46.8278 36.3019 0.999329
161.169 6.08214 46.8296 36.3045 0.999345
161.18 6.08225 46.8315 36.3056 0.999341
161.191 6.08306 46.8337 36.3049 0.999307
161.202 6.08394 46.836 36.3041 0.999271
161.213 6.08469 46.8379 36.3033 0.999241
161.225 6.08726 46.8403 36.2975 0.999135
161.236 6.08779 46.8419 36.2972 0.999113
161.247 6.08751 46.8432 36.299 0.999125
161.258 6.08859 46.8454 36.2975 0.99908
161.27 6.08981 46.8476 36.2955 0.99903
161.281 6.09222 46.8496 36.2899 0.998931
161.292 6.09249 46.8516 36.2907 0.99892
161.303 6.09389 46.8536 36.2881 0.998863
161.315 6.09538 46.8558 36.2853 0.998802
161.326 6.09657 46.8576 36.2832 0.998753
161.337 6.09835 46.8599 36.2797 0.99868
161.348 6.1001 46.8619 36.276 0.998609
161.36 6.10283 46.864 36.2695 0.998497
161.371 6.10411 46.8657 36.267 0.998444
161.382 6.11689 46.8695 36.2321 0.997923
161.393 6.10917 46.8698 36.2552 0.998238
161.404 6.10873 46.8715 36.2578 0.998256
161.416 6.11023 46.8737 36.255 0.998194
161.427 6.11206 46.8758 36.2513 0.99812
161.438 6.12193 46.8793 36.2247 0.997717
161.449 6.11705 46.8799 36.2396 0.997916
161.461 6.11797 46.8818 36.2384 0.997879
161.472 6.11949 46.8835 36.2351 0.997817
161.483 6.12095 46.8851 36.2321 0.997757
161.494 6.13367 46.888 36.1967 0.997239
161.506 6.12649 46.8881 36.2181 0.997532
161.517 6.1275 46.8898 36.2164 0.997491
161.528 6.12915 46.8915 36.2128 0.997423
161.539 6.13448 46.8937 36.1988 0.997207
161.551 6.13369 46.8948 36.2019 0.997239
161.562 6.13543 46.8965 36.1981 0.997168
161.573 6.13732 46.8981 36.1937 0.997091
161.584 6.14051 46.8999 36.1858 0.996962
161.596 6.14143 46.9015 36.1843 0.996924
161.607 6.14336 46.903 36.1798 0.996846
161.618 6.1469 46.9051 36.1709 0.996702
161.629 6.14875 46.9067 36.1667 0.996628
161.64 6.15081 46.9081 36.1618 0.996544
161.652 6.15339 46.91 36.1556 0.99644
161.663 6.15401 46.9109 36.1545 0.996414
161.674 6.15585 46.9123 36.1502 0.99634
161.685 6.16075 46.9143 36.1373 0.996142
161.697 6.15981 46.9148 36.1405 0.99618
161.708 6.16519 46.9164 36.126 0.995962
161.719 6.1638 46.9172 36.1306 0.996018
161.73 6.16541 46.9184 36.1268 0.995954
161.742 6.16787 46.9197 36.1206 0.995854
161.753 6.16961 46.921 36.1165 0.995784
161.764 6.17194 46.9223 36.1108 0.99569
161.775 6.17434 46.9239 36.1049 0.995593
161.787 6.17903 46.9255 36.0925 0.995404
161.798 6.17869 46.9265 36.0942 0.995418
161.809 6.18056 46.9276 36.0896 0.995343
161.82 6.18286 46.9289 36.0839 0.99525
161.831 6.18636 46.9301 36.0746 0.995109
161.843 6.18736 46.9311 36.0725 0.995069
161.854 6.18939 46.932 36.0673 0.994987
161.865 6.19169 46.9333 36.0615 0.994895
161.876 6.19375 46.9343 36.0563 0.994812
161.888 6.19581 46.935 36.0509 0.99473
161.899 6.19795 46.9361 36.0455 0.994644
161.91 6.20021 46.9371 36.0397 0.994553
161.921 6.20211 46.9378 36.0347 0.994477
161.933 6.20934 46.94 36.0154 0.994187
161.944 6.20743 46.9406 36.0214 0.994264
161.955 6.20927 46.9418 36.017 0.99419
161.966 6.21137 46.9428 36.0117 0.994106
161.978 6.21338 46.9437 36.0065 0.994026
161.989 6.21544 46.9447 36.0013 0.993943
162 6.21737 46.9456 35.9964 0.993866
162.011 6.21974 46.9466 35.9904 0.993772
162.022 6.22234 46.948 35.9839 0.993668
162.034 6.22436 46.9491 35.9789 0.993587
162.045 6.2263 46.9501 35.9741 0.99351
162.056 6.22843 46.9512 35.9687 0.993425
