# t frame_uz frame_z ub_dans_repere
160.003 -0.00190871 -3.74022e-06 -0.975416
160.024 -0.0219019 -0.000301001 -0.923769
160.059 -0.0497445 -0.0016528 -0.734056
160.101 -0.0756643 -0.00448115 -0.518169
160.149 -0.0925851 -0.00864815 -0.239444
160.2 -0.0960905 -0.0135406 0.0505122
160.254 -0.0835267 -0.0183076 0.363677
160.308 -0.0540662 -0.0219539 0.665975
160.363 -0.00737968 -0.0234586 0.971199
160.418 0.0558135 -0.0218456 1.26251
160.474 0.136121 -0.0160951 1.54676
160.53 0.232111 -0.00532232 1.82648
160.586 0.343817 0.0113513 2.10881
160.642 0.471285 0.0348075 2.38732
160.698 0.61402 0.0659133 2.65973
160.754 0.771824 0.105517 2.92388
160.81 0.943901 0.15444 3.16556
160.866 1.12825 0.213416 3.36734
160.922 1.32375 0.28309 3.56547
160.978 1.52929 0.364047 3.73945
161.034 1.74396 0.457029 3.87993
161.09 1.96526 0.56244 3.97546
161.146 2.19064 0.680432 4.03247
161.202 2.41806 0.811163 4.05504
161.258 2.64578 0.954688 4.04643
161.315 2.872 1.11096 4.01192
161.371 3.09539 1.27986 3.94973
161.427 3.31449 1.46116 3.86372
161.483 3.52827 1.6546 3.76334
161.539 3.73556 1.85984 3.64024
161.596 3.93589 2.07649 3.51275
161.652 4.12879 2.30414 3.38225
161.708 4.31432 2.54238 3.2483
161.764 4.49332 2.79082 3.14523
161.82 4.66671 3.04912 3.04769
161.876 4.83508 3.31699 2.96409
161.933 4.99927 3.59418 2.88858
161.989 5.15878 3.88043 2.80327
162.045 5.31355 4.17549 2.72296
162.101 5.46366 4.47909 2.62905
162.157 5.60844 4.79094 2.53557
162.213 5.74694 5.11073 2.41372
162.27 5.87777 5.43803 2.26672
162.326 5.99911 5.77238 2.08042
162.382 6.10913 6.11317 1.87224
162.438 6.20631 6.45972 1.6296
162.494 6.28876 6.81124 1.35623
162.551 6.35537 7.16686 1.06887
162.607 6.40518 7.52566 0.767645
162.663 6.43802 7.88668 0.462112
162.719 6.45365 8.24897 0.157488
162.775 6.4525 8.61157 -0.13585
162.831 6.43563 8.97357 -0.410809
162.888 6.40429 9.33414 -0.661333
162.944 6.35914 9.69246 -0.896929
163 6.30142 10.0478 -1.11279
163.056 6.23238 10.3996 -1.3072
163.112 6.153 10.7471 -1.48246
163.169 6.0643 11.0898 -1.64536
163.225 5.96639 11.4272 -1.80814
163.281 5.8598 11.7589 -1.95513
163.337 5.74521 12.0842 -2.09302
163.393 5.62344 12.4029 -2.21755
163.449 5.49476 12.7145 -2.3382
163.506 5.35972 13.0187 -2.44279
163.562 5.2194 13.3151 -2.53417
163.618 5.07399 13.6035 -2.62103
163.674 4.92444 13.8835 -2.68957
163.73 4.7715 14.155 -2.74152
163.787 4.61626 14.4178 -2.77253
163.843 4.46041 14.6719 -2.77494
163.899 4.30465 14.9173 -2.7732
163.955 4.1501 15.1539 -2.7401
164.011 3.99776 15.3819 -2.69283
164.067 3.84838 15.6014 -2.63303
164.124 3.70317 15.8127 -2.55334
164.18 3.56251 16.016 -2.46788
164.236 3.42692 16.2115 -2.37393
164.292 3.29645 16.3996 -2.28452
164.348 3.17157 16.5806 -2.1782
164.404 3.05247 16.7547 -2.07713
164.461 2.9392 16.9224 -1.97902
164.517 2.83184 17.0838 -1.86674
164.573 2.73042 17.2395 -1.76124
164.629 2.63554 17.3897 -1.64291
164.685 2.54702 17.5347 -1.53005
164.742 2.46491 17.675 -1.41476
164.798 2.38926 17.8109 -1.29883
164.854 2.32054 17.9428 -1.17309
164.91 2.25883 18.071 -1.04311
164.966 2.20456 18.1961 -0.906988
165.022 2.15822 18.3183 -0.770149
165.079 2.11971 18.4382 -0.628981
165.135 2.08921 18.5563 -0.483917
165.191 2.06684 18.6728 -0.339993
165.247 2.05268 18.7884 -0.193955
165.303 2.04684 18.9035 -0.0450811
165.36 2.049 19.0186 0.0936369
165.416 2.05933 19.134 0.239931
165.472 2.07756 19.2503 0.37991
165.528 2.10362 19.3678 0.519714
165.584 2.13736 19.4871 0.655673
165.64 2.17837 19.6085 0.786059
165.697 2.22685 19.7325 0.913832
165.753 2.28236 19.8594 1.03675
165.809 2.34467 19.9897 1.15819
165.865 2.41369 20.1238 1.27482
165.921 2.4891 20.2619 1.38837
165.978 2.57053 20.4044 1.48982
166.034 2.65741 20.5517 1.58053
166.09 2.74913 20.7041 1.66274
166.146 2.8449 20.8618 1.73086
166.202 2.94414 21.0249 1.78878
166.258 3.046 21.1937 1.82935
166.315 3.1496 21.3684 1.85031
166.371 3.25379 21.5488 1.85431
166.427 3.35776 21.7351 1.84402
166.483 3.46003 21.9272 1.80097
166.539 3.55984 22.125 1.75904
166.596 3.65567 22.3282 1.67227
166.652 3.7469 22.5367 1.58333
166.708 3.83158 22.7501 1.45757
166.764 3.90898 22.968 1.32223
166.82 3.97837 23.19 1.17498
166.876 4.03867 23.4155 1.00521
