# i t cells coeurs_suggere(~100k/coeur)
12880 160.092 197016 2
12900 160.297 196736 2
12920 160.519 197002 2
12940 160.743 198248 2
12960 160.966 198766 2
12980 161.191 199284 2
13000 161.416 199879 2
13020 161.64 199648 2
13040 161.865 199872 2
13060 162.09 199291 2
13080 162.315 198003 2
13100 162.539 197891 2
13120 162.764 198087 2
13140 162.989 197926 2
13160 163.213 198311 2
13180 163.438 198045 2
13200 163.663 198612 2
13220 163.888 199592 2
13240 164.112 199200 2
13260 164.337 199060 2
13280 164.562 199179 2
13300 164.787 199270 2
13320 165.011 199515 2
13340 165.236 199067 2
13360 165.461 198850 2
13380 165.685 199137 2
13400 165.91 199697 2
13420 166.135 199466 2
13440 166.36 199648 2
13460 166.584 199578 2
13480 166.809 199837 2
13500 167.034 199487 2
13520 167.258 199522 2
13540 167.483 199998 2
13560 167.708 198934 2
13580 167.933 199186 2
13600 168.157 198059 2
13620 168.382 197436 2
13640 168.607 197198 2
13660 168.831 195567 2
13680 169.056 194923 2
13700 169.281 194272 2
13720 169.506 193481 2
13740 169.73 192655 2
13760 169.955 191024 2
13780 170.18 190975 2
13800 170.404 190835 2
13820 170.629 192375 2
13840 170.854 192144 2
13860 171.079 193257 2
13880 171.303 193789 2
13900 171.528 195329 2
13920 171.753 195980 2
13940 171.978 197156 2
13960 172.202 198955 2
13980 172.427 199949 2
14000 172.652 201643 3
14020 172.876 202574 3
14040 173.101 203183 3
14060 173.326 204527 3
14080 173.551 204940 3
14100 173.775 205948 3
14120 174 206683 3
14140 174.225 207922 3
14160 174.449 207768 3
14180 174.674 206809 3
14200 174.899 207516 3
14220 175.124 207194 3
14240 175.348 207180 3
14260 175.573 207292 3
14280 175.798 207152 3
14300 176.022 207453 3
14320 176.247 207852 3
14340 176.472 208391 3
14360 176.697 209210 3
14380 176.921 209301 3
14400 177.146 209504 3
14420 177.371 209945 3
14440 177.596 210960 3
14460 177.82 211198 3
14480 178.045 211709 3
14500 178.27 211723 3
14520 178.494 211653 3
14540 178.719 212038 3
14560 178.944 211527 3
14580 179.169 211786 3
14600 179.393 212871 3
14620 179.618 213242 3
14640 179.843 213018 3
14660 180.067 212899 3
14680 180.292 212451 3
14700 180.517 212626 3
14720 180.742 212675 3
14740 180.966 213732 3
14760 181.191 214698 3
14780 181.416 215328 3
14800 181.64 215790 3
14820 181.865 216077 3
14840 182.09 216042 3
14860 182.315 215335 3
14880 182.539 213732 3
14900 182.764 213669 3
14920 182.989 213319 3
14940 183.213 211961 3
14960 183.438 211093 3
14980 183.663 210561 3
15000 183.888 208741 3
15020 184.112 207243 3
15040 184.337 205738 3
15060 184.562 205185 3
15080 184.787 205311 3
15100 185.011 205024 3
15120 185.236 205052 3
15140 185.461 204331 3
15160 185.685 203603 3
15180 185.91 204870 3
15200 186.135 205185 3
15220 186.36 205668 3
15240 186.584 206396 3
15260 186.809 207082 3
15280 187.034 207908 3
15300 187.258 208384 3
15320 187.483 209014 3
15340 187.708 210715 3
15360 187.933 211933 3
15380 188.157 213606 3
15400 188.382 214306 3
15420 188.607 215650 3
15440 188.831 216245 3
15460 189.056 217379 3
15480 189.281 217106 3
15500 189.506 218933 3
15520 189.73 219535 3
15540 189.955 221271 3
15560 190.18 221061 3
15580 190.404 222468 3
15600 190.629 221579 3
15620 190.854 222342 3
15640 191.079 222839 3
15660 191.303 221768 3
15680 191.528 222293 3
15700 191.753 221502 3
15720 191.978 221376 3
15740 192.202 221236 3
15760 192.427 222230 3
15780 192.652 221047 3
15800 192.876 220487 3
15820 193.101 219556 3
15840 193.326 218709 3
15860 193.551 217701 3
15880 193.775 216532 3
15900 194 215349 3
15920 194.225 214698 3
15940 194.449 214425 3
15960 194.674 212878 3
15980 194.899 210848 3
