# t frame_uz frame_z ub_dans_repere
160.001 -2.30406e-05 -2.37287e-08 -0.0223724
160.019 -0.00513717 -5.85085e-05 -0.243137
160.051 -0.0078832 -0.000300183 0.0201804
160.092 0.000622977 -0.000456488 0.323627
160.14 0.0252339 0.000210429 0.653809
160.19 0.0685536 0.00273058 0.989335
160.243 0.130992 0.00825317 1.30788
160.297 0.211464 0.0178543 1.60958
160.352 0.309241 0.0326283 1.88923
160.407 0.421669 0.0532621 2.14781
160.463 0.549927 0.0811168 2.37837
160.519 0.689545 0.11654 2.57082
160.575 0.839565 0.160132 2.75022
160.631 0.9987 0.212435 2.90237
160.687 1.16556 0.27391 3.03098
160.743 1.33901 0.34495 3.14124
160.798 1.51787 0.425887 3.2298
160.854 1.70113 0.516988 3.30101
160.91 1.88806 0.618473 3.36312
160.966 2.0779 0.730523 3.4093
161.022 2.27023 0.853464 3.44415
161.079 2.46471 0.987555 3.47187
161.135 2.66051 1.13262 3.49453
161.191 2.85759 1.28872 3.51473
161.247 3.05542 1.45592 3.52481
161.303 3.25375 1.63426 3.53351
161.36 3.45244 1.82375 3.53651
161.416 3.65089 2.0244 3.52882
161.472 3.84878 2.23618 3.51746
161.528 4.046 2.45906 3.50446
161.584 4.24237 2.69298 3.49006
161.64 4.43776 2.93791 3.46954
161.697 4.63168 3.19377 3.43966
161.753 4.82364 3.46045 3.40277
161.809 5.01348 3.73785 3.3636
161.865 5.20074 4.02584 3.31184
161.921 5.38489 4.32423 3.25812
161.978 5.56598 4.63287 3.19984
162.034 5.74363 4.95157 3.13921
162.09 5.9178 5.28013 3.07432
162.146 6.08829 5.61836 3.00803
162.202 6.25503 5.96603 2.94117
162.258 6.41811 6.32295 2.87834
162.315 6.57773 6.68892 2.81348
162.371 6.73335 7.06372 2.74123
162.427 6.88501 7.44713 2.67182
162.483 7.03287 7.83892 2.60619
162.539 7.17716 8.23891 2.54309
162.596 7.31813 8.64689 2.48738
162.652 7.45627 9.06268 2.44066
162.708 7.59127 9.48614 2.37953
162.764 7.72292 9.91707 2.31728
162.82 7.85116 10.3553 2.26414
162.876 7.97638 10.8006 2.20575
162.933 8.09871 11.2528 2.15692
162.989 8.21829 11.7119 2.11043
163.045 8.33528 12.1775 2.06471
163.101 8.44985 12.6497 2.01964
163.157 8.5617 13.1282 1.97123
163.213 8.67054 13.6128 1.91439
163.27 8.77619 14.1035 1.85783
163.326 8.87871 14.6 1.80457
163.382 8.97828 15.1022 1.75272
163.438 9.07523 15.6099 1.70812
163.494 9.16977 16.1229 1.66437
163.551 9.26125 16.6412 1.60675
163.607 9.34991 17.1645 1.55642
163.663 9.43578 17.6927 1.51237
163.719 9.51938 18.2256 1.47077
163.775 9.6005 18.7631 1.42416
163.831 9.67904 19.3051 1.38167
163.888 9.75473 19.8515 1.32617
163.944 9.82761 20.402 1.27653
164 9.89784 20.9565 1.23484
164.056 9.96591 21.5148 1.19789
164.112 10.032 22.0769 1.16074
164.169 10.0964 22.6427 1.13502
164.225 10.1591 23.212 1.10485
164.281 10.2203 23.7849 1.07582
164.337 10.2797 24.361 1.04545
164.393 10.3374 24.9405 1.01099
164.449 10.3933 25.5231 0.981377
164.506 10.4474 26.1089 0.954441
164.562 10.4999 26.6976 0.922071
164.618 10.5508 27.2892 0.892842
164.674 10.5999 27.8836 0.863187
164.73 10.6474 28.4807 0.832782
164.787 10.6932 29.0804 0.802626
164.843 10.7374 29.6826 0.77501
164.899 10.7797 30.2873 0.740191
164.955 10.8203 30.8943 0.70997
165.011 10.8591 31.5035 0.679169
165.067 10.8962 32.1148 0.64715
165.124 10.9317 32.7281 0.621496
165.18 10.9659 33.3434 0.600521
165.236 10.9991 33.9606 0.58486
165.292 11.0311 34.5796 0.559951
165.348 11.0621 35.2004 0.538902
165.404 11.0915 35.8229 0.512277
165.461 11.1195 36.4469 0.48842
165.517 11.1461 37.0725 0.463964
165.573 11.1714 37.6996 0.446974
165.629 11.1955 38.328 0.418424
165.685 11.2184 38.9577 0.400387
165.742 11.2401 39.5887 0.375857
165.798 11.2605 40.2209 0.352648
165.854 11.2796 40.8541 0.33039
165.91 11.2971 41.4884 0.301937
165.966 11.3132 42.1237 0.274609
166.022 11.3278 42.7597 0.2503
166.079 11.341 43.3966 0.22442
166.135 11.3528 44.0341 0.200069
166.191 11.3633 44.6723 0.179048
166.247 11.3726 45.311 0.157517
166.303 11.3809 45.9502 0.139259
166.36 11.3882 46.5898 0.122459
166.416 11.3944 47.2298 0.101733
166.472 11.3994 47.8701 0.0780676
