# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi n_regions V_tag straddle
# col 1-13 : sommes COMPLETES ponderees (1-f) sur toutes les mailles, centre en moyenne circulaire.
#            (l'ancienne version ne sommait que sur les mailles taguees f<0.5 -> volume sous-estime de ~4.5 %,
#             vitesse verticale biaisee de ~+0.35 en repere mobile. Cf. event bubble dans main.c.)
# col 14-16 : diagnostic fragmentation par tag() (V_tag = plus grosse region ; straddle = bulle a cheval sur un bord).
160.001 2122.62 90 90 60 0.0467381 -0.0196832 -0.0223494 14.0625 14.0625 14.0625 15.945 1 1 2006.97 0
160.019 2122.17 90.0132 89.9947 59.9948 0.790078 -0.327672 -0.241937 14.0625 14.0625 14.0625 15.9439 1 1 2006.76 0
160.051 2122.67 90.0391 89.9843 59.9904 0.796653 -0.3176 0.020032 15 14.0625 14.0625 15.9451 1.06667 1 2012.49 0
160.092 2122.31 90.0722 89.9708 59.9963 0.793347 -0.323181 0.320775 15 14.0625 15 15.9442 1.06667 1 2015.77 0
160.14 2122.48 90.1097 89.9553 60.0181 0.78954 -0.328971 0.647416 15 14.0625 15.9375 15.9447 1.13333 1 2013.4 0
160.19 2122.5 90.1499 89.9384 60.0582 0.792483 -0.335362 0.979192 15 15 15 15.9447 1 1 2019.7 0
160.243 2122.52 90.1917 89.9203 60.1173 0.790247 -0.344392 1.29393 15 15 15 15.9447 1 1 2022.64 0
160.297 2122.6 90.2345 89.9011 60.1947 0.789019 -0.3585 1.59217 15 15 15 15.945 1 1 2024.56 0
160.352 2122.66 90.278 89.881 60.2896 0.788119 -0.368746 1.86847 15 15 15 15.9451 1 1 2028.01 0
160.407 2122.72 90.3214 89.8604 60.3991 0.786025 -0.379118 2.12421 15 15 15 15.9452 1 1 2033.17 0
160.463 2122.82 90.3654 89.8389 60.5243 0.78196 -0.387356 2.35174 15 15 15 15.9455 1 1 2031.81 0
160.519 2122.95 90.4092 89.8168 60.662 0.782541 -0.396978 2.54204 15 15 15 15.9458 1 1 2032.52 0
160.575 2123.06 90.4528 89.7944 60.8108 0.780055 -0.403703 2.71943 15 15 15 15.9461 1 1 2033.1 0
160.631 2123.15 90.4963 89.7715 60.9693 0.773909 -0.410943 2.86988 15 15 14.0625 15.9463 1.06667 1 2032.72 0
160.687 2123.22 90.5396 89.7484 61.1356 0.773979 -0.417745 2.99705 15 15 15 15.9465 1 1 2034.86 0
160.743 2123.27 90.5829 89.7251 61.3084 0.773761 -0.417129 3.10608 15 15 15 15.9466 1 1 2034.24 0
160.798 2123.32 90.6264 89.7017 61.4868 0.776924 -0.424888 3.19364 15 15 15 15.9467 1 1 2029.86 0
160.854 2123.36 90.6699 89.6777 61.67 0.775253 -0.443417 3.26406 15 15 14.0625 15.9469 1.06667 1 2030.98 0
160.91 2123.42 90.7134 89.6529 61.8569 0.776473 -0.45403 3.32547 15 15 14.0625 15.947 1.06667 1 2031.97 0
160.966 2123.45 90.7572 89.627 62.0467 0.779195 -0.472739 3.37113 15 15 14.0625 15.9471 1.06667 1 2030.58 0
161.022 2123.57 90.8015 89.5999 62.2395 0.786464 -0.49632 3.40545 15.9375 15 15 15.9474 1.0625 1 2025.89 0
161.079 2123.63 90.8462 89.5714 62.4347 0.790235 -0.521834 3.43286 15.9375 15 14.0625 15.9475 1.13333 1 2026.5 0
161.135 2123.71 90.8911 89.5414 62.631 0.7944 -0.551795 3.45526 15.9375 15 14.0625 15.9477 1.13333 1 2032.18 0
161.191 2123.76 90.9362 89.5096 62.8279 0.799391 -0.580525 3.47524 15.9375 15 14.0625 15.9478 1.13333 1 2039.09 0
161.247 2123.76 90.9815 89.476 63.026 0.802894 -0.615974 3.4852 15.9375 15 14.0625 15.9478 1.13333 1 2025.27 0
161.303 2123.77 91.0269 89.4404 63.2251 0.802691 -0.648689 3.49381 15.9375 15 13.125 15.9479 1.21429 1 2027.07 0
161.36 2123.87 91.0723 89.403 63.4246 0.80239 -0.688803 3.49677 15.9375 15 14.0625 15.9481 1.13333 1 2026.27 0
161.416 2123.99 91.118 89.3633 63.6236 0.808023 -0.726587 3.48917 15.9375 15.9375 14.0625 15.9484 1.13333 1 2030.06 0
161.472 2124.05 91.1639 89.3215 63.822 0.812569 -0.762802 3.47794 15.9375 15.9375 14.0625 15.9486 1.13333 1 2031.6 0
161.528 2124.09 91.2099 89.2776 64.02 0.816295 -0.79924 3.46509 15.9375 15.9375 14.0625 15.9487 1.13333 1 2029.02 0
161.584 2124.19 91.2561 89.2316 64.2175 0.823532 -0.833327 3.45084 15.9375 15.9375 13.125 15.9489 1.21429 1 2028.7 0
161.64 2124.31 91.3024 89.1837 64.414 0.825683 -0.865017 3.43055 15.9375 15.9375 14.0625 15.9492 1.13333 1 2024.1 0
161.697 2124.35 91.3489 89.1341 64.6086 0.825378 -0.894993 3.40101 15 15.9375 14.0625 15.9493 1.13333 1 2029.07 0
161.753 2124.3 91.3956 89.0828 64.8016 0.82504 -0.926631 3.36454 15 15.9375 14.0625 15.9492 1.13333 1 2026.87 0
161.809 2124.37 91.4423 89.0301 64.9925 0.829068 -0.950094 3.3258 15 15.9375 13.125 15.9494 1.21429 1 2026.51 0
161.865 2124.44 91.4891 88.9761 65.1808 0.829739 -0.972627 3.27463 15.9375 15.9375 13.125 15.9496 1.21429 1 2027.99 0
161.921 2124.5 91.5361 88.9207 65.3662 0.834315 -0.999071 3.22151 15.9375 15.9375 13.125 15.9497 1.21429 1 2031.81 0
161.978 2124.63 91.5834 88.8638 65.5489 0.837341 -1.02261 3.16389 15.9375 15.9375 14.0625 15.95 1.13333 1 2029.18 0
162.034 2124.73 91.6307 88.8056 65.7284 0.844605 -1.04154 3.10393 15.9375 15.9375 14.0625 15.9503 1.13333 1 2028.57 0
162.09 2124.8 91.6783 88.7462 65.9043 0.847029 -1.06761 3.03978 15.9375 15.9375 13.125 15.9504 1.21429 1 2030.77 0
162.146 2124.83 91.7258 88.6858 66.0762 0.843992 -1.08014 2.97424 15.9375 15.9375 13.125 15.9505 1.21429 1 2034.73 0
162.202 2124.92 91.7732 88.6244 66.244 0.837003 -1.09879 2.90812 15.9375 15.9375 13.125 15.9508 1.21429 1 2031.14 0
162.258 2124.99 91.8204 88.5619 66.4086 0.839187 -1.11674 2.846 15.9375 16.875 13.125 15.9509 1.28571 1 2027.29 0
162.315 2125.08 91.8678 88.4984 66.5702 0.849338 -1.13536 2.78186 15.9375 15.9375 13.125 15.9512 1.21429 1 2024.48 0
162.371 2125.15 91.9159 88.4337 66.7277 0.856392 -1.15125 2.71043 15.9375 15.9375 13.125 15.9513 1.21429 1 2030.81 0
162.427 2125.22 91.9644 88.368 66.8812 0.865012 -1.1694 2.6418 15.9375 15.9375 13.125 15.9515 1.21429 1 2034.58 0
162.483 2125.26 92.0135 88.3013 67.0303 0.879006 -1.191 2.57691 15.9375 15.9375 13.125 15.9516 1.21429 1 2034.83 0
162.539 2125.31 92.0632 88.2333 67.1754 0.887646 -1.21364 2.51452 15.9375 15.9375 13.125 15.9517 1.21429 1 2035.87 0
162.596 2125.36 92.1133 88.1642 67.3175 0.892646 -1.23726 2.45943 15.9375 15.9375 13.125 15.9519 1.21429 1 2031.1 0
162.652 2125.42 92.1638 88.0941 67.457 0.896264 -1.25181 2.41324 15.9375 15.9375 12.1875 15.952 1.30769 1 2032.36 0
162.708 2125.51 92.2144 88.0233 67.5933 0.900288 -1.2648 2.3528 16.875 15.9375 12.1875 15.9522 1.38462 1 2027.95 0
162.764 2125.54 92.2653 87.9519 67.7266 0.906022 -1.27235 2.29124 16.875 15.9375 13.125 15.9523 1.28571 1 2025.93 0
162.82 2125.58 92.3165 87.8801 67.8568 0.911208 -1.28574 2.2387 16.875 15.9375 13.125 15.9524 1.28571 1 2027.92 0
162.876 2125.6 92.3678 87.8073 67.9835 0.914979 -1.30398 2.18096 16.875 16.875 13.125 15.9525 1.28571 1 2030.92 0
162.933 2125.67 92.4191 87.7336 68.1074 0.906549 -1.31021 2.13269 16.875 16.875 13.125 15.9526 1.28571 1 2026.68 0
162.989 2125.71 92.4704 87.6596 68.2287 0.911737 -1.30339 2.08672 16.875 16.875 13.125 15.9527 1.28571 1 2026.02 0
163.045 2125.78 92.5218 87.5859 68.3474 0.91603 -1.30052 2.04151 16.875 16.875 12.1875 15.9529 1.38462 1 2025.51 0
163.101 2125.82 92.5734 87.5125 68.4638 0.916783 -1.29605 1.99695 15.9375 16.875 12.1875 15.953 1.38462 1 2027.98 0
163.157 2125.89 92.625 87.4394 68.5777 0.915015 -1.28805 1.94909 15.9375 15.9375 12.1875 15.9532 1.30769 1 2030.04 0
163.213 2125.94 92.6765 87.3669 68.688 0.906877 -1.27612 1.89288 15.9375 15.9375 12.1875 15.9533 1.30769 1 2028.53 0
163.27 2125.98 92.7275 87.2951 68.7953 0.901915 -1.26083 1.83696 15.9375 15.9375 13.125 15.9534 1.21429 1 2028.34 0
163.326 2126.04 92.7785 87.2241 68.8997 0.897944 -1.24342 1.7843 15.9375 15.9375 13.125 15.9535 1.21429 1 2027.63 0
163.382 2126.09 92.8292 87.1542 69.0008 0.889864 -1.22362 1.73302 15.9375 15.9375 13.125 15.9537 1.21429 1 2023.42 0
163.438 2126.19 92.8794 87.0855 69.0993 0.882946 -1.20085 1.68893 15.9375 15.9375 13.125 15.9539 1.21429 1 2025.35 0
163.494 2126.31 92.929 87.0185 69.1952 0.87006 -1.16396 1.64567 15.9375 15.9375 12.1875 15.9542 1.30769 1 2023.57 0
163.551 2126.52 92.9781 86.9537 69.288 0.861586 -1.11963 1.5887 15.9375 16.875 12.1875 15.9548 1.38462 1 2026.1 0
163.607 2126.58 93.0267 86.8915 69.3782 0.852645 -1.07291 1.53893 16.875 16.875 12.1875 15.9549 1.38462 1 2031.09 0
163.663 2126.66 93.0746 86.832 69.4661 0.837711 -1.02507 1.49538 16.875 16.875 12.1875 15.9551 1.38462 1 2025.96 0
163.719 2126.7 93.1219 86.775 69.5512 0.829808 -0.982162 1.45424 16.875 16.875 12.1875 15.9552 1.38462 1 2027 0
163.775 2126.74 93.1685 86.7205 69.634 0.823073 -0.939543 1.40816 16.875 16.875 12.1875 15.9553 1.38462 1 2030.64 0
163.831 2126.77 93.2146 86.6685 69.7144 0.814977 -0.891331 1.36614 16.875 16.875 12.1875 15.9554 1.38462 1 2025.43 0
163.888 2126.84 93.2603 86.6192 69.7917 0.805817 -0.841304 1.31127 16.875 16.875 13.125 15.9555 1.28571 1 2021.91 0
163.944 2126.88 93.3055 86.5729 69.8664 0.794863 -0.787353 1.26219 16.875 16.875 13.125 15.9557 1.28571 1 2023.57 0
164 2126.95 93.3498 86.5295 69.9386 0.7761 -0.732763 1.22097 16.875 16.875 13.125 15.9558 1.28571 1 2026.19 0
164.056 2127.01 93.3932 86.4891 70.0081 0.754559 -0.681182 1.18443 16.875 16.875 12.1875 15.956 1.38462 1 2026.35 0
164.112 2127.09 93.4353 86.4516 70.0759 0.731775 -0.629244 1.14769 16.875 16.875 12.1875 15.9562 1.38462 1 2026.43 0
164.169 2127.16 93.4762 86.4173 70.142 0.714157 -0.572782 1.12227 16.875 16.875 12.1875 15.9564 1.38462 1 2025.58 0
164.225 2127.19 93.5159 86.3866 70.2059 0.691729 -0.506277 1.09243 16.875 15.9375 12.1875 15.9564 1.38462 1 2029.98 0
164.281 2127.22 93.554 86.3597 70.2683 0.661652 -0.437141 1.06373 16.875 15.9375 12.1875 15.9565 1.38462 1 2031.96 0
164.337 2127.3 93.5901 86.3368 70.3295 0.614358 -0.362365 1.0337 15.9375 15.9375 12.1875 15.9567 1.30769 1 2032.54 0
164.393 2127.32 93.6235 86.3182 70.3886 0.561023 -0.281781 0.999631 15.9375 15.9375 12.1875 15.9568 1.30769 1 2033.07 0
164.449 2127.35 93.654 86.304 70.4461 0.506304 -0.201416 0.97035 15.9375 15.9375 12.1875 15.9568 1.30769 1 2029.38 0
164.506 2127.38 93.6814 86.2943 70.5021 0.45011 -0.120128 0.943717 15.9375 15.9375 12.1875 15.9569 1.30769 1 2028.79 0
164.562 2127.39 93.7057 86.2895 70.556 0.393846 -0.0347251 0.911711 15.9375 15.9375 12.1875 15.9569 1.30769 1 2028.62 0
164.618 2127.41 93.7267 86.2894 70.6086 0.336228 0.0459857 0.88281 15.9375 15.9375 12.1875 15.957 1.30769 1 2026.34 0
164.674 2127.45 93.7443 86.2938 70.6598 0.273283 0.126326 0.853488 15.9375 15.9375 12.1875 15.9571 1.30769 1 2025.68 0
164.73 2127.48 93.7585 86.3027 70.7088 0.212967 0.200922 0.823425 15.9375 15.9375 12.1875 15.9572 1.30769 1 2021.62 0
164.787 2127.49 93.7692 86.3157 70.7564 0.151848 0.275738 0.793608 15.9375 15.9375 12.1875 15.9572 1.30769 1 2023.05 0
164.843 2127.51 93.7765 86.3329 70.8027 0.0938116 0.349776 0.766302 15.9375 15.9375 12.1875 15.9572 1.30769 1 2021.08 0
164.899 2127.54 93.7804 86.3545 70.8466 0.0345261 0.427393 0.731874 15.9375 16.875 13.125 15.9573 1.28571 1 2021.7 0
164.955 2127.55 93.7809 86.3805 70.8891 -0.0257939 0.502641 0.701992 15.9375 16.875 13.125 15.9573 1.28571 1 2020.72 0
165.011 2127.56 93.7781 86.4105 70.9301 -0.0840763 0.573229 0.671537 15.9375 16.875 12.1875 15.9574 1.38462 1 2024.34 0
