# t dissipation energy Reynolds eta
76.001 1.27667 14.5107 24.5537 1.47642
76.003 1.27025 14.5088 24.6125 1.47828
76.0077 1.2707 14.5155 24.6195 1.47815
76.0148 1.27147 14.5255 24.629 1.47793
76.0242 1.27246 14.5385 24.6415 1.47764
76.0357 1.2736 14.5542 24.6571 1.47731
76.0489 1.27494 14.5724 24.6748 1.47692
76.0637 1.2765 14.5928 24.6942 1.47647
76.0802 1.27821 14.6153 24.7157 1.47597
76.0979 1.28002 14.6393 24.7389 1.47545
76.1171 1.282 14.6653 24.7638 1.47488
76.1371 1.28407 14.6926 24.7897 1.47429
76.1582 1.28619 14.7209 24.8171 1.47368
76.1803 1.28845 14.7507 24.8454 1.47303
76.2031 1.29076 14.7811 24.8743 1.47237
76.2265 1.29319 14.8124 24.9036 1.47168
76.2507 1.29563 14.8445 24.9341 1.47099
76.2757 1.29813 14.8775 24.9654 1.47028
76.3015 1.30074 14.9116 24.9975 1.46954
76.3274 1.30336 14.9456 25.0293 1.4688
76.3543 1.30604 14.9808 25.0625 1.46805
76.3812 1.30868 15.0158 25.0957 1.46731
76.4081 1.31147 15.051 25.1279 1.46653
76.4363 1.31424 15.0875 25.1621 1.46575
76.4645 1.31711 15.1239 25.1954 1.46495
76.4927 1.31995 15.1602 25.2286 1.46416
76.5209 1.32272 15.1963 25.2623 1.4634
76.549 1.32564 15.2326 25.2947 1.46259
76.5772 1.32845 15.2686 25.3276 1.46182
76.6054 1.3313 15.3044 25.3598 1.46104
76.6336 1.33422 15.3403 25.3915 1.46024
76.6618 1.33707 15.376 25.4234 1.45946
76.69 1.33986 15.4114 25.4554 1.45869
76.7182 1.34276 15.4469 25.4864 1.45791
76.7463 1.34551 15.4819 25.5181 1.45716
76.7745 1.34832 15.517 25.5494 1.4564
76.8027 1.35112 15.552 25.5804 1.45565
76.8309 1.35393 15.5869 25.6111 1.45489
76.8591 1.3567 15.6216 25.642 1.45415
76.8873 1.35955 15.6564 25.6721 1.45338
76.9154 1.36233 15.6909 25.7024 1.45264
76.9436 1.36521 15.7255 25.7319 1.45188
76.9718 1.36805 15.7599 25.7614 1.45112
77 1.3708 15.794 25.7913 1.45039
77.0312 1.37397 15.8318 25.8232 1.44956
77.0625 1.37708 15.8693 25.8552 1.44874
77.0938 1.38016 15.9067 25.8871 1.44793
77.125 1.38325 15.9441 25.9189 1.44712
77.1562 1.38644 15.9815 25.9498 1.44629
77.1875 1.38961 16.0187 25.9805 1.44546
77.2188 1.39275 16.0557 26.0113 1.44465
77.25 1.39591 16.0927 26.0416 1.44383
77.2812 1.39903 16.1294 26.0719 1.44302
77.3125 1.40213 16.1659 26.102 1.44222
77.3438 1.4053 16.2025 26.1316 1.44141
77.375 1.40839 16.2387 26.1612 1.44062
77.4062 1.41156 16.275 26.1902 1.43981
77.4375 1.41468 16.3112 26.2194 1.43901
77.4688 1.41787 16.3472 26.2478 1.4382
77.5 1.42103 16.383 26.276 1.4374
77.5312 1.42418 16.4187 26.3043 1.43661
77.5625 1.42739 16.4544 26.3317 1.4358
77.5938 1.43053 16.4899 26.3595 1.43501
77.625 1.4337 16.5254 26.387 1.43422
77.6562 1.43688 16.5607 26.4142 1.43342
77.6875 1.44002 16.5959 26.4413 1.43264
77.7188 1.44321 16.6309 26.4679 1.43185
77.75 1.44645 16.666 26.4939 1.43105
77.7812 1.44966 16.7008 26.5198 1.43025
77.8125 1.45292 16.7356 26.5453 1.42945
77.8438 1.45612 16.7703 26.571 1.42866
77.875 1.45939 16.8048 26.596 1.42786
77.9062 1.4626 16.8391 26.621 1.42708
77.9375 1.46593 16.8736 26.6452 1.42627
77.9688 1.46917 16.9078 26.6698 1.42548
78 1.47243 16.9419 26.694 1.42469
78.0312 1.47568 16.9759 26.718 1.42391
78.0625 1.47899 17.0099 26.7416 1.42311
78.0938 1.48235 17.0439 26.7647 1.4223
78.125 1.4855 17.0774 26.7889 1.42155
78.1562 1.48875 17.111 26.8123 1.42077
78.1875 1.49199 17.1445 26.8355 1.42
78.2188 1.4952 17.1777 26.8586 1.41924
78.25 1.49853 17.2111 26.8809 1.41845
78.2812 1.50167 17.244 26.9042 1.41771
78.3125 1.50493 17.277 26.9265 1.41694
78.3438 1.50821 17.31 26.9484 1.41616
78.375 1.51148 17.3427 26.9702 1.4154
78.4062 1.51484 17.3756 26.9914 1.41461
78.4375 1.51812 17.4083 27.0129 1.41385
78.4688 1.52143 17.4408 27.0339 1.41308
78.5 1.52479 17.4733 27.0544 1.4123
78.5312 1.52802 17.5055 27.0756 1.41155
78.5625 1.53131 17.5378 27.0963 1.41079
78.5938 1.53468 17.5699 27.1162 1.41002
78.625 1.53803 17.602 27.1361 1.40925
78.6562 1.54126 17.6338 27.1567 1.40851
78.6875 1.54461 17.6657 27.1763 1.40775
78.7188 1.54791 17.6973 27.1958 1.407
78.75 1.55124 17.7289 27.215 1.40624
78.7812 1.55464 17.7605 27.2338 1.40547
78.8125 1.55804 17.792 27.2524 1.40471
