# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi n_regions V_tag straddle
# col 1-13 : sommes COMPLETES ponderees (1-f) sur toutes les mailles, centre en moyenne circulaire.
#            (l'ancienne version ne sommait que sur les mailles taguees f<0.5 -> volume sous-estime de ~4.5 %,
#             vitesse verticale biaisee de ~+0.35 en repere mobile. Cf. event bubble dans main.c.)
# col 14-16 : diagnostic fragmentation par tag() (V_tag = plus grosse region ; straddle = bulle a cheval sur un bord).
160.001 2122.62 30 90 60 0.0568444 0.0619106 -0.0947402 14.0625 14.0625 14.0625 15.945 1 1 2006.97 0
160.019 2122.26 30.0164 90.0184 59.9738 0.980076 1.10158 -1.49594 14.0625 14.0625 14.0625 15.9441 1 1 2006.6 0
160.051 2122.82 30.0484 90.0544 59.9291 0.98564 1.10865 -1.18104 15 15 15 15.9455 1 1 2015.13 0
160.092 2122.53 30.0893 90.1007 59.8851 0.979232 1.10729 -0.829685 15 15 15 15.9448 1 1 2016.67 0
160.14 2122.72 30.1355 90.1532 59.8525 0.973793 1.11222 -0.459102 15 15 15 15.9453 1 1 2020.01 0
160.19 2122.7 30.1845 90.2095 59.8368 0.963453 1.11362 -0.0815563 15 15 15 15.9452 1 1 2023.02 0
160.243 2122.74 30.235 90.2682 59.8403 0.947646 1.10869 0.281534 15 15 15 15.9453 1 1 2028.35 0
160.297 2122.79 30.2858 90.3278 59.8633 0.931376 1.10206 0.626119 15 15 15 15.9454 1 1 2030.63 0
160.352 2122.85 30.3366 90.3883 59.9056 0.913805 1.09663 0.948544 15 15 15 15.9456 1 1 2031.46 0
160.407 2122.95 30.3864 90.4483 59.9653 0.895535 1.08928 1.24589 15 15 14.0625 15.9458 1.06667 1 2033.94 0
160.463 2123.08 30.4361 90.5089 60.0428 0.875284 1.07405 1.52468 15 15 14.0625 15.9461 1.06667 1 2031.29 0
160.519 2123.19 30.4847 90.5688 60.1356 0.855798 1.05438 1.77964 15 15 15 15.9464 1 1 2032.44 0
160.575 2123.28 30.5323 90.6277 60.2422 0.834676 1.03685 2.01019 15 15 15 15.9467 1 1 2031.67 0
160.631 2123.36 30.5787 90.6858 60.3614 0.813931 1.01925 2.22273 15 15 15 15.9468 1 1 2031.63 0
160.687 2123.48 30.624 90.7427 60.4919 0.79519 0.99597 2.41141 15 15 15 15.9472 1 1 2029.82 0
160.743 2123.59 30.6682 90.7982 60.6324 0.77297 0.96711 2.57422 15 15 15 15.9474 1 1 2028.19 0
160.798 2123.74 30.7112 90.8519 60.7815 0.748641 0.930951 2.70941 15 15.9375 14.0625 15.9478 1.13333 1 2026.83 0
160.854 2123.82 30.7527 90.9036 60.9381 0.722774 0.899503 2.82292 15 15.9375 14.0625 15.948 1.13333 1 2025.31 0
160.91 2123.93 30.7926 90.9536 61.1008 0.695807 0.872017 2.92053 15.9375 15.9375 14.0625 15.9483 1.13333 1 2023.99 0
160.966 2124.07 30.8309 91.0018 61.2684 0.665688 0.84207 2.9961 15.9375 15.9375 15 15.9486 1.0625 1 2026.17 0
161.022 2124.19 30.8676 91.0483 61.4402 0.640409 0.807366 3.0472 15.9375 15.9375 15 15.9489 1.0625 1 2028.8 0
161.079 2124.34 30.9026 91.0929 61.6151 0.600615 0.771922 3.08669 15.9375 15.9375 14.0625 15.9493 1.13333 1 2028.36 0
161.135 2124.4 30.9356 91.1357 61.7917 0.560715 0.734545 3.11664 15.9375 15 14.0625 15.9495 1.13333 1 2028.23 0
