# t dissipation energy Reynolds eta
160.001 0.0409708 1.35054 12.7567 3.48828
160.003 0.0706731 1.3586 9.77083 3.0438
160.006 0.0515968 1.35563 11.4103 3.29287
160.009 0.0455677 1.35462 12.1327 3.39676
160.014 0.0428564 1.35415 12.5062 3.44926
160.019 0.0413674 1.35373 12.7254 3.47989
160.024 0.040473 1.3534 12.8621 3.49895
160.03 0.0399283 1.35315 12.9471 3.51083
160.037 0.0395899 1.3529 12.9999 3.51831
160.044 0.0393773 1.35269 13.033 3.52304
160.051 0.0392478 1.3525 13.0527 3.52595
160.059 0.0391736 1.35233 13.0633 3.52761
160.067 0.039131 1.35216 13.0688 3.52858
160.075 0.0391161 1.35199 13.0696 3.52891
160.084 0.0391193 1.35182 13.0675 3.52884
160.092 0.0391424 1.35165 13.062 3.52832
160.101 0.0391761 1.35152 13.055 3.52756
160.111 0.0392227 1.35139 13.0461 3.52651
160.12 0.0392819 1.35128 13.0352 3.52518
160.13 0.0393425 1.3512 13.0243 3.52382
160.14 0.0394205 1.35112 13.0107 3.52208
160.149 0.0395106 1.35106 12.9953 3.52007
160.159 0.0396104 1.35101 12.9784 3.51785
160.17 0.03972 1.35098 12.9602 3.51542
160.18 0.039837 1.35096 12.9409 3.51284
160.19 0.0399612 1.35095 12.9207 3.5101
160.2 0.0400956 1.35096 12.8992 3.50716
160.211 0.040238 1.35099 12.8766 3.50405
160.222 0.0403876 1.35103 12.8532 3.5008
160.232 0.0405481 1.3511 12.8283 3.49733
160.243 0.0407147 1.35118 12.8028 3.49375
160.254 0.0408883 1.35128 12.7765 3.49003
160.264 0.0410697 1.35139 12.7493 3.48618
160.275 0.0412568 1.35152 12.7216 3.48222
160.286 0.0414512 1.35166 12.6931 3.47813
160.297 0.0416516 1.35183 12.664 3.47393
160.308 0.041859 1.35201 12.6343 3.46962
160.319 0.0420733 1.3522 12.6039 3.4652
160.33 0.0422945 1.35241 12.5729 3.46066
160.341 0.0425195 1.35264 12.5417 3.45607
160.352 0.042749 1.35289 12.5103 3.45142
160.363 0.0429797 1.35315 12.4791 3.44678
160.374 0.0432187 1.35342 12.447 3.44201
160.385 0.0434623 1.3537 12.4147 3.43717
160.396 0.0437088 1.354 12.3824 3.43232
160.407 0.0439568 1.35432 12.3502 3.42747
160.418 0.0442144 1.35465 12.3172 3.42246
160.429 0.0444735 1.35499 12.2844 3.41747
160.44 0.0447365 1.35535 12.2515 3.41243
160.451 0.0450038 1.35572 12.2184 3.40735
160.463 0.0452782 1.3561 12.1848 3.40218
160.474 0.0455559 1.3565 12.1511 3.39698
160.485 0.0458334 1.35691 12.118 3.39183
160.496 0.0461137 1.35733 12.0848 3.38666
160.507 0.046396 1.35776 12.0518 3.3815
160.519 0.0466875 1.35822 12.0181 3.37621
160.53 0.0469834 1.35867 11.9843 3.37088
160.541 0.0472819 1.35915 11.9505 3.36555
160.552 0.0475888 1.35963 11.9162 3.36011
160.563 0.0479011 1.36014 11.8817 3.35462
160.575 0.0482142 1.36064 11.8475 3.34916
160.586 0.0485352 1.36117 11.8128 3.34361
160.597 0.0488578 1.36171 11.7784 3.33807
160.608 0.0491781 1.36226 11.7447 3.33263
160.619 0.0494973 1.36282 11.7116 3.32724
160.631 0.0498171 1.36338 11.6788 3.32189
160.642 0.0501366 1.36397 11.6465 3.31658
160.653 0.0504638 1.36456 11.6137 3.31119
160.664 0.0507871 1.36514 11.5816 3.30591
