# t dissipation energy Reynolds eta
160.001 0.0392304 1.35326 13.0628 3.52634
160.003 0.054289 1.35631 11.1294 3.25126
160.006 0.0478086 1.35527 11.8506 3.35624
160.009 0.0432233 1.35458 12.457 3.44192
160.014 0.0414391 1.35433 12.72 3.47838
160.019 0.040484 1.35416 12.8676 3.49872
160.024 0.039915 1.35405 12.9579 3.51112
160.03 0.0395722 1.35398 13.0132 3.5187
160.037 0.0393617 1.35391 13.0473 3.52339
160.044 0.0392485 1.35393 13.0663 3.52593
160.051 0.0391894 1.35389 13.0758 3.52726
160.059 0.0391733 1.35396 13.0791 3.52762
160.067 0.0391867 1.35399 13.0772 3.52732
160.075 0.0392123 1.35404 13.0734 3.52675
160.084 0.0392504 1.3541 13.0676 3.52589
160.092 0.0393005 1.35418 13.0601 3.52476
160.101 0.0393606 1.35427 13.0509 3.52342
160.111 0.039432 1.35437 13.0401 3.52182
160.12 0.0395154 1.3545 13.0276 3.51996
160.13 0.0396097 1.35464 13.0134 3.51786
160.14 0.0397149 1.35481 12.9978 3.51553
160.149 0.0398275 1.35499 12.9811 3.51305
160.159 0.0399509 1.35519 12.963 3.51033
160.17 0.0400828 1.35541 12.9437 3.50744
160.18 0.0402229 1.35565 12.9234 3.50438
160.19 0.0403694 1.3559 12.9023 3.5012
160.2 0.0405267 1.35617 12.8799 3.49779
160.211 0.0406935 1.35646 12.8562 3.4942
160.222 0.0408649 1.35676 12.8321 3.49053
160.232 0.0410497 1.35709 12.8063 3.4866
160.243 0.0412385 1.35743 12.7801 3.4826
160.254 0.0414332 1.35778 12.7534 3.4785
160.264 0.0416399 1.35816 12.7252 3.47418
160.275 0.0418486 1.35855 12.697 3.46984
160.286 0.0420631 1.35895 12.6683 3.46541
160.297 0.042292 1.35938 12.638 3.46071
160.308 0.042536 1.35984 12.606 3.45573
160.319 0.0427781 1.3603 12.5745 3.45083
160.33 0.0430237 1.36078 12.543 3.4459
160.341 0.0432761 1.36127 12.5109 3.44086
160.352 0.0435342 1.36179 12.4785 3.43575
