# t frame_uz frame_z ub_dans_repere
160.001 5.14664e-05 5.30035e-08 0.0499738
160.019 0.0151895 0.000160128 0.895154
160.051 0.0484966 0.0012782 1.12695
160.092 0.102041 0.00458654 1.39228
160.14 0.175398 0.0114218 1.66574
160.19 0.26856 0.023049 1.96156
160.243 0.380585 0.0407028 2.22499
160.297 0.508699 0.0653265 2.45265
160.352 0.65146 0.0979178 2.69422
160.407 0.80647 0.138769 2.9011
160.463 0.975167 0.189532 3.08617
160.519 1.1536 0.25007 3.25151
160.575 1.34055 0.320886 3.39547
160.631 1.53472 0.402417 3.51456
160.687 1.73486 0.495022 3.61304
160.743 1.94001 0.599003 3.69378
160.798 2.14891 0.714597 3.75521
160.854 2.36083 0.841989 3.80398
160.91 2.57471 0.981312 3.83524
160.966 2.79034 1.13267 3.86081
161.022 3.00737 1.29638 3.87816
161.079 3.22533 1.47268 3.87976
161.135 3.44349 1.66124 3.88437
161.191 3.66177 1.86205 3.88518
161.247 3.87973 2.07512 3.87428
161.303 4.0969 2.3004 3.86096
161.36 4.31335 2.53787 3.84758
161.416 4.5289 2.78746 3.82877
161.472 4.74341 3.04913 3.81078
161.528 4.95627 3.3228 3.77479
161.584 5.16735 3.60836 3.74414
161.64 5.37651 3.90572 3.70783
161.697 5.58327 4.21475 3.66144
161.753 5.78742 4.53531 3.61341
161.809 5.98836 4.86724 3.55434
161.865 6.18601 5.21034 3.49525
161.921 6.38078 5.56444 3.44902
161.978 6.57225 5.92938 3.38226
162.034 6.76014 6.30496 3.31914
162.09 6.94443 6.69097 3.24812
162.146 7.12429 7.08719 3.16993
162.202 7.29971 7.49337 3.08983
162.258 7.47065 7.90925 3.01094
162.315 7.63703 8.33457 2.93157
162.371 7.79894 8.7691 2.8487
162.427 7.95646 9.21257 2.77368
162.483 8.10977 9.66475 2.69929
162.539 8.25888 10.1254 2.62548
162.596 8.40405 10.5943 2.55564
162.652 8.54521 11.0712 2.48343
162.708 8.68228 11.5559 2.41152
162.764 8.81552 12.0482 2.34422
162.82 8.94515 12.5478 2.2825
162.876 9.07106 13.0546 2.21691
162.933 9.19309 13.5684 2.14365
162.989 9.31144 14.0888 2.08034
163.045 9.42621 14.6158 2.01935
163.101 9.53745 15.1492 1.95228
163.157 9.64501 15.6886 1.88956
163.213 9.74893 16.234 1.82324
163.27 9.84926 16.7851 1.7605
163.326 9.9463 17.3417 1.70479
163.382 10.0401 17.9037 1.64842
163.438 10.1309 18.4708 1.59657
