# t dissipation energy Reynolds eta
160.001 0.0187326 0.744372 10.3982 4.24209
160.003 0.030853 0.746639 8.12699 3.7446
160.006 0.0238314 0.745545 9.23351 3.99431
160.009 0.0213062 0.745183 9.76064 4.10774
160.014 0.0202237 0.745028 10.0164 4.16164
160.019 0.0196245 0.744942 10.1669 4.19305
160.024 0.0192661 0.744895 10.2604 4.21242
160.03 0.0190552 0.74489 10.317 4.22402
160.037 0.0189261 0.744882 10.352 4.23121
160.044 0.0188597 0.744936 10.371 4.23493
160.051 0.0188346 0.744988 10.3786 4.23633
160.059 0.018834 0.745056 10.3797 4.23637
160.067 0.0188508 0.745137 10.3762 4.23543
160.075 0.0188794 0.745229 10.3696 4.23382
160.084 0.0189155 0.745329 10.3611 4.2318
160.092 0.0189614 0.745449 10.3502 4.22923
160.101 0.0190138 0.745574 10.3377 4.22632
160.111 0.019075 0.74572 10.3231 4.22293
160.12 0.0191461 0.745882 10.3062 4.219
160.13 0.0192267 0.746063 10.2871 4.21457
160.14 0.0193168 0.746262 10.2658 4.20965
160.149 0.0194138 0.746476 10.243 4.20438
160.159 0.0195226 0.746715 10.2177 4.19851
160.17 0.0196397 0.746972 10.1907 4.19223
160.18 0.0197645 0.747243 10.1622 4.18561
160.19 0.0198941 0.747526 10.1329 4.17877
160.2 0.0200316 0.747825 10.1021 4.17158
160.211 0.0201765 0.748141 10.07 4.16407
160.222 0.020329 0.748475 10.0366 4.15624
160.232 0.0204913 0.748829 10.0015 4.14799
160.243 0.02066 0.749199 9.96552 4.13949
160.254 0.0208355 0.749584 9.92857 4.13075
160.264 0.02102 0.74999 9.89024 4.12165
160.275 0.0212103 0.75041 9.85129 4.11238
160.286 0.0214076 0.750844 9.81146 4.10287
160.297 0.0216123 0.751293 9.77073 4.09312
160.308 0.0218301 0.751773 9.72807 4.08287
160.319 0.0220458 0.752254 9.68656 4.07285
160.33 0.0222688 0.752763 9.64446 4.06261
160.341 0.0224969 0.753278 9.60201 4.05228
160.352 0.0227194 0.753784 9.5613 4.04232
160.363 0.0229351 0.754282 9.52251 4.03278
160.374 0.0231584 0.754805 9.48307 4.02302
160.385 0.0233942 0.755353 9.442 4.01285
160.396 0.0236385 0.755918 9.40011 4.00244
160.407 0.0238874 0.756494 9.35813 3.99197
160.418 0.0241458 0.757091 9.31527 3.98125
160.429 0.0244116 0.757713 9.27203 3.97037
160.44 0.0246758 0.758335 9.22982 3.95969
160.451 0.0249426 0.75897 9.18802 3.94906
160.463 0.0252137 0.759618 9.14629 3.93841
160.474 0.0254869 0.760278 9.10503 3.92781
160.485 0.0257669 0.760954 9.06348 3.91709
160.496 0.0260521 0.761645 9.02191 3.90633
160.507 0.0263373 0.762342 8.98115 3.89571
160.519 0.0266245 0.76305 8.94087 3.88516
160.53 0.026911 0.763759 8.90142 3.87478
160.541 0.0271993 0.764477 8.86244 3.86447
160.552 0.0274928 0.765205 8.8234 3.85412
160.563 0.0277893 0.765937 8.7846 3.84379
160.575 0.0280881 0.766684 8.74627 3.83353
160.586 0.02839 0.76744 8.70823 3.8233
160.597 0.0286898 0.7682 8.67118 3.81327
160.608 0.028987 0.768963 8.63518 3.80346
160.619 0.029286 0.769733 8.59959 3.79371
160.631 0.0295692 0.770501 8.56686 3.7846
160.642 0.0298515 0.771269 8.53475 3.77562
160.653 0.0301301 0.772018 8.50345 3.76686
160.664 0.0304098 0.772777 8.47257 3.75817
160.675 0.0307018 0.773562 8.44075 3.7492
160.687 0.0310041 0.774364 8.40821 3.74003
160.698 0.0313049 0.775157 8.37629 3.73101
160.709 0.0316036 0.775963 8.34527 3.72216
160.72 0.0319021 0.776777 8.31485 3.71342
160.731 0.0321982 0.777598 8.28528 3.70486
160.743 0.0324865 0.778409 8.25704 3.69661
160.754 0.0327756 0.779223 8.22915 3.68843
160.765 0.0330656 0.78004 8.20157 3.68032
160.776 0.0333516 0.780852 8.17483 3.6724
160.787 0.0336375 0.781666 8.1485 3.66458
160.798 0.0339253 0.782488 8.12239 3.65678
160.81 0.0342131 0.783308 8.09664 3.64906
160.821 0.0345035 0.784134 8.07099 3.64136
160.832 0.0347919 0.784964 8.04598 3.63379
160.843 0.0350699 0.78578 8.02235 3.62657
160.854 0.0353254 0.786577 8.00139 3.61999
160.866 0.0355877 0.787404 7.98023 3.6133
160.877 0.0358687 0.788235 7.95731 3.60621
160.888 0.0361591 0.789078 7.93376 3.59894
160.899 0.0364519 0.789922 7.91029 3.5917
160.91 0.0367385 0.790765 7.88777 3.58467
160.922 0.0370201 0.791602 7.86604 3.57783
160.933 0.0373005 0.792449 7.8448 3.57109
160.944 0.037574 0.793294 7.82454 3.56458
160.955 0.0378441 0.794146 7.80493 3.5582
160.966 0.0381278 0.795018 7.78438 3.55156
160.978 0.0383931 0.795843 7.76549 3.54541
160.989 0.0386628 0.796681 7.74651 3.53921
161 0.0389587 0.797559 7.72554 3.53247
161.011 0.0392273 0.798385 7.70701 3.52641
161.022 0.0394996 0.799238 7.68861 3.52031
161.034 0.0397694 0.800081 7.67057 3.51433
161.045 0.0400341 0.800927 7.65326 3.50851
161.056 0.0402995 0.801777 7.63611 3.50271
161.067 0.04056 0.802624 7.61958 3.49708
161.079 0.0408055 0.803444 7.60438 3.4918
161.09 0.0410634 0.804279 7.58835 3.48631
161.101 0.0413293 0.805109 7.57171 3.48069
161.112 0.0415925 0.805953 7.55562 3.47517
161.124 0.0418649 0.806816 7.53907 3.4695
161.135 0.0421428 0.807698 7.52238 3.46377
161.146 0.0424107 0.808567 7.50665 3.45828
161.157 0.0426725 0.809437 7.49164 3.45297
161.169 0.0429318 0.810298 7.47693 3.44774
161.18 0.043189 0.811159 7.46255 3.4426
161.191 0.0434494 0.812005 7.44791 3.43743
161.202 0.0437179 0.812859 7.43282 3.43214
161.213 0.0439754 0.813698 7.41868 3.4271
161.225 0.0442381 0.814564 7.40448 3.422
161.236 0.0444937 0.815413 7.39088 3.41708
161.247 0.0447428 0.816266 7.37799 3.41231
161.258 0.0449906 0.817114 7.3653 3.4076
161.27 0.0452427 0.817981 7.35253 3.40285
161.281 0.0454819 0.818823 7.34072 3.39836
161.292 0.0457026 0.819672 7.33057 3.39425
161.303 0.0459475 0.820512 7.3185 3.38972
161.315 0.0461788 0.821337 7.30749 3.38547
161.326 0.0464346 0.822181 7.29482 3.3808
161.337 0.0467055 0.823045 7.28127 3.37588
161.348 0.0469622 0.823902 7.26891 3.37126
161.36 0.0472239 0.824768 7.25636 3.36658
161.371 0.0474881 0.825645 7.24384 3.36189
161.382 0.0477464 0.82653 7.23197 3.35733
161.393 0.0480071 0.827417 7.22004 3.35277
161.404 0.0482678 0.828305 7.20825 3.34823
161.416 0.0485241 0.829186 7.19683 3.3438
161.427 0.0487889 0.830089 7.18509 3.33925
161.438 0.0490575 0.830994 7.17321 3.33467
161.449 0.0493224 0.831896 7.16168 3.33019
161.461 0.0495973 0.832798 7.14955 3.32556
161.472 0.0498856 0.833709 7.13666 3.32075
161.483 0.0501655 0.834605 7.12437 3.31611
161.494 0.0504363 0.835495 7.11279 3.31164
161.506 0.0506979 0.836373 7.10188 3.30736
161.517 0.0509222 0.837256 7.0937 3.30372
161.528 0.0511491 0.838129 7.08532 3.30005
161.539 0.0514034 0.839037 7.07544 3.29596
161.551 0.0516541 0.839939 7.06583 3.29195
161.562 0.0519031 0.840832 7.05636 3.288
161.573 0.0521575 0.841726 7.04661 3.28398
161.584 0.0524067 0.842633 7.03741 3.28007
161.596 0.0526666 0.843526 7.02747 3.27601
161.607 0.0529271 0.844408 7.01748 3.27198
161.618 0.0531699 0.845281 7.00867 3.26823
161.629 0.0534262 0.846187 6.99934 3.26431
161.64 0.0536746 0.847061 6.99034 3.26052
161.652 0.0539052 0.84793 6.98253 3.25703
161.663 0.0541491 0.848818 6.97408 3.25336
161.674 0.0544005 0.849718 6.96532 3.24959
161.685 0.0546402 0.850595 6.9572 3.24602
161.697 0.0548908 0.851496 6.94865 3.24231
161.708 0.0551549 0.85239 6.93927 3.23842
161.719 0.0554172 0.853291 6.93016 3.23458
161.73 0.055689 0.854198 6.92057 3.23063
161.742 0.0559634 0.855114 6.91099 3.22666
161.753 0.0562133 0.856024 6.90295 3.22307
161.764 0.0564604 0.856951 6.89528 3.21954
161.775 0.0567162 0.857833 6.88679 3.2159
161.787 0.0569561 0.858719 6.87937 3.21251
161.798 0.057203 0.859597 6.87153 3.20904
