# t frame_uz frame_z ub_dans_repere
160.001 2.68049e-05 2.76054e-08 0.0260275
160.019 0.00874193 9.08931e-05 0.535453
160.051 0.0304459 0.000775229 0.769226
160.092 0.069331 0.00296873 1.04418
160.14 0.126511 0.0078035 1.3276
160.19 0.202666 0.0164442 1.62344
160.243 0.297203 0.0300661 1.90179
160.297 0.408396 0.0496352 2.16433
160.352 0.535576 0.0762065 2.40806
160.407 0.674547 0.110161 2.61273
160.463 0.827504 0.153008 2.80922
160.519 0.990891 0.20477 2.9895
160.575 1.16356 0.265997 3.14563
160.631 1.34436 0.337166 3.28312
160.687 1.53189 0.418689 3.39461
160.743 1.72516 0.510905 3.48986
160.798 1.92309 0.614101 3.56456
160.854 2.12461 0.728502 3.61997
160.91 2.32893 0.854279 3.66819
160.966 2.53553 0.991571 3.70764
161.022 2.74407 1.14072 3.72799
161.079 2.95386 1.30195 3.73601
161.135 3.16374 1.47497 3.73689
161.191 3.3736 1.65978 3.73298
161.247 3.58289 1.85637 3.71981
161.303 3.79139 2.06468 3.70363
161.36 3.99846 2.28467 3.67519
161.416 4.20415 2.51624 3.65217
161.472 4.40864 2.75933 3.6303
161.528 4.61159 3.01385 3.60107
161.584 4.81307 3.27973 3.57548
161.64 5.01262 3.55687 3.53504
161.697 5.20979 3.84513 3.4936
161.753 5.40472 4.14439 3.45449
161.809 5.59742 4.45454 3.41447
161.865 5.78768 4.77542 3.36687
161.921 5.97517 5.10691 3.31688
161.978 6.15954 5.44882 3.25761
162.034 6.34081 5.80099 3.2042
162.09 6.51897 6.16323 3.14615
162.146 6.69358 6.53537 3.08278
162.202 6.86472 6.9172 3.01869
162.258 7.03197 7.30851 2.94789
162.315 7.1951 7.70908 2.87425
162.371 7.35413 8.11868 2.80427
162.427 7.50961 8.53709 2.74367
162.483 7.66152 8.96411 2.67884
162.539 7.80935 9.39954 2.60319
162.596 7.95348 9.84314 2.53884
162.652 8.09374 10.2947 2.46861
162.708 8.23009 10.754 2.40371
162.764 8.36319 11.2209 2.34671
162.82 8.49321 11.6951 2.29005
162.876 8.61985 12.1766 2.23031
162.933 8.74292 12.665 2.16387
162.989 8.86241 13.1602 2.10328
163.045 8.9787 13.662 2.0484
163.101 9.09195 14.1703 1.99211
163.157 9.20261 14.6848 1.95329
163.213 9.31069 15.2055 1.90696
163.27 9.41634 15.7321 1.86255
163.326 9.51939 16.2646 1.81386
163.382 9.61929 16.8028 1.75647
163.438 9.71625 17.3465 1.70434
163.494 9.81035 17.8955 1.65509
163.551 9.90135 18.4497 1.59687
163.607 9.98907 19.009 1.5367
163.663 10.074 19.573 1.49528
163.719 10.1566 20.1418 1.45583
163.775 10.2373 20.7151 1.42218
163.831 10.3162 21.2929 1.39006
163.888 10.3928 21.875 1.34607
163.944 10.467 22.4614 1.30206
164 10.5387 23.0519 1.26047
164.056 10.608 23.6463 1.21802
164.112 10.6752 24.2445 1.1817
164.169 10.7406 24.8465 1.15245
164.225 10.8043 25.452 1.1236
164.281 10.8662 26.0611 1.08983
164.337 10.9265 26.6736 1.06214
164.393 10.9853 27.2894 1.03593
164.449 11.0427 27.9085 1.01317
164.506 11.0992 28.5308 0.997518
164.562 11.1547 29.1562 0.982108
164.618 11.2095 29.7848 0.968472
164.674 11.2633 30.4163 0.954692
164.73 11.3164 31.0509 0.937096
164.787 11.3683 31.6884 0.912991
164.843 11.4188 32.3288 0.887803
164.899 11.4678 32.9719 0.863507
164.955 11.5153 33.6178 0.834457
165.011 11.5614 34.2663 0.81154
165.067 11.6063 34.9173 0.79147
165.124 11.6502 35.5708 0.774933
165.18 11.6931 36.2268 0.757001
165.236 11.735 36.8851 0.739152
165.292 11.7761 37.5458 0.722875
165.348 11.8162 38.2087 0.70921
165.404 11.8554 38.8739 0.691906
165.461 11.8936 39.5412 0.669956
165.517 11.9312 40.2107 0.666173
165.573 11.9682 40.8822 0.655311
165.629 12.0049 41.5558 0.648603
165.685 12.0412 42.2315 0.645021
165.742 12.0773 42.9092 0.64197
165.798 12.1134 43.5889 0.639126
165.854 12.149 44.2706 0.630525
165.91 12.184 44.9543 0.618352
165.966 12.2183 45.64 0.60697
166.022 12.2521 46.3275 0.598197
166.079 12.2853 47.017 0.586757
166.135 12.3181 47.7083 0.579943
166.191 12.3505 48.4014 0.57508
166.247 12.3823 49.0963 0.563163
166.303 12.4136 49.793 0.549786
166.36 12.4443 50.4914 0.544398
166.416 12.4747 51.1916 0.537459
166.472 12.5046 51.8934 0.530593
166.528 12.5344 52.5969 0.528344
166.584 12.5639 53.3021 0.524481
166.64 12.5933 54.0089 0.522025
166.697 12.6224 54.7174 0.51623
166.753 12.6513 55.4275 0.513943
166.809 12.68 56.1392 0.508438
166.865 12.7082 56.8525 0.497945
166.921 12.736 57.5674 0.493094
166.978 12.7633 58.2838 0.484215
167.034 12.7905 59.0018 0.480392
167.09 12.8172 59.7213 0.473075
167.146 12.8437 60.4422 0.468486
167.202 12.87 61.1647 0.467403
167.258 12.8964 61.8886 0.475339
167.315 12.9228 62.614 0.46868
167.371 12.9488 63.3409 0.457045
167.427 12.9741 64.0692 0.446316
167.483 12.9988 64.7989 0.433036
167.539 13.0227 65.53 0.419109
167.596 13.0456 66.2624 0.401389
167.652 13.0675 66.996 0.379868
167.708 13.0883 67.7309 0.361042
167.764 13.1081 68.4668 0.344599
167.82 13.1267 69.2039 0.322952
167.876 13.1444 69.9419 0.306534
167.933 13.1611 70.6809 0.289839
167.989 13.1774 71.4209 0.291103
168.045 13.1934 72.1617 0.283512
168.101 13.2092 72.9035 0.279702
168.157 13.2248 73.6461 0.274444
168.213 13.24 74.3896 0.265561
168.27 13.2543 75.1339 0.249434
168.326 13.2678 75.879 0.231959
168.382 13.2802 76.6248 0.21726
168.438 13.2918 77.3712 0.198344
168.494 13.3026 78.1183 0.185302
168.551 13.3128 78.866 0.179087
168.607 13.3226 79.6143 0.171034
168.663 13.3317 80.363 0.155759
168.719 13.3401 81.1123 0.144621
168.775 13.3479 81.862 0.133328
168.831 13.3549 82.6121 0.120982
168.888 13.361 83.3626 0.101758
168.944 13.3661 84.1134 0.0823754
169 13.3703 84.8644 0.0663292
169.056 13.3734 85.6157 0.0499295
169.112 13.3756 86.3671 0.0322218
169.169 13.3769 87.1186 0.0167968
169.225 13.3774 87.8701 0.00487726
169.281 13.377 88.6216 -0.00974535
169.337 13.3762 89.3731 -0.0186265
169.393 13.3748 90.1245 -0.02755
169.449 13.3731 90.8759 -0.0348845
169.506 13.3708 91.6271 -0.0473568
169.562 13.3678 92.3782 -0.0573562
169.618 13.3643 93.1291 -0.065353
169.674 13.3605 93.8797 -0.0710891
169.73 13.3565 94.6302 -0.0705756
169.787 13.3524 95.3804 -0.0753149
169.843 13.3482 96.1304 -0.0742384
169.899 13.3442 96.8802 -0.0685553
169.955 13.3404 97.6297 -0.0654831
170.011 13.3368 98.3791 -0.0675917
