# t frame_uz frame_z ub_dans_repere
160.003 -0.00275326 -5.46024e-06 -1.37483
160.024 -0.0289045 -0.000403533 -1.1714
160.059 -0.0626954 -0.00213316 -0.853565
160.101 -0.0901697 -0.00557535 -0.504425
160.149 -0.104293 -0.0103683 -0.159991
160.2 -0.102156 -0.0156917 0.168746
160.254 -0.0834973 -0.020582 0.468358
160.308 -0.0489072 -0.0240521 0.74775
160.363 0.00102595 -0.0251574 1.01543
160.418 0.0655619 -0.0230285 1.27199
160.474 0.145402 -0.0167416 1.52865
160.53 0.239058 -0.00551859 1.77294
160.586 0.346138 0.0114017 2.00558
160.642 0.465703 0.0347379 2.22321
160.698 0.597175 0.0651701 2.43191
160.754 0.739738 0.103339 2.61631
160.81 0.891937 0.149818 2.77842
160.866 1.05177 0.205081 2.90139
160.922 1.21687 0.269482 2.97642
160.978 1.38469 0.343226 3.00686
161.034 1.55277 0.426568 2.98568
161.09 1.71863 0.519411 2.92208
161.146 1.87932 0.621407 2.8141
161.202 2.03292 0.7322 2.67794
161.258 2.17853 0.851353 2.5337
161.315 2.3155 0.978399 2.37928
161.371 2.44399 1.11285 2.23224
161.427 2.56417 1.25424 2.08214
161.483 2.67589 1.4021 1.92579
161.539 2.77912 1.55595 1.77713
161.596 2.87393 1.71531 1.62703
161.652 2.96061 1.87973 1.48857
161.708 3.03933 2.04874 1.34221
161.764 3.10975 2.2219 1.19637
161.82 3.17185 2.39874 1.04425
161.876 3.22543 2.57878 0.895612
161.933 3.27102 2.76155 0.753583
161.989 3.30831 2.94662 0.600284
162.045 3.33674 3.13347 0.442662
162.101 3.35623 3.32163 0.28212
162.157 3.36662 3.51057 0.120612
162.213 3.36801 3.6998 -0.0393954
162.27 3.3604 3.88879 -0.198503
162.326 3.34407 4.07707 -0.349618
162.382 3.31982 4.26415 -0.483747
162.438 3.28857 4.44964 -0.604026
162.494 3.25131 4.63315 -0.699901
162.551 3.20944 4.81442 -0.774782
162.607 3.16401 4.99321 -0.827627
162.663 3.11646 5.16936 -0.855497
162.719 3.06812 5.34282 -0.861155
162.775 3.01979 5.51355 -0.857229
162.831 2.97192 5.68159 -0.841979
162.888 2.92583 5.84699 -0.805901
162.944 2.882 6.00987 -0.761314
163 2.84126 6.17039 -0.703741
163.056 2.80387 6.32874 -0.638905
163.112 2.77039 6.48511 -0.5661
163.169 2.74126 6.63975 -0.486159
163.225 2.71689 6.79291 -0.396442
163.281 2.6978 6.94488 -0.302196
163.337 2.68407 7.09595 -0.205927
163.393 2.67582 7.24644 -0.108156
163.449 2.67321 7.39665 -0.00508366
163.506 2.67626 7.54691 0.0932589
163.562 2.68446 7.69752 0.180182
163.618 2.69752 7.84874 0.268804
163.674 2.71578 8.00088 0.361184
163.73 2.73914 8.15422 0.450381
163.787 2.7674 8.30904 0.536812
163.843 2.80015 8.46559 0.611818
163.899 2.83733 8.62414 0.692967
163.955 2.8786 8.78491 0.763171
164.011 2.92371 8.94814 0.827908
164.067 2.97272 9.11402 0.90102
164.124 3.02552 9.28279 0.966649
164.18 3.08185 9.45465 1.0271
164.236 3.14176 9.62979 1.09266
164.292 3.20529 9.80842 1.15924
164.348 3.27269 9.99075 1.2253
164.404 3.34377 10.177 1.2919
164.461 3.41843 10.3673 1.3541
164.517 3.49662 10.562 1.41636
164.573 3.57823 10.7612 1.48013
164.629 3.66322 10.9651 1.53361
164.685 3.75108 11.1738 1.58281
164.742 3.84149 11.3876 1.62936
164.798 3.93431 11.6065 1.66946
164.854 4.02947 11.8307 1.7119
164.91 4.12706 12.0604 1.75224
164.966 4.22678 12.2956 1.79099
165.022 4.32842 12.5365 1.82024
165.079 4.43175 12.7831 1.853
165.135 4.53701 13.0356 1.8857
165.191 4.64383 13.2941 1.91357
165.247 4.75229 13.5586 1.94378
165.303 4.86256 13.8293 1.97268
165.36 4.97386 14.1063 1.98715
165.416 5.08637 14.3895 2.01173
165.472 5.19997 14.6791 2.0311
165.528 5.3148 14.9751 2.05169
165.584 5.43076 15.2775 2.07125
165.64 5.54787 15.5866 2.08994
165.697 5.66602 15.9022 2.11069
165.753 5.78562 16.2246 2.13901
165.809 5.90698 16.5537 2.17095
165.865 6.03007 16.8897 2.20302
165.921 6.15471 17.2327 2.23195
165.978 6.28109 17.5827 2.2599
166.034 6.40907 17.9399 2.28665
166.09 6.53827 18.3043 2.3074
166.146 6.66837 18.676 2.32494
166.202 6.79929 19.055 2.3354
166.258 6.9313 19.4414 2.35827
166.315 7.0645 19.8353 2.38234
166.371 7.19882 20.2367 2.39385
166.427 7.33378 20.6457 2.40898
166.483 7.46925 21.0623 2.40867
166.539 7.60469 21.4865 2.41281
166.596 7.74038 21.9183 2.41828
166.652 7.87668 22.3577 2.42977
166.708 8.01345 22.8048 2.43523
166.764 8.15085 23.2596 2.44945
166.82 8.28872 23.7222 2.45774
166.876 8.42683 24.1925 2.45922
166.933 8.56477 24.6706 2.45789
166.989 8.70346 25.1564 2.47041
167.045 8.84235 25.6501 2.48212
167.101 8.98159 26.1515 2.47549
167.157 9.1209 26.6608 2.48218
167.213 9.26055 27.1779 2.4897
167.27 9.40082 27.7029 2.50113
167.326 9.5413 28.2358 2.49899
167.382 9.68172 28.7765 2.49878
167.438 9.82219 29.3252 2.49928
167.494 9.96273 29.8817 2.50578
167.551 10.1043 30.4462 2.5336
167.607 10.2473 31.0187 2.55846
167.663 10.3917 31.5992 2.57893
167.719 10.5372 32.1879 2.59505
167.775 10.6833 32.7848 2.60405
167.831 10.8299 33.3899 2.61474
167.888 10.9775 34.0033 2.6425
167.944 11.1276 34.6251 2.68781
168 11.2791 35.2553 2.70081
168.056 11.4313 35.8941 2.71227
168.112 11.584 36.5415 2.7205
168.169 11.7363 37.1974 2.70104
168.225 11.887 37.8618 2.66701
168.281 12.036 38.5347 2.64255
168.337 12.1833 39.2158 2.60687
168.393 12.3276 39.9052 2.54188
168.449 12.4678 40.6025 2.46159
168.506 12.6033 41.3075 2.38142
168.562 12.7334 42.02 2.27366
168.618 12.8572 42.7395 2.16312
168.674 12.9755 43.4658 2.06775
168.73 13.0876 44.1986 1.95339
168.787 13.1935 44.9375 1.83478
168.843 13.2926 45.6821 1.71771
168.899 13.3852 46.432 1.60625
168.955 13.472 47.1869 1.50465
169.011 13.5531 47.9465 1.40104
169.067 13.6282 48.7105 1.29547
169.124 13.6973 49.4785 1.18101
169.18 13.7598 50.2501 1.068
169.236 13.8159 51.0251 0.955013
169.292 13.8658 51.8029 0.839827
169.348 13.9084 52.5834 0.701436
169.404 13.9432 53.366 0.566782
169.461 13.9704 54.1503 0.426424
169.517 13.9893 54.9358 0.274104
169.573 13.9999 55.7221 0.13577
169.629 14.0034 56.5087 0.0178894
169.685 14.0007 57.2954 -0.0886459
169.742 13.9926 58.0817 -0.182589
169.798 13.9805 58.8674 -0.236836
169.854 13.9663 59.6523 -0.260887
169.91 13.9518 60.4365 -0.251955
169.966 13.9389 61.2198 -0.212396
170.022 13.9291 62.0026 -0.143219
170.079 13.9242 62.7849 -0.0461906
170.135 13.9254 63.5672 0.0649191
170.191 13.9333 64.3498 0.190306
170.247 13.9484 65.133 0.319758
170.303 13.9708 65.9173 0.452045
170.36 14.0003 66.7032 0.572087
170.416 14.0363 67.4909 0.687542
170.472 14.0786 68.2809 0.791022
170.528 14.1259 69.0734 0.870492
170.584 14.1764 69.8686 0.9144
170.64 14.2288 70.6668 0.942043
170.697 14.2817 71.468 0.935603
170.753 14.333 72.2721 0.898679
170.809 14.3824 73.079 0.863668
170.865 14.4295 73.8886 0.820242
170.921 14.4742 74.7007 0.779729
170.978 14.5167 75.5153 0.737871
171.034 14.5564 76.3322 0.691696
171.09 14.594 77.1513 0.655367
171.146 14.63 77.9724 0.632954
171.202 14.6649 78.7955 0.611857
171.258 14.6988 79.6205 0.599829
171.315 14.7322 80.4474 0.594069
171.371 14.7655 81.2762 0.58858
171.427 14.7984 82.1068 0.583828
171.483 14.831 82.9393 0.579039
171.539 14.8632 83.7736 0.563895
171.596 14.8953 84.6097 0.571595
171.652 14.9265 85.4475 0.546463
171.708 14.956 86.2871 0.504136
171.764 14.9826 87.1282 0.455197
171.82 15.0061 87.9708 0.38999
171.876 15.0256 88.8145 0.317834
171.933 15.0401 89.6591 0.217188
171.989 15.0485 90.5044 0.10346
172.045 15.0504 91.3499 -0.0153025
172.101 15.0452 92.1953 -0.143354
172.157 15.0324 93.0401 -0.280735
172.213 15.0124 93.884 -0.406215
172.27 14.9849 94.7265 -0.541839
172.326 14.95 95.5672 -0.674511
172.382 14.9073 96.4057 -0.811528
172.438 14.8575 97.2415 -0.93645
172.494 14.8 98.0743 -1.0771
172.551 14.7346 98.9036 -1.22147
172.607 14.661 99.729 -1.3717
172.663 14.5786 100.55 -1.5279
172.719 14.4868 101.366 -1.70746
172.775 14.3852 102.176 -1.87882
172.831 14.2733 102.981 -2.06538
172.888 14.1508 103.779 -2.25499
172.944 14.0176 104.569 -2.44904
173 13.8732 105.352 -2.65035
173.056 13.7176 106.126 -2.84723
173.112 13.5501 106.891 -3.06653
173.169 13.3706 107.646 -3.2771
173.225 13.1796 108.391 -3.48068
173.281 12.9773 109.125 -3.67747
173.337 12.7643 109.847 -3.86421
173.393 12.5415 110.556 -4.03464
173.449 12.3096 111.253 -4.1898
173.506 12.0697 111.937 -4.32174
173.562 11.8232 112.606 -4.43115
173.618 11.5711 113.262 -4.51515
173.674 11.3149 113.904 -4.58564
173.73 11.0549 114.53 -4.65533
173.787 10.7915 115.143 -4.70571
173.843 10.5257 115.74 -4.74772
173.899 10.2577 116.322 -4.7884
173.955 9.9874 116.889 -4.82559
174.011 9.71489 117.441 -4.8654
174.067 9.44051 117.978 -4.89731
174.124 9.16455 118.499 -4.92056
174.18 8.88734 119.005 -4.94288
174.236 8.60948 119.494 -4.94517
174.292 8.33192 119.969 -4.93171
174.348 8.05564 120.428 -4.90879
174.404 7.78164 120.871 -4.85191
174.461 7.51164 121.299 -4.77017
174.517 7.24757 121.712 -4.65141
174.573 6.99151 122.11 -4.49938
174.629 6.74407 122.495 -4.33729
174.685 6.5061 122.866 -4.1652
174.742 6.27901 123.223 -3.95739
174.798 6.06373 123.569 -3.74784
174.854 5.86065 123.903 -3.52808
174.91 5.67 124.225 -3.30613
174.966 5.49167 124.538 -3.08445
175.022 5.32598 124.841 -2.85996
175.079 5.17237 125.135 -2.65099
175.135 5.03055 125.421 -2.43994
175.191 4.90058 125.699 -2.23364
175.247 4.78155 125.97 -2.04438
175.303 4.67284 126.235 -1.85959
175.36 4.57452 126.494 -1.67894
175.416 4.48635 126.748 -1.49616
175.472 4.40818 126.997 -1.31775
175.528 4.34019 127.243 -1.13837
175.584 4.28232 127.485 -0.961239
175.64 4.23437 127.723 -0.780797
175.697 4.19607 127.96 -0.610511
175.753 4.16731 128.195 -0.44982
175.809 4.14736 128.428 -0.289159
175.865 4.13573 128.661 -0.151466
175.921 4.13163 128.893 -0.0282981
175.978 4.13394 129.125 0.0814591
176.034 4.14159 129.358 0.167786
176.09 4.15317 129.591 0.230079
176.146 4.16746 129.824 0.269553
176.202 4.18368 130.059 0.299519
176.258 4.20083 130.295 0.311687
176.315 4.21815 130.531 0.306554
176.371 4.23524 130.769 0.300197
176.427 4.25198 131.007 0.294743
176.483 4.2682 131.247 0.285202
176.539 4.2839 131.487 0.27551
176.596 4.29923 131.728 0.273184
176.652 4.31471 131.97 0.275023
176.708 4.33027 132.213 0.276772
176.764 4.34624 132.457 0.289665
