# t dissipation energy Reynolds eta
160.002 1.64965 18.3418 27.3033 1.38478
160.006 1.65701 18.3534 27.2598 1.38324
160.012 1.64856 18.3529 27.3289 1.38501
160.019 1.64448 18.3532 27.363 1.38587
160.027 1.64214 18.3535 27.3831 1.38636
160.037 1.6409 18.3539 27.394 1.38663
160.048 1.64004 18.3543 27.4017 1.38681
160.06 1.63939 18.3548 27.4079 1.38694
160.073 1.63885 18.3552 27.413 1.38706
160.087 1.63844 18.3558 27.4173 1.38714
160.101 1.63809 18.3564 27.4213 1.38722
160.117 1.6377 18.3569 27.4252 1.3873
160.133 1.63741 18.3575 27.4286 1.38736
160.149 1.63707 18.3581 27.4322 1.38743
160.166 1.63668 18.3585 27.4361 1.38752
160.184 1.6364 18.359 27.4392 1.38758
160.202 1.63618 18.3595 27.4418 1.38762
160.22 1.63598 18.3599 27.4442 1.38767
160.239 1.63579 18.3604 27.4464 1.38771
160.258 1.63571 18.3609 27.4479 1.38772
160.277 1.63572 18.3615 27.4487 1.38772
160.297 1.63568 18.3619 27.4497 1.38773
160.317 1.63574 18.3625 27.45 1.38772
160.337 1.63584 18.3631 27.45 1.3877
160.357 1.63604 18.3637 27.4493 1.38765
160.378 1.63618 18.3643 27.449 1.38762
160.399 1.63643 18.3649 27.4479 1.38757
160.419 1.63674 18.3657 27.4464 1.3875
160.44 1.63709 18.3664 27.4445 1.38743
160.461 1.63746 18.3671 27.4425 1.38735
160.482 1.6379 18.3678 27.4399 1.38726
160.502 1.63827 18.3685 27.4378 1.38718
160.524 1.63877 18.3694 27.435 1.38708
160.546 1.63933 18.3703 27.4316 1.38696
160.567 1.63974 18.3711 27.4293 1.38687
160.589 1.64027 18.3721 27.4264 1.38676
160.611 1.64088 18.3731 27.4229 1.38663
160.632 1.64145 18.3741 27.4195 1.38651
160.654 1.64206 18.3751 27.4159 1.38638
160.675 1.64268 18.3763 27.4125 1.38625
160.697 1.64315 18.3773 27.4101 1.38615
160.719 1.64346 18.3782 27.4089 1.38609
160.74 1.64391 18.3794 27.4069 1.38599
160.762 1.6442 18.3804 27.406 1.38593
160.784 1.64461 18.3815 27.4043 1.38584
160.805 1.64505 18.3826 27.4023 1.38575
160.827 1.64554 18.3839 27.4 1.38565
160.849 1.64591 18.385 27.3986 1.38557
160.87 1.6463 18.3863 27.3972 1.38549
160.892 1.64666 18.3874 27.396 1.38541
160.913 1.64693 18.3885 27.3954 1.38535
160.935 1.64739 18.3898 27.3935 1.38526
160.957 1.64772 18.3909 27.3924 1.38519
160.971 1.64788 18.3922 27.393 1.38515
160.986 1.64805 18.3932 27.3931 1.38512
161 1.64826 18.3943 27.3929 1.38507
161.021 1.64817 18.3951 27.3949 1.38509
161.043 1.64808 18.396 27.3969 1.38511
161.064 1.64817 18.3971 27.3978 1.38509
161.086 1.64835 18.3982 27.398 1.38506
161.107 1.64862 18.3993 27.3973 1.385
161.129 1.64852 18.4002 27.3995 1.38502
161.151 1.6483 18.4011 27.4027 1.38507
161.173 1.64818 18.402 27.405 1.38509
161.194 1.64812 18.4029 27.4069 1.3851
161.216 1.64799 18.4037 27.4092 1.38513
161.238 1.64805 18.4046 27.41 1.38512
161.26 1.64793 18.4054 27.4121 1.38514
161.282 1.64758 18.4061 27.4162 1.38522
161.303 1.64734 18.4068 27.4191 1.38527
161.325 1.64715 18.4075 27.4218 1.38531
161.347 1.64689 18.4081 27.4248 1.38536
161.369 1.64675 18.409 27.4273 1.38539
161.39 1.64661 18.4097 27.4296 1.38542
161.412 1.64602 18.4102 27.4353 1.38555
161.434 1.64574 18.411 27.4387 1.38561
161.456 1.64538 18.4115 27.4425 1.38568
161.477 1.64502 18.4118 27.446 1.38576
161.499 1.64488 18.4125 27.4481 1.38578
161.521 1.64458 18.413 27.4515 1.38585
161.543 1.64401 18.4133 27.4567 1.38597
161.565 1.64381 18.4139 27.4592 1.38601
161.586 1.64348 18.4143 27.4625 1.38608
161.608 1.6432 18.4147 27.4655 1.38614
161.63 1.64303 18.4153 27.4679 1.38618
