# t frame_uz frame_z ub_dans_repere
160.001 0.000179922 1.85295e-07 0.174704
160.019 0.0532562 0.000568973 3.05725
160.051 0.156872 0.004285 3.29589
160.092 0.299308 0.0143055 3.51936
160.14 0.472324 0.0332635 3.76984
160.19 0.669787 0.0630678 4.00163
160.243 0.888404 0.105267 4.23592
160.297 1.12398 0.160762 4.45179
160.352 1.37494 0.230739 4.64364
160.407 1.63552 0.31483 4.80291
160.463 1.90863 0.415522 4.92598
160.519 2.1877 0.531709 5.02193
160.575 2.47088 0.663663 5.08099
160.631 2.7566 0.81156 5.11543
160.687 3.04362 0.975497 5.13646
160.743 3.33118 1.15552 5.13711
160.798 3.61852 1.35164 5.13152
160.854 3.90571 1.56383 5.13031
160.91 4.19255 1.7921 5.11912
160.966 4.47888 2.0364 5.11164
161.022 4.76484 2.29709 5.09437
161.079 5.04987 2.5744 5.05892
161.135 5.33272 2.86764 5.01956
161.191 5.61319 3.1767 4.97345
161.247 5.89101 3.50142 4.92509
161.303 6.16599 3.84166 4.87312
161.36 6.43829 4.19725 4.82739
161.416 6.7074 4.56804 4.76425
161.472 6.97279 4.95383 4.69425
161.528 7.23393 5.35438 4.61647
161.584 7.49028 5.76944 4.52406
161.64 7.74079 6.19872 4.41385
161.697 7.98484 6.64185 4.29499
161.753 8.22171 7.09846 4.16181
161.809 8.45087 7.56811 4.02031
161.865 8.67142 8.05036 3.8596
161.921 8.88289 8.54468 3.6982
161.978 9.08459 9.05057 3.51447
162.034 9.27565 9.56743 3.32789
162.09 9.45575 10.0947 3.11864
162.146 9.6238 10.6316 2.90714
162.202 9.78038 11.1776 2.70636
162.258 9.92521 11.732 2.49009
162.315 10.0578 12.2941 2.27666
162.371 10.1788 12.8633 2.06982
162.427 10.2884 13.4389 1.86804
162.483 10.3868 14.0202 1.67558
162.539 10.4748 14.6068 1.49629
162.596 10.5533 15.1979 1.33224
162.652 10.6226 15.7932 1.17088
162.708 10.6834 16.392 1.02196
162.764 10.736 16.994 0.879181
162.82 10.7806 17.5987 0.739823
162.876 10.8176 18.2057 0.60727
162.933 10.8475 18.8144 0.481701
162.989 10.8703 19.4246 0.355421
163.045 10.886 20.0359 0.230361
163.101 10.8946 20.6478 0.102138
163.157 10.8961 21.2599 -0.0247101
