# t dissipation energy Reynolds eta
160.001 5.92219 46.4036 36.4568 1.00603
160.003 5.92349 46.4693 36.5044 1.00597
160.006 5.91647 46.4733 36.5292 1.00627
160.009 5.90698 46.4745 36.5595 1.00667
160.014 5.90135 46.4757 36.5779 1.00691
160.019 5.89554 46.4764 36.5964 1.00716
160.024 5.89271 46.4774 36.606 1.00728
160.03 5.89104 46.4789 36.6124 1.00735
160.037 5.88992 46.4802 36.6169 1.0074
160.044 5.88938 46.4816 36.6197 1.00742
160.051 5.88926 46.483 36.6212 1.00743
160.059 5.88926 46.4844 36.6222 1.00743
160.067 5.88967 46.4859 36.6221 1.00741
160.075 5.89011 46.4872 36.6218 1.00739
160.084 5.89085 46.4886 36.6206 1.00736
160.092 5.89169 46.49 36.6191 1.00732
160.101 5.90493 46.4932 36.5805 1.00676
160.111 5.89662 46.4933 36.6064 1.00711
160.12 5.89666 46.4948 36.6074 1.00711
160.13 5.89782 46.4963 36.605 1.00706
160.14 5.8997 46.4981 36.6006 1.00698
160.149 5.90167 46.4999 36.5959 1.0069
160.159 5.90623 46.5023 36.5836 1.0067
160.17 5.90682 46.504 36.5831 1.00668
160.18 5.90952 46.5061 36.5765 1.00656
160.19 5.91242 46.5086 36.5695 1.00644
160.2 5.91546 46.5111 36.5621 1.00631
160.211 5.91899 46.5142 36.5536 1.00616
160.222 5.92274 46.5171 36.5442 1.006
160.232 5.92556 46.5203 36.5381 1.00588
160.243 5.9289 46.5236 36.5304 1.00574
160.254 5.93233 46.527 36.5225 1.0056
160.264 5.93578 46.5305 36.5146 1.00545
160.275 5.93955 46.5346 36.5062 1.00529
160.286 5.94314 46.5386 36.4983 1.00514
160.297 5.94675 46.5426 36.4904 1.00499
160.308 5.95051 46.5468 36.4822 1.00483
160.319 5.95398 46.5511 36.4749 1.00468
160.33 5.95742 46.5554 36.4677 1.00453
160.341 5.96085 46.5596 36.4605 1.00439
160.352 5.96446 46.5641 36.453 1.00424
160.363 5.96759 46.5684 36.4468 1.00411
160.374 5.97121 46.573 36.4394 1.00395
160.385 5.97421 46.5773 36.4336 1.00383
160.396 5.97741 46.5818 36.4274 1.00369
160.407 5.9805 46.5864 36.4216 1.00356
160.418 5.9836 46.5911 36.4158 1.00343
160.429 5.98834 46.5959 36.4051 1.00324
160.44 5.99001 46.6003 36.4035 1.00317
160.451 5.99269 46.605 36.399 1.00305
160.463 5.99536 46.61 36.3948 1.00294
160.474 5.99769 46.6145 36.3912 1.00284
160.485 5.99982 46.6185 36.3879 1.00276
160.496 6.00147 46.6222 36.3858 1.00269
160.507 6.00336 46.6262 36.3832 1.00261
160.519 6.00476 46.6299 36.3818 1.00255
160.53 6.00641 46.6339 36.38 1.00248
160.541 6.0079 46.6377 36.3785 1.00242
160.552 6.00922 46.6413 36.3772 1.00236
160.563 6.01019 46.6446 36.3769 1.00232
160.575 6.01123 46.6478 36.3762 1.00228
160.586 6.01198 46.6505 36.376 1.00225
160.597 6.01262 46.6534 36.3764 1.00222
160.608 6.01335 46.6562 36.3764 1.00219
160.619 6.01376 46.6587 36.3771 1.00217
160.631 6.01395 46.661 36.3783 1.00217
160.642 6.01445 46.6636 36.3788 1.00214
160.653 6.01442 46.6658 36.3806 1.00215
160.664 6.01494 46.6683 36.381 1.00212
160.675 6.01504 46.6705 36.3824 1.00212
160.687 6.01502 46.6726 36.3841 1.00212
160.698 6.01502 46.6748 36.3858 1.00212
160.709 6.01582 46.6771 36.3852 1.00209
160.72 6.0157 46.6793 36.3873 1.00209
160.731 6.01542 46.6815 36.3898 1.0021
160.743 6.01552 46.6838 36.3913 1.0021
160.754 6.02321 46.6876 36.371 1.00178
160.765 6.0169 46.6887 36.3909 1.00204
160.776 6.01661 46.6906 36.3933 1.00206
160.787 6.01653 46.6926 36.3951 1.00206
160.798 6.0164 46.6946 36.3971 1.00206
160.81 6.0174 46.6969 36.3958 1.00202
160.821 6.01634 46.6987 36.4005 1.00207
160.832 6.01568 46.7006 36.4039 1.00209
160.843 6.01557 46.7026 36.4058 1.0021
160.854 6.01537 46.705 36.4083 1.00211
160.866 6.01521 46.7071 36.4104 1.00211
160.877 6.01628 46.7092 36.4088 1.00207
160.888 6.01569 46.7112 36.4121 1.00209
160.899 6.01559 46.713 36.4139 1.0021
160.91 6.01474 46.715 36.418 1.00213
160.922 6.0143 46.7169 36.4208 1.00215
160.933 6.01432 46.7191 36.4224 1.00215
160.944 6.01558 46.7215 36.4205 1.0021
160.955 6.01439 46.7235 36.4256 1.00215
160.966 6.01402 46.7255 36.4283 1.00216
160.978 6.01431 46.7279 36.4293 1.00215
160.989 6.01399 46.7296 36.4316 1.00216
161 6.01486 46.7319 36.4308 1.00213
161.011 6.01407 46.7337 36.4346 1.00216
161.022 6.01423 46.7357 36.4357 1.00215
161.034 6.01462 46.7381 36.4364 1.00214
