# t dissipation energy Reynolds eta
160.001 5.9409 46.3779 36.3792 1.00523
160.003 6.04883 46.4952 36.1444 1.00072
160.006 5.97946 46.4884 36.3481 1.00361
160.009 5.95456 46.4882 36.4239 1.00466
160.014 5.94035 46.4886 36.4677 1.00526
160.019 5.92153 46.4869 36.5243 1.00605
160.024 5.91124 46.4868 36.556 1.00649
160.03 5.90525 46.4877 36.5752 1.00675
160.037 5.90114 46.4882 36.5884 1.00692
160.044 5.89876 46.4893 36.5966 1.00702
160.051 5.8972 46.4903 36.6022 1.00709
160.059 5.89645 46.4917 36.6056 1.00712
160.067 5.89623 46.4933 36.6076 1.00713
160.075 5.89602 46.4945 36.6092 1.00714
160.084 5.89749 46.4963 36.606 1.00708
160.092 5.90047 46.4986 36.5986 1.00695
160.101 5.90026 46.5 36.6004 1.00696
160.111 5.90173 46.5019 36.5973 1.0069
160.12 5.90311 46.5036 36.5943 1.00684
160.13 5.91841 46.5083 36.5507 1.00619
160.14 5.90873 46.5081 36.5805 1.0066
160.149 5.90923 46.5097 36.5802 1.00658
160.159 5.91713 46.5129 36.5583 1.00624
160.17 5.91324 46.5134 36.5707 1.00641
160.18 5.9141 46.515 36.5693 1.00637
160.19 5.91569 46.5166 36.5656 1.0063
160.2 5.92847 46.5209 36.5296 1.00576
160.211 5.92108 46.5211 36.5525 1.00607
160.222 5.92291 46.5225 36.548 1.00599
160.232 5.91965 46.5228 36.5583 1.00613
160.243 5.9197 46.5242 36.5592 1.00613
160.254 5.92239 46.526 36.5523 1.00602
160.264 5.92169 46.5272 36.5554 1.00605
160.275 5.92267 46.5285 36.5534 1.006
160.286 5.92392 46.5302 36.5509 1.00595
160.297 5.92514 46.5316 36.5483 1.0059
160.308 5.92639 46.5331 36.5456 1.00585
160.319 5.92764 46.5347 36.543 1.00579
160.33 5.92986 46.5364 36.5375 1.0057
160.341 5.9317 46.538 36.5331 1.00562
160.352 5.93206 46.5396 36.5332 1.00561
160.363 5.93305 46.5409 36.5311 1.00556
160.374 5.93428 46.5424 36.5286 1.00551
160.385 5.9357 46.5442 36.5257 1.00545
160.396 5.93705 46.5461 36.523 1.0054
160.407 5.93853 46.5479 36.5198 1.00533
160.418 5.93991 46.5497 36.517 1.00527
160.429 5.9431 46.5521 36.5091 1.00514
160.44 5.94336 46.554 36.5097 1.00513
160.451 5.94477 46.556 36.507 1.00507
160.463 5.9462 46.5581 36.5042 1.00501
160.474 5.9476 46.5602 36.5016 1.00495
160.485 5.94927 46.5624 36.4982 1.00488
160.496 5.95089 46.5647 36.495 1.00481
