# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi
160.001 2006.97 60.0001 60 60 -0.0338605 0.00233807 0.0284373 14.0625 14.0625 14.0625 15.65 1
160.019 2014.4 59.9785 60.0003 60.025 -1.97888 0.0555884 1.43627 15 14.0625 15.9375 15.6693 1.13333
160.051 2024.71 59.8974 60 60.0732 -2.00256 0.0681522 1.67465 15 14.0625 15.9375 15.696 1.13333
160.092 2032.53 59.8237 60.0035 60.1492 -2.04155 0.0783855 1.97631 15 14.0625 15.9375 15.7161 1.13333
160.14 2029.93 59.7306 60.0005 60.2426 -2.08733 0.11416 2.31675 15 14.0625 15.9375 15.7095 1.13333
160.19 2028.48 59.6073 60.011 60.3575 -2.12751 0.149979 2.67921 15 14.0625 15.9375 15.7057 1.13333
160.243 2028.31 59.4911 60.0158 60.5103 -2.18693 0.205563 3.06064 15 14.0625 16.875 15.7053 1.2
160.297 2026.76 59.3703 60.0362 60.6947 -2.22882 0.295119 3.41015 15 14.0625 16.875 15.7013 1.2
160.352 2027.92 59.2549 60.0722 60.8969 -2.26657 0.396332 3.68886 15 14.0625 15.9375 15.7043 1.13333
160.407 2034.7 59.1326 60.0773 61.0701 -2.30105 0.512592 3.86313 14.0625 14.0625 15.9375 15.7217 1.13333
160.463 2031.41 59.0184 60.1046 61.2902 -2.3049 0.61733 3.98254 14.0625 14.0625 16.875 15.7133 1.2
160.519 2028.86 58.8965 60.1467 61.5223 -2.29853 0.695084 4.03378 14.0625 15 15.9375 15.7067 1.13333
160.575 2032.45 58.7734 60.1875 61.7444 -2.26113 0.748409 4.0496 14.0625 15 15.9375 15.7159 1.13333
160.631 2030.8 58.6396 60.2293 61.9687 -2.22264 0.742099 4.02317 15 15 15.9375 15.7117 1.0625
160.687 2023.78 58.511 60.27 62.1789 -2.18294 0.729485 4.01704 15 15 15 15.6936 1
160.743 2029.14 58.3764 60.3244 62.4012 -2.15562 0.688213 3.97275 14.0625 15 15 15.7074 1.06667
160.798 2028.85 58.273 60.3594 62.6277 -2.16622 0.642971 3.9455 14.0625 15.9375 14.0625 15.7066 1.13333
160.854 2029.81 58.1598 60.3775 62.8229 -2.1737 0.599114 3.93609 14.0625 15.9375 14.0625 15.7091 1.13333
160.91 2027.64 58.0402 60.4216 63.0411 -2.20844 0.587331 3.9277 14.0625 16.875 14.0625 15.7035 1.2
160.966 2024.94 57.9252 60.4509 63.2533 -2.25244 0.566022 3.94571 14.0625 16.875 14.0625 15.6966 1.2
161.022 2033.51 57.7934 60.4764 63.4709 -2.29544 0.572704 3.94576 15 16.875 14.0625 15.7187 1.2
161.079 2031.04 57.66 60.5185 63.6881 -2.34264 0.610582 3.96987 15 16.875 14.0625 15.7123 1.2
161.135 2032.3 57.5144 60.5488 63.9231 -2.39522 0.638975 3.98606 15 16.875 14.0625 15.7156 1.2
161.191 2028.7 57.3902 60.5903 64.1288 -2.41986 0.664921 4.04563 15 16.875 13.125 15.7063 1.28571
161.247 2027.43 57.2572 60.6385 64.3459 -2.44672 0.707947 4.10681 15 16.875 13.125 15.703 1.28571
161.303 2032.74 57.1094 60.6702 64.562 -2.50529 0.752022 4.15547 15.9375 15.9375 14.0625 15.7167 1.13333
161.36 2027.87 56.9718 60.71 64.798 -2.55848 0.793732 4.2293 15 15.9375 14.0625 15.7041 1.13333
161.416 2035.35 56.8272 60.7618 65.038 -2.63812 0.854363 4.26538 15 15.9375 14.0625 15.7234 1.13333
161.472 2034.91 56.6886 60.7967 65.2614 -2.73574 0.905246 4.30019 15 15.9375 13.125 15.7223 1.21429
161.528 2028.07 56.5359 60.8637 65.4963 -2.8246 0.951821 4.36947 15 15.9375 14.0625 15.7046 1.13333
161.584 2033.14 56.3707 60.9137 65.7222 -2.91736 1.00696 4.39459 15.9375 15.9375 14.0625 15.7177 1.13333
161.64 2029.84 56.1967 60.9696 65.966 -3.01706 1.05364 4.39242 15.9375 15.9375 14.0625 15.7092 1.13333
161.697 2027.24 56.0136 61.0318 66.2025 -3.10086 1.08853 4.35128 15.9375 15.9375 15 15.7025 1.0625
161.753 2027.52 55.8417 61.0991 66.4268 -3.18518 1.10458 4.31241 15 15.9375 14.0625 15.7032 1.13333
161.809 2033.47 55.6838 61.1643 66.6604 -3.25273 1.1186 4.19476 15 15.9375 14.0625 15.7186 1.13333
161.865 2031.53 55.4981 61.2293 66.8801 -3.32891 1.11011 4.03638 15.9375 15.9375 14.0625 15.7136 1.13333
161.921 2033.05 55.2978 61.3019 67.0984 -3.37673 1.10091 3.86942 15.9375 15.9375 14.0625 15.7175 1.13333
161.978 2030.98 55.1232 61.3685 67.3 -3.4125 1.07767 3.69927 15.9375 15 14.0625 15.7122 1.13333
162.034 2035.45 54.9198 61.4101 67.5031 -3.47943 1.08297 3.47958 15 15.9375 14.0625 15.7237 1.13333
162.09 2030.5 54.7444 61.475 67.6807 -3.53725 1.05529 3.30148 15 15.9375 14.0625 15.7109 1.13333
