# t dissipation energy Reynolds eta
76.001 1.27667 14.5107 24.5537 1.47642
76.003 1.27014 14.5076 24.6114 1.47831
76.0077 1.27034 14.5114 24.616 1.47826
76.0148 1.27073 14.5171 24.6218 1.47814
76.0242 1.27123 14.5244 24.6294 1.478
76.0357 1.27176 14.5331 24.6391 1.47784
76.0489 1.2724 14.5432 24.6499 1.47766
76.0637 1.27318 14.5546 24.6618 1.47743
76.0802 1.27402 14.5671 24.6748 1.47719
76.0979 1.27489 14.5805 24.689 1.47694
76.1171 1.27585 14.5949 24.7041 1.47666
76.1371 1.27687 14.6101 24.7199 1.47636
76.1582 1.27788 14.6258 24.7367 1.47607
76.1803 1.27898 14.6423 24.754 1.47575
76.2031 1.28008 14.659 24.7716 1.47544
76.2265 1.28127 14.6764 24.7894 1.47509
76.2507 1.28244 14.6941 24.8081 1.47476
76.2757 1.28362 14.7123 24.8273 1.47442
76.3015 1.28489 14.7311 24.8468 1.47405
76.3274 1.28615 14.7499 24.8663 1.47369
76.3543 1.28742 14.7693 24.8867 1.47333
76.3812 1.28866 14.7885 24.9072 1.47297
76.4081 1.29001 14.808 24.9269 1.47259
76.4363 1.29132 14.828 24.948 1.47221
76.4645 1.29271 14.8481 24.9682 1.47182
76.4927 1.29408 14.8681 24.9887 1.47143
76.5209 1.29541 14.888 25.0092 1.47105
76.549 1.29681 14.908 25.0294 1.47065
76.5772 1.29813 14.9278 25.0497 1.47028
76.6054 1.29952 14.9475 25.0694 1.46989
76.6336 1.30095 14.9673 25.0889 1.46948
76.6618 1.30243 14.9871 25.1078 1.46907
76.69 1.30376 15.0066 25.1276 1.46869
76.7182 1.30519 15.0262 25.1466 1.46829
76.7463 1.30648 15.0454 25.1663 1.46793
76.7745 1.30783 15.0646 25.1856 1.46755
76.8027 1.30907 15.0837 25.2055 1.4672
76.8309 1.31052 15.1031 25.2239 1.46679
76.8591 1.31184 15.1222 25.243 1.46642
76.8873 1.31319 15.1412 25.2618 1.46605
76.9154 1.31456 15.1602 25.2803 1.46566
76.9436 1.31591 15.1791 25.2989 1.46529
76.9718 1.31733 15.1981 25.3169 1.46489
77 1.31866 15.2168 25.3352 1.46452
77.0312 1.32018 15.2375 25.3551 1.4641
77.0625 1.3217 15.2581 25.3748 1.46368
77.0938 1.32322 15.2785 25.3942 1.46326
77.125 1.32472 15.299 25.4139 1.46285
77.1562 1.32621 15.3194 25.4333 1.46243
77.1875 1.3278 15.3399 25.4521 1.462
77.2188 1.3294 15.3603 25.4706 1.46156
77.25 1.33088 15.3804 25.4898 1.46115
77.2812 1.33243 15.4006 25.5084 1.46073
77.3125 1.33394 15.4206 25.527 1.46031
77.3438 1.33552 15.4407 25.5452 1.45988
77.375 1.33704 15.4604 25.5633 1.45946
77.4062 1.33859 15.4803 25.5813 1.45904
77.4375 1.3401 15.5 25.5994 1.45863
77.4688 1.3417 15.5197 25.6168 1.45819
77.5 1.34326 15.5392 25.6341 1.45777
77.5312 1.34488 15.5589 25.651 1.45733
77.5625 1.34646 15.5784 25.6681 1.45691
77.5938 1.34803 15.5978 25.6852 1.45648
77.625 1.34958 15.6171 25.7022 1.45606
77.6562 1.35116 15.6364 25.7189 1.45564
77.6875 1.3528 15.6557 25.735 1.4552
77.7188 1.3543 15.6748 25.7521 1.45479
77.75 1.35591 15.6939 25.7681 1.45436
77.7812 1.35762 15.7131 25.7834 1.4539
77.8125 1.35921 15.732 25.7993 1.45347
77.8438 1.36086 15.7509 25.8146 1.45303
77.875 1.36255 15.7699 25.8298 1.45259
77.9062 1.36422 15.7888 25.8448 1.45214
77.9375 1.36588 15.8075 25.8598 1.4517
77.9688 1.36758 15.8263 25.8744 1.45125
78 1.36919 15.8448 25.8894 1.45082
78.0312 1.37094 15.8635 25.9034 1.45036
78.0625 1.37259 15.8819 25.9179 1.44992
78.0938 1.37428 15.9004 25.9322 1.44948
78.125 1.37604 15.9189 25.9457 1.44901
78.1562 1.37765 15.9372 25.9603 1.44859
78.1875 1.37933 15.9555 25.9744 1.44815
78.2188 1.381 15.9737 25.9883 1.44771
78.25 1.38262 15.9918 26.0024 1.44729
78.2812 1.38437 16.0099 26.0153 1.44683
78.3125 1.38594 16.0277 26.0296 1.44642
78.3438 1.38756 16.0455 26.0433 1.44599
78.375 1.38934 16.0636 26.056 1.44553
78.4062 1.39099 16.0813 26.0693 1.4451
78.4375 1.39269 16.0991 26.082 1.44466
78.4688 1.39448 16.117 26.0943 1.4442
78.5 1.39621 16.1347 26.1068 1.44375
78.5312 1.39795 16.1523 26.119 1.4433
78.5625 1.3996 16.1697 26.1317 1.44287
78.5938 1.40134 16.1873 26.1439 1.44243
78.625 1.40306 16.2046 26.1558 1.44198
78.6562 1.40483 16.222 26.1675 1.44153
78.6875 1.40654 16.2393 26.1793 1.44109
