# t dissipation energy Reynolds eta
76.001 1.27667 14.5107 24.5537 1.47642
76.003 1.26979 14.5035 24.608 1.47842
76.0077 1.26914 14.4976 24.6042 1.4786
76.0148 1.26825 14.4885 24.5974 1.47886
76.0242 1.26706 14.4765 24.5885 1.47921
76.0357 1.26552 14.4615 24.578 1.47966
76.0489 1.26379 14.4444 24.5656 1.48017
76.0637 1.2619 14.4252 24.5514 1.48072
76.0802 1.2598 14.404 24.5358 1.48134
76.0979 1.2575 14.3811 24.5191 1.48201
76.1171 1.25503 14.3563 24.501 1.48274
76.1371 1.25246 14.3305 24.4821 1.4835
76.1582 1.24971 14.3034 24.4626 1.48432
76.1803 1.24685 14.2749 24.4419 1.48517
76.2031 1.2439 14.2456 24.4206 1.48605
76.2265 1.24091 14.2156 24.3986 1.48694
76.2507 1.23777 14.1847 24.3764 1.48789
76.2757 1.23453 14.1528 24.3533 1.48886
76.3015 1.23122 14.1198 24.3293 1.48986
76.3274 1.22788 14.087 24.3058 1.49087
76.3543 1.22438 14.0529 24.2814 1.49194
76.3812 1.22088 14.0188 24.2574 1.49301
76.4081 1.21744 13.985 24.233 1.49406
76.4363 1.21385 13.9497 24.2075 1.49516
76.4645 1.2102 13.9143 24.1824 1.49629
76.4927 1.20663 13.8791 24.157 1.49739
76.5209 1.20307 13.8442 24.1318 1.4985
76.549 1.19948 13.8093 24.1069 1.49962
76.5772 1.19598 13.7746 24.0816 1.50072
76.6054 1.19241 13.7399 24.0569 1.50184
76.6336 1.18889 13.7054 24.0319 1.50295
76.6618 1.18542 13.671 24.0067 1.50405
76.69 1.18193 13.6367 23.9819 1.50516
76.7182 1.17837 13.6025 23.9576 1.50629
76.7463 1.17486 13.5683 23.9331 1.50741
76.7745 1.17131 13.5341 23.9089 1.50856
76.8027 1.16777 13.5001 23.8851 1.5097
76.8309 1.16433 13.4664 23.8605 1.51081
76.8591 1.16081 13.4326 23.8368 1.51196
76.8873 1.15731 13.399 23.813 1.5131
76.9154 1.15379 13.3654 23.7896 1.51425
76.9436 1.15041 13.3321 23.7652 1.51536
76.9718 1.14696 13.2989 23.7415 1.5165
77 1.14354 13.2657 23.7178 1.51763
77.0312 1.13968 13.2288 23.6918 1.51891
77.0625 1.13588 13.1922 23.6657 1.52018
