# t dissipation energy Reynolds eta
160.001 0.0193019 0.743547 10.2324 4.21046
160.003 0.0403574 0.748024 7.11905 3.50146
160.006 0.0262636 0.745804 8.79863 3.89844
160.009 0.0226136 0.745202 9.47452 4.04704
160.014 0.0209826 0.744893 9.8318 4.12349
160.019 0.0200794 0.744659 10.0473 4.16909
160.024 0.0195455 0.744483 10.1812 4.19728
160.03 0.0192278 0.744353 10.2632 4.21451
160.037 0.019039 0.744242 10.3124 4.22492
160.044 0.0189295 0.744148 10.3409 4.23102
160.051 0.0188717 0.744068 10.3556 4.23425
160.059 0.018849 0.743998 10.3609 4.23553
160.067 0.0188496 0.743934 10.3598 4.2355
160.075 0.018866 0.743879 10.3545 4.23457
160.084 0.0188948 0.743834 10.346 4.23296
160.092 0.0189352 0.7438 10.3345 4.2307
160.101 0.0189865 0.74378 10.3203 4.22784
160.111 0.0190486 0.743775 10.3033 4.22439
160.12 0.0191215 0.743787 10.2838 4.22035
160.13 0.0192035 0.743815 10.2622 4.21584
160.14 0.019295 0.743859 10.2385 4.21084
160.149 0.0193948 0.743919 10.2129 4.20541
160.159 0.0195043 0.743996 10.1853 4.19949
160.17 0.0196219 0.744088 10.156 4.19319
160.18 0.0197472 0.744193 10.1251 4.18652
160.19 0.0198797 0.744316 10.093 4.17952
160.2 0.0200217 0.744455 10.059 4.1721
160.211 0.0201712 0.744611 10.0238 4.16434
160.222 0.0203258 0.74478 9.98785 4.1564
160.232 0.0204911 0.744968 9.95 4.148
160.243 0.0206626 0.745171 9.91133 4.13936
160.254 0.020839 0.745388 9.87216 4.13057
160.264 0.0210271 0.745627 9.83105 4.1213
160.275 0.0212201 0.745879 9.78955 4.1119
160.286 0.0214197 0.746148 9.74734 4.10229
160.297 0.0216239 0.746427 9.70485 4.09257
160.308 0.0218353 0.746724 9.66158 4.08263
160.319 0.0220523 0.747036 9.61796 4.07255
160.33 0.0222758 0.747364 9.5738 4.06229
160.341 0.0225262 0.747744 9.52526 4.05096
160.352 0.0227708 0.748112 9.47862 4.04003
160.363 0.0230118 0.748489 9.43361 4.02941
160.374 0.0232552 0.748877 9.38897 4.01883
160.385 0.0235046 0.749281 9.34408 4.00813
160.396 0.0237588 0.749699 9.29914 3.99736
160.407 0.0240225 0.750135 9.25334 3.98635
160.418 0.0242975 0.75059 9.2064 3.97502
160.429 0.0245765 0.751059 9.15972 3.96369
160.44 0.0248589 0.75154 9.11338 3.95238
160.451 0.025144 0.752036 9.06754 3.94113
160.463 0.0254325 0.752545 9.02207 3.92991
160.474 0.0257229 0.753062 8.97715 3.91877
160.485 0.0260058 0.753589 8.93443 3.90807
160.496 0.0262977 0.75413 8.8911 3.89718
160.507 0.0265943 0.754682 8.84785 3.88626
160.519 0.0268964 0.755248 8.80461 3.8753
160.53 0.0272039 0.755828 8.76143 3.86431
160.541 0.0275238 0.756433 8.71735 3.85303
160.552 0.0278314 0.757006 8.6756 3.84234
160.563 0.028139 0.757607 8.6349 3.8318
160.575 0.0284454 0.758209 8.5951 3.82144
160.586 0.0287448 0.758808 8.55696 3.81144
160.597 0.0290387 0.759401 8.52022 3.80177
160.608 0.0293273 0.759999 8.48486 3.79238
160.619 0.0296242 0.760616 8.44909 3.78284
160.631 0.0299265 0.761241 8.41322 3.77325
160.642 0.0302321 0.761877 8.37759 3.76368
160.653 0.0305364 0.762512 8.34268 3.75427
