# t frame_uz frame_z ub_dans_repere
160.001 -4.58107e-05 -4.71789e-08 -0.0444822
160.019 -0.0114291 -0.000125889 -0.601076
160.051 -0.0255475 -0.000792638 -0.328647
160.092 -0.0313529 -0.00203862 -0.0186019
160.14 -0.0226968 -0.00333136 0.317076
160.19 0.00366193 -0.00374721 0.653938
160.243 0.0485244 -0.00220562 0.978348
160.297 0.111314 0.0023731 1.28434
160.352 0.19155 0.0110616 1.5789
160.407 0.287156 0.0246727 1.84585
160.463 0.398974 0.0444398 2.09589
160.519 0.523921 0.0709132 2.32041
160.575 0.660654 0.104784 2.51766
160.631 0.806873 0.146637 2.67369
160.687 0.961399 0.196958 2.8145
160.743 1.12304 0.256171 2.93554
160.798 1.29082 0.324645 3.03392
160.854 1.46346 0.402678 3.1137
160.91 1.64021 0.490515 3.18469
160.966 1.82044 0.588366 3.24086
161.022 2.00365 0.696566 3.28498
161.079 2.18928 0.815381 3.31518
161.135 2.37624 0.944672 3.33421
161.191 2.56369 1.08448 3.33966
161.247 2.75142 1.23484 3.33854
161.303 2.93869 1.39573 3.32898
161.36 3.12558 1.56713 3.3241
161.416 3.31193 1.749 3.31164
161.472 3.49765 1.94133 3.30153
161.528 3.68249 2.14406 3.281
161.584 3.86565 2.35713 3.24862
161.64 4.04734 2.58043 3.22243
161.697 4.22735 2.81388 3.19233
161.753 4.40563 3.05739 3.16166
161.809 4.58196 3.31085 3.11526
161.865 4.7553 3.57412 3.06854
161.921 4.92646 3.84705 3.02957
161.978 5.09501 4.12951 2.9791
162.034 5.26053 4.42134 2.92592
162.09 5.42331 4.72238 2.87738
162.146 5.58333 5.03247 2.82799
162.202 5.7402 5.35144 2.76738
162.258 5.89344 5.6791 2.69997
162.315 6.04299 6.01525 2.63829
162.371 6.18903 6.35969 2.57194
162.427 6.33127 6.71219 2.50593
162.483 6.46982 7.07257 2.44007
162.539 6.60473 7.44061 2.37602
162.596 6.73619 7.81611 2.31777
162.652 6.86439 8.19888 2.25828
162.708 6.98931 8.58874 2.20126
162.764 7.1114 8.98553 2.15485
