# i t cells coeurs_suggere(~100k/coeur)
13960 160.009 1047299 11
13980 160.17 1048146 11
14000 160.385 1051611 11
14020 160.608 1051527 11
14040 160.832 1047782 11
14060 161.056 1044177 11
14080 161.281 1041097 11
14100 161.506 1036757 11
14120 161.73 1031444 11
14140 161.955 1024766 11
14160 162.18 1021420 11
14180 162.404 1019509 11
14200 162.629 1019152 11
14220 162.854 1020034 11
14240 163.079 1024983 11
14260 163.303 1026131 11
14280 163.528 1027503 11
14300 163.753 1028014 11
14320 163.978 1026642 11
14340 164.202 1027692 11
14360 164.427 1029008 11
14380 164.652 1032060 11
14400 164.876 1034244 11
14420 165.101 1037828 11
14440 165.326 1043869 11
14460 165.551 1047376 11
14480 165.775 1046935 11
14500 166 1046550 11
14520 166.225 1041650 11
14540 166.449 1037135 11
14560 166.674 1035413 11
14580 166.899 1032095 11
14600 167.124 1033719 11
14620 167.348 1037184 11
14640 167.573 1041286 11
14660 167.798 1042280 11
14680 168.022 1041335 11
14700 168.247 1040089 11
14720 168.472 1038878 11
14740 168.697 1038836 11
14760 168.921 1037548 11
14780 169.146 1038444 11
14800 169.371 1038066 11
14820 169.596 1039711 11
14840 169.82 1042623 11
14860 170.033 1046613 11
14880 170.257 1051282 11
14900 170.482 1057981 11
14920 170.707 1064617 11
14940 170.932 1069300 11
14960 171.157 1069741 11
14980 171.382 1070819 11
15000 171.604 1068929 11
15020 171.824 1067410 11
15040 172.045 1066017 11
15060 172.27 1062762 11
15080 172.494 1057932 11
15100 172.719 1054117 11
15120 172.944 1048804 11
15140 173.169 1045241 11
15160 173.393 1041041 11
15180 173.618 1038192 11
15200 173.843 1038290 11
15220 174.067 1039774 11
15240 174.292 1043645 11
15260 174.517 1048146 11
15280 174.742 1050190 11
15300 174.966 1054096 11
15320 175.191 1055755 11
15340 175.416 1058135 11
15360 175.64 1056714 11
15380 175.865 1054831 11
15400 176.09 1054894 11
15420 176.315 1052633 11
15440 176.539 1052619 11
15460 176.764 1054327 11
15480 176.989 1054005 11
15500 177.213 1057288 11
15520 177.438 1061033 11
15540 177.663 1064162 11
15560 177.888 1065828 11
15580 178.112 1065079 11
15600 178.337 1062741 11
15620 178.562 1059339 11
15640 178.787 1053998 11
15660 179.011 1051296 11
15680 179.236 1047194 11
15700 179.461 1043365 11
15720 179.685 1039879 11
15740 179.91 1035028 11
15760 180.135 1030744 11
15780 180.36 1030891 11
15800 180.584 1030184 11
15820 180.809 1035749 11
15840 181.034 1044254 11
15860 181.258 1048307 11
15880 181.483 1054845 11
15900 181.708 1063931 11
15920 181.933 1071519 11
15940 182.157 1078778 11
15960 182.382 1081340 11
15980 182.607 1081977 11
16000 182.831 1080402 11
16020 183.056 1081907 11
16040 183.281 1081788 11
16060 183.506 1078260 11
16080 183.73 1074088 11
16100 183.955 1075537 11
16120 184.18 1075096 11
16140 184.404 1070644 11
16160 184.629 1067872 11
16180 184.854 1064050 11
16200 185.079 1065779 11
16220 185.303 1067949 11
16240 185.528 1067991 11
16260 185.753 1068341 11
16280 185.978 1067991 11
16300 186.202 1061726 11
16320 186.427 1056266 11
16340 186.652 1051282 11
16360 186.876 1047677 11
16380 187.101 1043022 11
16400 187.326 1040929 11
16420 187.551 1041510 11
16440 187.775 1041867 11
16460 188 1043351 11
16480 188.225 1044779 11
16500 188.449 1044121 11
16520 188.674 1044555 11
16540 188.899 1049028 11
16560 189.124 1050498 11
16580 189.348 1050505 11
16600 189.573 1052570 11
16620 189.798 1051044 11
16640 190.022 1048846 11
16660 190.247 1042707 11
16680 190.472 1036253 11
16700 190.697 1033516 11
16720 190.921 1027286 11
16740 191.146 1028623 11
16760 191.371 1024843 11
16780 191.596 1020993 11
16800 191.82 1018550 11
16820 192.045 1019390 11
16840 192.27 1022302 11
16860 192.494 1023702 11
16880 192.719 1025676 11
16900 192.944 1026341 11
16920 193.169 1024430 11
16940 193.393 1020853 11
16960 193.618 1017157 11
16980 193.843 1014574 11
17000 194.067 1014553 11
17020 194.292 1018172 11
17040 194.517 1019992 11
17060 194.742 1021280 11
17080 194.966 1019159 11
17100 195.191 1014308 11
17120 195.416 1008883 11
17140 195.64 1007350 11
17160 195.865 1008071 11
17180 196.09 1005124 11
17200 196.315 1004627 11
17220 196.539 1004760 11
17240 196.764 1004900 11
17260 196.989 1000483 11
17280 197.213 992412 10
17300 197.41 985349 10
17320 197.586 979539 10
17340 197.796 977544 10
17360 198.011 976347 10
17380 198.236 973687 10
17400 198.461 975129 10
17420 198.685 973939 10
17440 198.91 976403 10
17460 199.135 975703 10
17480 199.36 975395 10
17500 199.584 979763 10
17520 199.809 981898 10
17540 200.034 984173 10
17560 200.258 985237 10
17580 200.483 983725 10
17600 200.708 984670 10
17620 200.933 984446 10
17640 201.157 985769 10
17660 201.382 981583 10
17680 201.607 975976 10
17700 201.831 972084 10
17720 202.056 968045 10
17740 202.281 963488 10
17760 202.506 957762 10
17780 202.73 956705 10
17800 202.955 957230 10
17820 203.18 959624 10
17840 203.404 963537 10
17860 203.629 970495 10
17880 203.854 977222 10
17900 204.079 984271 10
17920 204.303 992566 10
17940 204.528 1002030 11
17960 204.753 1006027 11
17980 204.978 1008218 11
18000 205.199 1006048 11
18020 205.42 1003920 11
18040 205.643 998467 10
18060 205.866 992279 10
18080 206.09 987036 10
18100 206.315 982878 10
18120 206.539 980302 10
18140 206.764 981786 10
18160 206.989 986203 10
18180 207.213 990417 10
18200 207.438 997424 10
18220 207.663 1000784 11
18240 207.888 1002632 11
18260 208.112 1004627 11
18280 208.337 1006986 11
18300 208.562 1010766 11
18320 208.787 1012327 11
18340 209.011 1012768 11
18360 209.236 1015428 11
18380 209.461 1019635 11
18400 209.685 1023688 11
18420 209.91 1021049 11
18440 210.135 1019782 11
18460 210.36 1019502 11
18480 210.584 1020895 11
18500 210.809 1024262 11
18520 211.034 1028406 11
18540 211.258 1031010 11
18560 211.483 1030961 11
18580 211.708 1032333 11
18600 211.933 1035189 11
18620 212.157 1035742 11
18640 212.382 1039130 11
18660 212.607 1043645 11
18680 212.831 1047824 11
18700 213.056 1051758 11
18720 213.281 1056574 11
18740 213.506 1057981 11
18760 213.73 1056539 11
18780 213.955 1054383 11
18800 214.18 1053788 11
18820 214.404 1052402 11
18840 214.629 1052633 11
18860 214.854 1049133 11
18880 215.079 1043673 11
