# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi n_regions V_tag straddle
# col 1-13 : sommes COMPLETES ponderees (1-f) sur toutes les mailles, centre en moyenne circulaire.
#            (l'ancienne version ne sommait que sur les mailles taguees f<0.5 -> volume sous-estime de ~4.5 %,
#             vitesse verticale biaisee de ~+0.35 en repere mobile. Cf. event bubble dans main.c.)
# col 14-16 : diagnostic fragmentation par tag() (V_tag = plus grosse region ; straddle = bulle a cheval sur un bord).
160.009 2122.38 29.938 89.961 59.9519 -8.40828 -5.27286 -6.48607 15 14.0625 15 15.9444 1.06667 1 2013.72 0
160.037 2122.58 29.7061 89.8166 59.7737 -8.49027 -5.21886 -6.39509 15 15 15 15.9449 1 1 2029.68 0
160.075 2122.43 29.3799 89.6181 59.5293 -8.4637 -5.0596 -6.1483 15 15 15 15.9445 1 1 2027.97 0
160.12 2122.43 28.9956 89.3911 59.2531 -8.44739 -4.87881 -5.83217 15.9375 14.0625 15.9375 15.9445 1.13333 1 2022.69 0
160.17 2122.27 28.5772 89.1528 58.9683 -8.41022 -4.69549 -5.44986 15 14.0625 15.9375 15.9441 1.13333 1 2026.24 0
160.222 2122.15 28.1401 88.9116 58.6893 -8.34765 -4.52987 -5.02093 15.9375 14.0625 15 15.9438 1.13333 1 2026.06 0
160.275 2121.99 27.6919 88.6701 58.4258 -8.28057 -4.40301 -4.52957 16.875 13.125 15.9375 15.9434 1.28571 1 2027.91 0
160.33 2121.88 27.2394 88.4312 58.1862 -8.22511 -4.29664 -3.99485 15.9375 13.125 15.9375 15.9432 1.21429 1 2032.57 0
160.385 2121.79 26.7872 88.1947 57.9757 -8.19093 -4.23997 -3.42494 15.9375 14.0625 15.9375 15.9429 1.13333 1 2026.98 0
160.44 2121.58 26.3302 87.9583 57.7953 -8.18912 -4.19572 -2.83624 15.9375 13.125 15.9375 15.9424 1.21429 1 2028.09 0
160.496 2121.35 25.8713 87.7237 57.6468 -8.18383 -4.14386 -2.25637 15.9375 13.125 16.875 15.9418 1.28571 1 2028.43 0
