# t dissipation energy Reynolds eta
160.001 0.0189819 0.744014 10.3248 4.2281
160.003 0.0369241 0.747563 7.43808 3.58016
160.006 0.0260812 0.74584 8.82978 3.90524
160.009 0.022424 0.745273 9.51539 4.05556
160.014 0.0208539 0.744977 9.86318 4.12983
160.019 0.0199933 0.744791 10.0707 4.17358
160.024 0.0194876 0.744657 10.1987 4.2004
160.03 0.0191864 0.744559 10.2771 4.21679
160.037 0.0190075 0.744482 10.3243 4.22667
160.044 0.0189058 0.744423 10.3512 4.23234
160.051 0.0188548 0.744381 10.3646 4.2352
160.059 0.0188385 0.744351 10.3687 4.23611
160.067 0.0188454 0.744333 10.3665 4.23573
160.075 0.0188679 0.744325 10.3602 4.23447
160.084 0.0189017 0.744327 10.351 4.23257
160.092 0.0189468 0.744343 10.3389 4.23005
160.101 0.0190033 0.744372 10.3239 4.2269
160.111 0.0190702 0.744418 10.3064 4.22319
160.12 0.0191478 0.74448 10.2863 4.2189
160.13 0.0192345 0.744558 10.2642 4.21414
160.14 0.0193324 0.744657 10.2396 4.2088
160.149 0.019439 0.744772 10.213 4.20301
160.159 0.0195557 0.744906 10.1843 4.19673
160.17 0.0196824 0.745057 10.1536 4.18996
160.18 0.0198183 0.745225 10.121 4.18276
160.19 0.0199607 0.745408 10.0873 4.17528
160.2 0.0201134 0.745613 10.0517 4.16733
160.211 0.0202747 0.745832 10.0146 4.15902
160.222 0.0204398 0.746064 9.97713 4.15059
160.232 0.0206172 0.746321 9.93755 4.14164
160.243 0.0207976 0.746589 9.8979 4.13263
160.254 0.0209919 0.746883 9.85586 4.12303
160.264 0.0211935 0.747191 9.81292 4.11319
160.275 0.0213976 0.74751 9.77019 4.10335
160.286 0.0216126 0.747851 9.7259 4.0931
160.297 0.0218373 0.748212 9.6804 4.08253
160.308 0.0220721 0.748594 9.63368 4.07163
160.319 0.02231 0.748987 9.58721 4.06073
160.33 0.0225519 0.749394 9.54086 4.0498
160.341 0.0227989 0.749818 9.4944 4.03879
160.352 0.0230506 0.750254 9.44791 4.02772
160.363 0.023309 0.750711 9.40111 4.01651
160.374 0.0235706 0.75118 9.35462 4.00532
160.385 0.0238351 0.751661 9.30854 3.99416
160.396 0.0241054 0.752156 9.2623 3.98292
160.407 0.0243786 0.752665 9.21648 3.97171
160.418 0.0246671 0.753206 9.16902 3.96005
160.429 0.0249488 0.753737 9.12354 3.94882
160.44 0.025229 0.754291 9.07939 3.93781
160.451 0.0255047 0.75484 9.03676 3.92712
160.463 0.0257848 0.755395 8.99415 3.91641
160.474 0.0260681 0.755953 8.95174 3.90573
160.485 0.0263571 0.756527 8.9093 3.89498
160.496 0.0266531 0.757117 8.8666 3.88412
160.507 0.026951 0.757719 8.82447 3.87334
160.519 0.0272503 0.758333 8.78299 3.86266
160.53 0.0275481 0.758955 8.74255 3.85218
160.541 0.0278481 0.759592 8.70263 3.84176
160.552 0.028148 0.760234 8.66346 3.83149
160.563 0.0284483 0.760885 8.62499 3.82134
160.575 0.0287491 0.761538 8.58711 3.8113
160.586 0.0290524 0.762202 8.54962 3.80132
160.597 0.0293477 0.762855 8.5138 3.79172
160.608 0.0296387 0.763514 8.4792 3.78238
160.619 0.0299283 0.764175 8.44539 3.77319
160.631 0.0302258 0.76486 8.41126 3.76387
160.642 0.0305166 0.765539 8.37851 3.75487
160.653 0.0308001 0.76621 8.34718 3.7462
160.664 0.0310874 0.766901 8.31601 3.73752
160.675 0.0313776 0.767589 8.2849 3.72885
160.687 0.0316693 0.768282 8.2541 3.72023
160.698 0.0319595 0.768976 8.22396 3.71176
160.709 0.0322538 0.769682 8.19387 3.70326
160.72 0.032538 0.770382 8.16543 3.69515
160.731 0.0327952 0.771084 8.14075 3.68788
160.743 0.0330661 0.771786 8.11472 3.68031
160.754 0.0333374 0.772485 8.08895 3.67279
160.765 0.033612 0.77319 8.06319 3.66527
160.776 0.0338903 0.7739 8.0374 3.65772
160.787 0.0341689 0.774619 8.01199 3.65024
160.798 0.0344392 0.775336 7.98788 3.64306
160.81 0.0346955 0.776041 7.96556 3.63631
160.821 0.0349571 0.776764 7.9431 3.62949
160.832 0.0352252 0.777487 7.92017 3.62257
160.843 0.0354888 0.778202 7.89796 3.61582
160.854 0.0357475 0.778915 7.87653 3.60926
160.866 0.0360109 0.779631 7.85489 3.60264
160.877 0.0362841 0.780383 7.8328 3.59584
160.888 0.0365536 0.781124 7.8113 3.5892
160.899 0.0368139 0.78186 7.79096 3.58283
160.91 0.0370758 0.782595 7.7707 3.57649
160.922 0.0373461 0.783338 7.74988 3.57
160.933 0.0376081 0.784064 7.72999 3.56377
160.944 0.0378671 0.784808 7.71081 3.55766
160.955 0.0381145 0.785559 7.6931 3.55187
160.966 0.0383709 0.786295 7.67454 3.54592
160.978 0.0386257 0.787031 7.65635 3.54006
160.989 0.0388859 0.787775 7.6379 3.53412
161 0.0391504 0.788524 7.61929 3.52814
161.011 0.039417 0.78928 7.60076 3.52216
161.022 0.0396876 0.790043 7.58213 3.51614
161.034 0.03996 0.790818 7.56365 3.51013
161.045 0.0402202 0.791579 7.54641 3.50444
161.056 0.0404729 0.792338 7.53002 3.49896
161.067 0.0407232 0.793099 7.51405 3.49357
161.079 0.0409726 0.793864 7.49838 3.48824
161.09 0.0412194 0.794624 7.48305 3.48301
161.101 0.0414734 0.79539 7.46729 3.47766
161.112 0.0417213 0.796153 7.45221 3.47248
161.124 0.0419822 0.796942 7.43639 3.46708
161.135 0.0422528 0.797732 7.41989 3.46151
161.146 0.0425224 0.798536 7.40378 3.45601
161.157 0.0427964 0.799354 7.3876 3.45047
161.169 0.0430704 0.800175 7.37163 3.44497
161.18 0.0433229 0.800975 7.35747 3.43994
161.191 0.0435883 0.801775 7.34236 3.43469
161.202 0.0438648 0.802584 7.32656 3.42926
161.213 0.0441384 0.803386 7.31112 3.42393
161.225 0.0444206 0.804216 7.29539 3.41848
161.236 0.0447047 0.805038 7.2796 3.41304
161.247 0.0449769 0.805856 7.26492 3.40786
161.258 0.0452652 0.806706 7.24938 3.40242
161.27 0.0455536 0.807545 7.23391 3.39703
161.281 0.0458342 0.808391 7.21929 3.39181
161.292 0.0461275 0.809257 7.20401 3.38641
161.303 0.0464198 0.810116 7.18891 3.38107
161.315 0.046705 0.810973 7.17452 3.37589
161.326 0.0469995 0.811842 7.15966 3.37059
161.337 0.0472842 0.812697 7.1456 3.36551
161.348 0.0475559 0.813538 7.13253 3.36069
161.36 0.0478226 0.814377 7.11995 3.35599
161.371 0.0480991 0.815228 7.10688 3.35116
161.382 0.0483571 0.816055 7.09508 3.34668
161.393 0.0486221 0.816899 7.08303 3.34211
161.404 0.0488881 0.81773 7.07093 3.33756
161.416 0.0491319 0.818563 7.06055 3.33341
161.427 0.0493731 0.819399 7.05048 3.32933
161.438 0.049628 0.820233 7.0395 3.32505
161.449 0.0498776 0.821059 7.02894 3.32088
161.461 0.0501385 0.8219 7.01781 3.31655
161.472 0.0504109 0.82276 7.00614 3.31206
161.483 0.0506831 0.823621 6.99462 3.30761
161.494 0.0509726 0.824508 6.98223 3.3029
161.506 0.0512454 0.825385 6.97103 3.2985
161.517 0.0515037 0.826252 6.96083 3.29435
161.528 0.0517805 0.827129 6.94958 3.28994
161.539 0.0520624 0.828011 6.93812 3.28548
161.551 0.0523313 0.828891 6.92762 3.28125
161.562 0.0526048 0.829777 6.91698 3.27698
161.573 0.0529036 0.8307 6.90509 3.27234
161.584 0.0531823 0.831596 6.8944 3.26804
161.596 0.053469 0.832491 6.8833 3.26365
161.607 0.0537575 0.833382 6.87215 3.25927
161.618 0.05404 0.834264 6.86142 3.255
161.629 0.0543165 0.835145 6.85115 3.25085
161.64 0.0545883 0.836025 6.84128 3.24679
161.652 0.0548406 0.836891 6.8326 3.24305
161.663 0.0550705 0.83773 6.82516 3.23966
161.674 0.0553126 0.838598 6.81726 3.23611
161.685 0.055551 0.839444 6.80948 3.23264
161.697 0.0558011 0.8403 6.80113 3.22901
161.708 0.0560633 0.841155 6.79211 3.22522
161.719 0.0562897 0.841972 6.78502 3.22198
161.73 0.0565178 0.842799 6.77796 3.21872
161.742 0.0567705 0.843656 6.76974 3.21513
161.753 0.0570032 0.844505 6.76271 3.21185
161.764 0.0572303 0.845329 6.75586 3.20866
161.775 0.0574811 0.84617 6.74781 3.20515
161.787 0.0577385 0.847039 6.73967 3.20157
161.798 0.0579963 0.84788 6.73136 3.19801
161.809 0.058228 0.848735 6.72472 3.19482
161.82 0.058441 0.849555 6.71894 3.19191
161.831 0.0586501 0.850357 6.71328 3.18906
161.843 0.0588877 0.851197 6.70635 3.18584
161.854 0.0590956 0.851944 6.70041 3.18303
161.865 0.059345 0.852772 6.69281 3.17968
161.876 0.0595928 0.853547 6.68495 3.17637
161.888 0.0598295 0.854345 6.67795 3.17322
161.899 0.0600858 0.855173 6.67016 3.16983
161.91 0.0603454 0.856005 6.66227 3.16642
161.921 0.0605499 0.856806 6.65723 3.16374
161.933 0.0607643 0.857595 6.6516 3.16095
161.944 0.0609862 0.858383 6.64559 3.15807
161.955 0.0611824 0.859139 6.64077 3.15553
161.966 0.0613989 0.85991 6.635 3.15275
161.978 0.061631 0.860686 6.62847 3.14978
161.989 0.0618333 0.861423 6.62328 3.1472
162 0.0620447 0.862174 6.61776 3.14451
162.011 0.0622504 0.862929 6.61259 3.14191
162.022 0.062431 0.863688 6.60883 3.13964
162.034 0.0626086 0.864441 6.60521 3.13741
162.045 0.0627867 0.865169 6.60138 3.13518
162.056 0.0629482 0.865898 6.59846 3.13317
162.067 0.0631232 0.866628 6.59487 3.131
162.079 0.0633099 0.867357 6.59068 3.12868
162.09 0.0634686 0.868071 6.58785 3.12673
162.101 0.0636421 0.868805 6.58443 3.12459
162.112 0.0638334 0.869525 6.58 3.12225
162.124 0.0640165 0.870197 6.57567 3.12001
162.135 0.0642331 0.870937 6.57015 3.11738
162.146 0.0644517 0.871667 6.5645 3.11473
162.157 0.0646336 0.872368 6.56052 3.11254
162.169 0.064832 0.873087 6.55588 3.11016
162.18 0.0650361 0.87381 6.55101 3.10771
162.191 0.0652265 0.874516 6.54672 3.10544
162.202 0.0654474 0.875237 6.54105 3.10282
162.213 0.0656908 0.875966 6.53436 3.09994
162.225 0.0659199 0.876707 6.52851 3.09724
162.236 0.0661512 0.877467 6.52273 3.09453
162.247 0.0663837 0.878213 6.51684 3.09182
162.258 0.0665909 0.878955 6.51219 3.08941
162.27 0.0668107 0.879706 6.50702 3.08687
162.281 0.067035 0.880467 6.50175 3.08428
162.292 0.0672088 0.881175 6.49856 3.08229
162.303 0.0673793 0.881876 6.4955 3.08034
162.315 0.0675653 0.882554 6.49153 3.07821
162.326 0.0677385 0.883241 6.48828 3.07624
162.337 0.067922 0.883916 6.48446 3.07416
162.348 0.0681163 0.884604 6.48025 3.07197
162.36 0.0682596 0.885248 6.47815 3.07036
162.371 0.0684098 0.885919 6.47594 3.06867
162.382 0.068573 0.886585 6.47309 3.06684
162.393 0.0686999 0.887245 6.47193 3.06542
162.404 0.0688291 0.887897 6.4706 3.06398
162.416 0.0689826 0.888564 6.46825 3.06228
162.427 0.0690879 0.889193 6.4679 3.06111
162.438 0.0692125 0.889834 6.46673 3.05973
162.449 0.0693649 0.890489 6.46437 3.05805
162.461 0.0694905 0.891139 6.46325 3.05667
162.472 0.0696415 0.891795 6.46099 3.05501
162.483 0.0698242 0.892466 6.45738 3.05301
162.494 0.0699852 0.893124 6.45471 3.05125
162.506 0.0701838 0.893806 6.45049 3.04909
162.517 0.070447 0.894521 6.44358 3.04624
162.528 0.0706442 0.895197 6.43944 3.04411
162.539 0.0708546 0.895893 6.43487 3.04185
162.551 0.0710845 0.896624 6.4297 3.03939
162.562 0.0712638 0.897309 6.42652 3.03747
162.573 0.0714566 0.898015 6.42289 3.03542
162.584 0.07169 0.898755 6.41771 3.03295
162.596 0.0718877 0.89947 6.41398 3.03086
162.607 0.0720946 0.900197 6.40994 3.02868
162.618 0.072326 0.900921 6.40483 3.02626
162.629 0.0725544 0.901702 6.40028 3.02387
162.64 0.0727738 0.902437 6.39584 3.02159
162.652 0.0730066 0.90318 6.39089 3.01918
162.663 0.0731485 0.90381 6.38914 3.01771
162.674 0.0733262 0.904504 6.38629 3.01588
162.685 0.0735352 0.905212 6.38221 3.01374
162.697 0.0736528 0.905826 6.38143 3.01254
162.708 0.0738025 0.906508 6.37976 3.01101
162.719 0.0739822 0.907197 6.37685 3.00918
162.73 0.0741068 0.907843 6.37603 3.00791
162.742 0.0742599 0.908524 6.37422 3.00636
162.753 0.0744441 0.909214 6.37116 3.0045
162.764 0.0745383 0.909793 6.3712 3.00355
162.775 0.0746622 0.910421 6.3703 3.0023
162.787 0.0748294 0.911092 6.36787 3.00062
162.798 0.0749391 0.911715 6.36755 2.99952
162.809 0.0750735 0.912394 6.36659 2.99818
162.82 0.0752538 0.913129 6.36408 2.99638
162.831 0.0753222 0.913725 6.36534 2.9957
162.843 0.0754166 0.914375 6.36589 2.99477
162.854 0.0755634 0.915052 6.36441 2.99331
162.865 0.0756376 0.915607 6.36514 2.99258
162.876 0.0757633 0.916242 6.36427 2.99133
162.888 0.0759149 0.916877 6.36232 2.98984
162.899 0.0760431 0.917563 6.36171 2.98858
162.91 0.0761782 0.918196 6.36045 2.98725
162.921 0.0763567 0.918867 6.35766 2.9855
162.933 0.0764855 0.919465 6.35643 2.98425
162.944 0.0766566 0.920126 6.3539 2.98258
162.955 0.0768792 0.92081 6.34942 2.98042
162.966 0.0770657 0.921463 6.34622 2.97861
162.978 0.0772688 0.922163 6.34269 2.97665
162.989 0.0775071 0.922888 6.33791 2.97436
163 0.0776539 0.92352 6.33626 2.97296
163.011 0.0778533 0.924234 6.33302 2.97105
163.022 0.0780859 0.924968 6.32861 2.96884
163.034 0.0782793 0.925627 6.32529 2.967
163.045 0.0784787 0.926322 6.32199 2.96512
163.056 0.0787392 0.927066 6.3166 2.96266
163.067 0.0789163 0.927734 6.31406 2.961
163.079 0.0791226 0.92845 6.31068 2.95906
163.09 0.0793432 0.92915 6.30665 2.95701
163.101 0.079462 0.929769 6.30613 2.9559
163.112 0.0795923 0.930423 6.3054 2.95469
163.124 0.0797542 0.931089 6.30351 2.95319
163.135 0.0798357 0.931671 6.30423 2.95243
163.146 0.0799373 0.932286 6.30438 2.9515
163.157 0.0800682 0.932922 6.30353 2.95029
163.169 0.0801251 0.933482 6.30507 2.94977
163.18 0.0801953 0.934066 6.30625 2.94912
163.191 0.0803039 0.934657 6.30597 2.94812
163.202 0.08035 0.935191 6.30776 2.9477
163.213 0.0804009 0.935732 6.30941 2.94723
163.225 0.0805046 0.936316 6.30928 2.94628
163.236 0.0805422 0.936811 6.31115 2.94594
163.247 0.0806493 0.937413 6.31101 2.94496
163.258 0.0807891 0.938003 6.30952 2.94369
163.27 0.0808557 0.938522 6.3104 2.94308
163.281 0.0809482 0.939074 6.31051 2.94224
163.292 0.0810798 0.939632 6.30913 2.94104
163.303 0.0811417 0.94013 6.31007 2.94048
163.315 0.0812627 0.940687 6.3091 2.93939
163.326 0.0814603 0.941301 6.30556 2.9376
163.337 0.0815577 0.941814 6.30522 2.93672
163.348 0.0816857 0.942395 6.30417 2.93557
163.36 0.0818477 0.942976 6.30181 2.93412
163.371 0.0819295 0.943504 6.30219 2.93339
163.382 0.0820513 0.944078 6.30134 2.9323
163.393 0.0822145 0.944664 6.29899 2.93084
163.404 0.0822888 0.945189 6.29965 2.93018
163.416 0.0824072 0.945762 6.29894 2.92913
163.427 0.0825815 0.94638 6.2964 2.92758
163.438 0.0826732 0.946918 6.29648 2.92677
163.449 0.0828071 0.947496 6.29523 2.92559
163.461 0.0829972 0.948126 6.2922 2.92391
163.472 0.0831073 0.948654 6.29153 2.92294
163.483 0.083252 0.949204 6.2897 2.92167
163.494 0.0834265 0.949769 6.28686 2.92014
163.506 0.0835438 0.9503 6.28596 2.91911
163.517 0.0836803 0.950791 6.28408 2.91792
163.528 0.0838638 0.951303 6.28058 2.91633
163.539 0.0839929 0.95184 6.27929 2.9152
163.551 0.0841501 0.952411 6.27719 2.91384
163.562 0.0843511 0.95302 6.27371 2.9121
163.573 0.084451 0.953534 6.27338 2.91124
163.584 0.0846169 0.954134 6.27118 2.90981
163.596 0.0848079 0.954684 6.26772 2.90817
163.607 0.0849041 0.955203 6.26757 2.90735
163.618 0.0850304 0.955719 6.2663 2.90627
163.629 0.0851969 0.956303 6.264 2.90485
163.64 0.0853097 0.956851 6.26344 2.90389
163.652 0.0854652 0.957471 6.2618 2.90257
163.663 0.0856274 0.958047 6.25963 2.90119
163.674 0.0857251 0.958601 6.25967 2.90036
163.685 0.0858506 0.959162 6.25876 2.8993
163.697 0.0860051 0.959748 6.25696 2.898
163.708 0.0860815 0.960255 6.25748 2.89736
163.719 0.0861821 0.960789 6.25731 2.89651
163.73 0.0863183 0.961372 6.25616 2.89537
163.742 0.0863641 0.961819 6.25741 2.89498
163.753 0.0864472 0.96233 6.25773 2.89429
163.764 0.086574 0.962894 6.2568 2.89323
163.775 0.0865864 0.963343 6.25928 2.89312
163.787 0.0866499 0.963864 6.26036 2.89259
163.798 0.0867382 0.964381 6.26053 2.89186
163.809 0.0867308 0.964826 6.26369 2.89192
163.82 0.0867554 0.965298 6.26587 2.89171
163.831 0.086849 0.965839 6.266 2.89094
163.843 0.0868356 0.96621 6.26889 2.89105
163.854 0.0868739 0.966639 6.27029 2.89073
163.865 0.0869783 0.967109 6.26957 2.88986
163.876 0.087003 0.967507 6.27126 2.88966
163.888 0.08707 0.967933 6.27161 2.8891
163.899 0.0872153 0.968426 6.26957 2.88789
163.91 0.0872424 0.968807 6.27106 2.88767
163.921 0.0873246 0.969267 6.27109 2.88699
163.933 0.0874534 0.969737 6.26951 2.88593
163.944 0.0874804 0.970111 6.27096 2.8857
163.955 0.0875581 0.970547 6.27099 2.88506
163.966 0.0877008 0.971042 6.26909 2.88389
163.978 0.0877321 0.971413 6.27036 2.88363
163.989 0.0878344 0.971902 6.26987 2.88279
164 0.0879897 0.972427 6.26771 2.88152
164.011 0.0880243 0.972836 6.26912 2.88124
164.022 0.0881121 0.973327 6.26915 2.88052
164.034 0.08825 0.973859 6.26768 2.87939
164.045 0.0882824 0.974272 6.26919 2.87913
164.056 0.0883865 0.974775 6.26872 2.87828
164.067 0.0885505 0.975311 6.26637 2.87695
164.079 0.0886197 0.975738 6.26666 2.87638
164.09 0.0887479 0.976243 6.26537 2.87535
164.101 0.0889343 0.97679 6.26231 2.87384
