# t dissipation energy Reynolds eta
160.001 15.0831 75.1024 36.9723 0.796356
160.003 15.1061 75.1372 36.9613 0.796052
160.006 15.0936 75.1394 36.9776 0.796216
160.009 15.0912 75.1434 36.9825 0.796248
160.014 15.0847 75.1469 36.9923 0.796334
160.019 15.0768 75.15 37.0035 0.796439
160.024 15.0749 75.1541 37.0078 0.796463
160.03 15.0721 75.1581 37.0132 0.796501
160.037 15.0649 75.1616 37.0238 0.796596
160.044 15.0637 75.1654 37.0271 0.796612
160.051 15.0529 75.1677 37.0415 0.796755
160.059 15.0508 75.1715 37.046 0.796782
160.067 15.0457 75.1751 37.054 0.79685
160.075 15.0479 75.1799 37.0537 0.796821
160.084 15.038 75.1815 37.0668 0.796952
160.092 15.0315 75.1842 37.0761 0.797038
160.101 15.0386 75.1895 37.0699 0.796944
160.111 15.0377 75.1933 37.0729 0.796955
160.12 15.0237 75.1948 37.0909 0.797141
160.13 15.0213 75.198 37.0955 0.797173
160.139 15.0131 75.2003 37.1067 0.797282
160.149 15.0087 75.2031 37.1135 0.79734
160.159 15.0057 75.2066 37.119 0.79738
160.169 15.0066 75.2109 37.12 0.797368
160.179 15.0147 75.2159 37.1125 0.797261
160.19 15.004 75.2182 37.1268 0.797403
160.2 15.0022 75.222 37.1309 0.797426
160.211 14.9971 75.2254 37.1389 0.797494
160.221 14.9949 75.2289 37.1434 0.797524
160.232 14.992 75.2325 37.1488 0.797563
160.242 14.9897 75.2365 37.1536 0.797594
160.253 14.9872 75.2402 37.1585 0.797627
160.264 14.9856 75.2444 37.1624 0.797647
160.274 14.9833 75.2481 37.1673 0.797679
160.285 14.9813 75.2522 37.1717 0.797705
160.296 14.9793 75.256 37.176 0.797731
160.307 14.977 75.2598 37.1807 0.797761
160.318 14.9747 75.2638 37.1856 0.797792
160.329 14.972 75.2677 37.1909 0.797829
160.34 14.969 75.2716 37.1966 0.797869
160.351 14.9661 75.2754 37.2021 0.797907
160.362 14.9634 75.279 37.2071 0.797943
160.373 14.9608 75.2828 37.2123 0.797978
160.384 14.9583 75.2867 37.2173 0.798011
160.395 14.9548 75.2904 37.2235 0.798058
160.406 14.9526 75.294 37.2281 0.798088
160.417 14.9497 75.2976 37.2334 0.798126
160.428 14.9466 75.301 37.2389 0.798167
160.439 14.943 75.3041 37.245 0.798215
160.45 14.9393 75.3069 37.251 0.798265
160.462 14.9358 75.3099 37.2568 0.798312
160.473 14.9323 75.3129 37.2626 0.798358
160.484 14.9289 75.3158 37.2683 0.798404
160.495 14.9257 75.3188 37.2739 0.798447
160.506 14.9235 75.3224 37.2783 0.798476
160.518 14.9231 75.3257 37.2805 0.798481
160.529 14.9185 75.3283 37.2875 0.798543
160.54 14.9147 75.3304 37.2934 0.798594
160.551 14.9117 75.3329 37.2983 0.798634
160.563 14.9196 75.3377 37.2908 0.798528
160.574 14.9079 75.3384 37.3058 0.798685
160.585 14.9237 75.3445 37.2891 0.798474
160.596 14.9069 75.3446 37.3101 0.798698
160.607 14.9025 75.3466 37.3167 0.798758
160.619 14.8998 75.3486 37.321 0.798793
160.63 14.8972 75.3506 37.3252 0.798828
160.641 14.895 75.3527 37.329 0.798858
160.652 14.9098 75.3584 37.3133 0.79866
160.663 14.8961 75.3587 37.3306 0.798843
160.675 14.8927 75.3609 37.336 0.798889
160.686 14.9068 75.3654 37.3205 0.798699
160.697 14.8923 75.3659 37.339 0.798895
160.708 14.8953 75.3682 37.3363 0.798854
160.72 14.9339 75.3794 37.2936 0.798337
160.731 14.9067 75.3767 37.3262 0.798701
160.742 14.903 75.3782 37.3316 0.79875
160.753 14.8922 75.3796 37.3458 0.798895
160.764 14.8871 75.3812 37.353 0.798963
160.776 14.8854 75.3832 37.3562 0.798986
160.787 14.8886 75.3864 37.3537 0.798943
160.798 14.8907 75.3892 37.3525 0.798916
160.809 14.8851 75.3907 37.3603 0.798991
160.821 14.8841 75.3931 37.3627 0.799004
160.832 14.8835 75.3959 37.3648 0.799012
160.843 14.8885 75.3994 37.3603 0.798944
160.854 14.8848 75.4015 37.3659 0.798994
160.865 14.8912 75.4047 37.3595 0.798909
160.877 14.8854 75.4062 37.3676 0.798987
160.888 14.8845 75.4086 37.3699 0.798998
160.899 14.8883 75.4121 37.3668 0.798947
160.91 14.8858 75.4142 37.371 0.798981
160.921 14.8862 75.4166 37.3717 0.798976
160.933 14.886 75.419 37.3731 0.798978
160.944 14.8872 75.422 37.3731 0.798962
160.955 14.8873 75.4245 37.3742 0.798961
