# t dissipation energy Reynolds eta
160.001 2.0031 21.5419 29.1005 1.31918
160.003 2.03361 21.5702 28.9193 1.3142
160.006 2.01406 21.5681 29.0566 1.31738
160.009 2.00403 21.5679 29.1289 1.31903
160.014 2.00007 21.5684 29.1585 1.31968
160.019 1.99845 21.5691 29.1712 1.31995
160.024 1.99363 21.569 29.2062 1.32074
160.03 1.99128 21.5692 29.2238 1.32113
160.037 1.98984 21.5698 29.2352 1.32137
160.044 1.98896 21.5705 29.2426 1.32152
160.051 1.98837 21.571 29.2476 1.32162
160.059 1.98994 21.5721 29.2375 1.32135
160.067 1.98843 21.5727 29.2494 1.32161
160.075 1.98837 21.5736 29.2511 1.32162
160.084 1.9885 21.5744 29.2512 1.32159
160.092 1.98877 21.5752 29.2504 1.32155
160.101 1.98919 21.5762 29.2486 1.32148
160.111 1.98967 21.5772 29.2464 1.3214
160.12 1.99031 21.5782 29.243 1.32129
160.13 1.99101 21.5792 29.2393 1.32118
160.14 1.99424 21.5807 29.2176 1.32064
160.149 1.99435 21.5817 29.2182 1.32062
160.159 1.99608 21.583 29.2072 1.32034
160.17 1.99529 21.5839 29.2142 1.32047
160.18 1.99572 21.5849 29.2124 1.3204
160.19 1.9965 21.5861 29.2083 1.32027
160.2 1.99747 21.5874 29.2031 1.32011
160.211 1.99844 21.5887 29.1977 1.31995
160.222 1.99943 21.59 29.1923 1.31978
160.232 2.00042 21.5914 29.1869 1.31962
160.243 2.00145 21.5927 29.1812 1.31945
160.254 2.00249 21.5941 29.1754 1.31928
160.264 2.00353 21.5955 29.1699 1.31911
160.275 2.00454 21.5969 29.1644 1.31894
160.286 2.00563 21.5985 29.1586 1.31876
160.297 2.0066 21.5998 29.1532 1.3186
160.308 2.00763 21.6012 29.1476 1.31843
160.319 2.00867 21.6027 29.1421 1.31826
160.33 2.0097 21.6041 29.1366 1.3181
160.341 2.0108 21.6057 29.1308 1.31792
160.352 2.01194 21.6075 29.1249 1.31773
160.363 2.01302 21.6091 29.1193 1.31755
160.374 2.01415 21.6108 29.1134 1.31737
160.385 2.01526 21.6124 29.1075 1.31719
160.396 2.0164 21.6141 29.1016 1.317
160.407 2.01742 21.6157 29.0964 1.31683
160.418 2.01847 21.6174 29.0912 1.31666
160.429 2.01948 21.6191 29.0862 1.3165
160.44 2.02045 21.6207 29.0814 1.31634
160.451 2.02144 21.6224 29.0764 1.31618
160.463 2.02246 21.624 29.0713 1.31601
160.474 2.02348 21.6258 29.0663 1.31584
160.485 2.02446 21.6275 29.0617 1.31569
160.496 2.02547 21.6293 29.0568 1.31552
160.507 2.0264 21.631 29.0523 1.31537
160.519 2.02741 21.6327 29.0475 1.31521
160.53 2.02829 21.6344 29.0434 1.31506
160.541 2.02918 21.636 29.0393 1.31492
160.552 2.03011 21.6377 29.0349 1.31477
160.563 2.03097 21.6394 29.031 1.31463
160.575 2.03165 21.6409 29.0281 1.31452
160.586 2.03242 21.6426 29.0249 1.3144
160.597 2.03315 21.6441 29.0216 1.31428
160.608 2.03389 21.6456 29.0185 1.31416
160.619 2.03463 21.6471 29.0151 1.31404
160.631 2.03539 21.6487 29.0118 1.31392
160.642 2.03614 21.6503 29.0087 1.31379
160.653 2.03685 21.6519 29.0058 1.31368
160.664 2.03749 21.6533 29.0032 1.31358
160.675 2.03814 21.6549 29.0006 1.31347
160.687 2.0387 21.6564 28.9987 1.31338
160.698 2.03936 21.6579 28.996 1.31328
160.709 2.03993 21.6594 28.9939 1.31318
160.72 2.04058 21.6609 28.9914 1.31308
160.731 2.04125 21.6626 28.9889 1.31297
160.743 2.04172 21.6641 28.9875 1.3129
160.754 2.04226 21.6656 28.9857 1.31281
160.765 2.04273 21.6671 28.9843 1.31273
160.776 2.04316 21.6685 28.9832 1.31267
160.787 2.04737 21.6709 28.9565 1.31199
160.798 2.04497 21.6719 28.9749 1.31237
160.81 2.04506 21.6733 28.9761 1.31236
160.821 2.04543 21.6746 28.9753 1.3123
160.832 2.04601 21.6763 28.9733 1.31221
160.843 2.0466 21.6779 28.9713 1.31211
160.854 2.0589 21.6817 28.8897 1.31015
160.866 2.05003 21.6818 28.9523 1.31156
160.877 2.0492 21.6832 28.9601 1.3117
160.888 2.04953 21.6848 28.9598 1.31164
160.899 2.05003 21.6863 28.9584 1.31156
160.91 2.05057 21.6878 28.9565 1.31148
160.922 2.05117 21.6894 28.9543 1.31138
160.933 2.05184 21.6911 28.9519 1.31127
160.944 2.05233 21.6926 28.9505 1.3112
160.955 2.05292 21.6943 28.9486 1.3111
160.966 2.05356 21.696 28.9463 1.311
160.978 2.05415 21.6975 28.9442 1.31091
160.989 2.05476 21.699 28.9419 1.31081
161 2.05536 21.7005 28.9396 1.31071
161.011 2.05579 21.702 28.9386 1.31064
161.022 2.05627 21.7033 28.937 1.31057
161.034 2.05679 21.7048 28.9353 1.31048
161.045 2.05733 21.7062 28.9333 1.3104
161.056 2.05778 21.7075 28.932 1.31033
161.067 2.05836 21.7089 28.9299 1.31024
161.079 2.05873 21.7101 28.9287 1.31018
161.09 2.05922 21.7114 28.9271 1.3101
161.101 2.05966 21.7127 28.9257 1.31003
161.112 2.06006 21.7139 28.9245 1.30997
161.124 2.06043 21.7151 28.9235 1.30991
161.135 2.06072 21.7162 28.9229 1.30986
161.146 2.06096 21.7172 28.9226 1.30982
161.157 2.06112 21.7181 28.9227 1.3098
161.169 2.06143 21.7192 28.922 1.30975
161.18 2.06158 21.7201 28.9221 1.30972
161.191 2.06167 21.7208 28.9224 1.30971
161.202 2.06188 21.7216 28.922 1.30968
161.213 2.062 21.7224 28.9221 1.30966
161.225 2.06223 21.7233 28.9218 1.30962
161.236 2.06238 21.7241 28.9218 1.3096
161.247 2.0626 21.7249 28.9214 1.30956
161.258 2.06269 21.7256 28.9217 1.30955
161.27 2.063 21.7265 28.9207 1.3095
161.281 2.06318 21.7272 28.9204 1.30947
161.292 2.06332 21.7279 28.9202 1.30945
161.303 2.06354 21.7286 28.9197 1.30941
161.315 2.06361 21.729 28.9197 1.3094
161.326 2.06374 21.7296 28.9195 1.30938
161.337 2.06401 21.7303 28.9187 1.30934
161.348 2.06437 21.7308 28.9168 1.30928
161.36 2.06395 21.7315 28.9207 1.30935
161.371 2.06384 21.732 28.9221 1.30936
161.382 2.06384 21.7326 28.9229 1.30936
161.393 2.06385 21.733 28.9233 1.30936
161.404 2.08192 21.7376 28.8036 1.30651
161.416 2.06838 21.7351 28.8945 1.30865
161.427 2.06502 21.7353 28.9182 1.30918
161.438 2.06454 21.7357 28.9221 1.30925
161.449 2.06436 21.7362 28.924 1.30928
161.461 2.06428 21.7367 28.9253 1.3093
161.472 2.0643 21.7373 28.9258 1.30929
161.483 2.06437 21.7378 28.9261 1.30928
161.494 2.06566 21.7384 28.9179 1.30908
161.506 2.06457 21.7387 28.9259 1.30925
161.517 2.06447 21.7393 28.9274 1.30926
161.528 2.06452 21.74 28.928 1.30926
161.539 2.06457 21.7406 28.9284 1.30925
161.551 2.06465 21.7413 28.9288 1.30924
161.562 2.06464 21.742 28.9298 1.30924
161.573 2.06463 21.7427 28.9308 1.30924
161.584 2.06454 21.7433 28.9322 1.30925
161.596 2.0647 21.7439 28.9319 1.30923
161.607 2.06431 21.7446 28.9356 1.30929
161.618 2.06418 21.7453 28.9374 1.30931
161.629 2.06409 21.746 28.939 1.30933
161.64 2.06393 21.7465 28.9408 1.30935
161.652 2.06376 21.7471 28.9427 1.30938
161.663 2.06373 21.7479 28.9441 1.30938
161.674 2.06364 21.7487 28.9457 1.3094
