# t volume xc yc zc ub_x ub_y ub_z width depth height d_eq chi n_regions V_tag straddle
# col 1-13 : sommes COMPLETES ponderees (1-f) sur toutes les mailles, centre en moyenne circulaire.
#            (l'ancienne version ne sommait que sur les mailles taguees f<0.5 -> volume sous-estime de ~4.5 %,
#             vitesse verticale biaisee de ~+0.35 en repere mobile. Cf. event bubble dans main.c.)
# col 14-16 : diagnostic fragmentation par tag() (V_tag = plus grosse region ; straddle = bulle a cheval sur un bord).
160.001 2122.62 30 90 60 0.0389838 0.0460164 -0.0444364 14.0625 14.0625 14.0625 15.945 1 1 2006.97 0
160.019 2122.23 30.0111 90.0133 59.9888 0.660163 0.798192 -0.598112 14.0625 14.0625 14.0625 15.944 1 1 2006.75 0
160.051 2122.63 30.0328 90.0395 59.973 0.670484 0.807212 -0.326229 15 15 14.0625 15.945 1.06667 1 2014.77 0
160.092 2122.32 30.0605 90.0731 59.9644 0.665649 0.803421 -0.018438 15 15 15 15.9442 1 1 2013.13 0
160.14 2122.5 30.092 90.1112 59.97 0.663534 0.802629 0.313976 15 15 15 15.9447 1 1 2013.93 0
160.19 2122.48 30.1256 90.1521 59.9931 0.665645 0.807075 0.647234 15 15 14.0625 15.9447 1.06667 1 2021.35 0
160.243 2122.52 30.1606 90.1949 60.0348 0.662609 0.807555 0.967914 15 15 15 15.9447 1 1 2024.89 0
160.297 2122.58 30.1964 90.2387 60.0948 0.658181 0.807975 1.27045 15 15 15 15.9449 1 1 2026.96 0
160.352 2122.64 30.2327 90.2834 60.1725 0.65813 0.8084 1.56155 15 15 15 15.945 1 1 2029.33 0
160.407 2122.7 30.269 90.3279 60.2655 0.657002 0.80508 1.82557 15 15 15 15.9452 1 1 2033.03 0
160.463 2122.79 30.3058 90.3731 60.3748 0.653688 0.801777 2.07242 15 15 15 15.9454 1 1 2031.26 0
160.519 2122.95 30.3427 90.4179 60.4973 0.660343 0.798942 2.29443 15 15 15 15.9458 1 1 2028.19 0
160.575 2123.15 30.3799 90.4626 60.6316 0.668827 0.796693 2.48947 15 15 15 15.9463 1 1 2028.37 0
160.631 2123.36 30.4177 90.5072 60.7764 0.681563 0.792101 2.64375 15 15 15 15.9468 1 1 2032.5 0
160.687 2123.45 30.456 90.5517 60.9302 0.690035 0.79238 2.78299 15 15 14.0625 15.9471 1.06667 1 2039.49 0
160.743 2123.51 30.4949 90.5962 61.0913 0.69963 0.791392 2.90267 15 15 14.0625 15.9472 1.06667 1 2032.77 0
160.798 2123.58 30.5344 90.6407 61.2585 0.713619 0.796883 2.99996 15 15 15 15.9474 1 1 2029.81 0
160.854 2123.68 30.5747 90.6854 61.4309 0.729768 0.802794 3.07885 15 15 15 15.9476 1 1 2027.94 0
160.91 2123.79 30.6157 90.7303 61.6077 0.737955 0.799527 3.14904 15 15 14.0625 15.9479 1.06667 1 2028.33 0
160.966 2123.88 30.6572 90.775 61.788 0.747293 0.794714 3.20458 15 15.9375 14.0625 15.9481 1.13333 1 2029.29 0
161.022 2123.91 30.6995 90.8198 61.971 0.757416 0.796411 3.24807 15 15.9375 14.0625 15.9482 1.13333 1 2030.92 0
161.079 2123.95 30.7424 90.865 62.1568 0.765401 0.799159 3.27793 15.9375 15.9375 14.0625 15.9483 1.13333 1 2026.62 0
161.135 2123.98 30.7861 90.9104 62.3445 0.77801 0.801583 3.29674 15.9375 15.9375 14.0625 15.9484 1.13333 1 2027.34 0
161.191 2124.04 30.8305 90.9561 62.5327 0.789005 0.809979 3.30214 15.9375 15.9375 14.0625 15.9485 1.13333 1 2031.61 0
161.247 2124.08 30.8753 91.002 62.7208 0.79854 0.816163 3.30102 15.9375 15.9375 14.0625 15.9487 1.13333 1 2031.13 0
161.303 2124.07 30.9205 91.0483 62.9081 0.807684 0.824349 3.29157 15.9375 15.9375 14.0625 15.9486 1.13333 1 2029.31 0
161.36 2124.07 30.9662 91.095 63.0954 0.807487 0.82436 3.28675 15.9375 15.9375 14.0625 15.9486 1.13333 1 2028.01 0
161.416 2124.17 31.0119 91.1418 63.2827 0.80692 0.824727 3.27443 15.9375 15.9375 13.125 15.9489 1.21429 1 2032.58 0
161.472 2124.27 31.0578 91.1889 63.4693 0.812224 0.832909 3.26444 15.9375 15.9375 14.0625 15.9491 1.13333 1 2030.88 0
161.528 2124.37 31.1039 91.2362 63.6545 0.818037 0.830331 3.24413 15.9375 15.9375 14.0625 15.9494 1.13333 1 2029.59 0
161.584 2124.48 31.1502 91.2833 63.8386 0.816715 0.833687 3.21212 15.9375 15.9375 14.0625 15.9497 1.13333 1 2027.67 0
161.64 2124.57 31.1965 91.3305 64.0212 0.819428 0.834359 3.18623 15.9375 15 13.125 15.9499 1.21429 1 2027.4 0
161.697 2124.7 31.2429 91.3775 64.2022 0.823236 0.830197 3.15646 15.9375 15 13.125 15.9502 1.21429 1 2030.74 0
161.753 2124.87 31.2893 91.4242 64.3814 0.828214 0.82508 3.12614 15.9375 15 13.125 15.9506 1.21429 1 2030.12 0
161.809 2125.06 31.3358 91.4703 64.5586 0.8265 0.808145 3.08026 15.9375 15.9375 14.0625 15.9511 1.13333 1 2019.36 0
161.865 2125.12 31.3826 91.5158 64.7335 0.828709 0.802261 3.03407 15 15.9375 14.0625 15.9513 1.13333 1 2021.42 0
161.921 2125.16 31.4293 91.5608 64.9059 0.826305 0.787863 2.99553 15.9375 15.9375 13.125 15.9513 1.21429 1 2024.93 0
161.978 2125.25 31.476 91.6047 65.0756 0.826341 0.764725 2.94563 15.9375 15.9375 13.125 15.9516 1.21429 1 2030.78 0
162.034 2125.36 31.5226 91.6474 65.242 0.817397 0.73957 2.89305 15.9375 15.9375 13.125 15.9518 1.21429 1 2028.1 0
162.09 2125.43 31.5685 91.6887 65.4057 0.804373 0.711709 2.84505 15.9375 15.9375 13.125 15.952 1.21429 1 2029.63 0
162.146 2125.56 31.6137 91.7281 65.5672 0.790213 0.682687 2.79622 15.9375 15.9375 13.125 15.9524 1.21429 1 2025.39 0
162.202 2125.67 31.658 91.766 65.7256 0.781335 0.659296 2.73628 15.9375 15.9375 13.125 15.9526 1.21429 1 2027.9 0
162.258 2125.76 31.7017 91.8023 65.8805 0.772305 0.630015 2.66964 15.9375 15.9375 13.125 15.9528 1.21429 1 2034.07 0
162.315 2125.74 31.7447 91.8368 66.0315 0.75762 0.596277 2.60865 15.9375 15.9375 13.125 15.9528 1.21429 1 2033.49 0
162.371 2125.84 31.7869 91.8696 66.1784 0.738131 0.562584 2.54305 15.9375 15.9375 13.125 15.9531 1.21429 1 2033.71 0
162.427 2125.85 31.828 91.9005 66.3221 0.718438 0.528931 2.47777 15.9375 15.9375 13.125 15.9531 1.21429 1 2033.02 0
162.483 2125.93 31.868 91.9294 66.4626 0.698985 0.489662 2.41266 15.9375 15.9375 13.125 15.9533 1.21429 1 2032.26 0
162.539 2125.98 31.9069 91.9561 66.5995 0.674693 0.451089 2.34932 15.9375 15.9375 12.1875 15.9534 1.30769 1 2031.35 0
162.596 2126.02 31.9444 91.9807 66.7331 0.652288 0.413685 2.29173 15.9375 15.9375 13.125 15.9535 1.21429 1 2031.71 0
162.652 2126.07 31.9808 92.0032 66.8631 0.634348 0.376686 2.23291 15.9375 15.9375 13.125 15.9536 1.21429 1 2032.25 0
162.708 2126.09 32.0162 92.0236 66.9893 0.615148 0.338668 2.17653 15.9375 15.9375 13.125 15.9537 1.21429 1 2030.86 0
162.764 2126.15 32.0504 92.0417 67.1126 0.592159 0.294939 2.13064 15.9375 15.9375 13.125 15.9538 1.21429 1 2031.48 0
162.82 2126.17 32.083 92.0571 67.2332 0.557096 0.24082 2.08047 15.9375 15.9375 13.125 15.9539 1.21429 1 2027.67 0
162.876 2126.22 32.1135 92.0692 67.3505 0.516554 0.176714 2.02187 15.9375 15.9375 13.125 15.954 1.21429 1 2031.58 0
162.933 2126.26 32.1416 92.0777 67.4651 0.472344 0.113034 1.97129 16.875 15.9375 12.1875 15.9541 1.38462 1 2031.79 0
162.989 2126.35 32.1673 92.0826 67.5771 0.425745 0.0465807 1.92352 16.875 15.9375 12.1875 15.9543 1.38462 1 2030.45 0
163.045 2126.4 32.1905 92.0838 67.686 0.390246 -0.0148679 1.87168 16.875 15.9375 12.1875 15.9545 1.38462 1 2023.61 0
163.101 2126.46 32.2116 92.0814 67.7922 0.352897 -0.0784102 1.82188 16.875 15.9375 13.125 15.9546 1.28571 1 2027.39 0
